Generation 0 | Revalues: 100 | GridSize: 3
Generation 1 | Revalues: 284 | GridSize: 8
Generation 2 | Revalues: 484 | GridSize: 9
Generation 3 | Revalues: 664 | GridSize: 13
Generation 4 | Revalues: 858 | GridSize: 15
Generation 5 | Revalues: 1062 | GridSize: 24
Generation 6 | Revalues: 1252 | GridSize: 23
Generation 7 | Revalues: 1444 | GridSize: 16
Generation 8 | Revalues: 1652 | GridSize: 23
Generation 9 | Revalues: 1852 | GridSize: 19
Generation 10 | Revalues: 2038 | GridSize: 26
Generation 11 | Revalues: 2240 | GridSize: 23
Generation 12 | Revalues: 2434 | GridSize: 23
Generation 13 | Revalues: 2614 | GridSize: 28
Generation 14 | Revalues: 2804 | GridSize: 28
Generation 15 | Revalues: 2974 | GridSize: 33
Generation 16 | Revalues: 3178 | GridSize: 34
Generation 17 | Revalues: 3380 | GridSize: 35
Generation 18 | Revalues: 3604 | GridSize: 37
Generation 19 | Revalues: 3808 | GridSize: 36
Generation 20 | Revalues: 3970 | GridSize: 32
Generation 21 | Revalues: 4142 | GridSize: 37
Generation 22 | Revalues: 4346 | GridSize: 42
Generation 23 | Revalues: 4546 | GridSize: 42
Generation 24 | Revalues: 4718 | GridSize: 43
Generation 25 | Revalues: 4906 | GridSize: 44
Generation 26 | Revalues: 5094 | GridSize: 46
Generation 27 | Revalues: 5284 | GridSize: 49
Generation 28 | Revalues: 5498 | GridSize: 48
Generation 29 | Revalues: 5694 | GridSize: 48
Generation 30 | Revalues: 5896 | GridSize: 50
Generation 31 | Revalues: 6134 | GridSize: 51
Generation 32 | Revalues: 6312 | GridSize: 51
Generation 33 | Revalues: 6540 | GridSize: 54
Generation 34 | Revalues: 6756 | GridSize: 56
Generation 35 | Revalues: 6944 | GridSize: 58
Generation 36 | Revalues: 7148 | GridSize: 60
Generation 37 | Revalues: 7344 | GridSize: 64
Generation 38 | Revalues: 7544 | GridSize: 64
Generation 39 | Revalues: 7740 | GridSize: 66
Generation 40 | Revalues: 7942 | GridSize: 67
Generation 41 | Revalues: 8144 | GridSize: 65
Generation 42 | Revalues: 8368 | GridSize: 60
Generation 43 | Revalues: 8598 | GridSize: 57
Generation 44 | Revalues: 8798 | GridSize: 61
Generation 45 | Revalues: 8992 | GridSize: 63
Generation 46 | Revalues: 9212 | GridSize: 59
Generation 47 | Revalues: 9406 | GridSize: 60
Generation 48 | Revalues: 9620 | GridSize: 63
Generation 49 | Revalues: 9834 | GridSize: 58
Generation 50 | Revalues: 10056 | GridSize: 65
Generation 51 | Revalues: 10270 | GridSize: 61
Generation 52 | Revalues: 10470 | GridSize: 59
Generation 53 | Revalues: 10662 | GridSize: 63
Generation 54 | Revalues: 10860 | GridSize: 61
Generation 55 | Revalues: 11070 | GridSize: 58
Generation 56 | Revalues: 11262 | GridSize: 56
Generation 57 | Revalues: 11474 | GridSize: 58
Generation 58 | Revalues: 11676 | GridSize: 59
Generation 59 | Revalues: 11866 | GridSize: 61
Generation 60 | Revalues: 12070 | GridSize: 63
Generation 61 | Revalues: 12282 | GridSize: 65
Generation 62 | Revalues: 12486 | GridSize: 67
Generation 63 | Revalues: 12676 | GridSize: 71
Generation 64 | Revalues: 12892 | GridSize: 63
Generation 65 | Revalues: 13076 | GridSize: 66
Generation 66 | Revalues: 13292 | GridSize: 64
Generation 67 | Revalues: 13498 | GridSize: 68
Generation 68 | Revalues: 13694 | GridSize: 73
Generation 69 | Revalues: 13898 | GridSize: 77
Generation 70 | Revalues: 14092 | GridSize: 66
Generation 71 | Revalues: 14306 | GridSize: 64
Generation 72 | Revalues: 14514 | GridSize: 64
Generation 73 | Revalues: 14722 | GridSize: 65
Generation 74 | Revalues: 14932 | GridSize: 58
Generation 75 | Revalues: 15118 | GridSize: 58
Generation 76 | Revalues: 15318 | GridSize: 60
Generation 77 | Revalues: 15542 | GridSize: 61
Generation 78 | Revalues: 15734 | GridSize: 63
Generation 79 | Revalues: 15942 | GridSize: 61
Generation 80 | Revalues: 16146 | GridSize: 63
Generation 81 | Revalues: 16382 | GridSize: 65
Generation 82 | Revalues: 16582 | GridSize: 61
Generation 83 | Revalues: 16782 | GridSize: 63
Generation 84 | Revalues: 16990 | GridSize: 66
Generation 85 | Revalues: 17180 | GridSize: 63
Generation 86 | Revalues: 17366 | GridSize: 64
Generation 87 | Revalues: 17552 | GridSize: 67
Generation 88 | Revalues: 17744 | GridSize: 70
Generation 89 | Revalues: 17924 | GridSize: 71
Generation 90 | Revalues: 18122 | GridSize: 71
Generation 91 | Revalues: 18330 | GridSize: 63
Generation 92 | Revalues: 18514 | GridSize: 64
Generation 93 | Revalues: 18696 | GridSize: 65
Generation 94 | Revalues: 18882 | GridSize: 67
Generation 95 | Revalues: 19064 | GridSize: 67
Generation 96 | Revalues: 19250 | GridSize: 69
Generation 97 | Revalues: 19428 | GridSize: 65
Generation 98 | Revalues: 19622 | GridSize: 66
Generation 99 | Revalues: 19810 | GridSize: 70
Generation 100 | Revalues: 20020 | GridSize: 71
Generation 101 | Revalues: 20212 | GridSize: 67
Generation 102 | Revalues: 20436 | GridSize: 73
Generation 103 | Revalues: 20632 | GridSize: 77
Generation 104 | Revalues: 20842 | GridSize: 76
Generation 105 | Revalues: 21020 | GridSize: 68
Generation 106 | Revalues: 21230 | GridSize: 73
Generation 107 | Revalues: 21454 | GridSize: 78
Generation 108 | Revalues: 21654 | GridSize: 73
Generation 109 | Revalues: 21868 | GridSize: 74
Generation 110 | Revalues: 22076 | GridSize: 78
Generation 111 | Revalues: 22248 | GridSize: 74
Generation 112 | Revalues: 22432 | GridSize: 73
Generation 113 | Revalues: 22622 | GridSize: 70
Generation 114 | Revalues: 22802 | GridSize: 72
Generation 115 | Revalues: 22980 | GridSize: 72
Generation 116 | Revalues: 23168 | GridSize: 71
