Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 314 | GridSize: 12
Generation 2 | Revalues: 536 | GridSize: 19
Generation 3 | Revalues: 734 | GridSize: 22
Generation 4 | Revalues: 942 | GridSize: 10
Generation 5 | Revalues: 1154 | GridSize: 24
Generation 6 | Revalues: 1328 | GridSize: 20
Generation 7 | Revalues: 1524 | GridSize: 26
Generation 8 | Revalues: 1726 | GridSize: 18
Generation 9 | Revalues: 1900 | GridSize: 21
Generation 10 | Revalues: 2106 | GridSize: 31
Generation 11 | Revalues: 2324 | GridSize: 29
Generation 12 | Revalues: 2536 | GridSize: 34
Generation 13 | Revalues: 2744 | GridSize: 37
Generation 14 | Revalues: 2948 | GridSize: 39
Generation 15 | Revalues: 3144 | GridSize: 42
Generation 16 | Revalues: 3346 | GridSize: 49
Generation 17 | Revalues: 3538 | GridSize: 55
Generation 18 | Revalues: 3744 | GridSize: 55
Generation 19 | Revalues: 3916 | GridSize: 71
Generation 20 | Revalues: 4128 | GridSize: 64
Generation 21 | Revalues: 4358 | GridSize: 55
Generation 22 | Revalues: 4548 | GridSize: 58
Generation 23 | Revalues: 4752 | GridSize: 60
Generation 24 | Revalues: 4970 | GridSize: 61
Generation 25 | Revalues: 5180 | GridSize: 64
Generation 26 | Revalues: 5376 | GridSize: 66
Generation 27 | Revalues: 5600 | GridSize: 68
Generation 28 | Revalues: 5818 | GridSize: 70
Generation 29 | Revalues: 6034 | GridSize: 75
Generation 30 | Revalues: 6212 | GridSize: 76
Generation 31 | Revalues: 6406 | GridSize: 76
Generation 32 | Revalues: 6592 | GridSize: 80
Generation 33 | Revalues: 6810 | GridSize: 85
Generation 34 | Revalues: 7006 | GridSize: 86
Generation 35 | Revalues: 7198 | GridSize: 89
Generation 36 | Revalues: 7390 | GridSize: 78
Generation 37 | Revalues: 7634 | GridSize: 83
Generation 38 | Revalues: 7832 | GridSize: 83
Generation 39 | Revalues: 8042 | GridSize: 85
Generation 40 | Revalues: 8246 | GridSize: 94
Generation 41 | Revalues: 8456 | GridSize: 98
Generation 42 | Revalues: 8666 | GridSize: 93
Generation 43 | Revalues: 8840 | GridSize: 91
Generation 44 | Revalues: 9038 | GridSize: 86
Generation 45 | Revalues: 9250 | GridSize: 83
Generation 46 | Revalues: 9452 | GridSize: 85
Generation 47 | Revalues: 9644 | GridSize: 92
Generation 48 | Revalues: 9834 | GridSize: 91
Generation 49 | Revalues: 10028 | GridSize: 85
Generation 50 | Revalues: 10226 | GridSize: 84
Generation 51 | Revalues: 10440 | GridSize: 89
Generation 52 | Revalues: 10636 | GridSize: 86
Generation 53 | Revalues: 10830 | GridSize: 85
Generation 54 | Revalues: 11050 | GridSize: 83
Generation 55 | Revalues: 11248 | GridSize: 86
Generation 56 | Revalues: 11458 | GridSize: 86
Generation 57 | Revalues: 11652 | GridSize: 88
Generation 58 | Revalues: 11862 | GridSize: 89
Generation 59 | Revalues: 12066 | GridSize: 88
Generation 60 | Revalues: 12270 | GridSize: 90
Generation 61 | Revalues: 12464 | GridSize: 95
Generation 62 | Revalues: 12668 | GridSize: 96
Generation 63 | Revalues: 12866 | GridSize: 100
Generation 64 | Revalues: 13064 | GridSize: 102
Generation 65 | Revalues: 13260 | GridSize: 96
Generation 66 | Revalues: 13456 | GridSize: 98
Generation 67 | Revalues: 13640 | GridSize: 100
Generation 68 | Revalues: 13842 | GridSize: 100
Generation 69 | Revalues: 14080 | GridSize: 108
Generation 70 | Revalues: 14274 | GridSize: 110
Generation 71 | Revalues: 14472 | GridSize: 113
Generation 72 | Revalues: 14668 | GridSize: 111
Generation 73 | Revalues: 14872 | GridSize: 114
Generation 74 | Revalues: 15092 | GridSize: 112
Generation 75 | Revalues: 15270 | GridSize: 109
Generation 76 | Revalues: 15456 | GridSize: 107
Generation 77 | Revalues: 15658 | GridSize: 111
Generation 78 | Revalues: 15848 | GridSize: 114
Generation 79 | Revalues: 16046 | GridSize: 117
Generation 80 | Revalues: 16258 | GridSize: 116
Generation 81 | Revalues: 16438 | GridSize: 118
Generation 82 | Revalues: 16626 | GridSize: 112
Generation 83 | Revalues: 16816 | GridSize: 114
Generation 84 | Revalues: 17038 | GridSize: 115
Generation 85 | Revalues: 17250 | GridSize: 120
Generation 86 | Revalues: 17446 | GridSize: 120
Generation 87 | Revalues: 17654 | GridSize: 120
Generation 88 | Revalues: 17834 | GridSize: 122
Generation 89 | Revalues: 18022 | GridSize: 114
Generation 90 | Revalues: 18218 | GridSize: 114
Generation 91 | Revalues: 18424 | GridSize: 118
Generation 92 | Revalues: 18618 | GridSize: 120
Generation 93 | Revalues: 18808 | GridSize: 120
Generation 94 | Revalues: 18998 | GridSize: 121
Generation 95 | Revalues: 19202 | GridSize: 122
Generation 96 | Revalues: 19380 | GridSize: 118
Generation 97 | Revalues: 19566 | GridSize: 119
Generation 98 | Revalues: 19780 | GridSize: 125
Generation 99 | Revalues: 19968 | GridSize: 119
Generation 100 | Revalues: 20176 | GridSize: 120
Generation 101 | Revalues: 20384 | GridSize: 126
Generation 102 | Revalues: 20586 | GridSize: 131
Generation 103 | Revalues: 20798 | GridSize: 127
Generation 104 | Revalues: 20986 | GridSize: 122
Generation 105 | Revalues: 21180 | GridSize: 124
Generation 106 | Revalues: 21382 | GridSize: 122
Generation 107 | Revalues: 21600 | GridSize: 123
Generation 108 | Revalues: 21812 | GridSize: 120
Generation 109 | Revalues: 22014 | GridSize: 122
Generation 110 | Revalues: 22230 | GridSize: 123
Generation 111 | Revalues: 22424 | GridSize: 123
Generation 112 | Revalues: 22630 | GridSize: 123
Generation 113 | Revalues: 22834 | GridSize: 123
Generation 114 | Revalues: 23014 | GridSize: 124
Generation 115 | Revalues: 23234 | GridSize: 127
Generation 116 | Revalues: 23452 | GridSize: 127
Generation 117 | Revalues: 23644 | GridSize: 127
Generation 118 | Revalues: 23852 | GridSize: 131
Generation 119 | Revalues: 24048 | GridSize: 128
Generation 120 | Revalues: 24254 | GridSize: 129
Generation 121 | Revalues: 24478 | GridSize: 131
Generation 122 | Revalues: 24654 | GridSize: 128
Generation 123 | Revalues: 24848 | GridSize: 129
Generation 124 | Revalues: 25020 | GridSize: 132
Generation 125 | Revalues: 25206 | GridSize: 132
Generation 126 | Revalues: 25376 | GridSize: 132
Generation 127 | Revalues: 25586 | GridSize: 136
Generation 128 | Revalues: 25796 | GridSize: 142
Generation 129 | Revalues: 26002 | GridSize: 144
Generation 130 | Revalues: 26182 | GridSize: 144
Generation 131 | Revalues: 26366 | GridSize: 145
Generation 132 | Revalues: 26574 | GridSize: 143
Generation 133 | Revalues: 26806 | GridSize: 141
Generation 134 | Revalues: 27056 | GridSize: 144
Generation 135 | Revalues: 27238 | GridSize: 144
Generation 136 | Revalues: 27444 | GridSize: 145
Generation 137 | Revalues: 27654 | GridSize: 146
Generation 138 | Revalues: 27830 | GridSize: 146
Generation 139 | Revalues: 28034 | GridSize: 142
Generation 140 | Revalues: 28234 | GridSize: 144
Generation 141 | Revalues: 28426 | GridSize: 147
Generation 142 | Revalues: 28640 | GridSize: 143
Generation 143 | Revalues: 28852 | GridSize: 143
Generation 144 | Revalues: 29042 | GridSize: 144
Generation 145 | Revalues: 29230 | GridSize: 145
Generation 146 | Revalues: 29428 | GridSize: 146
Generation 147 | Revalues: 29626 | GridSize: 149
Generation 148 | Revalues: 29822 | GridSize: 152
Generation 149 | Revalues: 30028 | GridSize: 151
Generation 150 | Revalues: 30246 | GridSize: 152
Generation 151 | Revalues: 30452 | GridSize: 154
Generation 152 | Revalues: 30656 | GridSize: 150
Generation 153 | Revalues: 30880 | GridSize: 149
Generation 154 | Revalues: 31100 | GridSize: 149
Generation 155 | Revalues: 31294 | GridSize: 146
Generation 156 | Revalues: 31490 | GridSize: 148
Generation 157 | Revalues: 31696 | GridSize: 147
Generation 158 | Revalues: 31906 | GridSize: 149
Generation 159 | Revalues: 32122 | GridSize: 151
Generation 160 | Revalues: 32316 | GridSize: 154
Generation 161 | Revalues: 32492 | GridSize: 158
Generation 162 | Revalues: 32716 | GridSize: 157
Generation 163 | Revalues: 32912 | GridSize: 155
Generation 164 | Revalues: 33092 | GridSize: 158
Generation 165 | Revalues: 33290 | GridSize: 155
Generation 166 | Revalues: 33482 | GridSize: 157
Generation 167 | Revalues: 33676 | GridSize: 151
Generation 168 | Revalues: 33892 | GridSize: 157
Generation 169 | Revalues: 34106 | GridSize: 159
Generation 170 | Revalues: 34300 | GridSize: 151
Generation 171 | Revalues: 34500 | GridSize: 155
Generation 172 | Revalues: 34692 | GridSize: 158
Generation 173 | Revalues: 34880 | GridSize: 156
Generation 174 | Revalues: 35076 | GridSize: 160
Generation 175 | Revalues: 35274 | GridSize: 160
Generation 176 | Revalues: 35464 | GridSize: 158
Generation 177 | Revalues: 35694 | GridSize: 159
Generation 178 | Revalues: 35906 | GridSize: 156
Generation 179 | Revalues: 36126 | GridSize: 157
Generation 180 | Revalues: 36330 | GridSize: 159
Generation 181 | Revalues: 36548 | GridSize: 156
