Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
61,0.2785714286,0.1097306535,0.033007335,2.1062194772,0.0661977513,0.2071428571,0.0942207568,-0.3554376658,3.612960761,-1.231255788,0.5142857143,0.1301490511,0.7222672065,2.1621062564,0.6089932738,0.5142857143,0.1301490511,0.7222672065,2.1621062564,0.6089932738
