Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 296 | GridSize: 15
Generation 2 | Revalues: 530 | GridSize: 27
Generation 3 | Revalues: 722 | GridSize: 19
Generation 4 | Revalues: 958 | GridSize: 20
Generation 5 | Revalues: 1156 | GridSize: 21
Generation 6 | Revalues: 1348 | GridSize: 22
Generation 7 | Revalues: 1558 | GridSize: 28
Generation 8 | Revalues: 1756 | GridSize: 23
Generation 9 | Revalues: 1942 | GridSize: 26
Generation 10 | Revalues: 2158 | GridSize: 29
Generation 11 | Revalues: 2342 | GridSize: 33
Generation 12 | Revalues: 2548 | GridSize: 28
Generation 13 | Revalues: 2738 | GridSize: 27
Generation 14 | Revalues: 2942 | GridSize: 31
Generation 15 | Revalues: 3140 | GridSize: 26
Generation 16 | Revalues: 3348 | GridSize: 27
Generation 17 | Revalues: 3542 | GridSize: 27
Generation 18 | Revalues: 3758 | GridSize: 31
Generation 19 | Revalues: 3966 | GridSize: 31
Generation 20 | Revalues: 4180 | GridSize: 33
Generation 21 | Revalues: 4390 | GridSize: 35
Generation 22 | Revalues: 4600 | GridSize: 38
Generation 23 | Revalues: 4818 | GridSize: 34
Generation 24 | Revalues: 5018 | GridSize: 33
Generation 25 | Revalues: 5220 | GridSize: 36
Generation 26 | Revalues: 5418 | GridSize: 36
Generation 27 | Revalues: 5594 | GridSize: 39
Generation 28 | Revalues: 5820 | GridSize: 40
Generation 29 | Revalues: 6036 | GridSize: 40
Generation 30 | Revalues: 6242 | GridSize: 39
Generation 31 | Revalues: 6448 | GridSize: 39
Generation 32 | Revalues: 6638 | GridSize: 31
Generation 33 | Revalues: 6844 | GridSize: 33
Generation 34 | Revalues: 7064 | GridSize: 34
Generation 35 | Revalues: 7280 | GridSize: 37
Generation 36 | Revalues: 7458 | GridSize: 42
Generation 37 | Revalues: 7650 | GridSize: 41
Generation 38 | Revalues: 7836 | GridSize: 39
Generation 39 | Revalues: 8004 | GridSize: 39
Generation 40 | Revalues: 8204 | GridSize: 43
Generation 41 | Revalues: 8392 | GridSize: 44
Generation 42 | Revalues: 8598 | GridSize: 45
Generation 43 | Revalues: 8820 | GridSize: 41
Generation 44 | Revalues: 9008 | GridSize: 40
Generation 45 | Revalues: 9220 | GridSize: 44
Generation 46 | Revalues: 9424 | GridSize: 44
Generation 47 | Revalues: 9632 | GridSize: 42
Generation 48 | Revalues: 9818 | GridSize: 41
Generation 49 | Revalues: 10032 | GridSize: 44
Generation 50 | Revalues: 10226 | GridSize: 47
Generation 51 | Revalues: 10428 | GridSize: 48
Generation 52 | Revalues: 10634 | GridSize: 49
Generation 53 | Revalues: 10840 | GridSize: 46
Generation 54 | Revalues: 11032 | GridSize: 45
Generation 55 | Revalues: 11212 | GridSize: 51
Generation 56 | Revalues: 11420 | GridSize: 53
Generation 57 | Revalues: 11608 | GridSize: 49
Generation 58 | Revalues: 11822 | GridSize: 53
Generation 59 | Revalues: 12030 | GridSize: 55
Generation 60 | Revalues: 12202 | GridSize: 59
Generation 61 | Revalues: 12430 | GridSize: 62
Generation 62 | Revalues: 12626 | GridSize: 63
Generation 63 | Revalues: 12830 | GridSize: 63
Generation 64 | Revalues: 13018 | GridSize: 68
Generation 65 | Revalues: 13206 | GridSize: 65
Generation 66 | Revalues: 13412 | GridSize: 62
Generation 67 | Revalues: 13618 | GridSize: 64
Generation 68 | Revalues: 13804 | GridSize: 59
Generation 69 | Revalues: 13994 | GridSize: 53
Generation 70 | Revalues: 14160 | GridSize: 50
Generation 71 | Revalues: 14366 | GridSize: 53
Generation 72 | Revalues: 14570 | GridSize: 55
Generation 73 | Revalues: 14760 | GridSize: 53
Generation 74 | Revalues: 14976 | GridSize: 54
Generation 75 | Revalues: 15170 | GridSize: 56
Generation 76 | Revalues: 15376 | GridSize: 57
Generation 77 | Revalues: 15574 | GridSize: 50
Generation 78 | Revalues: 15782 | GridSize: 53
Generation 79 | Revalues: 15978 | GridSize: 56
Generation 80 | Revalues: 16170 | GridSize: 51
Generation 81 | Revalues: 16374 | GridSize: 53
Generation 82 | Revalues: 16586 | GridSize: 54
Generation 83 | Revalues: 16776 | GridSize: 55
Generation 84 | Revalues: 16942 | GridSize: 56
Generation 85 | Revalues: 17162 | GridSize: 58
Generation 86 | Revalues: 17366 | GridSize: 59
Generation 87 | Revalues: 17580 | GridSize: 59
Generation 88 | Revalues: 17786 | GridSize: 59
Generation 89 | Revalues: 17992 | GridSize: 53
Generation 90 | Revalues: 18182 | GridSize: 56
Generation 91 | Revalues: 18356 | GridSize: 57
Generation 92 | Revalues: 18538 | GridSize: 52
Generation 93 | Revalues: 18746 | GridSize: 52
Generation 94 | Revalues: 18958 | GridSize: 45
Generation 95 | Revalues: 19184 | GridSize: 47
Generation 96 | Revalues: 19382 | GridSize: 53
Generation 97 | Revalues: 19572 | GridSize: 54
Generation 98 | Revalues: 19786 | GridSize: 53
Generation 99 | Revalues: 19984 | GridSize: 55
Generation 100 | Revalues: 20204 | GridSize: 54
Generation 101 | Revalues: 20390 | GridSize: 58
Generation 102 | Revalues: 20592 | GridSize: 58
Generation 103 | Revalues: 20778 | GridSize: 59
Generation 104 | Revalues: 20992 | GridSize: 61
Generation 105 | Revalues: 21192 | GridSize: 62
Generation 106 | Revalues: 21390 | GridSize: 62
Generation 107 | Revalues: 21580 | GridSize: 62
Generation 108 | Revalues: 21802 | GridSize: 65
Generation 109 | Revalues: 21990 | GridSize: 68
Generation 110 | Revalues: 22206 | GridSize: 69
Generation 111 | Revalues: 22378 | GridSize: 70
Generation 112 | Revalues: 22572 | GridSize: 71
Generation 113 | Revalues: 22766 | GridSize: 69
Generation 114 | Revalues: 22942 | GridSize: 69
Generation 115 | Revalues: 23152 | GridSize: 71
Generation 116 | Revalues: 23350 | GridSize: 72
Generation 117 | Revalues: 23568 | GridSize: 74
Generation 118 | Revalues: 23800 | GridSize: 76
Generation 119 | Revalues: 23984 | GridSize: 78
Generation 120 | Revalues: 24198 | GridSize: 83
Generation 121 | Revalues: 24398 | GridSize: 75
Generation 122 | Revalues: 24622 | GridSize: 73
Generation 123 | Revalues: 24798 | GridSize: 75
Generation 124 | Revalues: 24998 | GridSize: 77
Generation 125 | Revalues: 25192 | GridSize: 81
Generation 126 | Revalues: 25384 | GridSize: 83
Generation 127 | Revalues: 25586 | GridSize: 82
Generation 128 | Revalues: 25792 | GridSize: 78
Generation 129 | Revalues: 25998 | GridSize: 78
Generation 130 | Revalues: 26214 | GridSize: 72
Generation 131 | Revalues: 26446 | GridSize: 68
Generation 132 | Revalues: 26634 | GridSize: 70
Generation 133 | Revalues: 26834 | GridSize: 69
Generation 134 | Revalues: 27038 | GridSize: 70
Generation 135 | Revalues: 27250 | GridSize: 70
Generation 136 | Revalues: 27460 | GridSize: 71
Generation 137 | Revalues: 27654 | GridSize: 71
Generation 138 | Revalues: 27860 | GridSize: 68
Generation 139 | Revalues: 28046 | GridSize: 72
Generation 140 | Revalues: 28236 | GridSize: 75
Generation 141 | Revalues: 28468 | GridSize: 76
Generation 142 | Revalues: 28672 | GridSize: 77
Generation 143 | Revalues: 28888 | GridSize: 77
Generation 144 | Revalues: 29068 | GridSize: 80
Generation 145 | Revalues: 29280 | GridSize: 81
Generation 146 | Revalues: 29492 | GridSize: 81
Generation 147 | Revalues: 29680 | GridSize: 79
Generation 148 | Revalues: 29876 | GridSize: 77
Generation 149 | Revalues: 30108 | GridSize: 79
Generation 150 | Revalues: 30312 | GridSize: 80
Generation 151 | Revalues: 30498 | GridSize: 80
Generation 152 | Revalues: 30694 | GridSize: 83
Generation 153 | Revalues: 30902 | GridSize: 85
Generation 154 | Revalues: 31108 | GridSize: 84
Generation 155 | Revalues: 31316 | GridSize: 82
Generation 156 | Revalues: 31506 | GridSize: 79
Generation 157 | Revalues: 31712 | GridSize: 79
Generation 158 | Revalues: 31900 | GridSize: 77
Generation 159 | Revalues: 32100 | GridSize: 73
Generation 160 | Revalues: 32292 | GridSize: 75
Generation 161 | Revalues: 32504 | GridSize: 73
Generation 162 | Revalues: 32688 | GridSize: 74
Generation 163 | Revalues: 32886 | GridSize: 75
Generation 164 | Revalues: 33062 | GridSize: 75
Generation 165 | Revalues: 33256 | GridSize: 77
Generation 166 | Revalues: 33466 | GridSize: 79
Generation 167 | Revalues: 33674 | GridSize: 78
Generation 168 | Revalues: 33880 | GridSize: 77
Generation 169 | Revalues: 34084 | GridSize: 79
