Generation 0 | Revalues: 100 | GridSize: 8
Generation 1 | Revalues: 302 | GridSize: 15
Generation 2 | Revalues: 490 | GridSize: 18
Generation 3 | Revalues: 696 | GridSize: 24
Generation 4 | Revalues: 914 | GridSize: 25
Generation 5 | Revalues: 1116 | GridSize: 26
Generation 6 | Revalues: 1318 | GridSize: 31
Generation 7 | Revalues: 1536 | GridSize: 32
Generation 8 | Revalues: 1732 | GridSize: 36
Generation 9 | Revalues: 1916 | GridSize: 29
Generation 10 | Revalues: 2130 | GridSize: 29
Generation 11 | Revalues: 2336 | GridSize: 31
Generation 12 | Revalues: 2566 | GridSize: 25
Generation 13 | Revalues: 2770 | GridSize: 30
Generation 14 | Revalues: 2964 | GridSize: 33
Generation 15 | Revalues: 3180 | GridSize: 31
Generation 16 | Revalues: 3394 | GridSize: 38
Generation 17 | Revalues: 3580 | GridSize: 38
Generation 18 | Revalues: 3778 | GridSize: 40
Generation 19 | Revalues: 3978 | GridSize: 40
Generation 20 | Revalues: 4182 | GridSize: 43
Generation 21 | Revalues: 4398 | GridSize: 39
Generation 22 | Revalues: 4554 | GridSize: 44
Generation 23 | Revalues: 4744 | GridSize: 39
Generation 24 | Revalues: 4948 | GridSize: 39
Generation 25 | Revalues: 5168 | GridSize: 45
Generation 26 | Revalues: 5388 | GridSize: 47
Generation 27 | Revalues: 5590 | GridSize: 48
Generation 28 | Revalues: 5790 | GridSize: 55
Generation 29 | Revalues: 5968 | GridSize: 58
Generation 30 | Revalues: 6166 | GridSize: 52
Generation 31 | Revalues: 6362 | GridSize: 58
Generation 32 | Revalues: 6534 | GridSize: 63
Generation 33 | Revalues: 6730 | GridSize: 62
Generation 34 | Revalues: 6932 | GridSize: 43
Generation 35 | Revalues: 7130 | GridSize: 47
Generation 36 | Revalues: 7328 | GridSize: 44
Generation 37 | Revalues: 7518 | GridSize: 51
Generation 38 | Revalues: 7742 | GridSize: 54
Generation 39 | Revalues: 7934 | GridSize: 50
Generation 40 | Revalues: 8116 | GridSize: 53
Generation 41 | Revalues: 8304 | GridSize: 56
Generation 42 | Revalues: 8486 | GridSize: 55
Generation 43 | Revalues: 8666 | GridSize: 56
Generation 44 | Revalues: 8868 | GridSize: 60
Generation 45 | Revalues: 9066 | GridSize: 64
Generation 46 | Revalues: 9266 | GridSize: 69
Generation 47 | Revalues: 9486 | GridSize: 73
Generation 48 | Revalues: 9690 | GridSize: 69
Generation 49 | Revalues: 9890 | GridSize: 69
Generation 50 | Revalues: 10070 | GridSize: 71
Generation 51 | Revalues: 10258 | GridSize: 72
Generation 52 | Revalues: 10468 | GridSize: 74
Generation 53 | Revalues: 10676 | GridSize: 73
Generation 54 | Revalues: 10876 | GridSize: 72
Generation 55 | Revalues: 11072 | GridSize: 76
Generation 56 | Revalues: 11274 | GridSize: 75
Generation 57 | Revalues: 11480 | GridSize: 77
Generation 58 | Revalues: 11656 | GridSize: 81
Generation 59 | Revalues: 11864 | GridSize: 86
Generation 60 | Revalues: 12064 | GridSize: 84
Generation 61 | Revalues: 12276 | GridSize: 88
Generation 62 | Revalues: 12484 | GridSize: 87
Generation 63 | Revalues: 12698 | GridSize: 87
Generation 64 | Revalues: 12912 | GridSize: 89
Generation 65 | Revalues: 13116 | GridSize: 90
Generation 66 | Revalues: 13302 | GridSize: 88
Generation 67 | Revalues: 13492 | GridSize: 89
Generation 68 | Revalues: 13700 | GridSize: 91
Generation 69 | Revalues: 13894 | GridSize: 92
Generation 70 | Revalues: 14118 | GridSize: 102
Generation 71 | Revalues: 14320 | GridSize: 101
Generation 72 | Revalues: 14510 | GridSize: 101
Generation 73 | Revalues: 14712 | GridSize: 101
Generation 74 | Revalues: 14920 | GridSize: 104
Generation 75 | Revalues: 15118 | GridSize: 107
Generation 76 | Revalues: 15330 | GridSize: 105
Generation 77 | Revalues: 15526 | GridSize: 107
Generation 78 | Revalues: 15738 | GridSize: 106
Generation 79 | Revalues: 15968 | GridSize: 107
Generation 80 | Revalues: 16190 | GridSize: 112
Generation 81 | Revalues: 16402 | GridSize: 112
Generation 82 | Revalues: 16616 | GridSize: 111
Generation 83 | Revalues: 16816 | GridSize: 110
Generation 84 | Revalues: 17022 | GridSize: 116
Generation 85 | Revalues: 17218 | GridSize: 114
Generation 86 | Revalues: 17430 | GridSize: 108
Generation 87 | Revalues: 17614 | GridSize: 109
Generation 88 | Revalues: 17804 | GridSize: 110
Generation 89 | Revalues: 18022 | GridSize: 113
Generation 90 | Revalues: 18214 | GridSize: 114
Generation 91 | Revalues: 18412 | GridSize: 113
Generation 92 | Revalues: 18594 | GridSize: 116
Generation 93 | Revalues: 18802 | GridSize: 105
Generation 94 | Revalues: 19000 | GridSize: 108
Generation 95 | Revalues: 19220 | GridSize: 110
