Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 290 | GridSize: 12
Generation 2 | Revalues: 496 | GridSize: 21
Generation 3 | Revalues: 722 | GridSize: 16
Generation 4 | Revalues: 906 | GridSize: 24
Generation 5 | Revalues: 1092 | GridSize: 18
Generation 6 | Revalues: 1302 | GridSize: 17
Generation 7 | Revalues: 1488 | GridSize: 21
Generation 8 | Revalues: 1710 | GridSize: 24
Generation 9 | Revalues: 1906 | GridSize: 21
Generation 10 | Revalues: 2096 | GridSize: 24
Generation 11 | Revalues: 2296 | GridSize: 24
Generation 12 | Revalues: 2502 | GridSize: 25
Generation 13 | Revalues: 2706 | GridSize: 21
Generation 14 | Revalues: 2924 | GridSize: 21
Generation 15 | Revalues: 3118 | GridSize: 21
Generation 16 | Revalues: 3322 | GridSize: 21
Generation 17 | Revalues: 3520 | GridSize: 25
Generation 18 | Revalues: 3706 | GridSize: 29
Generation 19 | Revalues: 3900 | GridSize: 23
Generation 20 | Revalues: 4112 | GridSize: 25
Generation 21 | Revalues: 4304 | GridSize: 24
Generation 22 | Revalues: 4520 | GridSize: 28
Generation 23 | Revalues: 4720 | GridSize: 34
Generation 24 | Revalues: 4920 | GridSize: 34
Generation 25 | Revalues: 5116 | GridSize: 32
Generation 26 | Revalues: 5314 | GridSize: 25
Generation 27 | Revalues: 5494 | GridSize: 28
Generation 28 | Revalues: 5698 | GridSize: 24
Generation 29 | Revalues: 5906 | GridSize: 28
Generation 30 | Revalues: 6090 | GridSize: 29
Generation 31 | Revalues: 6268 | GridSize: 33
Generation 32 | Revalues: 6446 | GridSize: 39
Generation 33 | Revalues: 6648 | GridSize: 44
Generation 34 | Revalues: 6836 | GridSize: 39
Generation 35 | Revalues: 7064 | GridSize: 41
Generation 36 | Revalues: 7272 | GridSize: 36
Generation 37 | Revalues: 7452 | GridSize: 40
Generation 38 | Revalues: 7648 | GridSize: 39
Generation 39 | Revalues: 7826 | GridSize: 40
Generation 40 | Revalues: 8032 | GridSize: 38
Generation 41 | Revalues: 8240 | GridSize: 37
Generation 42 | Revalues: 8434 | GridSize: 39
Generation 43 | Revalues: 8620 | GridSize: 44
Generation 44 | Revalues: 8832 | GridSize: 41
Generation 45 | Revalues: 9016 | GridSize: 35
Generation 46 | Revalues: 9210 | GridSize: 33
Generation 47 | Revalues: 9398 | GridSize: 34
Generation 48 | Revalues: 9606 | GridSize: 35
Generation 49 | Revalues: 9816 | GridSize: 32
Generation 50 | Revalues: 10040 | GridSize: 42
Generation 51 | Revalues: 10246 | GridSize: 45
Generation 52 | Revalues: 10442 | GridSize: 46
Generation 53 | Revalues: 10660 | GridSize: 49
Generation 54 | Revalues: 10872 | GridSize: 53
Generation 55 | Revalues: 11070 | GridSize: 51
Generation 56 | Revalues: 11272 | GridSize: 48
Generation 57 | Revalues: 11494 | GridSize: 50
Generation 58 | Revalues: 11678 | GridSize: 46
Generation 59 | Revalues: 11892 | GridSize: 44
Generation 60 | Revalues: 12082 | GridSize: 48
Generation 61 | Revalues: 12300 | GridSize: 54
Generation 62 | Revalues: 12498 | GridSize: 58
Generation 63 | Revalues: 12674 | GridSize: 60
Generation 64 | Revalues: 12862 | GridSize: 61
Generation 65 | Revalues: 13058 | GridSize: 67
Generation 66 | Revalues: 13244 | GridSize: 71
Generation 67 | Revalues: 13476 | GridSize: 58
Generation 68 | Revalues: 13664 | GridSize: 64
Generation 69 | Revalues: 13878 | GridSize: 71
Generation 70 | Revalues: 14096 | GridSize: 65
Generation 71 | Revalues: 14274 | GridSize: 66
Generation 72 | Revalues: 14464 | GridSize: 65
Generation 73 | Revalues: 14656 | GridSize: 69
Generation 74 | Revalues: 14842 | GridSize: 74
Generation 75 | Revalues: 15050 | GridSize: 75
Generation 76 | Revalues: 15250 | GridSize: 63
Generation 77 | Revalues: 15448 | GridSize: 56
Generation 78 | Revalues: 15656 | GridSize: 59
Generation 79 | Revalues: 15852 | GridSize: 62
Generation 80 | Revalues: 16056 | GridSize: 66
Generation 81 | Revalues: 16250 | GridSize: 63
Generation 82 | Revalues: 16464 | GridSize: 62
Generation 83 | Revalues: 16674 | GridSize: 71
Generation 84 | Revalues: 16856 | GridSize: 70
Generation 85 | Revalues: 17050 | GridSize: 71
Generation 86 | Revalues: 17240 | GridSize: 83
Generation 87 | Revalues: 17422 | GridSize: 85
Generation 88 | Revalues: 17634 | GridSize: 83
Generation 89 | Revalues: 17832 | GridSize: 79
Generation 90 | Revalues: 18026 | GridSize: 83
Generation 91 | Revalues: 18238 | GridSize: 78
Generation 92 | Revalues: 18426 | GridSize: 81
Generation 93 | Revalues: 18642 | GridSize: 84
Generation 94 | Revalues: 18860 | GridSize: 83
Generation 95 | Revalues: 19070 | GridSize: 83
Generation 96 | Revalues: 19282 | GridSize: 86
Generation 97 | Revalues: 19476 | GridSize: 82
Generation 98 | Revalues: 19672 | GridSize: 90
Generation 99 | Revalues: 19870 | GridSize: 95
Generation 100 | Revalues: 20062 | GridSize: 87
Generation 101 | Revalues: 20264 | GridSize: 90
Generation 102 | Revalues: 20466 | GridSize: 90
Generation 103 | Revalues: 20660 | GridSize: 88
Generation 104 | Revalues: 20854 | GridSize: 95
Generation 105 | Revalues: 21050 | GridSize: 94
Generation 106 | Revalues: 21214 | GridSize: 96
Generation 107 | Revalues: 21398 | GridSize: 97
Generation 108 | Revalues: 21594 | GridSize: 97
Generation 109 | Revalues: 21772 | GridSize: 101
Generation 110 | Revalues: 21986 | GridSize: 105
Generation 111 | Revalues: 22176 | GridSize: 94
Generation 112 | Revalues: 22348 | GridSize: 97
Generation 113 | Revalues: 22584 | GridSize: 99
Generation 114 | Revalues: 22770 | GridSize: 96
Generation 115 | Revalues: 22968 | GridSize: 99
