Instance,SBS_Prediction
0,0.7322408152364999
1,0.7908561255609999
10,0.7799201457239999
100,0.7709179942530001
101,0.7884761727090008
102,0.7922101769600006
103,0.7593569099250003
104,0.7408925673255002
105,0.7291446515140005
106,0.7270511066845
107,0.7019196601300002
108,0.7167501153324995
109,0.7496923047849994
11,0.7776316228644999
110,0.782356255301
111,0.7736457755660004
112,0.7716090745209996
113,0.7557829029259996
114,0.7313960649799996
115,0.7521603864754997
116,0.7439181927729996
117,0.7393592294669997
118,0.7370081802194995
119,0.7332001265099999
12,0.7334091846844996
120,0.7398912362120003
121,0.7490295135380002
122,0.7484621004145003
123,0.751743821214
124,0.7563163699890003
125,0.7650202384999999
126,0.775257581632
127,0.7741664322124997
128,0.7403159482620002
129,0.7623243256420005
13,0.7895765377900006
130,0.7697172859255004
131,0.758700903628
132,0.7510529700285004
133,0.7476248109164998
134,0.7598476570520003
135,0.7853232498235003
136,0.7767038526199993
137,0.8028686647025001
138,0.7921681661714988
139,0.7632427557944998
14,0.7765311758229997
140,0.7995181780249999
141,0.8157968196155008
142,0.8178644663505
143,0.81330092268365
144,0.8013221981348498
145,0.8144162946228499
146,0.8003150307389003
147,0.8059837186388995
148,0.7993674427673502
149,0.8096550059127
15,0.8067020826546997
150,0.8109382917906001
151,0.8015546380380998
152,0.80616265021535
153,0.8069379778116503
154,0.8161469427753496
155,0.8092985686286002
156,0.80267715269245
157,0.80909476599395
158,0.81712385524435
159,0.8068676258518999
16,0.8101070758582
160,0.8027052782900495
161,0.8106035108978504
162,0.8096727640870997
163,0.8145429727339497
164,0.8090241127636498
