Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
49,0.2286,0.0318282893,-0.0034565169,2.4170482579,0.4045026342,0.2444,0.0303749897,-0.014724923,2.347970728,-0.1061199945,0.527,0.0286705424,-0.0583324798,3.1148969045,0.162938419,0.527,0.0286705424,-0.0583324798,3.1148969045,0.162938419
