Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 298 | GridSize: 11
Generation 2 | Revalues: 500 | GridSize: 16
Generation 3 | Revalues: 736 | GridSize: 21
Generation 4 | Revalues: 934 | GridSize: 11
Generation 5 | Revalues: 1142 | GridSize: 14
Generation 6 | Revalues: 1340 | GridSize: 18
Generation 7 | Revalues: 1554 | GridSize: 18
Generation 8 | Revalues: 1738 | GridSize: 20
Generation 9 | Revalues: 1944 | GridSize: 24
Generation 10 | Revalues: 2132 | GridSize: 21
Generation 11 | Revalues: 2354 | GridSize: 18
Generation 12 | Revalues: 2560 | GridSize: 24
Generation 13 | Revalues: 2732 | GridSize: 25
Generation 14 | Revalues: 2942 | GridSize: 33
Generation 15 | Revalues: 3132 | GridSize: 36
Generation 16 | Revalues: 3314 | GridSize: 37
Generation 17 | Revalues: 3536 | GridSize: 48
Generation 18 | Revalues: 3746 | GridSize: 47
Generation 19 | Revalues: 3928 | GridSize: 53
Generation 20 | Revalues: 4126 | GridSize: 53
Generation 21 | Revalues: 4330 | GridSize: 54
Generation 22 | Revalues: 4520 | GridSize: 54
Generation 23 | Revalues: 4710 | GridSize: 56
Generation 24 | Revalues: 4918 | GridSize: 61
Generation 25 | Revalues: 5122 | GridSize: 52
Generation 26 | Revalues: 5296 | GridSize: 56
Generation 27 | Revalues: 5460 | GridSize: 63
Generation 28 | Revalues: 5644 | GridSize: 64
Generation 29 | Revalues: 5860 | GridSize: 64
Generation 30 | Revalues: 6066 | GridSize: 62
Generation 31 | Revalues: 6260 | GridSize: 67
Generation 32 | Revalues: 6468 | GridSize: 63
Generation 33 | Revalues: 6664 | GridSize: 53
Generation 34 | Revalues: 6860 | GridSize: 57
Generation 35 | Revalues: 7056 | GridSize: 64
Generation 36 | Revalues: 7272 | GridSize: 69
Generation 37 | Revalues: 7470 | GridSize: 73
Generation 38 | Revalues: 7668 | GridSize: 74
Generation 39 | Revalues: 7872 | GridSize: 74
Generation 40 | Revalues: 8062 | GridSize: 64
Generation 41 | Revalues: 8268 | GridSize: 63
Generation 42 | Revalues: 8438 | GridSize: 68
Generation 43 | Revalues: 8642 | GridSize: 70
Generation 44 | Revalues: 8848 | GridSize: 62
Generation 45 | Revalues: 9074 | GridSize: 70
Generation 46 | Revalues: 9264 | GridSize: 65
Generation 47 | Revalues: 9460 | GridSize: 77
Generation 48 | Revalues: 9650 | GridSize: 83
Generation 49 | Revalues: 9846 | GridSize: 83
Generation 50 | Revalues: 10034 | GridSize: 85
Generation 51 | Revalues: 10250 | GridSize: 86
Generation 52 | Revalues: 10446 | GridSize: 76
Generation 53 | Revalues: 10660 | GridSize: 86
Generation 54 | Revalues: 10850 | GridSize: 83
Generation 55 | Revalues: 11066 | GridSize: 83
Generation 56 | Revalues: 11282 | GridSize: 87
Generation 57 | Revalues: 11476 | GridSize: 93
Generation 58 | Revalues: 11664 | GridSize: 87
Generation 59 | Revalues: 11890 | GridSize: 90
Generation 60 | Revalues: 12082 | GridSize: 93
Generation 61 | Revalues: 12266 | GridSize: 89
Generation 62 | Revalues: 12424 | GridSize: 89
Generation 63 | Revalues: 12616 | GridSize: 93
Generation 64 | Revalues: 12818 | GridSize: 104
Generation 65 | Revalues: 13020 | GridSize: 106
Generation 66 | Revalues: 13216 | GridSize: 93
Generation 67 | Revalues: 13402 | GridSize: 95
Generation 68 | Revalues: 13592 | GridSize: 96
Generation 69 | Revalues: 13776 | GridSize: 101
Generation 70 | Revalues: 13976 | GridSize: 99
Generation 71 | Revalues: 14158 | GridSize: 102
Generation 72 | Revalues: 14362 | GridSize: 109
Generation 73 | Revalues: 14582 | GridSize: 108
Generation 74 | Revalues: 14796 | GridSize: 109
Generation 75 | Revalues: 15006 | GridSize: 106
Generation 76 | Revalues: 15200 | GridSize: 104
Generation 77 | Revalues: 15396 | GridSize: 108
Generation 78 | Revalues: 15632 | GridSize: 112
Generation 79 | Revalues: 15840 | GridSize: 108
Generation 80 | Revalues: 16036 | GridSize: 108
Generation 81 | Revalues: 16220 | GridSize: 111
Generation 82 | Revalues: 16398 | GridSize: 112
Generation 83 | Revalues: 16612 | GridSize: 109
Generation 84 | Revalues: 16794 | GridSize: 111
Generation 85 | Revalues: 16992 | GridSize: 122
Generation 86 | Revalues: 17182 | GridSize: 124
Generation 87 | Revalues: 17394 | GridSize: 120
Generation 88 | Revalues: 17582 | GridSize: 117
Generation 89 | Revalues: 17768 | GridSize: 112
Generation 90 | Revalues: 17974 | GridSize: 114
Generation 91 | Revalues: 18182 | GridSize: 100
Generation 92 | Revalues: 18372 | GridSize: 106
Generation 93 | Revalues: 18560 | GridSize: 102
Generation 94 | Revalues: 18762 | GridSize: 106
Generation 95 | Revalues: 18974 | GridSize: 117
Generation 96 | Revalues: 19162 | GridSize: 125
Generation 97 | Revalues: 19378 | GridSize: 122
Generation 98 | Revalues: 19574 | GridSize: 122
Generation 99 | Revalues: 19764 | GridSize: 124
Generation 100 | Revalues: 19984 | GridSize: 126
Generation 101 | Revalues: 20176 | GridSize: 122
Generation 102 | Revalues: 20376 | GridSize: 125
Generation 103 | Revalues: 20570 | GridSize: 127
Generation 104 | Revalues: 20776 | GridSize: 131
Generation 105 | Revalues: 20958 | GridSize: 142
Generation 106 | Revalues: 21168 | GridSize: 138
Generation 107 | Revalues: 21348 | GridSize: 143
