Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 286 | GridSize: 16
Generation 2 | Revalues: 478 | GridSize: 8
Generation 3 | Revalues: 690 | GridSize: 15
Generation 4 | Revalues: 888 | GridSize: 15
Generation 5 | Revalues: 1072 | GridSize: 16
Generation 6 | Revalues: 1288 | GridSize: 27
Generation 7 | Revalues: 1472 | GridSize: 27
Generation 8 | Revalues: 1680 | GridSize: 25
Generation 9 | Revalues: 1872 | GridSize: 29
Generation 10 | Revalues: 2060 | GridSize: 31
Generation 11 | Revalues: 2244 | GridSize: 31
Generation 12 | Revalues: 2446 | GridSize: 30
Generation 13 | Revalues: 2634 | GridSize: 34
Generation 14 | Revalues: 2852 | GridSize: 29
Generation 15 | Revalues: 3066 | GridSize: 31
Generation 16 | Revalues: 3252 | GridSize: 33
Generation 17 | Revalues: 3424 | GridSize: 34
Generation 18 | Revalues: 3600 | GridSize: 37
Generation 19 | Revalues: 3852 | GridSize: 43
Generation 20 | Revalues: 4030 | GridSize: 39
Generation 21 | Revalues: 4236 | GridSize: 36
Generation 22 | Revalues: 4438 | GridSize: 39
Generation 23 | Revalues: 4620 | GridSize: 39
Generation 24 | Revalues: 4826 | GridSize: 41
Generation 25 | Revalues: 5036 | GridSize: 40
Generation 26 | Revalues: 5246 | GridSize: 40
Generation 27 | Revalues: 5438 | GridSize: 36
Generation 28 | Revalues: 5652 | GridSize: 35
Generation 29 | Revalues: 5830 | GridSize: 36
Generation 30 | Revalues: 6038 | GridSize: 35
Generation 31 | Revalues: 6202 | GridSize: 36
Generation 32 | Revalues: 6408 | GridSize: 36
Generation 33 | Revalues: 6600 | GridSize: 41
Generation 34 | Revalues: 6820 | GridSize: 41
Generation 35 | Revalues: 7018 | GridSize: 44
Generation 36 | Revalues: 7218 | GridSize: 41
Generation 37 | Revalues: 7406 | GridSize: 43
Generation 38 | Revalues: 7618 | GridSize: 43
Generation 39 | Revalues: 7820 | GridSize: 39
Generation 40 | Revalues: 8050 | GridSize: 43
Generation 41 | Revalues: 8242 | GridSize: 36
Generation 42 | Revalues: 8468 | GridSize: 40
Generation 43 | Revalues: 8666 | GridSize: 38
Generation 44 | Revalues: 8862 | GridSize: 41
Generation 45 | Revalues: 9068 | GridSize: 38
Generation 46 | Revalues: 9266 | GridSize: 39
Generation 47 | Revalues: 9484 | GridSize: 42
Generation 48 | Revalues: 9688 | GridSize: 42
Generation 49 | Revalues: 9892 | GridSize: 44
Generation 50 | Revalues: 10092 | GridSize: 48
Generation 51 | Revalues: 10298 | GridSize: 46
Generation 52 | Revalues: 10486 | GridSize: 42
Generation 53 | Revalues: 10688 | GridSize: 42
Generation 54 | Revalues: 10886 | GridSize: 40
Generation 55 | Revalues: 11094 | GridSize: 41
Generation 56 | Revalues: 11310 | GridSize: 42
Generation 57 | Revalues: 11520 | GridSize: 44
Generation 58 | Revalues: 11720 | GridSize: 46
Generation 59 | Revalues: 11924 | GridSize: 47
Generation 60 | Revalues: 12126 | GridSize: 49
Generation 61 | Revalues: 12340 | GridSize: 47
Generation 62 | Revalues: 12534 | GridSize: 45
Generation 63 | Revalues: 12732 | GridSize: 50
Generation 64 | Revalues: 12950 | GridSize: 55
Generation 65 | Revalues: 13176 | GridSize: 58
Generation 66 | Revalues: 13374 | GridSize: 52
Generation 67 | Revalues: 13570 | GridSize: 47
Generation 68 | Revalues: 13768 | GridSize: 49
Generation 69 | Revalues: 13946 | GridSize: 48
Generation 70 | Revalues: 14124 | GridSize: 44
Generation 71 | Revalues: 14332 | GridSize: 42
Generation 72 | Revalues: 14508 | GridSize: 42
Generation 73 | Revalues: 14722 | GridSize: 42
Generation 74 | Revalues: 14948 | GridSize: 45
Generation 75 | Revalues: 15126 | GridSize: 42
Generation 76 | Revalues: 15326 | GridSize: 44
Generation 77 | Revalues: 15486 | GridSize: 46
Generation 78 | Revalues: 15702 | GridSize: 44
Generation 79 | Revalues: 15898 | GridSize: 45
Generation 80 | Revalues: 16104 | GridSize: 52
Generation 81 | Revalues: 16302 | GridSize: 53
Generation 82 | Revalues: 16534 | GridSize: 55
Generation 83 | Revalues: 16746 | GridSize: 57
Generation 84 | Revalues: 16950 | GridSize: 55
Generation 85 | Revalues: 17170 | GridSize: 59
Generation 86 | Revalues: 17394 | GridSize: 58
Generation 87 | Revalues: 17574 | GridSize: 58
Generation 88 | Revalues: 17774 | GridSize: 59
Generation 89 | Revalues: 17968 | GridSize: 60
Generation 90 | Revalues: 18166 | GridSize: 61
Generation 91 | Revalues: 18346 | GridSize: 61
Generation 92 | Revalues: 18556 | GridSize: 64
Generation 93 | Revalues: 18766 | GridSize: 62
Generation 94 | Revalues: 18972 | GridSize: 62
Generation 95 | Revalues: 19162 | GridSize: 61
Generation 96 | Revalues: 19398 | GridSize: 63
Generation 97 | Revalues: 19602 | GridSize: 63
Generation 98 | Revalues: 19810 | GridSize: 64
Generation 99 | Revalues: 19996 | GridSize: 60
Generation 100 | Revalues: 20166 | GridSize: 62
Generation 101 | Revalues: 20366 | GridSize: 62
Generation 102 | Revalues: 20570 | GridSize: 61
Generation 103 | Revalues: 20770 | GridSize: 62
Generation 104 | Revalues: 20964 | GridSize: 65
Generation 105 | Revalues: 21156 | GridSize: 61
Generation 106 | Revalues: 21350 | GridSize: 59
Generation 107 | Revalues: 21554 | GridSize: 60
Generation 108 | Revalues: 21742 | GridSize: 61
Generation 109 | Revalues: 21974 | GridSize: 60
Generation 110 | Revalues: 22162 | GridSize: 61
Generation 111 | Revalues: 22356 | GridSize: 60
Generation 112 | Revalues: 22536 | GridSize: 59
Generation 113 | Revalues: 22742 | GridSize: 61
Generation 114 | Revalues: 22954 | GridSize: 63
Generation 115 | Revalues: 23164 | GridSize: 61
Generation 116 | Revalues: 23346 | GridSize: 61
Generation 117 | Revalues: 23560 | GridSize: 62
Generation 118 | Revalues: 23794 | GridSize: 65
Generation 119 | Revalues: 23994 | GridSize: 63
Generation 120 | Revalues: 24182 | GridSize: 65
Generation 121 | Revalues: 24356 | GridSize: 62
Generation 122 | Revalues: 24562 | GridSize: 63
Generation 123 | Revalues: 24764 | GridSize: 67
Generation 124 | Revalues: 24960 | GridSize: 73
Generation 125 | Revalues: 25172 | GridSize: 73
Generation 126 | Revalues: 25390 | GridSize: 76
Generation 127 | Revalues: 25596 | GridSize: 77
Generation 128 | Revalues: 25806 | GridSize: 77
Generation 129 | Revalues: 26022 | GridSize: 78
Generation 130 | Revalues: 26210 | GridSize: 76
Generation 131 | Revalues: 26428 | GridSize: 78
Generation 132 | Revalues: 26622 | GridSize: 73
Generation 133 | Revalues: 26816 | GridSize: 74
Generation 134 | Revalues: 27016 | GridSize: 69
Generation 135 | Revalues: 27220 | GridSize: 68
Generation 136 | Revalues: 27420 | GridSize: 67
Generation 137 | Revalues: 27648 | GridSize: 66
Generation 138 | Revalues: 27842 | GridSize: 67
Generation 139 | Revalues: 28050 | GridSize: 70
Generation 140 | Revalues: 28246 | GridSize: 71
Generation 141 | Revalues: 28432 | GridSize: 73
Generation 142 | Revalues: 28636 | GridSize: 74
Generation 143 | Revalues: 28818 | GridSize: 73
Generation 144 | Revalues: 29034 | GridSize: 72
Generation 145 | Revalues: 29234 | GridSize: 74
Generation 146 | Revalues: 29446 | GridSize: 75
Generation 147 | Revalues: 29644 | GridSize: 75
Generation 148 | Revalues: 29842 | GridSize: 73
Generation 149 | Revalues: 30042 | GridSize: 75
Generation 150 | Revalues: 30256 | GridSize: 78
Generation 151 | Revalues: 30438 | GridSize: 79
Generation 152 | Revalues: 30640 | GridSize: 80
Generation 153 | Revalues: 30820 | GridSize: 81
Generation 154 | Revalues: 31020 | GridSize: 82
Generation 155 | Revalues: 31228 | GridSize: 83
Generation 156 | Revalues: 31420 | GridSize: 84
Generation 157 | Revalues: 31620 | GridSize: 84
Generation 158 | Revalues: 31802 | GridSize: 84
Generation 159 | Revalues: 31984 | GridSize: 85
Generation 160 | Revalues: 32196 | GridSize: 85
Generation 161 | Revalues: 32378 | GridSize: 85
Generation 162 | Revalues: 32606 | GridSize: 86
Generation 163 | Revalues: 32810 | GridSize: 83
Generation 164 | Revalues: 32992 | GridSize: 83
Generation 165 | Revalues: 33202 | GridSize: 83
Generation 166 | Revalues: 33394 | GridSize: 83
Generation 167 | Revalues: 33596 | GridSize: 86
Generation 168 | Revalues: 33820 | GridSize: 85
Generation 169 | Revalues: 34022 | GridSize: 84
Generation 170 | Revalues: 34228 | GridSize: 85
Generation 171 | Revalues: 34434 | GridSize: 85
Generation 172 | Revalues: 34638 | GridSize: 85
Generation 173 | Revalues: 34862 | GridSize: 84
Generation 174 | Revalues: 35032 | GridSize: 85
Generation 175 | Revalues: 35236 | GridSize: 79
Generation 176 | Revalues: 35444 | GridSize: 78
Generation 177 | Revalues: 35660 | GridSize: 77
Generation 178 | Revalues: 35848 | GridSize: 75
Generation 179 | Revalues: 36066 | GridSize: 75
Generation 180 | Revalues: 36276 | GridSize: 77
Generation 181 | Revalues: 36478 | GridSize: 73
Generation 182 | Revalues: 36672 | GridSize: 74
Generation 183 | Revalues: 36886 | GridSize: 73
Generation 184 | Revalues: 37082 | GridSize: 68
Generation 185 | Revalues: 37292 | GridSize: 71
