Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
262,0.237,0.111718396,0.0798012698,3.4747242024,0.81145342,0.258,0.0923904757,-0.0048875661,5.4508941237,0.7349617712,0.505,0.1110180166,-0.0757458586,2.3506412287,-0.4220574752,0.505,0.1110180166,-0.0757458586,2.3506412287,-0.4220574752
