Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
201,0.2722222222,0.1169309177,0.3012760242,2.9665832692,0.3699027883,0.2194444444,0.0944852853,0.358244772,2.9668904993,-0.3214838383,0.5083333333,0.1145643924,0.2045108199,2.6380280507,-0.4541395247,0.5083333333,0.1145643924,0.2045108199,2.6380280507,-0.4541395247
