Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 320 | GridSize: 7
Generation 2 | Revalues: 540 | GridSize: 4
Generation 3 | Revalues: 742 | GridSize: 10
Generation 4 | Revalues: 976 | GridSize: 11
Generation 5 | Revalues: 1214 | GridSize: 11
Generation 6 | Revalues: 1454 | GridSize: 7
Generation 7 | Revalues: 1670 | GridSize: 12
Generation 8 | Revalues: 1880 | GridSize: 14
Generation 9 | Revalues: 2104 | GridSize: 15
Generation 10 | Revalues: 2320 | GridSize: 19
Generation 11 | Revalues: 2538 | GridSize: 19
Generation 12 | Revalues: 2726 | GridSize: 18
Generation 13 | Revalues: 2948 | GridSize: 19
Generation 14 | Revalues: 3196 | GridSize: 26
Generation 15 | Revalues: 3446 | GridSize: 22
Generation 16 | Revalues: 3638 | GridSize: 25
Generation 17 | Revalues: 3850 | GridSize: 32
Generation 18 | Revalues: 4088 | GridSize: 30
Generation 19 | Revalues: 4296 | GridSize: 16
Generation 20 | Revalues: 4524 | GridSize: 17
Generation 21 | Revalues: 4744 | GridSize: 30
Generation 22 | Revalues: 4974 | GridSize: 35
Generation 23 | Revalues: 5200 | GridSize: 24
Generation 24 | Revalues: 5422 | GridSize: 23
Generation 25 | Revalues: 5636 | GridSize: 24
Generation 26 | Revalues: 5852 | GridSize: 21
Generation 27 | Revalues: 6122 | GridSize: 27
Generation 28 | Revalues: 6354 | GridSize: 30
Generation 29 | Revalues: 6556 | GridSize: 28
Generation 30 | Revalues: 6794 | GridSize: 29
Generation 31 | Revalues: 7022 | GridSize: 30
Generation 32 | Revalues: 7242 | GridSize: 29
Generation 33 | Revalues: 7452 | GridSize: 32
Generation 34 | Revalues: 7678 | GridSize: 38
Generation 35 | Revalues: 7908 | GridSize: 38
Generation 36 | Revalues: 8126 | GridSize: 38
Generation 37 | Revalues: 8344 | GridSize: 37
Generation 38 | Revalues: 8574 | GridSize: 33
Generation 39 | Revalues: 8798 | GridSize: 39
Generation 40 | Revalues: 9050 | GridSize: 31
Generation 41 | Revalues: 9262 | GridSize: 30
Generation 42 | Revalues: 9468 | GridSize: 36
Generation 43 | Revalues: 9690 | GridSize: 43
Generation 44 | Revalues: 9878 | GridSize: 40
Generation 45 | Revalues: 10084 | GridSize: 28
Generation 46 | Revalues: 10288 | GridSize: 30
Generation 47 | Revalues: 10522 | GridSize: 27
Generation 48 | Revalues: 10770 | GridSize: 31
Generation 49 | Revalues: 11000 | GridSize: 35
