Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 296 | GridSize: 13
Generation 2 | Revalues: 524 | GridSize: 9
Generation 3 | Revalues: 740 | GridSize: 8
Generation 4 | Revalues: 990 | GridSize: 13
Generation 5 | Revalues: 1180 | GridSize: 12
Generation 6 | Revalues: 1386 | GridSize: 8
Generation 7 | Revalues: 1592 | GridSize: 7
Generation 8 | Revalues: 1794 | GridSize: 8
Generation 9 | Revalues: 2026 | GridSize: 11
Generation 10 | Revalues: 2250 | GridSize: 15
Generation 11 | Revalues: 2486 | GridSize: 20
Generation 12 | Revalues: 2722 | GridSize: 25
Generation 13 | Revalues: 2940 | GridSize: 14
Generation 14 | Revalues: 3192 | GridSize: 16
Generation 15 | Revalues: 3412 | GridSize: 16
Generation 16 | Revalues: 3640 | GridSize: 20
Generation 17 | Revalues: 3864 | GridSize: 21
Generation 18 | Revalues: 4054 | GridSize: 19
Generation 19 | Revalues: 4260 | GridSize: 22
Generation 20 | Revalues: 4460 | GridSize: 18
Generation 21 | Revalues: 4706 | GridSize: 23
Generation 22 | Revalues: 4904 | GridSize: 31
Generation 23 | Revalues: 5148 | GridSize: 18
Generation 24 | Revalues: 5362 | GridSize: 22
Generation 25 | Revalues: 5582 | GridSize: 20
Generation 26 | Revalues: 5786 | GridSize: 13
Generation 27 | Revalues: 6024 | GridSize: 12
Generation 28 | Revalues: 6222 | GridSize: 14
Generation 29 | Revalues: 6444 | GridSize: 15
Generation 30 | Revalues: 6668 | GridSize: 20
Generation 31 | Revalues: 6878 | GridSize: 25
Generation 32 | Revalues: 7094 | GridSize: 18
Generation 33 | Revalues: 7330 | GridSize: 20
Generation 34 | Revalues: 7514 | GridSize: 23
Generation 35 | Revalues: 7712 | GridSize: 24
Generation 36 | Revalues: 7922 | GridSize: 24
Generation 37 | Revalues: 8140 | GridSize: 23
Generation 38 | Revalues: 8392 | GridSize: 19
Generation 39 | Revalues: 8612 | GridSize: 19
Generation 40 | Revalues: 8820 | GridSize: 25
Generation 41 | Revalues: 9036 | GridSize: 23
Generation 42 | Revalues: 9240 | GridSize: 23
Generation 43 | Revalues: 9482 | GridSize: 18
Generation 44 | Revalues: 9690 | GridSize: 14
Generation 45 | Revalues: 9926 | GridSize: 17
Generation 46 | Revalues: 10134 | GridSize: 24
Generation 47 | Revalues: 10348 | GridSize: 24
Generation 48 | Revalues: 10572 | GridSize: 31
Generation 49 | Revalues: 10780 | GridSize: 29
Generation 50 | Revalues: 11008 | GridSize: 24
Generation 51 | Revalues: 11232 | GridSize: 21
Generation 52 | Revalues: 11446 | GridSize: 15
Generation 53 | Revalues: 11690 | GridSize: 29
Generation 54 | Revalues: 11894 | GridSize: 27
Generation 55 | Revalues: 12106 | GridSize: 28
Generation 56 | Revalues: 12322 | GridSize: 31
Generation 57 | Revalues: 12560 | GridSize: 25
Generation 58 | Revalues: 12794 | GridSize: 23
Generation 59 | Revalues: 13042 | GridSize: 26
Generation 60 | Revalues: 13270 | GridSize: 30
Generation 61 | Revalues: 13480 | GridSize: 25
Generation 62 | Revalues: 13708 | GridSize: 27
Generation 63 | Revalues: 13962 | GridSize: 20
Generation 64 | Revalues: 14166 | GridSize: 21
Generation 65 | Revalues: 14384 | GridSize: 23
Generation 66 | Revalues: 14588 | GridSize: 23
Generation 67 | Revalues: 14804 | GridSize: 27
Generation 68 | Revalues: 15024 | GridSize: 25
Generation 69 | Revalues: 15238 | GridSize: 23
Generation 70 | Revalues: 15470 | GridSize: 28
Generation 71 | Revalues: 15704 | GridSize: 27
Generation 72 | Revalues: 15894 | GridSize: 26
Generation 73 | Revalues: 16106 | GridSize: 31
Generation 74 | Revalues: 16324 | GridSize: 30
Generation 75 | Revalues: 16548 | GridSize: 23
Generation 76 | Revalues: 16766 | GridSize: 23
Generation 77 | Revalues: 16986 | GridSize: 26
Generation 78 | Revalues: 17212 | GridSize: 29
Generation 79 | Revalues: 17432 | GridSize: 27
Generation 80 | Revalues: 17642 | GridSize: 30
Generation 81 | Revalues: 17854 | GridSize: 32
Generation 82 | Revalues: 18078 | GridSize: 36
Generation 83 | Revalues: 18278 | GridSize: 35
Generation 84 | Revalues: 18502 | GridSize: 34
Generation 85 | Revalues: 18728 | GridSize: 35
Generation 86 | Revalues: 18960 | GridSize: 42
Generation 87 | Revalues: 19180 | GridSize: 38
Generation 88 | Revalues: 19376 | GridSize: 35
Generation 89 | Revalues: 19614 | GridSize: 42
Generation 90 | Revalues: 19840 | GridSize: 45
Generation 91 | Revalues: 20072 | GridSize: 42
Generation 92 | Revalues: 20290 | GridSize: 32
Generation 93 | Revalues: 20518 | GridSize: 30
Generation 94 | Revalues: 20724 | GridSize: 38
Generation 95 | Revalues: 20956 | GridSize: 41
Generation 96 | Revalues: 21186 | GridSize: 49
Generation 97 | Revalues: 21380 | GridSize: 47
Generation 98 | Revalues: 21600 | GridSize: 43
Generation 99 | Revalues: 21808 | GridSize: 39
Generation 100 | Revalues: 22038 | GridSize: 42
Generation 101 | Revalues: 22254 | GridSize: 51
Generation 102 | Revalues: 22500 | GridSize: 53
Generation 103 | Revalues: 22736 | GridSize: 51
Generation 104 | Revalues: 22970 | GridSize: 48
Generation 105 | Revalues: 23172 | GridSize: 52
Generation 106 | Revalues: 23404 | GridSize: 47
Generation 107 | Revalues: 23600 | GridSize: 36
Generation 108 | Revalues: 23840 | GridSize: 46
Generation 109 | Revalues: 24058 | GridSize: 47
Generation 110 | Revalues: 24258 | GridSize: 46
Generation 111 | Revalues: 24500 | GridSize: 50
Generation 112 | Revalues: 24740 | GridSize: 48
Generation 113 | Revalues: 24972 | GridSize: 50
Generation 114 | Revalues: 25198 | GridSize: 56
Generation 115 | Revalues: 25414 | GridSize: 54
Generation 116 | Revalues: 25634 | GridSize: 51
Generation 117 | Revalues: 25842 | GridSize: 49
Generation 118 | Revalues: 26064 | GridSize: 49
Generation 119 | Revalues: 26294 | GridSize: 43
Generation 120 | Revalues: 26494 | GridSize: 48
Generation 121 | Revalues: 26742 | GridSize: 51
Generation 122 | Revalues: 26950 | GridSize: 48
Generation 123 | Revalues: 27138 | GridSize: 40
Generation 124 | Revalues: 27358 | GridSize: 45
Generation 125 | Revalues: 27544 | GridSize: 47
Generation 126 | Revalues: 27742 | GridSize: 47
Generation 127 | Revalues: 27944 | GridSize: 52
Generation 128 | Revalues: 28176 | GridSize: 57
Generation 129 | Revalues: 28378 | GridSize: 53
Generation 130 | Revalues: 28590 | GridSize: 52
Generation 131 | Revalues: 28814 | GridSize: 53
Generation 132 | Revalues: 29050 | GridSize: 52
Generation 133 | Revalues: 29266 | GridSize: 47
Generation 134 | Revalues: 29488 | GridSize: 47
Generation 135 | Revalues: 29688 | GridSize: 52
Generation 136 | Revalues: 29896 | GridSize: 50
Generation 137 | Revalues: 30136 | GridSize: 51
Generation 138 | Revalues: 30360 | GridSize: 57
Generation 139 | Revalues: 30556 | GridSize: 57
Generation 140 | Revalues: 30778 | GridSize: 57
Generation 141 | Revalues: 31014 | GridSize: 51
Generation 142 | Revalues: 31232 | GridSize: 50
Generation 143 | Revalues: 31450 | GridSize: 51
Generation 144 | Revalues: 31692 | GridSize: 56
Generation 145 | Revalues: 31914 | GridSize: 56
Generation 146 | Revalues: 32148 | GridSize: 56
Generation 147 | Revalues: 32388 | GridSize: 60
Generation 148 | Revalues: 32624 | GridSize: 61
Generation 149 | Revalues: 32840 | GridSize: 55
Generation 150 | Revalues: 33060 | GridSize: 61
Generation 151 | Revalues: 33254 | GridSize: 60
Generation 152 | Revalues: 33472 | GridSize: 67
Generation 153 | Revalues: 33690 | GridSize: 64
Generation 154 | Revalues: 33890 | GridSize: 65
Generation 155 | Revalues: 34118 | GridSize: 65
Generation 156 | Revalues: 34356 | GridSize: 62
Generation 157 | Revalues: 34566 | GridSize: 66
Generation 158 | Revalues: 34786 | GridSize: 70
Generation 159 | Revalues: 35000 | GridSize: 67
Generation 160 | Revalues: 35220 | GridSize: 64
Generation 161 | Revalues: 35438 | GridSize: 65
Generation 162 | Revalues: 35634 | GridSize: 66
Generation 163 | Revalues: 35846 | GridSize: 64
Generation 164 | Revalues: 36080 | GridSize: 64
Generation 165 | Revalues: 36324 | GridSize: 64
Generation 166 | Revalues: 36512 | GridSize: 67
Generation 167 | Revalues: 36716 | GridSize: 65
Generation 168 | Revalues: 36924 | GridSize: 62
Generation 169 | Revalues: 37150 | GridSize: 60
Generation 170 | Revalues: 37366 | GridSize: 59
Generation 171 | Revalues: 37584 | GridSize: 60
Generation 172 | Revalues: 37806 | GridSize: 64
Generation 173 | Revalues: 38000 | GridSize: 66
Generation 174 | Revalues: 38226 | GridSize: 72
Generation 175 | Revalues: 38450 | GridSize: 72
Generation 176 | Revalues: 38656 | GridSize: 65
Generation 177 | Revalues: 38844 | GridSize: 68
Generation 178 | Revalues: 39060 | GridSize: 71
Generation 179 | Revalues: 39280 | GridSize: 76
Generation 180 | Revalues: 39492 | GridSize: 74
Generation 181 | Revalues: 39694 | GridSize: 76
Generation 182 | Revalues: 39906 | GridSize: 83
Generation 183 | Revalues: 40138 | GridSize: 83
Generation 184 | Revalues: 40340 | GridSize: 82
