Generation 0 | Revalues: 100 | GridSize: 3
Generation 1 | Revalues: 324 | GridSize: 7
Generation 2 | Revalues: 540 | GridSize: 6
Generation 3 | Revalues: 794 | GridSize: 3
Generation 4 | Revalues: 992 | GridSize: 6
Generation 5 | Revalues: 1210 | GridSize: 8
Generation 6 | Revalues: 1396 | GridSize: 3
Generation 7 | Revalues: 1618 | GridSize: 8
Generation 8 | Revalues: 1852 | GridSize: 8
Generation 9 | Revalues: 2078 | GridSize: 11
Generation 10 | Revalues: 2328 | GridSize: 9
Generation 11 | Revalues: 2542 | GridSize: 9
Generation 12 | Revalues: 2764 | GridSize: 13
Generation 13 | Revalues: 2996 | GridSize: 13
Generation 14 | Revalues: 3228 | GridSize: 15
Generation 15 | Revalues: 3440 | GridSize: 19
Generation 16 | Revalues: 3646 | GridSize: 19
Generation 17 | Revalues: 3866 | GridSize: 24
Generation 18 | Revalues: 4076 | GridSize: 25
Generation 19 | Revalues: 4284 | GridSize: 18
Generation 20 | Revalues: 4514 | GridSize: 13
Generation 21 | Revalues: 4732 | GridSize: 15
Generation 22 | Revalues: 4944 | GridSize: 16
Generation 23 | Revalues: 5162 | GridSize: 16
Generation 24 | Revalues: 5362 | GridSize: 15
Generation 25 | Revalues: 5584 | GridSize: 18
Generation 26 | Revalues: 5806 | GridSize: 21
Generation 27 | Revalues: 6030 | GridSize: 23
Generation 28 | Revalues: 6252 | GridSize: 23
Generation 29 | Revalues: 6478 | GridSize: 16
Generation 30 | Revalues: 6722 | GridSize: 26
Generation 31 | Revalues: 6938 | GridSize: 29
Generation 32 | Revalues: 7172 | GridSize: 24
Generation 33 | Revalues: 7410 | GridSize: 30
Generation 34 | Revalues: 7636 | GridSize: 21
Generation 35 | Revalues: 7870 | GridSize: 12
Generation 36 | Revalues: 8092 | GridSize: 15
Generation 37 | Revalues: 8286 | GridSize: 13
Generation 38 | Revalues: 8506 | GridSize: 13
Generation 39 | Revalues: 8720 | GridSize: 9
Generation 40 | Revalues: 8944 | GridSize: 13
Generation 41 | Revalues: 9160 | GridSize: 13
Generation 42 | Revalues: 9390 | GridSize: 15
Generation 43 | Revalues: 9620 | GridSize: 19
Generation 44 | Revalues: 9820 | GridSize: 19
Generation 45 | Revalues: 10026 | GridSize: 22
Generation 46 | Revalues: 10230 | GridSize: 24
Generation 47 | Revalues: 10456 | GridSize: 24
Generation 48 | Revalues: 10660 | GridSize: 26
Generation 49 | Revalues: 10888 | GridSize: 25
Generation 50 | Revalues: 11092 | GridSize: 22
Generation 51 | Revalues: 11328 | GridSize: 27
Generation 52 | Revalues: 11556 | GridSize: 27
Generation 53 | Revalues: 11780 | GridSize: 28
Generation 54 | Revalues: 11960 | GridSize: 25
Generation 55 | Revalues: 12184 | GridSize: 25
Generation 56 | Revalues: 12408 | GridSize: 25
Generation 57 | Revalues: 12596 | GridSize: 24
Generation 58 | Revalues: 12812 | GridSize: 17
Generation 59 | Revalues: 13014 | GridSize: 20
Generation 60 | Revalues: 13206 | GridSize: 23
Generation 61 | Revalues: 13418 | GridSize: 24
Generation 62 | Revalues: 13662 | GridSize: 29
Generation 63 | Revalues: 13888 | GridSize: 30
Generation 64 | Revalues: 14118 | GridSize: 30
Generation 65 | Revalues: 14368 | GridSize: 30
