Instance,Mean,,Median,,Standard deviation,
,MOEA/D,NSGA-II,MOEA/D,NSGA-II,MOEA/D,NSGA-II
81,0.9001469278500001,0.9095637382,0.9888622305,0.9878173815,0.20770779407571868,0.15829197894426175
82,0.91961380431,0.92579785416,0.988659899,0.988483599,0.21332141946526545,0.18571871103195212
83,0.84420818045,0.8528451131,0.973739488,0.9707353805000001,0.24862792701508435,0.21169695423173143
84,0.8135271401999999,0.81378197371,0.963203925,0.9626847255,0.28431120740570714,0.28037028721451124
85,0.849926813155,0.856291697405,0.9583524889999999,0.9559793225,0.24930709083943023,0.22378939819546556
86,0.77645396995,0.7771899198,0.9120323425,0.9060096225000001,0.28918588361818753,0.27643433586911786
87,0.8344997706,0.8400257183,0.954488859,0.9513865079999999,0.24530992646714048,0.21698664611614837
88,0.7089957818,0.7106685934,0.8771763335,0.8711813239999999,0.3593077069966412,0.35051931543339915
89,0.8078703032,0.8098069136,0.9767225485,0.976584255,0.2676534930433157,0.25926844789290027
90,0.8436949582,0.8440497970999999,0.8920505000000001,0.8915617375,0.2290563123162193,0.22700007742209247
91,0.8751652866,0.880494206,0.950101279,0.9467895630000001,0.22278026154698066,0.19354922297980076
92,0.7793919689,0.78749868805,0.836368189,0.8334895149999999,0.26455683030973526,0.23852218911189418
93,0.78783917815,0.79354386585,0.928813791,0.9257464105,0.2636964144103889,0.24238834036567458
94,0.85867322515,0.86850719675,0.9570730199999999,0.9548727505,0.24200469180265982,0.2033747629567619
95,0.8260044167,0.84525903925,0.9488945945,0.946539121,0.2846980858446759,0.2241284579972069
96,0.88656814045,0.88737063145,0.9586903499999999,0.9586903499999999,0.21887203809368333,0.21528379665835365
97,0.7718604488,0.77369236625,0.9497782545,0.9489326305,0.2998494733931626,0.29249075658141194
98,0.76278792135,0.78057236485,0.9107196209999999,0.8993670225,0.29259561745023066,0.24651387040610737
99,0.77170576465,0.772205589555,0.8891592345,0.8888057375,0.2787758129833293,0.2765775922911652
100,0.830220041655,0.837248113805,0.942715382,0.938993282,0.2403636280872957,0.20655833962925224
101,0.91198035491,0.92266473726,0.997993082,0.9978515320000001,0.2172091722585685,0.17054865405880004
102,0.70372130425,0.71488290055,0.7464535165,0.7377161655,0.30025676635701115,0.26758417878101215
103,0.8099547461,0.8197493175,0.920807506,0.9130550705,0.2772324549951999,0.24183066523952898
104,0.76055649635,0.764112876415,0.9076736485,0.9060479525,0.2879402455876563,0.27647764489304627
105,0.793747365,0.8335863972,0.9697269525,0.9672910745000001,0.3196380653879569,0.2296770380439002
106,0.83029707645,0.83582980865,0.9466062755,0.9404265055000001,0.2492960305189288,0.2176519290151656
107,0.8559259889,0.8625222666,0.966705557,0.9643873395,0.2419238906192536,0.21301349192910074
108,0.7843732507,0.78900884985,0.932529446,0.931206625,0.3116030101052618,0.29658103963739313
109,0.830578523005,0.840904929155,0.976167817,0.974954463,0.2562601588837984,0.22223444537206602
110,0.8495557846,0.8580053395,0.951512809,0.9460744725,0.23928581181022116,0.20245759443883712
111,0.8587579053,0.86216835805,0.9768590429999999,0.9763759359999999,0.2690488913283512,0.25463764445260123
112,0.799166454625,0.806723318325,0.9118611919999999,0.9073177495,0.2530994011158435,0.223627653546245
113,0.8247006916,0.82522759641,0.9588716159999999,0.9587134445,0.27245020839780937,0.27012562720745903
114,0.83027300645,0.8482374129,0.9617626695,0.9577658585,0.2545615801625975,0.19790169600684243
115,0.82734475296,0.83830027436,0.8980291515000001,0.8918346075,0.22155754554794058,0.1770293457711572
116,0.7367674735,0.73911200225,0.8959934265,0.8957169460000001,0.34347346487074976,0.3379226988647871
117,0.7872174712,0.7873579193,0.909948506,0.9064128825,0.2898304571089575,0.2833662659628617
118,0.80496535165,0.80765597265,0.930642389,0.928063371,0.28524618485831255,0.2736669774083152
119,0.7887505904000001,0.79039581605,0.8109499795,0.8072823474999999,0.24826645357318375,0.23792824148730884
120,0.86889415596,0.88038167541,0.944154326,0.9394475265,0.21499643440130797,0.16284978594855687
121,0.8180330518,0.821375094155,0.9687185574999999,0.9676313155,0.2637844925445768,0.24789630617307296
122,0.7843682164,0.78516638955,0.9123001390000001,0.910031778,0.29698708248958394,0.28971219635904355
123,0.8002963813,0.80638631572,0.956748867,0.954557297,0.26659886740173644,0.24204787295351857
124,0.81012574382,0.81633870537,0.9381924105,0.934240068,0.2622700035130414,0.23510662898050358
125,0.9209472823,0.92380153266,0.9882762455,0.98802092,0.22136867393725576,0.20707417921867405
126,0.79370175215,0.8010698749,0.9569921594999999,0.9533592885,0.2803185827332341,0.2530763607930063
127,0.84208625,0.8522253525,0.9710161895,0.968579621,0.27005060588647484,0.23510954365823805
128,0.8632684334,0.8686894876,0.9640971395,0.9627185730000001,0.23172421710761748,0.2053047303521033
129,0.80929070595,0.81457069835,0.934030897,0.9300065165,0.2503052196760837,0.22213551055944966
130,0.7778156639,0.77859130456,0.8698798415,0.8697136750000001,0.2655953391287162,0.26269897631090233
131,0.85619605165,0.86209187075,0.9752037975000001,0.9737069915000001,0.25440127396234163,0.229496636379076
132,0.7462867364,0.74830754215,0.7927628124999999,0.791951894,0.2676218915705743,0.2607114173231692
133,0.83955280295,0.84523253735,0.86126108,0.8570463735,0.22266490446823176,0.19164078267704518
134,0.794076646455,0.798398532255,0.8583858615,0.852904815,0.2512385823278721,0.23225693598738192
135,0.8695437328,0.87915282795,0.916848655,0.9101256355,0.21270932355841285,0.16339493666504318
136,0.7550181214,0.76065020715,0.884262374,0.875320995,0.277207147540564,0.2537934030291561
137,0.59602619915,0.600781972945,0.5898335275,0.5749007104999999,0.35766013787663736,0.34094012773916066
138,0.86850478435,0.8760686994,0.96858842,0.9656690115,0.23408953651301087,0.194913147748105
139,0.82905152937,0.83361873267,0.9604196014999999,0.9594391959999999,0.2637197030403339,0.24695706293451603
140,0.69328462075,0.695444918305,0.7349632260000001,0.725684094,0.272732032338552,0.2536135371232753
141,0.77935347598,0.78196218503,0.9226801325,0.921796394,0.2913828032418497,0.28262956578686166
142,0.71395487216,0.737022974615,0.8987484994999999,0.894147181,0.34254565601787884,0.2979024038344293
143,0.7956133059,0.8056855698000001,0.963229399,0.9620879345,0.32107149955896364,0.2957207681255963
144,0.7061272303,0.716429863285,0.8807248704999999,0.8744163395,0.3462896266040516,0.31890719448338867
145,0.73618487235,0.73646037331,0.819302934,0.8168966535,0.2873552544026946,0.2840321773860631
146,0.77369108335,0.7906611056,0.9191500575,0.9122675060000001,0.29490578890809277,0.24773796149187666
147,0.84003019995,0.8496412656,0.9749021535,0.972641364,0.263599118261331,0.22808496416079213
148,0.7958242946,0.7973745027,0.9165755195,0.9107470575000001,0.27359271053627576,0.2579559734335563
149,0.685294694565,0.688451150465,0.698907892,0.687851203,0.2687009466424786,0.24917878153895498
150,0.7915569875,0.79551441325,0.9444960965,0.9400780440000001,0.29776544558376394,0.28220101456497376
151,0.8404656156,0.8465278988,0.9479343179999999,0.9445566705,0.24267749064121039,0.21508501718860681
152,0.67645219295,0.74140697805,0.9124543970000001,0.9029345535,0.37904961396873765,0.2847733140618638
153,0.80239783785,0.8034360858,0.871393189,0.871393189,0.25711827673934745,0.2536259483849475
154,0.85008894955,0.85096509535,0.962264058,0.9621401835,0.24354293456581413,0.239264828092734
155,0.8070228692,0.81081652785,0.950652174,0.9491977115,0.29568685828287117,0.28069667021916694
156,0.85199500175,0.85603718286,0.976513678,0.976166336,0.2600543114751597,0.24335745032796943
157,0.85845785175,0.863306114,0.98074748,0.979933637,0.26169748568982415,0.24261803597646414
158,0.8330513289,0.83607879555,0.911240474,0.9057293365000001,0.23072743236691406,0.2129075036803616
159,0.75056418115,0.7741382851,0.888162306,0.872609733,0.31953037677384305,0.26270609761052366
160,0.78131921025,0.78349141765,0.8786663134999999,0.873895112,0.292315498763573,0.27968219208826783
161,0.818479722,0.820409560755,0.929048132,0.9266589405000001,0.2461342310763997,0.23123497734126028
162,0.74641610645,0.74684227406,0.8945112865,0.8920564835,0.3287068217706326,0.3232887869944428
163,0.4953464963,0.5558718276,0.3373129395,0.37234930865000004,0.3389233808393799,0.27139211579026395
164,0.8081106033,0.81656290195,0.93408337,0.929595426,0.2539263297041773,0.21839339223228138
165,0.74849134525,0.75239631955,0.8135263255,0.8095343660000001,0.305465359885268,0.2914741300749683
166,0.69515904221,0.71465851554,0.8052444095,0.7839266389999999,0.31753028852058984,0.2707549319120649
167,0.7996427671,0.79972674065,0.9328476935000001,0.9327618355,0.2673541446611133,0.2663167732917859
168,0.817102268715,0.838650244145,0.970780032,0.9673014495000001,0.28931823236615467,0.23192072340630498
169,0.856975105,0.859128586,0.9322848619999999,0.92996095,0.222561682159734,0.2060151215887385
170,0.73279322655,0.73683445345,0.8517384845,0.8487396505,0.28094306133180574,0.26596040918323977
171,0.817837862,0.81809584358,0.928169158,0.9262358495,0.2526969822257403,0.24611036624712976
172,0.9052202733,0.9148012019,0.978935399,0.977339594,0.21000253217964657,0.1656152471691368
173,0.830999620655,0.8338217451050001,0.877142673,0.873433284,0.2575773103466158,0.2419397253864873
174,0.836168138265,0.8419230371649999,0.921063441,0.916940123,0.23194300053644476,0.20431403163593628
175,0.85745881815,0.86673507375,0.9652358169999999,0.95985103,0.225181695002066,0.17687391615542183
176,0.7217303744,0.72197171065,0.8131985435,0.8131985435,0.29271522356747903,0.292079829638053
177,0.87062906485,0.88201542845,0.9899691465,0.9893491275,0.2662092629581901,0.22900969236888621
178,0.865613165415,0.88157784778,0.9860530005,0.984939162,0.2627910899259914,0.20661761798084813
179,0.82438309205,0.8322686206,0.901039143,0.8947639655,0.23735598729679078,0.19998063964870078
180,0.763378218545,0.82019357741,0.924106926,0.9151714365,0.34550716760500577,0.2229726683572754
181,0.786645210215,0.79975670743,0.9745702015,0.9729393550000001,0.3044722783301781,0.2697649238817252
182,0.8260965218999999,0.82695408965,0.976404805,0.976163643,0.28030029708284493,0.27706418644508474
183,0.9094380788349999,0.911996918985,0.964990579,0.9633803830000001,0.2158244115779081,0.2011765878299577
184,0.790038186215,0.80160097668,0.8634806105,0.85349454,0.25986122909545045,0.21510341961772125
185,0.8980938747,0.90771417235,0.9883538295000001,0.9875158854999999,0.22258239221888268,0.18046582687326787
186,0.873072782,0.87504135195,0.990980495,0.9906896915000001,0.2330565186803424,0.2237688483090092
187,0.9039096784,0.91618464655,0.9774266075,0.975392499,0.20170895255490723,0.14405068672308582
188,0.8303745048,0.83641881055,0.9337688854999999,0.931186153,0.24358570206024008,0.21868921430977042
189,0.8755170077,0.876506436005,0.9710293050000001,0.9705985564999999,0.22627499532785694,0.2209255370990056
190,0.7900957862,0.7985467887,0.8787075200000001,0.8720879135,0.2530709025267447,0.22237557318517623
191,0.76681814675,0.77277256655,0.838283935,0.828965359,0.26145069685204436,0.23195402750148655
192,0.79714608845,0.8009203402,0.9201795779999999,0.912733189,0.2681431523160727,0.24514347113310472
193,0.77197074545,0.7863540735,0.809349877,0.792639734,0.2727803418437883,0.2229866673901718
194,0.73353057395,0.73798987717,0.7438273790000001,0.7391052250000001,0.28703485711634424,0.26878726546061954
195,0.82979100664,0.85549563569,0.9531089155,0.946761317,0.27440476472220854,0.19385691841006986
196,0.65496682782,0.69378130825,0.7241109285,0.7033694935,0.3289113591931958,0.2600257326573019
197,0.821753955,0.8262078466,0.9639536965,0.9626330435,0.2711027858079221,0.254582799023199
198,0.8596303166,0.87049376295,0.9890236755,0.9878351974999999,0.2515801822129365,0.2106150316259858
199,0.84109528755,0.84683608715,0.946176167,0.945179129,0.23733818220445663,0.2133588763185108
200,0.808321107275,0.812571367375,0.9361168175000001,0.9333195270000001,0.26724523233393194,0.24861480631860036
201,0.821986276425,0.826104575025,0.9161706445,0.9146933669999999,0.25470229850243686,0.23896244390318122
202,0.886145841,0.8944287990500001,0.9787828925,0.9773395460000001,0.21847534468207402,0.17697366120387506
203,0.8606458616,0.8670871387,0.896154788,0.8820210095000001,0.20714844885142003,0.15714794142883665
204,0.73682779485,0.7582514517,0.913534987,0.908676424,0.33632887380367776,0.2883550962947661
205,0.7783030979,0.781358003755,0.9294015204999999,0.9244796445,0.2758875618248983,0.25560949710077785
206,0.901872662505,0.914358314755,0.991534662,0.9906769105,0.21055252497300697,0.15640579508530145
207,0.83835440251,0.85199584782,0.9284927935,0.9221320255000001,0.2473939080440355,0.19875847669115732
208,0.76527235785,0.76892399277,0.8503021159999999,0.8420528825,0.25843863991539906,0.23517284252459492
209,0.8539802512,0.86764405785,0.970766668,0.9691925830000001,0.2721210787119412,0.22522996203158463
210,0.799781482255,0.806141813255,0.902976593,0.8990281835,0.24615242633136022,0.22079283642065672
211,0.72076645675,0.73373369455,0.846324439,0.8376411455,0.31925934000688466,0.28326729113871607
212,0.71898016645,0.73649230805,0.7691960339999999,0.7585143225,0.2751098822705783,0.22587559651290964
213,0.7885463404,0.78971535715,0.929855586,0.928852544,0.30515490133215023,0.30060501076578
214,0.878275543605,0.889100562255,0.9750149605,0.9729058785,0.21703009900289086,0.16844477829148108
215,0.79783879195,0.80156597595,0.907369847,0.9050338645,0.2596171416305486,0.24395179958289068
216,0.7242889907,0.72551424028,0.8695850974999999,0.8669848375,0.32200007030960015,0.31509696078750776
217,0.83441060131,0.84148335516,0.9055705745,0.9034787705,0.24242566825792763,0.2144326355951807
218,0.8298607428,0.83637031905,0.9317148195,0.9231931575,0.2411014765773143,0.19921711469260114
219,0.826832589915,0.832648529165,0.9693423965,0.9670304955,0.2579707380059044,0.22945500595817336
220,0.734648608705,0.754775366015,0.8117499165,0.795552699,0.296345484959998,0.24282470928110855
221,0.8538438401,0.856646511,0.9594510254999999,0.9581282609999999,0.23731541811566215,0.22272165201302557
222,0.81107944745,0.8113221068,0.948005329,0.9478920645,0.2886598825680281,0.28766400041090656
223,0.83631850585,0.8434872481,0.9487711155,0.9435108215,0.23758783615675744,0.19680089625837327
224,0.7750050165,0.775575767915,0.877343349,0.874516918,0.28222782037664507,0.27652799161683833
225,0.80435940877,0.81331707206,0.932916078,0.927571178,0.29596768462983164,0.2674658950710701
226,0.76614274325,0.76634883265,0.824638939,0.822303192,0.2487218383201506,0.24254591411502785
227,0.75887566842,0.77168646979,0.8786478115,0.87538889,0.31294951121229714,0.27841418559557823
228,0.8788551932499999,0.88633582375,0.977819996,0.9770152974999999,0.23438449190659782,0.20210392839669017
229,0.8423413525,0.8536603033,0.986773002,0.9856903285,0.28008014362204486,0.24385764825791365
230,0.801565063,0.80184492346,0.926923002,0.926923002,0.2682661032934223,0.2668216542007866
231,0.7945011949499999,0.8022398087,0.9371319085,0.932820846,0.2787120115317055,0.24655649707589028
232,0.707347985,0.70789805995,0.7630047950000001,0.7626215199999999,0.2775284788974222,0.2752057680398977
233,0.86175868885,0.8676900886,0.990387944,0.990063405,0.26753836322127367,0.2466463297929232
234,0.7243222187,0.7259902407,0.892003604,0.8911041735,0.30619405793423604,0.30076250653534853
235,0.7049442546,0.719183239965,0.9003411965,0.8980550155,0.3709923183836659,0.3426964739477741
236,0.9104582165,0.92183733555,0.972165988,0.97027686,0.20942603829963716,0.15577379515848694
237,0.78536803535,0.7873003472,0.8948441309999999,0.892732078,0.294513454148523,0.28650963071178054
238,0.77159083855,0.77640713038,0.9230733959999999,0.9209036215,0.2888302853134549,0.2732003223727636
239,0.84553077805,0.846993174575,0.9315931095000001,0.9305396029999999,0.23984396713226364,0.231513148629131
240,0.86177144926,0.87213260476,0.9574490255,0.953927371,0.23110368396774875,0.18823726028425528
241,0.8355652300499999,0.8358576115,0.9317410705,0.9308829715,0.25888522880636056,0.25639643355055197
242,0.885198895065,0.887708717615,0.982122599,0.9819952519999999,0.23917992653699505,0.22879390455693072
243,0.8966383718,0.897276209955,0.980368007,0.9803595005,0.22600023375474393,0.2232135453062936
244,0.86194901095,0.8695490554,0.979082862,0.9765878355,0.24424943992517678,0.2075979005528099
245,0.79089198515,0.8056231063,0.952481117,0.946990921,0.26902660132166667,0.2285821202654768
246,0.80736183782,0.81325062602,0.9388172429999999,0.9346468045,0.2519187360605966,0.22443062164068214
247,0.7799283036,0.79267651555,0.8945485065000001,0.8838490105000001,0.2839658038802637,0.23044964423501024
248,0.8237074897,0.82418876426,0.9028994035,0.902852208,0.22945902111870714,0.22640715423053692
249,0.858951767455,0.869343046055,0.9829644154999999,0.9808961745,0.2541553404146013,0.21433460057644185
250,0.81483953955,0.81798362649,0.9806558175,0.9798680584999999,0.29842126907565,0.2867385782557667
251,0.7567774307,0.7775038862,0.9739275565000001,0.9729648719999999,0.3686237897416762,0.32482693699304094
252,0.75673747275,0.7637987733,0.8846949580000001,0.879344652,0.3004311369461547,0.279415830171566
253,0.7773121027,0.78039100359,0.935711378,0.934809183,0.3194058831535104,0.3092026995028777
254,0.84274880155,0.84701460807,0.9741610654999999,0.973745592,0.24342859943740935,0.22535197734018966
255,0.84585887365,0.8464890128,0.9427928910000001,0.9422781954999999,0.23043581340605207,0.22604553743164268
256,0.76124707355,0.77017913475,0.959887763,0.957022863,0.3405849703947004,0.3155617897053569
257,0.73878928721,0.75985629306,0.786963006,0.7832737235,0.30859370227875094,0.25982040586483096
258,0.89007624896,0.89918680366,0.967807191,0.9647289240000001,0.21196598920609558,0.16380550370295296
259,0.82695290175,0.8344980787,0.9346059445,0.9309274815,0.2439938217546735,0.21426959524199007
260,0.8444449322,0.845710038515,0.9612389985,0.9602588085,0.23992065261590717,0.23380134619454865
261,0.86465975635,0.8747096074,0.9856865845,0.984017567,0.23480557306415345,0.19412359408633315
262,0.7285010278,0.7327752621,0.769615175,0.7585587,0.2849601667582452,0.2632497466368429
263,0.7624346662,0.7672311664,0.863381473,0.8570516165,0.28287751540001826,0.2630280934051543
264,0.7688935652,0.7722867235499999,0.8465716205,0.842001962,0.2661882791473536,0.24979164373425491
265,0.8157576561000001,0.8163401254,0.9644217765,0.9644217765,0.2592506560716539,0.25675166453642406
266,0.80196771265,0.80387257513,0.8480546185,0.8467040715,0.2318962501858379,0.22294712388688268
267,0.8455828346500001,0.8521726129,0.9321723175000001,0.9296094505000001,0.22537587661020578,0.19437160763932437
268,0.85542018821,0.86096621161,0.931863584,0.930258895,0.22578152617144626,0.2012951745707801
269,0.78606884945,0.78844275963,0.9308188165,0.9294003045,0.3046329448939072,0.2963416190048648
270,0.8599162205549999,0.870087500305,0.924779631,0.921771203,0.21034371195006324,0.16609670594238146
271,0.66770167215,0.689468682,0.7875404779999999,0.7804209445000001,0.3516354904764024,0.30888799218538454
272,0.85342067125,0.8544397086,0.9745915144999999,0.9742851935,0.2635213595574934,0.25720387105802234
273,0.90215186735,0.90731273025,0.9853948405,0.984900172,0.22846676629498835,0.20574988243463602
274,0.8235732344,0.826540614255,0.9378889425,0.937753992,0.276118438322676,0.26677776503258643
275,0.7712096214999999,0.784538952265,0.916725776,0.9101593354999999,0.30888031614191996,0.2718026739970872
276,0.68620425945,0.68726884985,0.8047413059999999,0.7989071065,0.3350779318975348,0.32827373945062677
277,0.85396762615,0.8545401288,0.9363156365,0.9343579275,0.23078126333845084,0.22390496737768287
278,0.9094373977,0.9145416941,0.99151415,0.990828058,0.23079886297259447,0.20627405563276366
279,0.88987649475,0.891610379665,0.969284722,0.967039234,0.21835082166608524,0.19968268063916325
280,0.8412390619,0.848728666,0.9754188965,0.974032872,0.2668950425715772,0.23539520749142626
281,0.77982109046,0.78667696057,0.8863510864999999,0.8825862485,0.2921078581954253,0.268916611088804
282,0.9038830371,0.9140679904,0.9886094885,0.9877935145000001,0.21432262204566369,0.16387349996236564
283,0.91996333785,0.93462759115,0.9896776065,0.9888795705,0.21408864726213578,0.14751643049463387
284,0.8037478387,0.8176499092,0.892465717,0.8888233825,0.2705901359158422,0.23073445678485932
285,0.82670102228,0.83253426056,0.933379049,0.9330216435,0.2760125822013242,0.25762559189010603
286,0.8090143726,0.81013214515,0.9614936845,0.9607447525,0.28265766715113566,0.2765445188830833
