Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 310 | GridSize: 22
Generation 2 | Revalues: 508 | GridSize: 24
Generation 3 | Revalues: 712 | GridSize: 16
Generation 4 | Revalues: 908 | GridSize: 31
Generation 5 | Revalues: 1128 | GridSize: 36
Generation 6 | Revalues: 1332 | GridSize: 27
Generation 7 | Revalues: 1532 | GridSize: 31
Generation 8 | Revalues: 1730 | GridSize: 41
Generation 9 | Revalues: 1938 | GridSize: 52
Generation 10 | Revalues: 2106 | GridSize: 55
Generation 11 | Revalues: 2324 | GridSize: 63
Generation 12 | Revalues: 2514 | GridSize: 56
Generation 13 | Revalues: 2708 | GridSize: 63
Generation 14 | Revalues: 2940 | GridSize: 39
Generation 15 | Revalues: 3158 | GridSize: 42
Generation 16 | Revalues: 3344 | GridSize: 55
Generation 17 | Revalues: 3542 | GridSize: 62
Generation 18 | Revalues: 3726 | GridSize: 62
Generation 19 | Revalues: 3936 | GridSize: 71
Generation 20 | Revalues: 4132 | GridSize: 76
Generation 21 | Revalues: 4344 | GridSize: 75
Generation 22 | Revalues: 4536 | GridSize: 77
Generation 23 | Revalues: 4758 | GridSize: 73
Generation 24 | Revalues: 4944 | GridSize: 78
Generation 25 | Revalues: 5138 | GridSize: 87
Generation 26 | Revalues: 5324 | GridSize: 88
Generation 27 | Revalues: 5532 | GridSize: 85
Generation 28 | Revalues: 5734 | GridSize: 93
Generation 29 | Revalues: 5932 | GridSize: 88
Generation 30 | Revalues: 6134 | GridSize: 92
Generation 31 | Revalues: 6344 | GridSize: 94
Generation 32 | Revalues: 6540 | GridSize: 88
Generation 33 | Revalues: 6768 | GridSize: 104
Generation 34 | Revalues: 6976 | GridSize: 103
Generation 35 | Revalues: 7200 | GridSize: 108
Generation 36 | Revalues: 7418 | GridSize: 107
Generation 37 | Revalues: 7628 | GridSize: 119
Generation 38 | Revalues: 7824 | GridSize: 120
Generation 39 | Revalues: 8012 | GridSize: 125
Generation 40 | Revalues: 8218 | GridSize: 128
Generation 41 | Revalues: 8426 | GridSize: 129
Generation 42 | Revalues: 8624 | GridSize: 130
Generation 43 | Revalues: 8814 | GridSize: 136
Generation 44 | Revalues: 8992 | GridSize: 132
Generation 45 | Revalues: 9202 | GridSize: 120
Generation 46 | Revalues: 9406 | GridSize: 121
Generation 47 | Revalues: 9584 | GridSize: 124
Generation 48 | Revalues: 9788 | GridSize: 145
Generation 49 | Revalues: 9954 | GridSize: 135
Generation 50 | Revalues: 10154 | GridSize: 148
Generation 51 | Revalues: 10350 | GridSize: 144
Generation 52 | Revalues: 10570 | GridSize: 138
Generation 53 | Revalues: 10770 | GridSize: 136
Generation 54 | Revalues: 10958 | GridSize: 142
Generation 55 | Revalues: 11196 | GridSize: 146
Generation 56 | Revalues: 11392 | GridSize: 147
Generation 57 | Revalues: 11614 | GridSize: 155
Generation 58 | Revalues: 11810 | GridSize: 154
Generation 59 | Revalues: 12008 | GridSize: 154
Generation 60 | Revalues: 12194 | GridSize: 166
Generation 61 | Revalues: 12384 | GridSize: 159
Generation 62 | Revalues: 12602 | GridSize: 154
Generation 63 | Revalues: 12794 | GridSize: 158
Generation 64 | Revalues: 13008 | GridSize: 165
Generation 65 | Revalues: 13212 | GridSize: 169
Generation 66 | Revalues: 13394 | GridSize: 173
Generation 67 | Revalues: 13586 | GridSize: 174
Generation 68 | Revalues: 13782 | GridSize: 179
Generation 69 | Revalues: 13968 | GridSize: 180
Generation 70 | Revalues: 14180 | GridSize: 183
Generation 71 | Revalues: 14376 | GridSize: 182
Generation 72 | Revalues: 14560 | GridSize: 189
Generation 73 | Revalues: 14722 | GridSize: 190
Generation 74 | Revalues: 14930 | GridSize: 194
Generation 75 | Revalues: 15120 | GridSize: 202
Generation 76 | Revalues: 15302 | GridSize: 204
Generation 77 | Revalues: 15500 | GridSize: 206
Generation 78 | Revalues: 15698 | GridSize: 197
Generation 79 | Revalues: 15900 | GridSize: 211
Generation 80 | Revalues: 16086 | GridSize: 210
Generation 81 | Revalues: 16282 | GridSize: 216
Generation 82 | Revalues: 16484 | GridSize: 221
Generation 83 | Revalues: 16700 | GridSize: 223
Generation 84 | Revalues: 16868 | GridSize: 223
Generation 85 | Revalues: 17070 | GridSize: 228
Generation 86 | Revalues: 17276 | GridSize: 222
Generation 87 | Revalues: 17460 | GridSize: 220
Generation 88 | Revalues: 17662 | GridSize: 211
Generation 89 | Revalues: 17860 | GridSize: 206
Generation 90 | Revalues: 18064 | GridSize: 202
Generation 91 | Revalues: 18248 | GridSize: 201
Generation 92 | Revalues: 18450 | GridSize: 203
Generation 93 | Revalues: 18646 | GridSize: 198
Generation 94 | Revalues: 18852 | GridSize: 205
Generation 95 | Revalues: 19054 | GridSize: 197
Generation 96 | Revalues: 19252 | GridSize: 195
Generation 97 | Revalues: 19454 | GridSize: 195
Generation 98 | Revalues: 19660 | GridSize: 195
Generation 99 | Revalues: 19866 | GridSize: 190
Generation 100 | Revalues: 20088 | GridSize: 180
Generation 101 | Revalues: 20260 | GridSize: 184
Generation 102 | Revalues: 20454 | GridSize: 185
Generation 103 | Revalues: 20626 | GridSize: 192
Generation 104 | Revalues: 20816 | GridSize: 197
Generation 105 | Revalues: 21030 | GridSize: 186
Generation 106 | Revalues: 21200 | GridSize: 199
Generation 107 | Revalues: 21400 | GridSize: 195
Generation 108 | Revalues: 21566 | GridSize: 191
Generation 109 | Revalues: 21768 | GridSize: 194
Generation 110 | Revalues: 21976 | GridSize: 185
Generation 111 | Revalues: 22172 | GridSize: 182
Generation 112 | Revalues: 22376 | GridSize: 175
Generation 113 | Revalues: 22564 | GridSize: 182
Generation 114 | Revalues: 22744 | GridSize: 180
Generation 115 | Revalues: 22938 | GridSize: 170
Generation 116 | Revalues: 23164 | GridSize: 175
Generation 117 | Revalues: 23376 | GridSize: 171
Generation 118 | Revalues: 23560 | GridSize: 170
Generation 119 | Revalues: 23798 | GridSize: 163
Generation 120 | Revalues: 23992 | GridSize: 171
Generation 121 | Revalues: 24174 | GridSize: 179
Generation 122 | Revalues: 24344 | GridSize: 175
Generation 123 | Revalues: 24550 | GridSize: 180
Generation 124 | Revalues: 24772 | GridSize: 175
Generation 125 | Revalues: 24982 | GridSize: 187
Generation 126 | Revalues: 25178 | GridSize: 192
Generation 127 | Revalues: 25382 | GridSize: 201
Generation 128 | Revalues: 25582 | GridSize: 199
Generation 129 | Revalues: 25794 | GridSize: 199
Generation 130 | Revalues: 25990 | GridSize: 207
Generation 131 | Revalues: 26190 | GridSize: 199
Generation 132 | Revalues: 26386 | GridSize: 207
Generation 133 | Revalues: 26598 | GridSize: 207
Generation 134 | Revalues: 26806 | GridSize: 204
Generation 135 | Revalues: 27010 | GridSize: 201
Generation 136 | Revalues: 27194 | GridSize: 210
Generation 137 | Revalues: 27372 | GridSize: 199
Generation 138 | Revalues: 27548 | GridSize: 202
Generation 139 | Revalues: 27764 | GridSize: 207
Generation 140 | Revalues: 27938 | GridSize: 205
Generation 141 | Revalues: 28140 | GridSize: 197
Generation 142 | Revalues: 28314 | GridSize: 212
Generation 143 | Revalues: 28506 | GridSize: 214
Generation 144 | Revalues: 28720 | GridSize: 205
Generation 145 | Revalues: 28914 | GridSize: 201
Generation 146 | Revalues: 29116 | GridSize: 200
Generation 147 | Revalues: 29314 | GridSize: 208
Generation 148 | Revalues: 29522 | GridSize: 204
Generation 149 | Revalues: 29704 | GridSize: 203
Generation 150 | Revalues: 29910 | GridSize: 204
Generation 151 | Revalues: 30114 | GridSize: 201
Generation 152 | Revalues: 30304 | GridSize: 204
Generation 153 | Revalues: 30522 | GridSize: 213
Generation 154 | Revalues: 30706 | GridSize: 201
Generation 155 | Revalues: 30904 | GridSize: 202
Generation 156 | Revalues: 31100 | GridSize: 208
Generation 157 | Revalues: 31294 | GridSize: 204
Generation 158 | Revalues: 31490 | GridSize: 205
Generation 159 | Revalues: 31686 | GridSize: 208
Generation 160 | Revalues: 31878 | GridSize: 211
Generation 161 | Revalues: 32066 | GridSize: 210
Generation 162 | Revalues: 32260 | GridSize: 216
Generation 163 | Revalues: 32464 | GridSize: 216
Generation 164 | Revalues: 32662 | GridSize: 219
Generation 165 | Revalues: 32844 | GridSize: 226
Generation 166 | Revalues: 33052 | GridSize: 235
Generation 167 | Revalues: 33270 | GridSize: 230
Generation 168 | Revalues: 33468 | GridSize: 232
Generation 169 | Revalues: 33658 | GridSize: 234
Generation 170 | Revalues: 33852 | GridSize: 254
Generation 171 | Revalues: 34056 | GridSize: 263
Generation 172 | Revalues: 34250 | GridSize: 251
Generation 173 | Revalues: 34456 | GridSize: 254
Generation 174 | Revalues: 34650 | GridSize: 254
Generation 175 | Revalues: 34868 | GridSize: 248
Generation 176 | Revalues: 35062 | GridSize: 249
Generation 177 | Revalues: 35254 | GridSize: 254
Generation 178 | Revalues: 35444 | GridSize: 243
Generation 179 | Revalues: 35618 | GridSize: 243
Generation 180 | Revalues: 35830 | GridSize: 245
Generation 181 | Revalues: 36034 | GridSize: 247
Generation 182 | Revalues: 36228 | GridSize: 242
Generation 183 | Revalues: 36430 | GridSize: 233
Generation 184 | Revalues: 36622 | GridSize: 243
Generation 185 | Revalues: 36826 | GridSize: 242
Generation 186 | Revalues: 37024 | GridSize: 241
Generation 187 | Revalues: 37186 | GridSize: 235
Generation 188 | Revalues: 37378 | GridSize: 233
Generation 189 | Revalues: 37586 | GridSize: 236
Generation 190 | Revalues: 37790 | GridSize: 239
Generation 191 | Revalues: 38016 | GridSize: 231
Generation 192 | Revalues: 38202 | GridSize: 232
Generation 193 | Revalues: 38430 | GridSize: 232
Generation 194 | Revalues: 38642 | GridSize: 237
Generation 195 | Revalues: 38852 | GridSize: 223
Generation 196 | Revalues: 39026 | GridSize: 220
Generation 197 | Revalues: 39224 | GridSize: 225
Generation 198 | Revalues: 39428 | GridSize: 222
Generation 199 | Revalues: 39618 | GridSize: 227
Generation 200 | Revalues: 39810 | GridSize: 228
Generation 201 | Revalues: 39986 | GridSize: 229
Generation 202 | Revalues: 40174 | GridSize: 224
Generation 203 | Revalues: 40392 | GridSize: 231
Generation 204 | Revalues: 40588 | GridSize: 226
Generation 205 | Revalues: 40798 | GridSize: 229
Generation 206 | Revalues: 41008 | GridSize: 227
Generation 207 | Revalues: 41204 | GridSize: 227
Generation 208 | Revalues: 41372 | GridSize: 227
Generation 209 | Revalues: 41584 | GridSize: 232
Generation 210 | Revalues: 41800 | GridSize: 238
Generation 211 | Revalues: 42000 | GridSize: 236
Generation 212 | Revalues: 42190 | GridSize: 243
Generation 213 | Revalues: 42372 | GridSize: 241
Generation 214 | Revalues: 42594 | GridSize: 236
Generation 215 | Revalues: 42782 | GridSize: 229
Generation 216 | Revalues: 42966 | GridSize: 234
Generation 217 | Revalues: 43180 | GridSize: 245
Generation 218 | Revalues: 43376 | GridSize: 239
Generation 219 | Revalues: 43560 | GridSize: 237
Generation 220 | Revalues: 43760 | GridSize: 243
Generation 221 | Revalues: 43962 | GridSize: 244
Generation 222 | Revalues: 44174 | GridSize: 240
Generation 223 | Revalues: 44362 | GridSize: 234
Generation 224 | Revalues: 44590 | GridSize: 235
Generation 225 | Revalues: 44794 | GridSize: 233
Generation 226 | Revalues: 44992 | GridSize: 228
Generation 227 | Revalues: 45174 | GridSize: 230
Generation 228 | Revalues: 45382 | GridSize: 235
Generation 229 | Revalues: 45576 | GridSize: 239
Generation 230 | Revalues: 45782 | GridSize: 240
Generation 231 | Revalues: 46002 | GridSize: 243
Generation 232 | Revalues: 46208 | GridSize: 239
Generation 233 | Revalues: 46408 | GridSize: 243
Generation 234 | Revalues: 46598 | GridSize: 244
Generation 235 | Revalues: 46826 | GridSize: 247
Generation 236 | Revalues: 47016 | GridSize: 236
Generation 237 | Revalues: 47234 | GridSize: 237
Generation 238 | Revalues: 47416 | GridSize: 228
Generation 239 | Revalues: 47626 | GridSize: 231
Generation 240 | Revalues: 47834 | GridSize: 228
Generation 241 | Revalues: 48008 | GridSize: 233
Generation 242 | Revalues: 48212 | GridSize: 248
Generation 243 | Revalues: 48408 | GridSize: 246
Generation 244 | Revalues: 48618 | GridSize: 245
Generation 245 | Revalues: 48818 | GridSize: 248
Generation 246 | Revalues: 49050 | GridSize: 253
Generation 247 | Revalues: 49244 | GridSize: 260
Generation 248 | Revalues: 49456 | GridSize: 257
Generation 249 | Revalues: 49670 | GridSize: 259
Generation 250 | Revalues: 49866 | GridSize: 260
Generation 251 | Revalues: 50062 | GridSize: 263
Generation 252 | Revalues: 50264 | GridSize: 259
Generation 253 | Revalues: 50470 | GridSize: 249
Generation 254 | Revalues: 50674 | GridSize: 244
Generation 255 | Revalues: 50872 | GridSize: 247
Generation 256 | Revalues: 51040 | GridSize: 248
Generation 257 | Revalues: 51242 | GridSize: 257
Generation 258 | Revalues: 51418 | GridSize: 256
Generation 259 | Revalues: 51622 | GridSize: 243
Generation 260 | Revalues: 51828 | GridSize: 245
Generation 261 | Revalues: 52008 | GridSize: 244
Generation 262 | Revalues: 52218 | GridSize: 248
Generation 263 | Revalues: 52420 | GridSize: 255
Generation 264 | Revalues: 52626 | GridSize: 256
Generation 265 | Revalues: 52842 | GridSize: 256
Generation 266 | Revalues: 53050 | GridSize: 260
Generation 267 | Revalues: 53254 | GridSize: 265
Generation 268 | Revalues: 53422 | GridSize: 267
Generation 269 | Revalues: 53618 | GridSize: 258
Generation 270 | Revalues: 53816 | GridSize: 258
Generation 271 | Revalues: 54032 | GridSize: 250
Generation 272 | Revalues: 54246 | GridSize: 254
Generation 273 | Revalues: 54464 | GridSize: 253
Generation 274 | Revalues: 54660 | GridSize: 245
Generation 275 | Revalues: 54860 | GridSize: 251
