Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 346 | GridSize: 6
Generation 2 | Revalues: 576 | GridSize: 12
Generation 3 | Revalues: 782 | GridSize: 15
Generation 4 | Revalues: 1022 | GridSize: 7
Generation 5 | Revalues: 1246 | GridSize: 11
Generation 6 | Revalues: 1450 | GridSize: 6
Generation 7 | Revalues: 1698 | GridSize: 12
Generation 8 | Revalues: 1918 | GridSize: 8
Generation 9 | Revalues: 2136 | GridSize: 15
Generation 10 | Revalues: 2362 | GridSize: 25
Generation 11 | Revalues: 2572 | GridSize: 26
Generation 12 | Revalues: 2788 | GridSize: 28
Generation 13 | Revalues: 2996 | GridSize: 31
Generation 14 | Revalues: 3224 | GridSize: 32
Generation 15 | Revalues: 3468 | GridSize: 24
Generation 16 | Revalues: 3692 | GridSize: 21
Generation 17 | Revalues: 3918 | GridSize: 27
Generation 18 | Revalues: 4146 | GridSize: 23
Generation 19 | Revalues: 4364 | GridSize: 32
Generation 20 | Revalues: 4600 | GridSize: 31
Generation 21 | Revalues: 4834 | GridSize: 28
Generation 22 | Revalues: 5046 | GridSize: 34
Generation 23 | Revalues: 5262 | GridSize: 38
Generation 24 | Revalues: 5482 | GridSize: 42
Generation 25 | Revalues: 5726 | GridSize: 44
Generation 26 | Revalues: 5940 | GridSize: 29
Generation 27 | Revalues: 6140 | GridSize: 36
Generation 28 | Revalues: 6366 | GridSize: 36
Generation 29 | Revalues: 6612 | GridSize: 32
Generation 30 | Revalues: 6836 | GridSize: 31
Generation 31 | Revalues: 7064 | GridSize: 33
Generation 32 | Revalues: 7298 | GridSize: 21
Generation 33 | Revalues: 7506 | GridSize: 33
Generation 34 | Revalues: 7738 | GridSize: 28
Generation 35 | Revalues: 7968 | GridSize: 35
Generation 36 | Revalues: 8178 | GridSize: 30
Generation 37 | Revalues: 8410 | GridSize: 34
Generation 38 | Revalues: 8632 | GridSize: 42
Generation 39 | Revalues: 8836 | GridSize: 47
Generation 40 | Revalues: 9042 | GridSize: 34
Generation 41 | Revalues: 9268 | GridSize: 37
Generation 42 | Revalues: 9504 | GridSize: 36
Generation 43 | Revalues: 9712 | GridSize: 34
