Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
12,0.2,0.1095445115,-0.2,2.5,-0.9128709292,0.16,0.1019803903,-0.4393939394,1.9556213018,-0.2715454179,0.64,0.08,-0.5492957746,2.078125,-0.84375,0.64,0.08,-0.5492957746,2.078125,-0.84375
