Generation 0 | Revalues: 100 | GridSize: 3
Generation 1 | Revalues: 292 | GridSize: 21
Generation 2 | Revalues: 508 | GridSize: 20
Generation 3 | Revalues: 700 | GridSize: 16
Generation 4 | Revalues: 902 | GridSize: 20
Generation 5 | Revalues: 1112 | GridSize: 29
Generation 6 | Revalues: 1300 | GridSize: 34
Generation 7 | Revalues: 1494 | GridSize: 31
Generation 8 | Revalues: 1688 | GridSize: 34
Generation 9 | Revalues: 1894 | GridSize: 35
Generation 10 | Revalues: 2080 | GridSize: 38
Generation 11 | Revalues: 2264 | GridSize: 26
Generation 12 | Revalues: 2454 | GridSize: 35
Generation 13 | Revalues: 2668 | GridSize: 37
Generation 14 | Revalues: 2892 | GridSize: 35
Generation 15 | Revalues: 3090 | GridSize: 38
Generation 16 | Revalues: 3284 | GridSize: 44
Generation 17 | Revalues: 3480 | GridSize: 40
Generation 18 | Revalues: 3670 | GridSize: 42
Generation 19 | Revalues: 3856 | GridSize: 50
Generation 20 | Revalues: 4030 | GridSize: 46
Generation 21 | Revalues: 4248 | GridSize: 51
Generation 22 | Revalues: 4464 | GridSize: 49
Generation 23 | Revalues: 4682 | GridSize: 53
Generation 24 | Revalues: 4858 | GridSize: 56
Generation 25 | Revalues: 5070 | GridSize: 45
Generation 26 | Revalues: 5296 | GridSize: 40
Generation 27 | Revalues: 5464 | GridSize: 44
Generation 28 | Revalues: 5656 | GridSize: 50
Generation 29 | Revalues: 5848 | GridSize: 53
Generation 30 | Revalues: 6058 | GridSize: 57
Generation 31 | Revalues: 6260 | GridSize: 54
Generation 32 | Revalues: 6466 | GridSize: 63
Generation 33 | Revalues: 6672 | GridSize: 62
Generation 34 | Revalues: 6890 | GridSize: 63
Generation 35 | Revalues: 7070 | GridSize: 59
Generation 36 | Revalues: 7246 | GridSize: 63
Generation 37 | Revalues: 7470 | GridSize: 63
Generation 38 | Revalues: 7676 | GridSize: 68
Generation 39 | Revalues: 7860 | GridSize: 75
Generation 40 | Revalues: 8056 | GridSize: 76
Generation 41 | Revalues: 8288 | GridSize: 83
Generation 42 | Revalues: 8470 | GridSize: 82
Generation 43 | Revalues: 8676 | GridSize: 88
Generation 44 | Revalues: 8880 | GridSize: 82
Generation 45 | Revalues: 9084 | GridSize: 91
Generation 46 | Revalues: 9298 | GridSize: 95
Generation 47 | Revalues: 9486 | GridSize: 96
Generation 48 | Revalues: 9684 | GridSize: 87
Generation 49 | Revalues: 9880 | GridSize: 90
Generation 50 | Revalues: 10058 | GridSize: 95
Generation 51 | Revalues: 10266 | GridSize: 92
Generation 52 | Revalues: 10438 | GridSize: 103
Generation 53 | Revalues: 10644 | GridSize: 104
Generation 54 | Revalues: 10828 | GridSize: 114
Generation 55 | Revalues: 11044 | GridSize: 121
Generation 56 | Revalues: 11258 | GridSize: 108
Generation 57 | Revalues: 11444 | GridSize: 116
Generation 58 | Revalues: 11608 | GridSize: 119
Generation 59 | Revalues: 11810 | GridSize: 119
Generation 60 | Revalues: 12014 | GridSize: 110
Generation 61 | Revalues: 12196 | GridSize: 114
Generation 62 | Revalues: 12418 | GridSize: 126
Generation 63 | Revalues: 12610 | GridSize: 128
Generation 64 | Revalues: 12822 | GridSize: 132
Generation 65 | Revalues: 13012 | GridSize: 131
Generation 66 | Revalues: 13226 | GridSize: 118
Generation 67 | Revalues: 13412 | GridSize: 127
Generation 68 | Revalues: 13624 | GridSize: 132
Generation 69 | Revalues: 13816 | GridSize: 138
Generation 70 | Revalues: 14022 | GridSize: 134
Generation 71 | Revalues: 14198 | GridSize: 122
Generation 72 | Revalues: 14418 | GridSize: 129
Generation 73 | Revalues: 14620 | GridSize: 130
Generation 74 | Revalues: 14786 | GridSize: 133
Generation 75 | Revalues: 14998 | GridSize: 131
Generation 76 | Revalues: 15212 | GridSize: 128
Generation 77 | Revalues: 15418 | GridSize: 131
Generation 78 | Revalues: 15598 | GridSize: 132
Generation 79 | Revalues: 15770 | GridSize: 142
Generation 80 | Revalues: 15958 | GridSize: 143
Generation 81 | Revalues: 16152 | GridSize: 139
Generation 82 | Revalues: 16316 | GridSize: 141
Generation 83 | Revalues: 16522 | GridSize: 138
Generation 84 | Revalues: 16742 | GridSize: 144
Generation 85 | Revalues: 16956 | GridSize: 149
Generation 86 | Revalues: 17154 | GridSize: 143
Generation 87 | Revalues: 17348 | GridSize: 149
Generation 88 | Revalues: 17540 | GridSize: 149
Generation 89 | Revalues: 17740 | GridSize: 140
Generation 90 | Revalues: 17952 | GridSize: 149
Generation 91 | Revalues: 18120 | GridSize: 150
Generation 92 | Revalues: 18312 | GridSize: 153
Generation 93 | Revalues: 18518 | GridSize: 152
Generation 94 | Revalues: 18708 | GridSize: 154
Generation 95 | Revalues: 18902 | GridSize: 156
Generation 96 | Revalues: 19100 | GridSize: 162
Generation 97 | Revalues: 19302 | GridSize: 155
Generation 98 | Revalues: 19512 | GridSize: 158
Generation 99 | Revalues: 19726 | GridSize: 157
Generation 100 | Revalues: 19916 | GridSize: 163
Generation 101 | Revalues: 20104 | GridSize: 173
Generation 102 | Revalues: 20266 | GridSize: 175
Generation 103 | Revalues: 20456 | GridSize: 178
Generation 104 | Revalues: 20638 | GridSize: 178
Generation 105 | Revalues: 20846 | GridSize: 177
Generation 106 | Revalues: 21034 | GridSize: 177
Generation 107 | Revalues: 21240 | GridSize: 176
Generation 108 | Revalues: 21444 | GridSize: 182
Generation 109 | Revalues: 21624 | GridSize: 180
Generation 110 | Revalues: 21834 | GridSize: 187
Generation 111 | Revalues: 22022 | GridSize: 184
Generation 112 | Revalues: 22216 | GridSize: 191
Generation 113 | Revalues: 22418 | GridSize: 195
Generation 114 | Revalues: 22618 | GridSize: 189
Generation 115 | Revalues: 22794 | GridSize: 191
Generation 116 | Revalues: 22984 | GridSize: 194
Generation 117 | Revalues: 23190 | GridSize: 201
Generation 118 | Revalues: 23374 | GridSize: 198
Generation 119 | Revalues: 23572 | GridSize: 197
Generation 120 | Revalues: 23776 | GridSize: 197
Generation 121 | Revalues: 23976 | GridSize: 202
Generation 122 | Revalues: 24158 | GridSize: 212
Generation 123 | Revalues: 24354 | GridSize: 205
Generation 124 | Revalues: 24538 | GridSize: 203
Generation 125 | Revalues: 24716 | GridSize: 208
Generation 126 | Revalues: 24894 | GridSize: 216
Generation 127 | Revalues: 25098 | GridSize: 208
Generation 128 | Revalues: 25306 | GridSize: 214
Generation 129 | Revalues: 25492 | GridSize: 211
Generation 130 | Revalues: 25686 | GridSize: 211
Generation 131 | Revalues: 25876 | GridSize: 209
Generation 132 | Revalues: 26070 | GridSize: 209
Generation 133 | Revalues: 26300 | GridSize: 209
Generation 134 | Revalues: 26492 | GridSize: 214
Generation 135 | Revalues: 26712 | GridSize: 213
Generation 136 | Revalues: 26912 | GridSize: 212
Generation 137 | Revalues: 27112 | GridSize: 219
Generation 138 | Revalues: 27324 | GridSize: 217
Generation 139 | Revalues: 27520 | GridSize: 213
Generation 140 | Revalues: 27716 | GridSize: 222
Generation 141 | Revalues: 27918 | GridSize: 226
Generation 142 | Revalues: 28138 | GridSize: 229
Generation 143 | Revalues: 28350 | GridSize: 230
Generation 144 | Revalues: 28534 | GridSize: 226
Generation 145 | Revalues: 28718 | GridSize: 236
Generation 146 | Revalues: 28930 | GridSize: 224
Generation 147 | Revalues: 29110 | GridSize: 229
Generation 148 | Revalues: 29320 | GridSize: 234
Generation 149 | Revalues: 29518 | GridSize: 233
Generation 150 | Revalues: 29718 | GridSize: 237
Generation 151 | Revalues: 29924 | GridSize: 234
Generation 152 | Revalues: 30140 | GridSize: 234
Generation 153 | Revalues: 30338 | GridSize: 234
Generation 154 | Revalues: 30556 | GridSize: 242
Generation 155 | Revalues: 30760 | GridSize: 240
Generation 156 | Revalues: 30928 | GridSize: 243
Generation 157 | Revalues: 31128 | GridSize: 240
Generation 158 | Revalues: 31340 | GridSize: 242
Generation 159 | Revalues: 31568 | GridSize: 247
Generation 160 | Revalues: 31778 | GridSize: 260
Generation 161 | Revalues: 31970 | GridSize: 255
Generation 162 | Revalues: 32176 | GridSize: 258
Generation 163 | Revalues: 32360 | GridSize: 260
Generation 164 | Revalues: 32552 | GridSize: 266
Generation 165 | Revalues: 32750 | GridSize: 273
Generation 166 | Revalues: 32938 | GridSize: 269
Generation 167 | Revalues: 33116 | GridSize: 270
Generation 168 | Revalues: 33314 | GridSize: 264
Generation 169 | Revalues: 33522 | GridSize: 269
Generation 170 | Revalues: 33718 | GridSize: 267
Generation 171 | Revalues: 33920 | GridSize: 267
Generation 172 | Revalues: 34110 | GridSize: 273
Generation 173 | Revalues: 34314 | GridSize: 271
Generation 174 | Revalues: 34542 | GridSize: 279
Generation 175 | Revalues: 34718 | GridSize: 279
Generation 176 | Revalues: 34928 | GridSize: 281
Generation 177 | Revalues: 35138 | GridSize: 279
Generation 178 | Revalues: 35354 | GridSize: 283
Generation 179 | Revalues: 35578 | GridSize: 294
Generation 180 | Revalues: 35748 | GridSize: 299
Generation 181 | Revalues: 35920 | GridSize: 300
Generation 182 | Revalues: 36100 | GridSize: 300
Generation 183 | Revalues: 36298 | GridSize: 300
Generation 184 | Revalues: 36510 | GridSize: 300
Generation 185 | Revalues: 36710 | GridSize: 299
Generation 186 | Revalues: 36908 | GridSize: 294
Generation 187 | Revalues: 37102 | GridSize: 292
Generation 188 | Revalues: 37324 | GridSize: 291
Generation 189 | Revalues: 37524 | GridSize: 296
Generation 190 | Revalues: 37722 | GridSize: 300
Generation 191 | Revalues: 37924 | GridSize: 300
Generation 192 | Revalues: 38126 | GridSize: 299
Generation 193 | Revalues: 38340 | GridSize: 300
Generation 194 | Revalues: 38524 | GridSize: 300
Generation 195 | Revalues: 38728 | GridSize: 300
Generation 196 | Revalues: 38930 | GridSize: 300
Generation 197 | Revalues: 39122 | GridSize: 300
Generation 198 | Revalues: 39304 | GridSize: 300
Generation 199 | Revalues: 39514 | GridSize: 293
Generation 200 | Revalues: 39726 | GridSize: 295
Generation 201 | Revalues: 39916 | GridSize: 297
Generation 202 | Revalues: 40120 | GridSize: 298
Generation 203 | Revalues: 40326 | GridSize: 300
