Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 318 | GridSize: 15
Generation 2 | Revalues: 552 | GridSize: 27
Generation 3 | Revalues: 764 | GridSize: 25
Generation 4 | Revalues: 982 | GridSize: 28
Generation 5 | Revalues: 1200 | GridSize: 30
Generation 6 | Revalues: 1414 | GridSize: 42
Generation 7 | Revalues: 1632 | GridSize: 31
Generation 8 | Revalues: 1814 | GridSize: 32
Generation 9 | Revalues: 2036 | GridSize: 41
Generation 10 | Revalues: 2218 | GridSize: 38
Generation 11 | Revalues: 2428 | GridSize: 39
Generation 12 | Revalues: 2606 | GridSize: 34
Generation 13 | Revalues: 2816 | GridSize: 36
Generation 14 | Revalues: 3018 | GridSize: 40
Generation 15 | Revalues: 3224 | GridSize: 46
Generation 16 | Revalues: 3424 | GridSize: 52
Generation 17 | Revalues: 3610 | GridSize: 56
Generation 18 | Revalues: 3828 | GridSize: 54
Generation 19 | Revalues: 4032 | GridSize: 59
Generation 20 | Revalues: 4244 | GridSize: 64
Generation 21 | Revalues: 4448 | GridSize: 60
Generation 22 | Revalues: 4658 | GridSize: 63
Generation 23 | Revalues: 4862 | GridSize: 54
Generation 24 | Revalues: 5048 | GridSize: 57
Generation 25 | Revalues: 5248 | GridSize: 59
Generation 26 | Revalues: 5436 | GridSize: 57
Generation 27 | Revalues: 5616 | GridSize: 64
Generation 28 | Revalues: 5830 | GridSize: 62
Generation 29 | Revalues: 6012 | GridSize: 58
Generation 30 | Revalues: 6222 | GridSize: 61
Generation 31 | Revalues: 6396 | GridSize: 64
Generation 32 | Revalues: 6610 | GridSize: 65
Generation 33 | Revalues: 6804 | GridSize: 69
Generation 34 | Revalues: 6988 | GridSize: 74
Generation 35 | Revalues: 7188 | GridSize: 68
Generation 36 | Revalues: 7376 | GridSize: 58
Generation 37 | Revalues: 7584 | GridSize: 52
Generation 38 | Revalues: 7790 | GridSize: 63
Generation 39 | Revalues: 8010 | GridSize: 58
Generation 40 | Revalues: 8204 | GridSize: 58
Generation 41 | Revalues: 8420 | GridSize: 63
Generation 42 | Revalues: 8622 | GridSize: 62
Generation 43 | Revalues: 8816 | GridSize: 65
Generation 44 | Revalues: 9002 | GridSize: 67
Generation 45 | Revalues: 9196 | GridSize: 63
Generation 46 | Revalues: 9406 | GridSize: 65
Generation 47 | Revalues: 9612 | GridSize: 72
Generation 48 | Revalues: 9800 | GridSize: 79
Generation 49 | Revalues: 10000 | GridSize: 68
Generation 50 | Revalues: 10184 | GridSize: 65
Generation 51 | Revalues: 10378 | GridSize: 64
Generation 52 | Revalues: 10588 | GridSize: 62
Generation 53 | Revalues: 10788 | GridSize: 53
Generation 54 | Revalues: 11000 | GridSize: 54
Generation 55 | Revalues: 11190 | GridSize: 55
Generation 56 | Revalues: 11412 | GridSize: 54
Generation 57 | Revalues: 11590 | GridSize: 57
Generation 58 | Revalues: 11780 | GridSize: 55
Generation 59 | Revalues: 11980 | GridSize: 57
Generation 60 | Revalues: 12172 | GridSize: 54
Generation 61 | Revalues: 12348 | GridSize: 49
Generation 62 | Revalues: 12550 | GridSize: 59
Generation 63 | Revalues: 12746 | GridSize: 60
Generation 64 | Revalues: 12960 | GridSize: 64
Generation 65 | Revalues: 13170 | GridSize: 70
Generation 66 | Revalues: 13370 | GridSize: 74
Generation 67 | Revalues: 13586 | GridSize: 62
Generation 68 | Revalues: 13810 | GridSize: 64
Generation 69 | Revalues: 13996 | GridSize: 59
Generation 70 | Revalues: 14200 | GridSize: 60
Generation 71 | Revalues: 14418 | GridSize: 72
Generation 72 | Revalues: 14606 | GridSize: 70
Generation 73 | Revalues: 14836 | GridSize: 57
Generation 74 | Revalues: 15036 | GridSize: 57
Generation 75 | Revalues: 15240 | GridSize: 65
Generation 76 | Revalues: 15468 | GridSize: 59
Generation 77 | Revalues: 15672 | GridSize: 62
Generation 78 | Revalues: 15884 | GridSize: 59
Generation 79 | Revalues: 16064 | GridSize: 58
Generation 80 | Revalues: 16276 | GridSize: 67
Generation 81 | Revalues: 16506 | GridSize: 64
Generation 82 | Revalues: 16698 | GridSize: 61
Generation 83 | Revalues: 16900 | GridSize: 67
Generation 84 | Revalues: 17076 | GridSize: 67
Generation 85 | Revalues: 17282 | GridSize: 67
Generation 86 | Revalues: 17494 | GridSize: 78
Generation 87 | Revalues: 17712 | GridSize: 79
Generation 88 | Revalues: 17904 | GridSize: 85
Generation 89 | Revalues: 18128 | GridSize: 80
Generation 90 | Revalues: 18354 | GridSize: 79
Generation 91 | Revalues: 18558 | GridSize: 60
Generation 92 | Revalues: 18756 | GridSize: 69
Generation 93 | Revalues: 18988 | GridSize: 74
Generation 94 | Revalues: 19174 | GridSize: 70
Generation 95 | Revalues: 19380 | GridSize: 84
Generation 96 | Revalues: 19558 | GridSize: 85
Generation 97 | Revalues: 19756 | GridSize: 86
Generation 98 | Revalues: 19950 | GridSize: 82
Generation 99 | Revalues: 20160 | GridSize: 85
Generation 100 | Revalues: 20344 | GridSize: 85
Generation 101 | Revalues: 20536 | GridSize: 92
Generation 102 | Revalues: 20774 | GridSize: 91
Generation 103 | Revalues: 20970 | GridSize: 93
Generation 104 | Revalues: 21164 | GridSize: 102
Generation 105 | Revalues: 21374 | GridSize: 102
Generation 106 | Revalues: 21596 | GridSize: 108
Generation 107 | Revalues: 21786 | GridSize: 102
Generation 108 | Revalues: 21968 | GridSize: 114
Generation 109 | Revalues: 22172 | GridSize: 108
Generation 110 | Revalues: 22396 | GridSize: 98
Generation 111 | Revalues: 22610 | GridSize: 102
Generation 112 | Revalues: 22812 | GridSize: 109
Generation 113 | Revalues: 22994 | GridSize: 114
Generation 114 | Revalues: 23184 | GridSize: 105
Generation 115 | Revalues: 23380 | GridSize: 105
Generation 116 | Revalues: 23584 | GridSize: 97
Generation 117 | Revalues: 23796 | GridSize: 96
Generation 118 | Revalues: 23980 | GridSize: 96
Generation 119 | Revalues: 24158 | GridSize: 99
Generation 120 | Revalues: 24346 | GridSize: 102
Generation 121 | Revalues: 24532 | GridSize: 105
Generation 122 | Revalues: 24728 | GridSize: 113
Generation 123 | Revalues: 24934 | GridSize: 99
Generation 124 | Revalues: 25138 | GridSize: 101
Generation 125 | Revalues: 25336 | GridSize: 100
Generation 126 | Revalues: 25548 | GridSize: 94
Generation 127 | Revalues: 25740 | GridSize: 103
Generation 128 | Revalues: 25950 | GridSize: 112
Generation 129 | Revalues: 26160 | GridSize: 126
Generation 130 | Revalues: 26364 | GridSize: 114
Generation 131 | Revalues: 26584 | GridSize: 107
Generation 132 | Revalues: 26796 | GridSize: 105
Generation 133 | Revalues: 26984 | GridSize: 110
Generation 134 | Revalues: 27186 | GridSize: 112
Generation 135 | Revalues: 27384 | GridSize: 111
Generation 136 | Revalues: 27580 | GridSize: 110
Generation 137 | Revalues: 27768 | GridSize: 115
Generation 138 | Revalues: 27968 | GridSize: 107
Generation 139 | Revalues: 28164 | GridSize: 106
Generation 140 | Revalues: 28360 | GridSize: 113
Generation 141 | Revalues: 28554 | GridSize: 114
Generation 142 | Revalues: 28758 | GridSize: 116
Generation 143 | Revalues: 28964 | GridSize: 120
Generation 144 | Revalues: 29146 | GridSize: 117
Generation 145 | Revalues: 29346 | GridSize: 121
Generation 146 | Revalues: 29542 | GridSize: 126
Generation 147 | Revalues: 29744 | GridSize: 126
Generation 148 | Revalues: 29952 | GridSize: 125
Generation 149 | Revalues: 30164 | GridSize: 122
Generation 150 | Revalues: 30352 | GridSize: 127
Generation 151 | Revalues: 30574 | GridSize: 120
Generation 152 | Revalues: 30776 | GridSize: 130
Generation 153 | Revalues: 30964 | GridSize: 127
Generation 154 | Revalues: 31170 | GridSize: 124
Generation 155 | Revalues: 31366 | GridSize: 119
Generation 156 | Revalues: 31560 | GridSize: 122
Generation 157 | Revalues: 31754 | GridSize: 123
Generation 158 | Revalues: 31944 | GridSize: 124
Generation 159 | Revalues: 32134 | GridSize: 120
Generation 160 | Revalues: 32326 | GridSize: 115
Generation 161 | Revalues: 32530 | GridSize: 111
Generation 162 | Revalues: 32734 | GridSize: 113
Generation 163 | Revalues: 32948 | GridSize: 112
Generation 164 | Revalues: 33154 | GridSize: 108
Generation 165 | Revalues: 33326 | GridSize: 119
Generation 166 | Revalues: 33540 | GridSize: 118
Generation 167 | Revalues: 33754 | GridSize: 127
Generation 168 | Revalues: 33958 | GridSize: 128
Generation 169 | Revalues: 34176 | GridSize: 127
Generation 170 | Revalues: 34394 | GridSize: 125
Generation 171 | Revalues: 34592 | GridSize: 126
Generation 172 | Revalues: 34778 | GridSize: 127
Generation 173 | Revalues: 34986 | GridSize: 123
Generation 174 | Revalues: 35194 | GridSize: 124
Generation 175 | Revalues: 35402 | GridSize: 128
Generation 176 | Revalues: 35610 | GridSize: 123
Generation 177 | Revalues: 35788 | GridSize: 128
Generation 178 | Revalues: 35982 | GridSize: 121
Generation 179 | Revalues: 36174 | GridSize: 123
Generation 180 | Revalues: 36370 | GridSize: 128
Generation 181 | Revalues: 36578 | GridSize: 128
Generation 182 | Revalues: 36788 | GridSize: 122
Generation 183 | Revalues: 36996 | GridSize: 116
Generation 184 | Revalues: 37172 | GridSize: 118
Generation 185 | Revalues: 37358 | GridSize: 123
Generation 186 | Revalues: 37560 | GridSize: 117
Generation 187 | Revalues: 37760 | GridSize: 121
Generation 188 | Revalues: 37970 | GridSize: 119
Generation 189 | Revalues: 38176 | GridSize: 120
Generation 190 | Revalues: 38398 | GridSize: 123
Generation 191 | Revalues: 38602 | GridSize: 124
Generation 192 | Revalues: 38802 | GridSize: 128
Generation 193 | Revalues: 39014 | GridSize: 132
Generation 194 | Revalues: 39226 | GridSize: 143
Generation 195 | Revalues: 39432 | GridSize: 140
Generation 196 | Revalues: 39632 | GridSize: 119
Generation 197 | Revalues: 39836 | GridSize: 125
Generation 198 | Revalues: 40034 | GridSize: 119
Generation 199 | Revalues: 40220 | GridSize: 116
Generation 200 | Revalues: 40402 | GridSize: 125
Generation 201 | Revalues: 40602 | GridSize: 119
Generation 202 | Revalues: 40830 | GridSize: 134
Generation 203 | Revalues: 41024 | GridSize: 128
Generation 204 | Revalues: 41226 | GridSize: 127
Generation 205 | Revalues: 41422 | GridSize: 123
Generation 206 | Revalues: 41628 | GridSize: 126
Generation 207 | Revalues: 41820 | GridSize: 128
Generation 208 | Revalues: 42036 | GridSize: 118
Generation 209 | Revalues: 42238 | GridSize: 125
Generation 210 | Revalues: 42450 | GridSize: 135
Generation 211 | Revalues: 42630 | GridSize: 143
Generation 212 | Revalues: 42868 | GridSize: 135
Generation 213 | Revalues: 43064 | GridSize: 145
Generation 214 | Revalues: 43288 | GridSize: 136
Generation 215 | Revalues: 43480 | GridSize: 134
Generation 216 | Revalues: 43674 | GridSize: 130
Generation 217 | Revalues: 43872 | GridSize: 126
Generation 218 | Revalues: 44080 | GridSize: 129
Generation 219 | Revalues: 44286 | GridSize: 123
Generation 220 | Revalues: 44486 | GridSize: 131
Generation 221 | Revalues: 44706 | GridSize: 131
Generation 222 | Revalues: 44908 | GridSize: 133
Generation 223 | Revalues: 45116 | GridSize: 136
Generation 224 | Revalues: 45310 | GridSize: 138
Generation 225 | Revalues: 45514 | GridSize: 133
Generation 226 | Revalues: 45708 | GridSize: 144
Generation 227 | Revalues: 45900 | GridSize: 138
Generation 228 | Revalues: 46136 | GridSize: 139
Generation 229 | Revalues: 46300 | GridSize: 144
Generation 230 | Revalues: 46512 | GridSize: 143
Generation 231 | Revalues: 46708 | GridSize: 144
Generation 232 | Revalues: 46872 | GridSize: 147
Generation 233 | Revalues: 47056 | GridSize: 142
Generation 234 | Revalues: 47238 | GridSize: 143
Generation 235 | Revalues: 47404 | GridSize: 146
Generation 236 | Revalues: 47600 | GridSize: 133
Generation 237 | Revalues: 47804 | GridSize: 137
Generation 238 | Revalues: 48008 | GridSize: 124
Generation 239 | Revalues: 48200 | GridSize: 124
Generation 240 | Revalues: 48442 | GridSize: 103
Generation 241 | Revalues: 48662 | GridSize: 100
Generation 242 | Revalues: 48856 | GridSize: 106
Generation 243 | Revalues: 49058 | GridSize: 108
Generation 244 | Revalues: 49256 | GridSize: 119
Generation 245 | Revalues: 49470 | GridSize: 118
Generation 246 | Revalues: 49692 | GridSize: 121
Generation 247 | Revalues: 49880 | GridSize: 130
Generation 248 | Revalues: 50078 | GridSize: 130
Generation 249 | Revalues: 50288 | GridSize: 135
Generation 250 | Revalues: 50498 | GridSize: 136
Generation 251 | Revalues: 50694 | GridSize: 118
Generation 252 | Revalues: 50898 | GridSize: 120
Generation 253 | Revalues: 51090 | GridSize: 120
Generation 254 | Revalues: 51306 | GridSize: 124
Generation 255 | Revalues: 51510 | GridSize: 119
Generation 256 | Revalues: 51698 | GridSize: 121
Generation 257 | Revalues: 51890 | GridSize: 118
Generation 258 | Revalues: 52070 | GridSize: 123
Generation 259 | Revalues: 52264 | GridSize: 124
Generation 260 | Revalues: 52458 | GridSize: 117
Generation 261 | Revalues: 52654 | GridSize: 113
Generation 262 | Revalues: 52858 | GridSize: 129
Generation 263 | Revalues: 53084 | GridSize: 137
Generation 264 | Revalues: 53302 | GridSize: 135
Generation 265 | Revalues: 53512 | GridSize: 138
Generation 266 | Revalues: 53702 | GridSize: 126
Generation 267 | Revalues: 53892 | GridSize: 130
Generation 268 | Revalues: 54098 | GridSize: 129
Generation 269 | Revalues: 54290 | GridSize: 134
Generation 270 | Revalues: 54496 | GridSize: 133
Generation 271 | Revalues: 54702 | GridSize: 136
Generation 272 | Revalues: 54866 | GridSize: 133
Generation 273 | Revalues: 55064 | GridSize: 128
Generation 274 | Revalues: 55266 | GridSize: 132
Generation 275 | Revalues: 55474 | GridSize: 139
Generation 276 | Revalues: 55690 | GridSize: 144
Generation 277 | Revalues: 55896 | GridSize: 143
Generation 278 | Revalues: 56112 | GridSize: 143
Generation 279 | Revalues: 56316 | GridSize: 144
Generation 280 | Revalues: 56508 | GridSize: 147
Generation 281 | Revalues: 56704 | GridSize: 153
Generation 282 | Revalues: 56912 | GridSize: 146
Generation 283 | Revalues: 57110 | GridSize: 137
Generation 284 | Revalues: 57300 | GridSize: 139
Generation 285 | Revalues: 57504 | GridSize: 148
Generation 286 | Revalues: 57714 | GridSize: 161
Generation 287 | Revalues: 57898 | GridSize: 156
Generation 288 | Revalues: 58064 | GridSize: 154
Generation 289 | Revalues: 58264 | GridSize: 158
Generation 290 | Revalues: 58480 | GridSize: 145
Generation 291 | Revalues: 58672 | GridSize: 152
Generation 292 | Revalues: 58866 | GridSize: 161
Generation 293 | Revalues: 59086 | GridSize: 170
Generation 294 | Revalues: 59276 | GridSize: 169
Generation 295 | Revalues: 59466 | GridSize: 173
Generation 296 | Revalues: 59662 | GridSize: 187
Generation 297 | Revalues: 59862 | GridSize: 196
Generation 298 | Revalues: 60082 | GridSize: 182
Generation 299 | Revalues: 60286 | GridSize: 175
Generation 300 | Revalues: 60472 | GridSize: 176
Generation 301 | Revalues: 60692 | GridSize: 171
Generation 302 | Revalues: 60902 | GridSize: 176
Generation 303 | Revalues: 61092 | GridSize: 168
Generation 304 | Revalues: 61312 | GridSize: 174
Generation 305 | Revalues: 61504 | GridSize: 172
Generation 306 | Revalues: 61672 | GridSize: 177
Generation 307 | Revalues: 61878 | GridSize: 184
Generation 308 | Revalues: 62088 | GridSize: 187
Generation 309 | Revalues: 62292 | GridSize: 182
Generation 310 | Revalues: 62478 | GridSize: 186
Generation 311 | Revalues: 62694 | GridSize: 193
Generation 312 | Revalues: 62886 | GridSize: 179
Generation 313 | Revalues: 63118 | GridSize: 175
Generation 314 | Revalues: 63306 | GridSize: 182
Generation 315 | Revalues: 63512 | GridSize: 186
Generation 316 | Revalues: 63688 | GridSize: 185
Generation 317 | Revalues: 63882 | GridSize: 171
Generation 318 | Revalues: 64074 | GridSize: 171
Generation 319 | Revalues: 64258 | GridSize: 178
Generation 320 | Revalues: 64436 | GridSize: 183
Generation 321 | Revalues: 64630 | GridSize: 185
Generation 322 | Revalues: 64822 | GridSize: 182
Generation 323 | Revalues: 65012 | GridSize: 180
Generation 324 | Revalues: 65226 | GridSize: 186
Generation 325 | Revalues: 65402 | GridSize: 183
Generation 326 | Revalues: 65596 | GridSize: 184
Generation 327 | Revalues: 65806 | GridSize: 191
Generation 328 | Revalues: 65988 | GridSize: 195
Generation 329 | Revalues: 66164 | GridSize: 203
Generation 330 | Revalues: 66362 | GridSize: 205
Generation 331 | Revalues: 66562 | GridSize: 208
Generation 332 | Revalues: 66780 | GridSize: 208
Generation 333 | Revalues: 66976 | GridSize: 196
Generation 334 | Revalues: 67186 | GridSize: 193
Generation 335 | Revalues: 67370 | GridSize: 182
Generation 336 | Revalues: 67562 | GridSize: 168
Generation 337 | Revalues: 67746 | GridSize: 174
Generation 338 | Revalues: 67934 | GridSize: 182
Generation 339 | Revalues: 68136 | GridSize: 179
Generation 340 | Revalues: 68354 | GridSize: 184
Generation 341 | Revalues: 68552 | GridSize: 190
Generation 342 | Revalues: 68750 | GridSize: 177
Generation 343 | Revalues: 68962 | GridSize: 173
Generation 344 | Revalues: 69168 | GridSize: 178
