Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 330 | GridSize: 7
Generation 2 | Revalues: 530 | GridSize: 10
Generation 3 | Revalues: 758 | GridSize: 16
Generation 4 | Revalues: 978 | GridSize: 9
Generation 5 | Revalues: 1186 | GridSize: 9
Generation 6 | Revalues: 1400 | GridSize: 12
Generation 7 | Revalues: 1606 | GridSize: 14
Generation 8 | Revalues: 1854 | GridSize: 19
Generation 9 | Revalues: 2072 | GridSize: 17
Generation 10 | Revalues: 2296 | GridSize: 25
Generation 11 | Revalues: 2534 | GridSize: 17
Generation 12 | Revalues: 2742 | GridSize: 9
Generation 13 | Revalues: 2960 | GridSize: 13
Generation 14 | Revalues: 3192 | GridSize: 19
Generation 15 | Revalues: 3404 | GridSize: 19
Generation 16 | Revalues: 3634 | GridSize: 29
Generation 17 | Revalues: 3878 | GridSize: 16
Generation 18 | Revalues: 4090 | GridSize: 21
Generation 19 | Revalues: 4298 | GridSize: 29
Generation 20 | Revalues: 4536 | GridSize: 17
Generation 21 | Revalues: 4756 | GridSize: 23
Generation 22 | Revalues: 4960 | GridSize: 23
Generation 23 | Revalues: 5178 | GridSize: 21
Generation 24 | Revalues: 5380 | GridSize: 24
Generation 25 | Revalues: 5602 | GridSize: 26
Generation 26 | Revalues: 5794 | GridSize: 26
Generation 27 | Revalues: 6006 | GridSize: 26
Generation 28 | Revalues: 6224 | GridSize: 28
Generation 29 | Revalues: 6438 | GridSize: 25
Generation 30 | Revalues: 6672 | GridSize: 24
Generation 31 | Revalues: 6884 | GridSize: 29
Generation 32 | Revalues: 7104 | GridSize: 30
Generation 33 | Revalues: 7314 | GridSize: 27
Generation 34 | Revalues: 7532 | GridSize: 24
Generation 35 | Revalues: 7752 | GridSize: 31
Generation 36 | Revalues: 7956 | GridSize: 26
Generation 37 | Revalues: 8198 | GridSize: 29
Generation 38 | Revalues: 8420 | GridSize: 26
Generation 39 | Revalues: 8640 | GridSize: 21
Generation 40 | Revalues: 8830 | GridSize: 23
Generation 41 | Revalues: 9046 | GridSize: 29
Generation 42 | Revalues: 9298 | GridSize: 37
Generation 43 | Revalues: 9508 | GridSize: 28
Generation 44 | Revalues: 9704 | GridSize: 30
Generation 45 | Revalues: 9926 | GridSize: 34
Generation 46 | Revalues: 10152 | GridSize: 33
Generation 47 | Revalues: 10360 | GridSize: 33
Generation 48 | Revalues: 10556 | GridSize: 29
Generation 49 | Revalues: 10748 | GridSize: 31
Generation 50 | Revalues: 10948 | GridSize: 38
Generation 51 | Revalues: 11174 | GridSize: 36
Generation 52 | Revalues: 11388 | GridSize: 34
Generation 53 | Revalues: 11604 | GridSize: 24
