Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 310 | GridSize: 12
Generation 2 | Revalues: 548 | GridSize: 14
Generation 3 | Revalues: 752 | GridSize: 11
Generation 4 | Revalues: 982 | GridSize: 12
Generation 5 | Revalues: 1200 | GridSize: 9
Generation 6 | Revalues: 1440 | GridSize: 8
Generation 7 | Revalues: 1638 | GridSize: 15
Generation 8 | Revalues: 1880 | GridSize: 10
Generation 9 | Revalues: 2124 | GridSize: 10
Generation 10 | Revalues: 2354 | GridSize: 13
Generation 11 | Revalues: 2586 | GridSize: 14
Generation 12 | Revalues: 2828 | GridSize: 18
Generation 13 | Revalues: 3052 | GridSize: 15
Generation 14 | Revalues: 3292 | GridSize: 18
Generation 15 | Revalues: 3512 | GridSize: 15
Generation 16 | Revalues: 3740 | GridSize: 19
Generation 17 | Revalues: 3980 | GridSize: 22
Generation 18 | Revalues: 4210 | GridSize: 17
Generation 19 | Revalues: 4436 | GridSize: 14
Generation 20 | Revalues: 4644 | GridSize: 16
Generation 21 | Revalues: 4868 | GridSize: 11
Generation 22 | Revalues: 5082 | GridSize: 16
Generation 23 | Revalues: 5338 | GridSize: 20
Generation 24 | Revalues: 5562 | GridSize: 12
Generation 25 | Revalues: 5794 | GridSize: 18
Generation 26 | Revalues: 6004 | GridSize: 18
Generation 27 | Revalues: 6230 | GridSize: 24
Generation 28 | Revalues: 6460 | GridSize: 28
Generation 29 | Revalues: 6692 | GridSize: 25
Generation 30 | Revalues: 6908 | GridSize: 23
Generation 31 | Revalues: 7152 | GridSize: 20
Generation 32 | Revalues: 7366 | GridSize: 20
Generation 33 | Revalues: 7604 | GridSize: 18
Generation 34 | Revalues: 7792 | GridSize: 21
Generation 35 | Revalues: 8028 | GridSize: 23
Generation 36 | Revalues: 8236 | GridSize: 20
Generation 37 | Revalues: 8468 | GridSize: 27
Generation 38 | Revalues: 8706 | GridSize: 16
Generation 39 | Revalues: 8922 | GridSize: 20
Generation 40 | Revalues: 9134 | GridSize: 18
Generation 41 | Revalues: 9360 | GridSize: 17
Generation 42 | Revalues: 9566 | GridSize: 22
Generation 43 | Revalues: 9796 | GridSize: 27
Generation 44 | Revalues: 9988 | GridSize: 21
Generation 45 | Revalues: 10220 | GridSize: 24
Generation 46 | Revalues: 10420 | GridSize: 29
Generation 47 | Revalues: 10638 | GridSize: 18
Generation 48 | Revalues: 10860 | GridSize: 17
Generation 49 | Revalues: 11052 | GridSize: 21
Generation 50 | Revalues: 11260 | GridSize: 18
Generation 51 | Revalues: 11492 | GridSize: 21
Generation 52 | Revalues: 11706 | GridSize: 18
Generation 53 | Revalues: 11920 | GridSize: 16
Generation 54 | Revalues: 12142 | GridSize: 24
Generation 55 | Revalues: 12376 | GridSize: 25
Generation 56 | Revalues: 12590 | GridSize: 21
Generation 57 | Revalues: 12816 | GridSize: 29
Generation 58 | Revalues: 13016 | GridSize: 35
Generation 59 | Revalues: 13232 | GridSize: 28
Generation 60 | Revalues: 13430 | GridSize: 28
Generation 61 | Revalues: 13668 | GridSize: 27
Generation 62 | Revalues: 13876 | GridSize: 27
Generation 63 | Revalues: 14108 | GridSize: 35
Generation 64 | Revalues: 14330 | GridSize: 32
Generation 65 | Revalues: 14542 | GridSize: 27
Generation 66 | Revalues: 14774 | GridSize: 32
Generation 67 | Revalues: 15010 | GridSize: 32
Generation 68 | Revalues: 15232 | GridSize: 27
Generation 69 | Revalues: 15450 | GridSize: 31
Generation 70 | Revalues: 15668 | GridSize: 27
Generation 71 | Revalues: 15890 | GridSize: 30
Generation 72 | Revalues: 16106 | GridSize: 20
Generation 73 | Revalues: 16342 | GridSize: 27
Generation 74 | Revalues: 16572 | GridSize: 21
Generation 75 | Revalues: 16788 | GridSize: 30
Generation 76 | Revalues: 16992 | GridSize: 23
Generation 77 | Revalues: 17226 | GridSize: 26
Generation 78 | Revalues: 17456 | GridSize: 29
Generation 79 | Revalues: 17678 | GridSize: 23
Generation 80 | Revalues: 17910 | GridSize: 26
Generation 81 | Revalues: 18148 | GridSize: 21
Generation 82 | Revalues: 18358 | GridSize: 31
Generation 83 | Revalues: 18556 | GridSize: 26
Generation 84 | Revalues: 18796 | GridSize: 26
Generation 85 | Revalues: 19022 | GridSize: 33
Generation 86 | Revalues: 19224 | GridSize: 25
Generation 87 | Revalues: 19476 | GridSize: 32
Generation 88 | Revalues: 19714 | GridSize: 30
Generation 89 | Revalues: 19942 | GridSize: 25
Generation 90 | Revalues: 20164 | GridSize: 26
Generation 91 | Revalues: 20396 | GridSize: 33
Generation 92 | Revalues: 20636 | GridSize: 34
Generation 93 | Revalues: 20862 | GridSize: 37
Generation 94 | Revalues: 21082 | GridSize: 40
