Generation 0 | Revalues: 100 | GridSize: 3
Generation 1 | Revalues: 290 | GridSize: 13
Generation 2 | Revalues: 490 | GridSize: 15
Generation 3 | Revalues: 680 | GridSize: 11
Generation 4 | Revalues: 886 | GridSize: 11
Generation 5 | Revalues: 1080 | GridSize: 11
Generation 6 | Revalues: 1266 | GridSize: 19
Generation 7 | Revalues: 1490 | GridSize: 18
Generation 8 | Revalues: 1716 | GridSize: 18
Generation 9 | Revalues: 1924 | GridSize: 19
Generation 10 | Revalues: 2130 | GridSize: 20
Generation 11 | Revalues: 2330 | GridSize: 22
Generation 12 | Revalues: 2550 | GridSize: 21
Generation 13 | Revalues: 2728 | GridSize: 23
Generation 14 | Revalues: 2928 | GridSize: 25
Generation 15 | Revalues: 3140 | GridSize: 27
Generation 16 | Revalues: 3320 | GridSize: 30
Generation 17 | Revalues: 3528 | GridSize: 33
Generation 18 | Revalues: 3734 | GridSize: 33
Generation 19 | Revalues: 3926 | GridSize: 31
Generation 20 | Revalues: 4126 | GridSize: 27
Generation 21 | Revalues: 4326 | GridSize: 28
Generation 22 | Revalues: 4516 | GridSize: 28
Generation 23 | Revalues: 4698 | GridSize: 28
Generation 24 | Revalues: 4896 | GridSize: 28
Generation 25 | Revalues: 5104 | GridSize: 35
Generation 26 | Revalues: 5302 | GridSize: 35
Generation 27 | Revalues: 5496 | GridSize: 35
Generation 28 | Revalues: 5706 | GridSize: 35
Generation 29 | Revalues: 5884 | GridSize: 34
Generation 30 | Revalues: 6068 | GridSize: 37
Generation 31 | Revalues: 6254 | GridSize: 35
Generation 32 | Revalues: 6458 | GridSize: 35
Generation 33 | Revalues: 6658 | GridSize: 36
Generation 34 | Revalues: 6850 | GridSize: 33
Generation 35 | Revalues: 7058 | GridSize: 28
Generation 36 | Revalues: 7250 | GridSize: 31
Generation 37 | Revalues: 7430 | GridSize: 30
Generation 38 | Revalues: 7640 | GridSize: 35
Generation 39 | Revalues: 7818 | GridSize: 36
Generation 40 | Revalues: 8002 | GridSize: 38
Generation 41 | Revalues: 8206 | GridSize: 40
Generation 42 | Revalues: 8410 | GridSize: 37
Generation 43 | Revalues: 8606 | GridSize: 41
Generation 44 | Revalues: 8814 | GridSize: 40
Generation 45 | Revalues: 9026 | GridSize: 38
Generation 46 | Revalues: 9216 | GridSize: 34
Generation 47 | Revalues: 9432 | GridSize: 34
Generation 48 | Revalues: 9642 | GridSize: 34
Generation 49 | Revalues: 9848 | GridSize: 38
Generation 50 | Revalues: 10066 | GridSize: 41
Generation 51 | Revalues: 10240 | GridSize: 45
Generation 52 | Revalues: 10448 | GridSize: 45
Generation 53 | Revalues: 10652 | GridSize: 50
Generation 54 | Revalues: 10830 | GridSize: 50
Generation 55 | Revalues: 11030 | GridSize: 48
Generation 56 | Revalues: 11226 | GridSize: 47
Generation 57 | Revalues: 11410 | GridSize: 47
Generation 58 | Revalues: 11614 | GridSize: 51
Generation 59 | Revalues: 11802 | GridSize: 52
Generation 60 | Revalues: 11990 | GridSize: 52
Generation 61 | Revalues: 12190 | GridSize: 51
Generation 62 | Revalues: 12372 | GridSize: 50
Generation 63 | Revalues: 12576 | GridSize: 48
Generation 64 | Revalues: 12770 | GridSize: 53
Generation 65 | Revalues: 12960 | GridSize: 57
Generation 66 | Revalues: 13152 | GridSize: 58
Generation 67 | Revalues: 13360 | GridSize: 59
Generation 68 | Revalues: 13552 | GridSize: 62
Generation 69 | Revalues: 13750 | GridSize: 64
Generation 70 | Revalues: 13950 | GridSize: 64
Generation 71 | Revalues: 14164 | GridSize: 64
Generation 72 | Revalues: 14364 | GridSize: 61
Generation 73 | Revalues: 14592 | GridSize: 62
Generation 74 | Revalues: 14804 | GridSize: 63
Generation 75 | Revalues: 14988 | GridSize: 63
Generation 76 | Revalues: 15196 | GridSize: 63
Generation 77 | Revalues: 15414 | GridSize: 60
Generation 78 | Revalues: 15614 | GridSize: 61
Generation 79 | Revalues: 15800 | GridSize: 65
Generation 80 | Revalues: 16014 | GridSize: 67
Generation 81 | Revalues: 16216 | GridSize: 65
Generation 82 | Revalues: 16438 | GridSize: 63
Generation 83 | Revalues: 16646 | GridSize: 63
Generation 84 | Revalues: 16846 | GridSize: 67
Generation 85 | Revalues: 17022 | GridSize: 67
Generation 86 | Revalues: 17212 | GridSize: 67
Generation 87 | Revalues: 17406 | GridSize: 66
Generation 88 | Revalues: 17594 | GridSize: 67
Generation 89 | Revalues: 17808 | GridSize: 70
Generation 90 | Revalues: 17994 | GridSize: 71
Generation 91 | Revalues: 18202 | GridSize: 68
Generation 92 | Revalues: 18386 | GridSize: 69
Generation 93 | Revalues: 18558 | GridSize: 66
Generation 94 | Revalues: 18768 | GridSize: 64
Generation 95 | Revalues: 18970 | GridSize: 65
Generation 96 | Revalues: 19154 | GridSize: 61
Generation 97 | Revalues: 19362 | GridSize: 61
Generation 98 | Revalues: 19562 | GridSize: 55
Generation 99 | Revalues: 19746 | GridSize: 57
Generation 100 | Revalues: 19944 | GridSize: 57
Generation 101 | Revalues: 20164 | GridSize: 56
Generation 102 | Revalues: 20378 | GridSize: 52
Generation 103 | Revalues: 20560 | GridSize: 51
Generation 104 | Revalues: 20762 | GridSize: 48
Generation 105 | Revalues: 20966 | GridSize: 50
Generation 106 | Revalues: 21176 | GridSize: 52
Generation 107 | Revalues: 21380 | GridSize: 50
Generation 108 | Revalues: 21580 | GridSize: 51
Generation 109 | Revalues: 21794 | GridSize: 50
Generation 110 | Revalues: 22012 | GridSize: 51
Generation 111 | Revalues: 22236 | GridSize: 51
Generation 112 | Revalues: 22426 | GridSize: 52
Generation 113 | Revalues: 22616 | GridSize: 52
Generation 114 | Revalues: 22828 | GridSize: 52
Generation 115 | Revalues: 23042 | GridSize: 54
Generation 116 | Revalues: 23244 | GridSize: 54
Generation 117 | Revalues: 23438 | GridSize: 54
Generation 118 | Revalues: 23638 | GridSize: 55
Generation 119 | Revalues: 23856 | GridSize: 55
Generation 120 | Revalues: 24044 | GridSize: 55
Generation 121 | Revalues: 24234 | GridSize: 55
Generation 122 | Revalues: 24434 | GridSize: 57
Generation 123 | Revalues: 24624 | GridSize: 58
Generation 124 | Revalues: 24828 | GridSize: 57
Generation 125 | Revalues: 25016 | GridSize: 57
Generation 126 | Revalues: 25214 | GridSize: 58
Generation 127 | Revalues: 25410 | GridSize: 59
Generation 128 | Revalues: 25614 | GridSize: 59
Generation 129 | Revalues: 25820 | GridSize: 59
Generation 130 | Revalues: 26032 | GridSize: 60
Generation 131 | Revalues: 26220 | GridSize: 60
Generation 132 | Revalues: 26432 | GridSize: 61
Generation 133 | Revalues: 26634 | GridSize: 60
Generation 134 | Revalues: 26836 | GridSize: 60
Generation 135 | Revalues: 27054 | GridSize: 56
Generation 136 | Revalues: 27242 | GridSize: 56
Generation 137 | Revalues: 27442 | GridSize: 56
Generation 138 | Revalues: 27668 | GridSize: 56
Generation 139 | Revalues: 27878 | GridSize: 56
Generation 140 | Revalues: 28072 | GridSize: 56
Generation 141 | Revalues: 28280 | GridSize: 57
Generation 142 | Revalues: 28484 | GridSize: 59
Generation 143 | Revalues: 28714 | GridSize: 59
Generation 144 | Revalues: 28938 | GridSize: 60
Generation 145 | Revalues: 29144 | GridSize: 61
Generation 146 | Revalues: 29350 | GridSize: 61
Generation 147 | Revalues: 29544 | GridSize: 62
Generation 148 | Revalues: 29748 | GridSize: 62
Generation 149 | Revalues: 29970 | GridSize: 62
Generation 150 | Revalues: 30162 | GridSize: 61
Generation 151 | Revalues: 30350 | GridSize: 62
Generation 152 | Revalues: 30588 | GridSize: 63
Generation 153 | Revalues: 30782 | GridSize: 63
Generation 154 | Revalues: 30966 | GridSize: 63
Generation 155 | Revalues: 31150 | GridSize: 62
Generation 156 | Revalues: 31350 | GridSize: 61
Generation 157 | Revalues: 31524 | GridSize: 61
Generation 158 | Revalues: 31718 | GridSize: 61
Generation 159 | Revalues: 31918 | GridSize: 57
Generation 160 | Revalues: 32082 | GridSize: 58
Generation 161 | Revalues: 32292 | GridSize: 57
Generation 162 | Revalues: 32476 | GridSize: 58
Generation 163 | Revalues: 32684 | GridSize: 50
Generation 164 | Revalues: 32914 | GridSize: 50
Generation 165 | Revalues: 33118 | GridSize: 50
Generation 166 | Revalues: 33334 | GridSize: 52
Generation 167 | Revalues: 33560 | GridSize: 52
Generation 168 | Revalues: 33740 | GridSize: 53
Generation 169 | Revalues: 33974 | GridSize: 53
Generation 170 | Revalues: 34174 | GridSize: 53
Generation 171 | Revalues: 34364 | GridSize: 51
Generation 172 | Revalues: 34578 | GridSize: 52
Generation 173 | Revalues: 34782 | GridSize: 52
Generation 174 | Revalues: 34974 | GridSize: 54
Generation 175 | Revalues: 35160 | GridSize: 54
Generation 176 | Revalues: 35348 | GridSize: 54
Generation 177 | Revalues: 35528 | GridSize: 53
Generation 178 | Revalues: 35740 | GridSize: 53
Generation 179 | Revalues: 35946 | GridSize: 53
Generation 180 | Revalues: 36138 | GridSize: 54
