Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 276 | GridSize: 12
Generation 2 | Revalues: 474 | GridSize: 17
Generation 3 | Revalues: 688 | GridSize: 16
Generation 4 | Revalues: 880 | GridSize: 21
Generation 5 | Revalues: 1094 | GridSize: 20
Generation 6 | Revalues: 1318 | GridSize: 22
Generation 7 | Revalues: 1518 | GridSize: 26
Generation 8 | Revalues: 1708 | GridSize: 28
Generation 9 | Revalues: 1898 | GridSize: 22
Generation 10 | Revalues: 2102 | GridSize: 33
Generation 11 | Revalues: 2306 | GridSize: 34
Generation 12 | Revalues: 2470 | GridSize: 42
Generation 13 | Revalues: 2692 | GridSize: 40
Generation 14 | Revalues: 2876 | GridSize: 33
Generation 15 | Revalues: 3080 | GridSize: 30
Generation 16 | Revalues: 3278 | GridSize: 29
Generation 17 | Revalues: 3472 | GridSize: 31
Generation 18 | Revalues: 3684 | GridSize: 35
Generation 19 | Revalues: 3888 | GridSize: 34
Generation 20 | Revalues: 4086 | GridSize: 36
Generation 21 | Revalues: 4302 | GridSize: 41
Generation 22 | Revalues: 4494 | GridSize: 42
Generation 23 | Revalues: 4698 | GridSize: 39
Generation 24 | Revalues: 4884 | GridSize: 46
Generation 25 | Revalues: 5096 | GridSize: 50
Generation 26 | Revalues: 5292 | GridSize: 40
Generation 27 | Revalues: 5484 | GridSize: 45
Generation 28 | Revalues: 5680 | GridSize: 44
Generation 29 | Revalues: 5890 | GridSize: 44
Generation 30 | Revalues: 6096 | GridSize: 45
Generation 31 | Revalues: 6298 | GridSize: 51
Generation 32 | Revalues: 6500 | GridSize: 50
Generation 33 | Revalues: 6692 | GridSize: 52
Generation 34 | Revalues: 6906 | GridSize: 51
Generation 35 | Revalues: 7086 | GridSize: 49
Generation 36 | Revalues: 7300 | GridSize: 52
Generation 37 | Revalues: 7478 | GridSize: 49
Generation 38 | Revalues: 7678 | GridSize: 49
Generation 39 | Revalues: 7878 | GridSize: 54
Generation 40 | Revalues: 8092 | GridSize: 58
Generation 41 | Revalues: 8280 | GridSize: 58
Generation 42 | Revalues: 8490 | GridSize: 59
Generation 43 | Revalues: 8708 | GridSize: 62
Generation 44 | Revalues: 8934 | GridSize: 61
Generation 45 | Revalues: 9126 | GridSize: 65
Generation 46 | Revalues: 9318 | GridSize: 65
Generation 47 | Revalues: 9504 | GridSize: 69
Generation 48 | Revalues: 9724 | GridSize: 75
Generation 49 | Revalues: 9934 | GridSize: 74
Generation 50 | Revalues: 10166 | GridSize: 78
Generation 51 | Revalues: 10378 | GridSize: 77
Generation 52 | Revalues: 10570 | GridSize: 79
Generation 53 | Revalues: 10782 | GridSize: 78
Generation 54 | Revalues: 10982 | GridSize: 81
Generation 55 | Revalues: 11174 | GridSize: 80
Generation 56 | Revalues: 11372 | GridSize: 84
Generation 57 | Revalues: 11560 | GridSize: 82
Generation 58 | Revalues: 11750 | GridSize: 78
Generation 59 | Revalues: 11956 | GridSize: 80
Generation 60 | Revalues: 12154 | GridSize: 81
Generation 61 | Revalues: 12354 | GridSize: 84
Generation 62 | Revalues: 12536 | GridSize: 85
Generation 63 | Revalues: 12746 | GridSize: 84
Generation 64 | Revalues: 12940 | GridSize: 82
Generation 65 | Revalues: 13164 | GridSize: 82
Generation 66 | Revalues: 13376 | GridSize: 85
Generation 67 | Revalues: 13578 | GridSize: 83
Generation 68 | Revalues: 13766 | GridSize: 80
Generation 69 | Revalues: 13950 | GridSize: 83
Generation 70 | Revalues: 14154 | GridSize: 83
Generation 71 | Revalues: 14404 | GridSize: 86
Generation 72 | Revalues: 14616 | GridSize: 87
Generation 73 | Revalues: 14810 | GridSize: 87
Generation 74 | Revalues: 15002 | GridSize: 83
Generation 75 | Revalues: 15202 | GridSize: 87
Generation 76 | Revalues: 15426 | GridSize: 88
Generation 77 | Revalues: 15624 | GridSize: 87
Generation 78 | Revalues: 15842 | GridSize: 90
Generation 79 | Revalues: 16084 | GridSize: 93
Generation 80 | Revalues: 16300 | GridSize: 95
Generation 81 | Revalues: 16502 | GridSize: 95
Generation 82 | Revalues: 16714 | GridSize: 98
Generation 83 | Revalues: 16878 | GridSize: 94
Generation 84 | Revalues: 17080 | GridSize: 90
Generation 85 | Revalues: 17272 | GridSize: 95
Generation 86 | Revalues: 17468 | GridSize: 93
Generation 87 | Revalues: 17644 | GridSize: 94
Generation 88 | Revalues: 17854 | GridSize: 89
Generation 89 | Revalues: 18044 | GridSize: 90
Generation 90 | Revalues: 18228 | GridSize: 91
Generation 91 | Revalues: 18428 | GridSize: 93
Generation 92 | Revalues: 18616 | GridSize: 92
Generation 93 | Revalues: 18828 | GridSize: 93
Generation 94 | Revalues: 19034 | GridSize: 94
