Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 298 | GridSize: 14
Generation 2 | Revalues: 500 | GridSize: 19
Generation 3 | Revalues: 668 | GridSize: 24
Generation 4 | Revalues: 880 | GridSize: 28
Generation 5 | Revalues: 1092 | GridSize: 28
Generation 6 | Revalues: 1278 | GridSize: 30
Generation 7 | Revalues: 1490 | GridSize: 35
Generation 8 | Revalues: 1682 | GridSize: 32
Generation 9 | Revalues: 1860 | GridSize: 33
Generation 10 | Revalues: 2076 | GridSize: 35
Generation 11 | Revalues: 2274 | GridSize: 35
Generation 12 | Revalues: 2478 | GridSize: 31
Generation 13 | Revalues: 2664 | GridSize: 28
Generation 14 | Revalues: 2862 | GridSize: 28
Generation 15 | Revalues: 3070 | GridSize: 32
Generation 16 | Revalues: 3268 | GridSize: 34
Generation 17 | Revalues: 3462 | GridSize: 31
Generation 18 | Revalues: 3672 | GridSize: 33
Generation 19 | Revalues: 3868 | GridSize: 37
Generation 20 | Revalues: 4096 | GridSize: 45
Generation 21 | Revalues: 4298 | GridSize: 51
Generation 22 | Revalues: 4492 | GridSize: 48
Generation 23 | Revalues: 4696 | GridSize: 47
Generation 24 | Revalues: 4912 | GridSize: 48
Generation 25 | Revalues: 5100 | GridSize: 49
Generation 26 | Revalues: 5318 | GridSize: 46
Generation 27 | Revalues: 5490 | GridSize: 50
Generation 28 | Revalues: 5704 | GridSize: 45
Generation 29 | Revalues: 5910 | GridSize: 47
Generation 30 | Revalues: 6106 | GridSize: 48
Generation 31 | Revalues: 6278 | GridSize: 44
Generation 32 | Revalues: 6476 | GridSize: 54
Generation 33 | Revalues: 6666 | GridSize: 43
Generation 34 | Revalues: 6868 | GridSize: 49
Generation 35 | Revalues: 7086 | GridSize: 49
Generation 36 | Revalues: 7294 | GridSize: 50
Generation 37 | Revalues: 7494 | GridSize: 45
Generation 38 | Revalues: 7694 | GridSize: 49
Generation 39 | Revalues: 7876 | GridSize: 51
Generation 40 | Revalues: 8100 | GridSize: 54
Generation 41 | Revalues: 8292 | GridSize: 61
Generation 42 | Revalues: 8510 | GridSize: 61
Generation 43 | Revalues: 8688 | GridSize: 58
Generation 44 | Revalues: 8906 | GridSize: 56
Generation 45 | Revalues: 9120 | GridSize: 60
Generation 46 | Revalues: 9344 | GridSize: 62
Generation 47 | Revalues: 9540 | GridSize: 63
Generation 48 | Revalues: 9780 | GridSize: 68
