Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 346 | GridSize: 12
Generation 2 | Revalues: 588 | GridSize: 8
Generation 3 | Revalues: 820 | GridSize: 11
Generation 4 | Revalues: 1030 | GridSize: 11
Generation 5 | Revalues: 1258 | GridSize: 11
Generation 6 | Revalues: 1468 | GridSize: 14
Generation 7 | Revalues: 1670 | GridSize: 12
Generation 8 | Revalues: 1880 | GridSize: 15
Generation 9 | Revalues: 2106 | GridSize: 17
Generation 10 | Revalues: 2322 | GridSize: 13
Generation 11 | Revalues: 2548 | GridSize: 11
Generation 12 | Revalues: 2782 | GridSize: 7
Generation 13 | Revalues: 2962 | GridSize: 10
Generation 14 | Revalues: 3188 | GridSize: 12
Generation 15 | Revalues: 3428 | GridSize: 12
Generation 16 | Revalues: 3656 | GridSize: 10
Generation 17 | Revalues: 3890 | GridSize: 14
Generation 18 | Revalues: 4084 | GridSize: 12
Generation 19 | Revalues: 4286 | GridSize: 11
Generation 20 | Revalues: 4506 | GridSize: 17
Generation 21 | Revalues: 4740 | GridSize: 13
Generation 22 | Revalues: 4966 | GridSize: 12
Generation 23 | Revalues: 5170 | GridSize: 15
Generation 24 | Revalues: 5384 | GridSize: 13
Generation 25 | Revalues: 5582 | GridSize: 13
Generation 26 | Revalues: 5794 | GridSize: 16
Generation 27 | Revalues: 6022 | GridSize: 16
Generation 28 | Revalues: 6232 | GridSize: 10
Generation 29 | Revalues: 6438 | GridSize: 11
Generation 30 | Revalues: 6654 | GridSize: 11
Generation 31 | Revalues: 6850 | GridSize: 13
Generation 32 | Revalues: 7052 | GridSize: 18
Generation 33 | Revalues: 7262 | GridSize: 18
Generation 34 | Revalues: 7470 | GridSize: 18
Generation 35 | Revalues: 7708 | GridSize: 21
Generation 36 | Revalues: 7942 | GridSize: 22
Generation 37 | Revalues: 8138 | GridSize: 20
Generation 38 | Revalues: 8378 | GridSize: 20
Generation 39 | Revalues: 8602 | GridSize: 21
Generation 40 | Revalues: 8818 | GridSize: 17
Generation 41 | Revalues: 9028 | GridSize: 17
Generation 42 | Revalues: 9230 | GridSize: 15
Generation 43 | Revalues: 9460 | GridSize: 20
Generation 44 | Revalues: 9660 | GridSize: 23
Generation 45 | Revalues: 9854 | GridSize: 25
Generation 46 | Revalues: 10070 | GridSize: 28
Generation 47 | Revalues: 10270 | GridSize: 28
Generation 48 | Revalues: 10498 | GridSize: 29
Generation 49 | Revalues: 10728 | GridSize: 27
Generation 50 | Revalues: 10934 | GridSize: 27
Generation 51 | Revalues: 11140 | GridSize: 27
Generation 52 | Revalues: 11374 | GridSize: 29
Generation 53 | Revalues: 11588 | GridSize: 29
Generation 54 | Revalues: 11792 | GridSize: 24
Generation 55 | Revalues: 12006 | GridSize: 26
Generation 56 | Revalues: 12226 | GridSize: 25
Generation 57 | Revalues: 12456 | GridSize: 28
Generation 58 | Revalues: 12660 | GridSize: 20
Generation 59 | Revalues: 12874 | GridSize: 20
Generation 60 | Revalues: 13092 | GridSize: 22
Generation 61 | Revalues: 13336 | GridSize: 21
Generation 62 | Revalues: 13538 | GridSize: 24
Generation 63 | Revalues: 13748 | GridSize: 24
Generation 64 | Revalues: 13976 | GridSize: 25
Generation 65 | Revalues: 14234 | GridSize: 21
Generation 66 | Revalues: 14434 | GridSize: 21
