Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 316 | GridSize: 9
Generation 2 | Revalues: 542 | GridSize: 4
Generation 3 | Revalues: 754 | GridSize: 5
Generation 4 | Revalues: 970 | GridSize: 14
Generation 5 | Revalues: 1166 | GridSize: 16
Generation 6 | Revalues: 1404 | GridSize: 14
Generation 7 | Revalues: 1618 | GridSize: 10
Generation 8 | Revalues: 1858 | GridSize: 12
Generation 9 | Revalues: 2068 | GridSize: 11
Generation 10 | Revalues: 2296 | GridSize: 24
Generation 11 | Revalues: 2516 | GridSize: 12
Generation 12 | Revalues: 2736 | GridSize: 14
Generation 13 | Revalues: 2922 | GridSize: 10
Generation 14 | Revalues: 3122 | GridSize: 13
Generation 15 | Revalues: 3354 | GridSize: 18
Generation 16 | Revalues: 3548 | GridSize: 15
Generation 17 | Revalues: 3784 | GridSize: 16
Generation 18 | Revalues: 3998 | GridSize: 17
Generation 19 | Revalues: 4194 | GridSize: 14
Generation 20 | Revalues: 4418 | GridSize: 17
Generation 21 | Revalues: 4642 | GridSize: 13
Generation 22 | Revalues: 4872 | GridSize: 21
Generation 23 | Revalues: 5094 | GridSize: 22
Generation 24 | Revalues: 5318 | GridSize: 26
Generation 25 | Revalues: 5532 | GridSize: 21
Generation 26 | Revalues: 5756 | GridSize: 20
Generation 27 | Revalues: 5978 | GridSize: 24
Generation 28 | Revalues: 6224 | GridSize: 25
Generation 29 | Revalues: 6450 | GridSize: 25
Generation 30 | Revalues: 6672 | GridSize: 27
Generation 31 | Revalues: 6922 | GridSize: 29
Generation 32 | Revalues: 7162 | GridSize: 23
Generation 33 | Revalues: 7350 | GridSize: 28
Generation 34 | Revalues: 7566 | GridSize: 34
Generation 35 | Revalues: 7776 | GridSize: 31
Generation 36 | Revalues: 8002 | GridSize: 28
Generation 37 | Revalues: 8218 | GridSize: 26
Generation 38 | Revalues: 8406 | GridSize: 31
Generation 39 | Revalues: 8642 | GridSize: 30
Generation 40 | Revalues: 8854 | GridSize: 37
Generation 41 | Revalues: 9080 | GridSize: 33
Generation 42 | Revalues: 9290 | GridSize: 30
Generation 43 | Revalues: 9516 | GridSize: 36
Generation 44 | Revalues: 9722 | GridSize: 37
Generation 45 | Revalues: 9932 | GridSize: 24
Generation 46 | Revalues: 10140 | GridSize: 28
Generation 47 | Revalues: 10358 | GridSize: 25
Generation 48 | Revalues: 10572 | GridSize: 25
Generation 49 | Revalues: 10784 | GridSize: 26
