Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 300 | GridSize: 19
Generation 2 | Revalues: 502 | GridSize: 14
Generation 3 | Revalues: 708 | GridSize: 11
Generation 4 | Revalues: 922 | GridSize: 14
Generation 5 | Revalues: 1110 | GridSize: 24
Generation 6 | Revalues: 1318 | GridSize: 16
Generation 7 | Revalues: 1522 | GridSize: 21
Generation 8 | Revalues: 1714 | GridSize: 22
Generation 9 | Revalues: 1906 | GridSize: 23
Generation 10 | Revalues: 2092 | GridSize: 27
Generation 11 | Revalues: 2274 | GridSize: 25
Generation 12 | Revalues: 2486 | GridSize: 29
Generation 13 | Revalues: 2708 | GridSize: 34
Generation 14 | Revalues: 2906 | GridSize: 36
Generation 15 | Revalues: 3102 | GridSize: 37
Generation 16 | Revalues: 3284 | GridSize: 38
Generation 17 | Revalues: 3480 | GridSize: 38
Generation 18 | Revalues: 3698 | GridSize: 38
Generation 19 | Revalues: 3886 | GridSize: 40
Generation 20 | Revalues: 4104 | GridSize: 41
Generation 21 | Revalues: 4290 | GridSize: 42
Generation 22 | Revalues: 4486 | GridSize: 39
Generation 23 | Revalues: 4680 | GridSize: 40
Generation 24 | Revalues: 4886 | GridSize: 41
Generation 25 | Revalues: 5114 | GridSize: 49
Generation 26 | Revalues: 5310 | GridSize: 54
Generation 27 | Revalues: 5516 | GridSize: 58
Generation 28 | Revalues: 5718 | GridSize: 60
Generation 29 | Revalues: 5926 | GridSize: 52
Generation 30 | Revalues: 6110 | GridSize: 55
Generation 31 | Revalues: 6290 | GridSize: 58
Generation 32 | Revalues: 6510 | GridSize: 56
Generation 33 | Revalues: 6720 | GridSize: 53
Generation 34 | Revalues: 6932 | GridSize: 57
Generation 35 | Revalues: 7140 | GridSize: 60
Generation 36 | Revalues: 7352 | GridSize: 61
Generation 37 | Revalues: 7560 | GridSize: 64
Generation 38 | Revalues: 7754 | GridSize: 67
Generation 39 | Revalues: 7948 | GridSize: 65
Generation 40 | Revalues: 8166 | GridSize: 70
Generation 41 | Revalues: 8364 | GridSize: 70
Generation 42 | Revalues: 8588 | GridSize: 67
Generation 43 | Revalues: 8774 | GridSize: 66
Generation 44 | Revalues: 8966 | GridSize: 64
Generation 45 | Revalues: 9164 | GridSize: 64
Generation 46 | Revalues: 9316 | GridSize: 61
Generation 47 | Revalues: 9510 | GridSize: 59
Generation 48 | Revalues: 9722 | GridSize: 59
Generation 49 | Revalues: 9926 | GridSize: 59
Generation 50 | Revalues: 10144 | GridSize: 60
Generation 51 | Revalues: 10334 | GridSize: 62
Generation 52 | Revalues: 10554 | GridSize: 62
