Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
252,0.3880808081,0.0929828568,0.2499162982,2.3226128054,0.3662620444,0.1272727273,0.0764069141,0.5830028129,2.8596412587,0.7179234964,0.4846464646,0.0771108756,-0.0331552473,2.7906464465,0.2978582566,0.4846464646,0.0771108756,-0.0331552473,2.7906464465,0.2978582566
