Instance,SBS_Prediction
0,0.7257668407454997
1,0.7919822192414996
10,0.7848976772584997
100,0.7621456445724999
101,0.7750880185920006
102,0.7999150899275004
103,0.7661582041750006
104,0.7457303173850002
105,0.7304939936775002
106,0.7251200475055003
107,0.7101868137334998
108,0.7152498660879998
109,0.7459266556919997
11,0.7713610094890001
110,0.7781991375945
111,0.7820542215785001
112,0.7715702954744996
113,0.7490414648399999
114,0.7398290164555
115,0.7473052174044993
116,0.7371104186699996
117,0.7399292150024996
118,0.7415388877889997
119,0.7330306914934996
12,0.736188970498
120,0.7284492901299999
121,0.7376554318735002
122,0.7469168940150004
123,0.7499585800894999
124,0.7582834299495002
125,0.7629004416315
126,0.7600219416994998
127,0.7602242207645001
128,0.7624451528644998
129,0.7656680741450004
13,0.7802274525185006
130,0.7730479244725005
131,0.7582605377334999
132,0.7480769989315003
133,0.7529161014155001
134,0.76229228548
135,0.7631828533924997
136,0.7960314446364998
137,0.7958083152549995
138,0.7846308308789993
139,0.7690542449089998
14,0.7761035112504996
140,0.8012072902195
141,0.8133816745640005
142,0.8185935465545
143,0.8216067256273496
144,0.8086414249551999
145,0.8044858733776
146,0.8154313211530999
147,0.8038566757537002
148,0.7970942592525502
149,0.8069838509326498
15,0.8117815362008994
150,0.8147542301928496
151,0.8156439997041999
152,0.81809353108295
153,0.8078935792774499
154,0.8146128871427
155,0.8138477160433996
156,0.8136855061447003
157,0.8015698737254502
158,0.8136916988336003
159,0.8029923674259999
16,0.8192244381055496
160,0.8109134384068494
161,0.80264627308215
162,0.8152533440637498
163,0.8217722245848498
164,0.8111718499963996
