Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD
11,0.4730434783,0.11745248,0.631930362,2.1061784898,0.1594311553,0.1052173913,0.0534764934,0.1635496579,2.4930696799,0.1567166884,0.4217391304,0.0821267405,0.5895610679,2.4440598544,0.0206040409,0.4217391304,0.0821267405,0.5895610679,2.4440598544,0.0206040409,0.7663275058,0.76652139405
12,0.4389473684,0.1213040867,0.3007671827,2.3821011304,-0.4469265253,0.1021052632,0.0764735212,0.579952241,2.3029150293,0.5688834066,0.4589473684,0.0790665767,0.0229710193,3.1025152421,0.171977115,0.4589473684,0.0790665767,0.0229710193,3.1025152421,0.171977115,0.7606499918499998,0.7607151004999999
13,0.3287096774,0.0794838972,0.4804728673,2.7106733378,0.0546155771,0.115483871,0.0638970295,0.3043635234,2.7282968393,0.6357674842,0.5558064516,0.0655632762,0.2124840303,3.3091836183,-0.5280394472,0.5558064516,0.0655632762,0.2124840303,3.3091836183,-0.5280394472,0.7375424576149999,0.7395493140499999
14,0.5480851064,0.1501579069,0.7531997568,2.5476594114,-0.2874246367,0.1659574468,0.1011352491,0.6002991918,4.133446986,0.9321111525,0.2859574468,0.0802034534,0.4839021626,2.1760588473,0.0486093894,0.2859574468,0.0802034534,0.4839021626,2.1760588473,0.0486093894,0.6372191278150001,0.63777533035
15,0.4458823529,0.1409655287,0.78264055,2.0316396753,0.0298017903,0.1326470588,0.0949243917,0.756523084,2.5223762566,0.7344777206,0.4214705882,0.0855649857,0.2195589959,2.1194224856,-0.123868015,0.4214705882,0.0855649857,0.2195589959,2.1194224856,-0.123868015,0.6346159763999999,0.6365972518499999
16,0.5318918919,0.1282277922,0.6625654825,2.116039627,-0.273070742,0.1291891892,0.071824801,0.4763591775,2.2327895122,0.2507228543,0.3389189189,0.0814657542,0.2386357255,2.1505313256,0.0462120321,0.3389189189,0.0814657542,0.2386357255,2.1505313256,0.0462120321,0.800114596455,0.80277666225
17,0.4077777778,0.0960645359,0.4079722807,2.0590867127,-0.1647133766,0.1094444444,0.0615514439,0.5921218782,2.3127823429,0.3298800566,0.4827777778,0.0840836591,0.0340051816,2.6654614509,-0.2924042524,0.4827777778,0.0840836591,0.0340051816,2.6654614509,-0.2924042524,0.77366263085,0.77518693965
18,0.3892857143,0.1038518372,0.587172705,2.1674534745,0.4552396721,0.125,0.0681647165,0.488097838,3.0502670151,0.5165630797,0.4857142857,0.0776175869,0.27357212,2.4449842466,0.1282382356,0.4857142857,0.0776175869,0.27357212,2.4449842466,0.1282382356,0.7283013139050001,0.7290264868499998
19,0.3632,0.0964456324,0.6438261637,3.1943884531,-0.3025363846,0.134,0.0807217443,0.7016670781,2.5478386112,0.6404466935,0.5028,0.0583794484,0.3371378007,2.788326636,0.1028791475,0.5028,0.0583794484,0.3371378007,2.788326636,0.1028791475,0.82442057335,0.8270755761499998
20,0.3764102564,0.1055264502,0.6416999406,3.0051823389,-0.2782715186,0.1374358974,0.0786005138,0.6396364601,2.7059335189,0.5494725091,0.4861538462,0.0733315402,0.2666404284,2.7799357766,-0.2523453803,0.4861538462,0.0733315402,0.2666404284,2.7799357766,-0.2523453803,0.7875467973999999,0.7891424392500002
21,0.354375,0.0945032242,0.3989505983,3.6795784774,0.5084582583,0.13125,0.0868817443,0.6449323312,2.2388573571,0.5677100451,0.514375,0.0658092651,0.021829431,1.9103305539,-0.1981987867,0.514375,0.0658092651,0.021829431,1.9103305539,-0.1981987867,0.8173009849000001,0.8184101963000001
22,0.3010309278,0.063659606,0.1704759059,2.0985876078,0.0258999312,0.1498969072,0.0727160109,0.5533983343,2.4605965646,0.3793876332,0.5490721649,0.0716820367,0.1648405129,3.0578180649,-0.3624539699,0.5490721649,0.0716820367,0.1648405129,3.0578180649,-0.3624539699,0.7410255091999999,0.7421007761000001
23,0.3738461538,0.1044795498,0.5429086229,2.1254871526,0.0420103146,0.1411538462,0.085251976,0.6904868058,2.2429146788,0.2640555934,0.485,0.0755365424,0.0248756219,2.892904184,0.5703719261,0.485,0.0755365424,0.0248756219,2.892904184,0.5703719261,0.68077319268,0.685975915
24,0.3306382979,0.0864280356,0.2800407946,2.2263028241,-0.1652195559,0.1425531915,0.0867980803,0.7076359943,2.6853988086,0.5348690597,0.5268085106,0.0782006797,0.0145813306,3.6445086593,0.33325565,0.5268085106,0.0782006797,0.0145813306,3.6445086593,0.33325565,0.79543050495,0.7960268671
25,0.4614634146,0.1132569058,0.413611471,2.2605292775,-0.023857207,0.1082926829,0.0661079103,0.5829048971,2.3712569279,0.3625891079,0.4302439024,0.0751092799,0.0794424845,3.3625725459,0.5981696077,0.4302439024,0.0751092799,0.0794424845,3.3625725459,0.5981696077,0.7603252029099998,0.76054996035
26,0.3173913043,0.0698580792,0.1762922458,2.3197282593,0.0416822849,0.1443478261,0.0618431457,-0.1821509834,2.4195313017,-0.3803759845,0.5382608696,0.0759663641,-0.2197953006,2.3239461371,0.0195008086,0.5382608696,0.0759663641,-0.2197953006,2.3239461371,0.0195008086,0.656840086,0.6591111595499999
27,0.3706666667,0.1093902291,0.4749611904,2.1740747839,-0.0934050531,0.1213333333,0.0748212685,0.7485177923,2.9412319294,0.6812155058,0.508,0.0660504857,-0.075513467,1.816596027,-0.0819555356,0.508,0.0660504857,-0.075513467,1.816596027,-0.0819555356,0.792523152755,0.7958514277000001
28,0.3616,0.0971464873,0.6053738002,4.6040029908,1.0339894915,0.2104,0.0926274257,0.5462081878,2.5832911327,0.1405060081,0.428,0.0791959595,0.275440103,1.6504581424,0.286038093,0.428,0.0791959595,0.275440103,1.6504581424,0.286038093,0.73107193995,0.7315996556
29,0.35125,0.094991776,0.673429425,3.2686969135,0.2205385723,0.134375,0.0853279519,0.8070891257,1.9764723457,0.474506796,0.514375,0.058359741,-0.1898318833,3.5975774234,-0.7325137343,0.514375,0.058359741,-0.1898318833,3.5975774234,-0.7325137343,0.77496423345,0.7771630734499999
30,0.3668421053,0.0814702162,0.3377315332,3.7438626414,0.2547464945,0.1210526316,0.0738344333,0.7207989179,1.9382480666,0.3097517725,0.5121052632,0.0711617096,0.0496894678,2.4662014009,-0.196856954,0.5121052632,0.0711617096,0.0496894678,2.4662014009,-0.196856954,0.7190114889000001,0.71983405305
31,0.4055555556,0.1331341104,0.8709124168,2.1194743011,0.1949233681,0.1688888889,0.0932671723,0.7554738194,2.6952822654,0.5294563198,0.4255555556,0.0709633882,0.2942308409,2.5969906915,-0.2776283993,0.4255555556,0.0709633882,0.2942308409,2.5969906915,-0.2776283993,0.7474431864999997,0.7476168622
32,0.3825,0.0874285423,0.6397933746,2.2454849776,-0.3087675184,0.126875,0.077557942,0.5860031579,2.8522878926,0.5044932671,0.490625,0.0705309108,-0.1430254398,1.99635918,-0.1482488279,0.490625,0.0705309108,-0.1430254398,1.99635918,-0.1482488279,0.6393986142699999,0.6428488468
33,0.388,0.0897233844,0.603534895,1.7270285487,-0.1080739794,0.1314285714,0.0810341324,0.6983639296,2.0152556019,0.2991801261,0.4805714286,0.0535559978,-0.1873900188,3.6924649387,0.1658911351,0.4805714286,0.0535559978,-0.1873900188,3.6924649387,0.1658911351,0.766368041985,0.7674767492499999
34,0.3916129032,0.1260592993,0.7027282663,2.1850060899,-0.0359871027,0.1180645161,0.0858137276,0.7404842678,3.3714315096,1.0759501005,0.4903225806,0.0858912993,0.1955039016,2.7544699154,-0.2164795013,0.4903225806,0.0858912993,0.1955039016,2.7544699154,-0.2164795013,0.76450556945,0.76534509645
35,0.4635,0.1638223123,0.8141425053,1.7650105636,-0.016567093,0.0975,0.0816317953,0.728450896,4.1560559292,1.2129144052,0.439,0.1097223769,0.5705200087,1.927287255,-0.0392763469,0.439,0.1097223769,0.5705200087,1.927287255,-0.0392763469,0.7563227377499999,0.7574199465999999
36,0.373125,0.095604573,0.3375949964,2.4499482141,0.212957221,0.12375,0.0602987355,0.4989406616,2.680957959,0.3194772455,0.503125,0.0672884416,-0.1156632318,2.3247111205,0.4653384849,0.503125,0.0672884416,-0.1156632318,2.3247111205,0.4653384849,0.7276138883000002,0.7286659674000001
37,0.2983333333,0.0634866565,0.0207741743,2.8091736444,0.474783713,0.1,0.05,0.488,2.1312,-0.128,0.6016666667,0.0645282023,-0.1909611533,3.0775406865,0.5800126511,0.6016666667,0.0645282023,-0.1909611533,3.0775406865,0.5800126511,0.72919403098,0.73100726895
38,0.3737931034,0.0837242515,0.6684877118,2.148534945,-0.1113886022,0.14,0.099377372,0.8170914543,2.375635904,0.6442346489,0.4862068966,0.0761311841,0.3959189108,5.9042523877,-1.3948326056,0.4862068966,0.0761311841,0.3959189108,5.9042523877,-1.3948326056,0.7765490827000001,0.7782359220500001
39,0.5094117647,0.1441868581,0.7783917492,1.9427565415,-0.1618792544,0.1329411765,0.0962695179,0.7239472267,2.4710706583,0.6148914701,0.3576470588,0.0766603979,0.2417894417,2.9978126874,0.3448883545,0.3576470588,0.0766603979,0.2417894417,2.9978126874,0.3448883545,0.70680990205,0.7078194889
40,0.3897297297,0.0928377395,0.4299527973,2.3161092992,-0.1631588919,0.1156756757,0.0685187108,0.6248214025,1.715228018,0.2366360331,0.4945945946,0.0716822793,0.2321831454,2.3159717554,0.0059328033,0.4945945946,0.0716822793,0.2321831454,2.3159717554,0.0059328033,0.8218606848000001,0.8241837815499998
41,0.3632,0.0745503856,0.2330545938,1.8000078396,0.1244716621,0.148,0.0870861642,0.367903826,2.0292955189,0.0366289346,0.4888,0.0744215023,-0.4064517041,2.8427523546,0.2763315678,0.4888,0.0744215023,-0.4064517041,2.8427523546,0.2763315678,0.7497979333050001,0.7506875140999999
42,0.3393548387,0.0819888066,-0.0773859261,4.6060346558,-0.5499816599,0.1703225806,0.0765162378,0.618878122,2.3663913004,-0.4981939025,0.4903225806,0.0845284404,-0.0001940509,2.7386336875,-0.1229172774,0.4903225806,0.0845284404,-0.0001940509,2.7386336875,-0.1229172774,0.8757642023500001,0.8762528021000001
43,0.3573333333,0.1438270566,0.7324339789,2.2393453373,0.0187017192,0.1646666667,0.1081583202,0.6796688539,2.4293681066,0.66862928,0.478,0.066201712,0.2271798469,3.0779579076,-0.441497153,0.478,0.066201712,0.2271798469,3.0779579076,-0.441497153,0.636202389055,0.63861530075
44,0.4375,0.0845207075,0.4581080295,1.9281188933,-0.3103806933,0.0975,0.050928872,0.3342449697,2.8030134998,0.2079441589,0.465,0.065,-0.1027829314,2.0949196457,-0.4751934456,0.465,0.065,-0.1027829314,2.0949196457,-0.4751934456,0.69254160251,0.6944848751499999
45,0.296,0.0669328021,0.2985899113,2.2870918367,-0.2420337934,0.1248,0.0788477013,0.5956780801,3.9953495798,0.7963499682,0.5792,0.0772486893,-0.0536162118,3.070345718,-0.6860258092,0.5792,0.0772486893,-0.0536162118,3.070345718,-0.6860258092,0.82206636465,0.8222260777500001
46,0.3533333333,0.0988826465,0.6580032264,1.8446280992,0.0508714442,0.137037037,0.0842753342,0.6869756362,2.3484409307,0.4124316737,0.5096296296,0.0798833168,0.1360041298,3.6378679831,-0.1117119315,0.5096296296,0.0798833168,0.1360041298,3.6378679831,-0.1117119315,0.85322618785,0.8532817499
47,0.4228571429,0.1071333329,0.619923136,2.8128473986,0.0117222369,0.1342857143,0.0704504457,0.4015879346,2.815183518,0.4250307958,0.4428571429,0.0794881585,0.0838969789,3.407397392,0.4990400434,0.4428571429,0.0794881585,0.0838969789,3.407397392,0.4990400434,0.71962372875,0.7200559511499999
48,0.6188888889,0.1728804625,0.838201372,2.0193397532,-0.3121386125,0.1466666667,0.1002219759,0.7381076843,2.7610032109,0.7100757207,0.2344444444,0.0888958331,0.6106786105,2.2393236186,0.0308287117,0.2344444444,0.0888958331,0.6106786105,2.2393236186,0.0308287117,0.8177354966099999,0.8178033840499997
49,0.4061971831,0.098357872,0.6876619615,2.7338345615,0.3021499163,0.1216901408,0.0813094578,0.7017207679,2.4733252115,0.5953822477,0.4721126761,0.0584763222,0.1016870742,2.482580285,-0.088781437,0.4721126761,0.0584763222,0.1016870742,2.482580285,-0.088781437,0.7407271528,0.7416025691500001
50,0.3975438596,0.0895266441,0.2096196655,2.8846153578,0.1372871281,0.1385964912,0.0784820596,0.4896677468,3.138593231,0.6082009355,0.4638596491,0.062175597,-0.3341454779,2.6193503996,-0.1660316973,0.4638596491,0.062175597,-0.3341454779,2.6193503996,-0.1660316973,0.725652133275,0.7268988761499999
51,0.3305882353,0.1029260493,0.499818523,2.8599345593,0.2172583996,0.0917647059,0.0561757006,0.6789998776,1.6925807941,-0.0534589857,0.5776470588,0.1077867946,0.2840966767,3.1785063636,-0.2306227958,0.5776470588,0.1077867946,0.2840966767,3.1785063636,-0.2306227958,0.741080836505,0.74112207175
52,0.7633333333,0.1849023766,0.5604865895,4.2407729293,-1.3491178506,0.0816666667,0.0585709446,0.6840325308,1.9701466997,0.3957045301,0.155,0.1385941317,0.3732926967,5.2044018238,1.6596471352,0.155,0.1385941317,0.3732926967,5.2044018238,1.6596471352,0.7012596951500001,0.7012597026500001
53,0.5230769231,0.1827728567,0.930480808,1.6287956051,0.0246794972,0.1246153846,0.1153333219,0.6530023008,2.6329409455,0.877486166,0.3523076923,0.0987735441,0.6268700356,2.0153685941,0.1083040034,0.3523076923,0.0987735441,0.6268700356,2.0153685941,0.1083040034,0.8849452218,0.8852070294000001
54,0.539047619,0.2088039582,0.8677944407,2.2947920722,-0.2409497685,0.1295238095,0.0996410792,0.7091971425,2.1270431304,0.5711205462,0.3314285714,0.1350233036,0.6245171881,2.0270921809,0.0305277794,0.3314285714,0.1350233036,0.6245171881,2.0270921809,0.0305277794,0.6833471601000001,0.6839509701
55,0.4257142857,0.123310349,0.571252161,2.1061287123,0.5313587832,0.1466666667,0.1208435956,0.7694825436,2.7055780718,0.8254051613,0.4276190476,0.0833754995,0.0791841553,2.5925419008,0.2272575112,0.4276190476,0.0833754995,0.0791841553,2.5925419008,0.2272575112,0.7861569841,0.7887509132
56,0.432173913,0.1082250683,0.3288880389,2.6054883781,-0.1704048862,0.107826087,0.0926403294,0.6757939383,3.9155408566,1.1095992617,0.46,0.067243878,-0.1583011583,1.9053254438,-0.0068636503,0.46,0.067243878,-0.1583011583,1.9053254438,-0.0068636503,0.903168978215,0.90328365935
57,0.4237209302,0.1109163367,0.8339063229,2.2460296545,0.1589190549,0.1455813953,0.0831166825,0.6682251236,2.8756071214,0.6186337358,0.4306976744,0.0668700701,0.2662444439,3.1989718452,-0.036667415,0.4306976744,0.0668700701,0.2662444439,3.1989718452,-0.036667415,0.73439120165,0.74002674115
58,0.4709090909,0.147922249,0.8537707156,2.2662797957,0.1457316295,0.1136363636,0.09805126,0.659518687,3.3496609749,1.0625321418,0.4154545455,0.0844084912,0.3400228699,3.9385325332,-0.5088561205,0.4154545455,0.0844084912,0.3400228699,3.9385325332,-0.5088561205,0.7731005275499999,0.77347195395
59,0.3391489362,0.0817840901,0.278654243,2.3560763356,0.3610508423,0.1455319149,0.0798618091,0.460734366,2.0383619161,0.0628782573,0.5153191489,0.073827028,0.0453844373,1.9750324566,-0.1289054084,0.5153191489,0.073827028,0.0453844373,1.9750324566,-0.1289054084,0.7859598081299999,0.7892583018500001
60,0.3871794872,0.1274191291,0.635774419,2.088254531,0.1998455304,0.101025641,0.0717472369,0.6511633684,3.5141375558,0.9646162747,0.5117948718,0.0928983949,0.1943660786,2.075670996,-0.4108312132,0.5117948718,0.0928983949,0.1943660786,2.075670996,-0.4108312132,0.7328559269999999,0.7337857495
61,0.3621052632,0.0995205496,0.5904232949,2.5916039555,0.0305051946,0.1119298246,0.0725340476,0.6753256212,2.9803298888,0.7437636143,0.5259649123,0.0686680203,0.2656252894,2.7790467043,-0.2174735757,0.5259649123,0.0686680203,0.2656252894,2.7790467043,-0.2174735757,0.80770171745,0.8091062905999999
62,0.3456,0.0920903904,0.2564380994,2.0763999734,0.1275179099,0.1124,0.0698443985,0.6124494894,3.2852557335,0.6400102589,0.542,0.0763413387,0.0150395669,2.7466037387,0.3094147904,0.542,0.0763413387,0.0150395669,2.7466037387,0.3094147904,0.8114583684650001,0.8137792037999999
63,0.3206451613,0.0977137189,0.4505346576,2.7024767008,0.2692453299,0.1429032258,0.090293198,0.5877031503,5.5383570754,1.2880461672,0.5364516129,0.0733110205,-0.0080334517,2.1855425957,-0.0547740518,0.5364516129,0.0733110205,-0.0080334517,2.1855425957,-0.0547740518,0.81713361871,0.8179565082499998
64,0.3493103448,0.087903985,0.5313873591,3.7013277324,-0.4243239875,0.1506896552,0.0664587523,0.5466795284,2.177264688,-0.1112506404,0.5,0.0615881762,0.0,4.8474578512,0.4003129655,0.5,0.0615881762,0.0,4.8474578512,0.4003129655,0.81894117205,0.8191627686
65,0.3612,0.1172627818,0.742415003,2.5170037655,-0.0958949212,0.1396,0.0897543314,0.7711684809,1.9610431338,0.4141186748,0.4992,0.0656,0.1640276289,2.6205545161,0.3143055092,0.4992,0.0656,0.1640276289,2.6205545161,0.3143055092,0.79697386655,0.7943296248000001
66,0.3175,0.1002185113,0.5034042814,2.9915343924,0.5894711178,0.1625,0.0868547638,0.5561741897,2.7854177063,0.3638620026,0.52,0.064807407,-0.3223684211,1.7823129252,0.3747367071,0.52,0.064807407,-0.3223684211,1.7823129252,0.3747367071,0.8239477274,0.8222716882000001
67,0.3056,0.0765635248,0.1805951658,2.8762428559,0.1074460753,0.1490666667,0.0725382351,0.4104192631,3.3687525517,0.6168509389,0.5453333333,0.0813442616,-0.2117134749,3.8095840669,0.4776095611,0.5453333333,0.0813442616,-0.2117134749,3.8095840669,0.4776095611,0.80193771975,0.7919369989
68,0.4818461538,0.0793607597,-0.0687698774,2.789128016,-0.2278872932,0.1430769231,0.0637524799,0.3181151609,3.5073831858,0.5637834001,0.3750769231,0.0645009977,-0.001113755,2.6395844972,0.2826243246,0.3750769231,0.0645009977,-0.001113755,2.6395844972,0.2826243246,0.8975402157750002,0.8924722752749998
69,0.3547368421,0.082512965,0.4017898425,2.5923446744,0.1782331366,0.1118796992,0.0620956136,0.5464613661,3.3751177082,0.8934735789,0.5333834586,0.0652915638,-0.0225163406,2.951608151,-0.1077069213,0.5333834586,0.0652915638,-0.0225163406,2.951608151,-0.1077069213,0.8425816240600001,0.833634963705
70,0.3318518519,0.076789131,0.2485183839,2.2100164687,0.2632505553,0.1616666667,0.06395166,0.4610535885,3.0301751589,0.3389686717,0.5064814815,0.0711716081,0.0723017697,3.2111419868,-0.2901923797,0.5064814815,0.0711716081,0.0723017697,3.2111419868,-0.2901923797,0.929819989005,0.921642052905
71,0.3074766355,0.0776054418,0.1332281383,2.637357854,0.5515058953,0.1381308411,0.0738542495,0.4765060275,3.5980465947,0.8714273081,0.5543925234,0.0743718564,-0.0018535242,2.4661652993,-0.0351014535,0.5543925234,0.0743718564,-0.0018535242,2.4661652993,-0.0351014535,0.8498062316,0.8361384991499999
72,0.3431428571,0.0963111454,0.6509514028,2.0103568277,0.2028246966,0.1205714286,0.0658978802,0.5444597246,3.0155305958,0.7463705203,0.5362857143,0.0778491477,0.2642824704,2.6125292958,0.3566483978,0.5362857143,0.0778491477,0.2642824704,2.6125292958,0.3566483978,0.80496330898,0.7986985565299999
73,0.4434782609,0.0874075261,0.5041620669,2.0668561215,0.2857802568,0.1286956522,0.0738567561,0.6502520518,2.091052853,0.3064908443,0.427826087,0.0687121609,0.3018455561,2.2455042042,0.1682547998,0.427826087,0.0687121609,0.3018455561,2.2455042042,0.1682547998,0.8563602181000001,0.8537294189999999
74,0.3989705882,0.1034783255,0.5377551678,2.4365359337,0.0145025936,0.1226470588,0.0759956974,0.7329822244,3.8243506265,1.0059893322,0.4783823529,0.070546403,0.0324090422,3.0789454368,0.0699756251,0.4783823529,0.070546403,0.0324090422,3.0789454368,0.0699756251,0.8310433070600001,0.816402180505
75,0.4334177215,0.1108184292,0.5914243237,2.2896953661,-0.1253381071,0.1098734177,0.0726269063,0.6519372311,3.1605651764,0.8513624066,0.4567088608,0.0670862192,0.1591978182,2.3495684499,0.1892181097,0.4567088608,0.0670862192,0.1591978182,2.3495684499,0.1892181097,0.8598056474200002,0.8554991541200001
76,0.4313043478,0.1159449275,0.6659707444,2.7891578643,0.0152040784,0.1362318841,0.0865623918,0.7303120176,2.8973415032,0.8029641373,0.4324637681,0.0748410063,0.0083341506,2.3520030889,-0.2483914087,0.4324637681,0.0748410063,0.0083341506,2.3520030889,-0.2483914087,0.8325861832499999,0.8313146205999999
77,0.3206896552,0.0981178403,0.3715829294,2.0285466824,0.026516261,0.1217241379,0.0673932855,0.2669334523,4.0323103549,1.0150899533,0.5575862069,0.079920442,0.0297094912,2.5168837716,0.3919099916,0.5575862069,0.079920442,0.0297094912,2.5168837716,0.3919099916,0.80323502021,0.79910605525
78,0.3659259259,0.1013705801,0.6443055156,2.7100436889,0.1850958125,0.1262962963,0.0665358799,0.6912314528,3.0009327034,0.586882108,0.5077777778,0.0702816204,0.2395466132,2.7358399715,-0.1272339601,0.5077777778,0.0702816204,0.2395466132,2.7358399715,-0.1272339601,0.8244381514400001,0.8204870206499999
79,0.3952380952,0.091527724,0.1182244161,2.7131995547,0.0866645764,0.1061904762,0.0603936445,0.3905768398,2.4977351069,0.4860787912,0.4985714286,0.0705614028,-0.1439704797,2.7334536719,-0.4093196088,0.4985714286,0.0705614028,-0.1439704797,2.7334536719,-0.4093196088,0.84043107076,0.8391832318000001
80,0.4908,0.1561645286,0.7454423551,2.0628829268,0.3156225755,0.1368,0.0883049262,0.729420528,1.8161633111,0.3397296651,0.3724,0.0971506047,0.5092942013,2.1339200537,-0.1796091545,0.3724,0.0971506047,0.5092942013,2.1339200537,-0.1796091545,0.8048494943549999,0.8037710344499999
81,0.3143396226,0.0765327923,0.1095627555,2.8335914594,0.1424819372,0.1178616352,0.0724274938,0.5392675465,2.8671243079,0.7307456944,0.5677987421,0.0751656268,-0.0782551176,2.7537240977,-0.2062235835,0.5677987421,0.0751656268,-0.0782551176,2.7537240977,-0.2062235835,0.9095637382,0.9001469278500002
82,0.3377777778,0.0915436886,0.5566452939,2.3169151149,0.0728392779,0.1744444444,0.0804079107,0.64062615,2.9907182808,0.577782953,0.4877777778,0.068032309,-0.0725301557,2.8065268014,-0.1652117674,0.4877777778,0.068032309,-0.0725301557,2.8065268014,-0.1652117674,0.92579785416,0.9196138043099996
83,0.3108510638,0.0769451252,0.1493069562,2.7076893909,-0.1254714414,0.1736170213,0.069018207,0.4711371752,3.0203332504,0.2782386089,0.5155319149,0.0649159362,0.0504976174,2.7870925391,-0.0731828246,0.5155319149,0.0649159362,0.0504976174,2.7870925391,-0.0731828246,0.8528451131000001,0.8442081804500001
84,0.4125,0.1035313962,0.6712328767,2.0467733682,-0.1229187279,0.17625,0.1306175237,0.8963848182,2.0435846688,0.4381902376,0.41125,0.073813532,0.065166177,4.4409085029,-1.0948363341,0.41125,0.073813532,0.065166177,4.4409085029,-1.0948363341,0.81378197371,0.8135271401999999
85,0.3375,0.0824039845,0.3881839842,2.9550235978,0.1342914084,0.1191666667,0.0718978828,0.5271531965,2.5677649479,0.5881430861,0.5433333333,0.0695860778,-0.0951210544,2.7930687625,-0.3345466894,0.5433333333,0.0695860778,-0.0951210544,2.7930687625,-0.3345466894,0.8562916974049999,0.8499268131549998
86,0.3683333333,0.1107424439,0.7364674558,2.5176806137,0.2268978083,0.1470833333,0.075882539,0.5848677293,2.7464494867,0.533517248,0.4845833333,0.075745141,0.2299499297,4.7325979942,-0.6630649576,0.4845833333,0.075745141,0.2299499297,4.7325979942,-0.6630649576,0.7771899198000003,0.77645396995
87,0.3783018868,0.1022434359,0.4926363293,2.6621781154,0.173330362,0.1333962264,0.0669960122,0.5362600883,2.8879111587,0.524304545,0.4883018868,0.0761264055,-0.0140116412,3.0794969837,-0.4215218656,0.4883018868,0.0761264055,-0.0140116412,3.0794969837,-0.4215218656,0.8400257183,0.8344997705999999
88,0.3825,0.1043997393,0.543186457,2.7421589817,0.1721670546,0.1108333333,0.0785237048,0.6538218369,2.2312073519,0.5590289331,0.5066666667,0.0846561673,-0.1655386867,2.7476329548,-0.1312498718,0.5066666667,0.0846561673,-0.1655386867,2.7476329548,-0.1312498718,0.7106685934000001,0.7089957817999999
