Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 326 | GridSize: 13
Generation 2 | Revalues: 558 | GridSize: 10
Generation 3 | Revalues: 772 | GridSize: 10
Generation 4 | Revalues: 1010 | GridSize: 8
Generation 5 | Revalues: 1230 | GridSize: 5
Generation 6 | Revalues: 1456 | GridSize: 6
Generation 7 | Revalues: 1640 | GridSize: 10
Generation 8 | Revalues: 1870 | GridSize: 12
Generation 9 | Revalues: 2080 | GridSize: 17
Generation 10 | Revalues: 2296 | GridSize: 8
Generation 11 | Revalues: 2520 | GridSize: 11
Generation 12 | Revalues: 2728 | GridSize: 17
Generation 13 | Revalues: 2918 | GridSize: 14
Generation 14 | Revalues: 3154 | GridSize: 17
Generation 15 | Revalues: 3384 | GridSize: 22
Generation 16 | Revalues: 3608 | GridSize: 19
Generation 17 | Revalues: 3852 | GridSize: 24
Generation 18 | Revalues: 4064 | GridSize: 27
Generation 19 | Revalues: 4306 | GridSize: 28
Generation 20 | Revalues: 4518 | GridSize: 26
Generation 21 | Revalues: 4752 | GridSize: 28
Generation 22 | Revalues: 4956 | GridSize: 27
Generation 23 | Revalues: 5166 | GridSize: 16
Generation 24 | Revalues: 5408 | GridSize: 24
Generation 25 | Revalues: 5638 | GridSize: 28
Generation 26 | Revalues: 5868 | GridSize: 32
Generation 27 | Revalues: 6098 | GridSize: 33
Generation 28 | Revalues: 6318 | GridSize: 27
Generation 29 | Revalues: 6550 | GridSize: 29
Generation 30 | Revalues: 6758 | GridSize: 32
Generation 31 | Revalues: 6976 | GridSize: 40
Generation 32 | Revalues: 7212 | GridSize: 33
Generation 33 | Revalues: 7450 | GridSize: 23
Generation 34 | Revalues: 7666 | GridSize: 29
Generation 35 | Revalues: 7856 | GridSize: 27
Generation 36 | Revalues: 8082 | GridSize: 28
Generation 37 | Revalues: 8294 | GridSize: 31
Generation 38 | Revalues: 8498 | GridSize: 37
Generation 39 | Revalues: 8714 | GridSize: 37
Generation 40 | Revalues: 8928 | GridSize: 38
Generation 41 | Revalues: 9148 | GridSize: 31
Generation 42 | Revalues: 9356 | GridSize: 32
Generation 43 | Revalues: 9586 | GridSize: 33
Generation 44 | Revalues: 9816 | GridSize: 22
Generation 45 | Revalues: 10026 | GridSize: 25
Generation 46 | Revalues: 10256 | GridSize: 19
Generation 47 | Revalues: 10478 | GridSize: 23
Generation 48 | Revalues: 10704 | GridSize: 31
Generation 49 | Revalues: 10916 | GridSize: 34
Generation 50 | Revalues: 11146 | GridSize: 33
Generation 51 | Revalues: 11382 | GridSize: 36
Generation 52 | Revalues: 11602 | GridSize: 26
Generation 53 | Revalues: 11834 | GridSize: 24
Generation 54 | Revalues: 12048 | GridSize: 34
Generation 55 | Revalues: 12290 | GridSize: 47
Generation 56 | Revalues: 12486 | GridSize: 39
Generation 57 | Revalues: 12714 | GridSize: 42
Generation 58 | Revalues: 12946 | GridSize: 39
Generation 59 | Revalues: 13146 | GridSize: 36
Generation 60 | Revalues: 13374 | GridSize: 21
Generation 61 | Revalues: 13598 | GridSize: 25
Generation 62 | Revalues: 13820 | GridSize: 27
Generation 63 | Revalues: 14030 | GridSize: 27
Generation 64 | Revalues: 14256 | GridSize: 28
Generation 65 | Revalues: 14460 | GridSize: 25
Generation 66 | Revalues: 14696 | GridSize: 26
Generation 67 | Revalues: 14916 | GridSize: 32
Generation 68 | Revalues: 15144 | GridSize: 30
Generation 69 | Revalues: 15374 | GridSize: 30
Generation 70 | Revalues: 15610 | GridSize: 38
Generation 71 | Revalues: 15842 | GridSize: 35
Generation 72 | Revalues: 16066 | GridSize: 38
Generation 73 | Revalues: 16284 | GridSize: 39
Generation 74 | Revalues: 16492 | GridSize: 42
Generation 75 | Revalues: 16716 | GridSize: 44
Generation 76 | Revalues: 16930 | GridSize: 39
Generation 77 | Revalues: 17152 | GridSize: 33
Generation 78 | Revalues: 17346 | GridSize: 33
Generation 79 | Revalues: 17566 | GridSize: 33
Generation 80 | Revalues: 17796 | GridSize: 36
Generation 81 | Revalues: 18010 | GridSize: 30
Generation 82 | Revalues: 18206 | GridSize: 37
Generation 83 | Revalues: 18414 | GridSize: 36
Generation 84 | Revalues: 18644 | GridSize: 27
Generation 85 | Revalues: 18874 | GridSize: 36
