Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 308 | GridSize: 13
Generation 2 | Revalues: 492 | GridSize: 17
Generation 3 | Revalues: 686 | GridSize: 25
Generation 4 | Revalues: 892 | GridSize: 23
Generation 5 | Revalues: 1086 | GridSize: 22
Generation 6 | Revalues: 1314 | GridSize: 23
Generation 7 | Revalues: 1518 | GridSize: 27
Generation 8 | Revalues: 1718 | GridSize: 33
Generation 9 | Revalues: 1896 | GridSize: 31
Generation 10 | Revalues: 2088 | GridSize: 32
Generation 11 | Revalues: 2298 | GridSize: 29
Generation 12 | Revalues: 2526 | GridSize: 40
Generation 13 | Revalues: 2728 | GridSize: 31
Generation 14 | Revalues: 2956 | GridSize: 30
Generation 15 | Revalues: 3150 | GridSize: 28
Generation 16 | Revalues: 3360 | GridSize: 36
Generation 17 | Revalues: 3548 | GridSize: 43
Generation 18 | Revalues: 3750 | GridSize: 46
Generation 19 | Revalues: 3942 | GridSize: 43
Generation 20 | Revalues: 4138 | GridSize: 38
Generation 21 | Revalues: 4332 | GridSize: 35
Generation 22 | Revalues: 4530 | GridSize: 41
Generation 23 | Revalues: 4730 | GridSize: 45
Generation 24 | Revalues: 4916 | GridSize: 49
Generation 25 | Revalues: 5112 | GridSize: 51
Generation 26 | Revalues: 5296 | GridSize: 55
Generation 27 | Revalues: 5484 | GridSize: 55
Generation 28 | Revalues: 5668 | GridSize: 53
Generation 29 | Revalues: 5880 | GridSize: 53
Generation 30 | Revalues: 6068 | GridSize: 56
Generation 31 | Revalues: 6264 | GridSize: 61
Generation 32 | Revalues: 6448 | GridSize: 57
Generation 33 | Revalues: 6656 | GridSize: 59
Generation 34 | Revalues: 6856 | GridSize: 62
Generation 35 | Revalues: 7054 | GridSize: 65
Generation 36 | Revalues: 7270 | GridSize: 65
Generation 37 | Revalues: 7450 | GridSize: 66
Generation 38 | Revalues: 7654 | GridSize: 62
Generation 39 | Revalues: 7876 | GridSize: 62
Generation 40 | Revalues: 8074 | GridSize: 65
Generation 41 | Revalues: 8282 | GridSize: 64
Generation 42 | Revalues: 8434 | GridSize: 61
Generation 43 | Revalues: 8638 | GridSize: 64
Generation 44 | Revalues: 8842 | GridSize: 69
Generation 45 | Revalues: 9052 | GridSize: 68
Generation 46 | Revalues: 9262 | GridSize: 67
Generation 47 | Revalues: 9452 | GridSize: 73
Generation 48 | Revalues: 9662 | GridSize: 74
Generation 49 | Revalues: 9890 | GridSize: 71
Generation 50 | Revalues: 10076 | GridSize: 74
Generation 51 | Revalues: 10268 | GridSize: 77
Generation 52 | Revalues: 10468 | GridSize: 86
Generation 53 | Revalues: 10648 | GridSize: 90
Generation 54 | Revalues: 10846 | GridSize: 85
Generation 55 | Revalues: 11040 | GridSize: 77
Generation 56 | Revalues: 11238 | GridSize: 78
Generation 57 | Revalues: 11434 | GridSize: 82
Generation 58 | Revalues: 11626 | GridSize: 80
Generation 59 | Revalues: 11860 | GridSize: 84
Generation 60 | Revalues: 12050 | GridSize: 89
Generation 61 | Revalues: 12250 | GridSize: 90
Generation 62 | Revalues: 12456 | GridSize: 81
Generation 63 | Revalues: 12654 | GridSize: 85
Generation 64 | Revalues: 12872 | GridSize: 81
Generation 65 | Revalues: 13076 | GridSize: 86
Generation 66 | Revalues: 13270 | GridSize: 87
Generation 67 | Revalues: 13458 | GridSize: 94
Generation 68 | Revalues: 13648 | GridSize: 91
Generation 69 | Revalues: 13876 | GridSize: 89
Generation 70 | Revalues: 14082 | GridSize: 82
Generation 71 | Revalues: 14310 | GridSize: 86
Generation 72 | Revalues: 14488 | GridSize: 95
Generation 73 | Revalues: 14674 | GridSize: 95
Generation 74 | Revalues: 14880 | GridSize: 92
Generation 75 | Revalues: 15096 | GridSize: 102
Generation 76 | Revalues: 15274 | GridSize: 104
Generation 77 | Revalues: 15470 | GridSize: 106
Generation 78 | Revalues: 15660 | GridSize: 105
Generation 79 | Revalues: 15844 | GridSize: 107
Generation 80 | Revalues: 16052 | GridSize: 102
Generation 81 | Revalues: 16266 | GridSize: 106
Generation 82 | Revalues: 16458 | GridSize: 103
Generation 83 | Revalues: 16670 | GridSize: 90
Generation 84 | Revalues: 16864 | GridSize: 92
Generation 85 | Revalues: 17084 | GridSize: 90
Generation 86 | Revalues: 17252 | GridSize: 95
Generation 87 | Revalues: 17452 | GridSize: 91
Generation 88 | Revalues: 17660 | GridSize: 91
Generation 89 | Revalues: 17846 | GridSize: 93
Generation 90 | Revalues: 18060 | GridSize: 100
Generation 91 | Revalues: 18256 | GridSize: 104
Generation 92 | Revalues: 18456 | GridSize: 109
Generation 93 | Revalues: 18660 | GridSize: 113
Generation 94 | Revalues: 18858 | GridSize: 120
Generation 95 | Revalues: 19052 | GridSize: 118
Generation 96 | Revalues: 19252 | GridSize: 118
Generation 97 | Revalues: 19454 | GridSize: 119
Generation 98 | Revalues: 19634 | GridSize: 126
Generation 99 | Revalues: 19830 | GridSize: 121
Generation 100 | Revalues: 20034 | GridSize: 111
Generation 101 | Revalues: 20244 | GridSize: 89
Generation 102 | Revalues: 20452 | GridSize: 95
Generation 103 | Revalues: 20670 | GridSize: 96
Generation 104 | Revalues: 20860 | GridSize: 99
Generation 105 | Revalues: 21058 | GridSize: 103
Generation 106 | Revalues: 21230 | GridSize: 109
Generation 107 | Revalues: 21410 | GridSize: 113
Generation 108 | Revalues: 21626 | GridSize: 109
Generation 109 | Revalues: 21802 | GridSize: 109
Generation 110 | Revalues: 22000 | GridSize: 108
Generation 111 | Revalues: 22182 | GridSize: 109
Generation 112 | Revalues: 22366 | GridSize: 105
Generation 113 | Revalues: 22588 | GridSize: 96
Generation 114 | Revalues: 22814 | GridSize: 104
Generation 115 | Revalues: 23034 | GridSize: 98
Generation 116 | Revalues: 23208 | GridSize: 100
Generation 117 | Revalues: 23400 | GridSize: 96
Generation 118 | Revalues: 23590 | GridSize: 85
Generation 119 | Revalues: 23808 | GridSize: 84
Generation 120 | Revalues: 24012 | GridSize: 90
Generation 121 | Revalues: 24200 | GridSize: 104
Generation 122 | Revalues: 24400 | GridSize: 105
Generation 123 | Revalues: 24600 | GridSize: 109
Generation 124 | Revalues: 24796 | GridSize: 116
Generation 125 | Revalues: 25010 | GridSize: 116
Generation 126 | Revalues: 25224 | GridSize: 118
Generation 127 | Revalues: 25388 | GridSize: 115
Generation 128 | Revalues: 25572 | GridSize: 109
Generation 129 | Revalues: 25798 | GridSize: 111
Generation 130 | Revalues: 25998 | GridSize: 112
Generation 131 | Revalues: 26202 | GridSize: 117
Generation 132 | Revalues: 26404 | GridSize: 108
Generation 133 | Revalues: 26584 | GridSize: 107
Generation 134 | Revalues: 26770 | GridSize: 108
Generation 135 | Revalues: 26974 | GridSize: 110
Generation 136 | Revalues: 27162 | GridSize: 108
Generation 137 | Revalues: 27348 | GridSize: 115
Generation 138 | Revalues: 27532 | GridSize: 107
Generation 139 | Revalues: 27714 | GridSize: 112
Generation 140 | Revalues: 27900 | GridSize: 113
Generation 141 | Revalues: 28102 | GridSize: 116
Generation 142 | Revalues: 28288 | GridSize: 125
Generation 143 | Revalues: 28500 | GridSize: 131
Generation 144 | Revalues: 28702 | GridSize: 125
Generation 145 | Revalues: 28900 | GridSize: 124
Generation 146 | Revalues: 29108 | GridSize: 124
Generation 147 | Revalues: 29310 | GridSize: 125
Generation 148 | Revalues: 29502 | GridSize: 129
Generation 149 | Revalues: 29688 | GridSize: 128
Generation 150 | Revalues: 29896 | GridSize: 134
Generation 151 | Revalues: 30102 | GridSize: 127
Generation 152 | Revalues: 30290 | GridSize: 131
Generation 153 | Revalues: 30482 | GridSize: 135
Generation 154 | Revalues: 30688 | GridSize: 142
Generation 155 | Revalues: 30908 | GridSize: 144
Generation 156 | Revalues: 31118 | GridSize: 127
Generation 157 | Revalues: 31316 | GridSize: 121
Generation 158 | Revalues: 31530 | GridSize: 118
Generation 159 | Revalues: 31738 | GridSize: 122
Generation 160 | Revalues: 31966 | GridSize: 114
Generation 161 | Revalues: 32146 | GridSize: 117
Generation 162 | Revalues: 32372 | GridSize: 117
Generation 163 | Revalues: 32610 | GridSize: 117
Generation 164 | Revalues: 32788 | GridSize: 120
Generation 165 | Revalues: 32986 | GridSize: 128
Generation 166 | Revalues: 33178 | GridSize: 126
Generation 167 | Revalues: 33370 | GridSize: 127
Generation 168 | Revalues: 33564 | GridSize: 127
Generation 169 | Revalues: 33766 | GridSize: 135
Generation 170 | Revalues: 33968 | GridSize: 132
Generation 171 | Revalues: 34170 | GridSize: 130
Generation 172 | Revalues: 34376 | GridSize: 130
Generation 173 | Revalues: 34588 | GridSize: 126
Generation 174 | Revalues: 34788 | GridSize: 133
Generation 175 | Revalues: 34998 | GridSize: 139
Generation 176 | Revalues: 35202 | GridSize: 146
Generation 177 | Revalues: 35404 | GridSize: 149
Generation 178 | Revalues: 35602 | GridSize: 151
Generation 179 | Revalues: 35814 | GridSize: 153
Generation 180 | Revalues: 36008 | GridSize: 159
Generation 181 | Revalues: 36222 | GridSize: 157
Generation 182 | Revalues: 36426 | GridSize: 164
Generation 183 | Revalues: 36604 | GridSize: 158
Generation 184 | Revalues: 36818 | GridSize: 152
Generation 185 | Revalues: 37016 | GridSize: 149
Generation 186 | Revalues: 37226 | GridSize: 152
Generation 187 | Revalues: 37426 | GridSize: 156
Generation 188 | Revalues: 37628 | GridSize: 156
Generation 189 | Revalues: 37814 | GridSize: 162
Generation 190 | Revalues: 38028 | GridSize: 165
Generation 191 | Revalues: 38222 | GridSize: 169
Generation 192 | Revalues: 38392 | GridSize: 155
Generation 193 | Revalues: 38612 | GridSize: 147
Generation 194 | Revalues: 38820 | GridSize: 135
Generation 195 | Revalues: 39018 | GridSize: 135
Generation 196 | Revalues: 39208 | GridSize: 136
Generation 197 | Revalues: 39410 | GridSize: 127
Generation 198 | Revalues: 39620 | GridSize: 129
Generation 199 | Revalues: 39848 | GridSize: 132
Generation 200 | Revalues: 40042 | GridSize: 138
Generation 201 | Revalues: 40232 | GridSize: 134
Generation 202 | Revalues: 40424 | GridSize: 137
Generation 203 | Revalues: 40614 | GridSize: 141
Generation 204 | Revalues: 40850 | GridSize: 146
Generation 205 | Revalues: 41050 | GridSize: 147
Generation 206 | Revalues: 41242 | GridSize: 147
Generation 207 | Revalues: 41446 | GridSize: 147
Generation 208 | Revalues: 41644 | GridSize: 145
Generation 209 | Revalues: 41836 | GridSize: 136
Generation 210 | Revalues: 42014 | GridSize: 136
Generation 211 | Revalues: 42214 | GridSize: 135
Generation 212 | Revalues: 42430 | GridSize: 132
Generation 213 | Revalues: 42642 | GridSize: 135
Generation 214 | Revalues: 42834 | GridSize: 138
Generation 215 | Revalues: 43014 | GridSize: 145
Generation 216 | Revalues: 43218 | GridSize: 145
Generation 217 | Revalues: 43414 | GridSize: 145
Generation 218 | Revalues: 43602 | GridSize: 140
Generation 219 | Revalues: 43814 | GridSize: 131
Generation 220 | Revalues: 44028 | GridSize: 133
Generation 221 | Revalues: 44206 | GridSize: 138
Generation 222 | Revalues: 44420 | GridSize: 141
Generation 223 | Revalues: 44616 | GridSize: 142
Generation 224 | Revalues: 44806 | GridSize: 133
Generation 225 | Revalues: 45036 | GridSize: 136
Generation 226 | Revalues: 45218 | GridSize: 133
Generation 227 | Revalues: 45428 | GridSize: 140
Generation 228 | Revalues: 45634 | GridSize: 147
Generation 229 | Revalues: 45830 | GridSize: 154
Generation 230 | Revalues: 46028 | GridSize: 152
Generation 231 | Revalues: 46234 | GridSize: 155
Generation 232 | Revalues: 46438 | GridSize: 159
Generation 233 | Revalues: 46624 | GridSize: 156
Generation 234 | Revalues: 46820 | GridSize: 158
Generation 235 | Revalues: 47012 | GridSize: 156
Generation 236 | Revalues: 47222 | GridSize: 158
Generation 237 | Revalues: 47436 | GridSize: 152
Generation 238 | Revalues: 47640 | GridSize: 153
Generation 239 | Revalues: 47832 | GridSize: 148
Generation 240 | Revalues: 48034 | GridSize: 145
Generation 241 | Revalues: 48248 | GridSize: 143
Generation 242 | Revalues: 48426 | GridSize: 142
Generation 243 | Revalues: 48644 | GridSize: 147
Generation 244 | Revalues: 48834 | GridSize: 139
Generation 245 | Revalues: 49000 | GridSize: 140
Generation 246 | Revalues: 49188 | GridSize: 145
Generation 247 | Revalues: 49366 | GridSize: 149
Generation 248 | Revalues: 49576 | GridSize: 156
Generation 249 | Revalues: 49762 | GridSize: 157
Generation 250 | Revalues: 49952 | GridSize: 156
Generation 251 | Revalues: 50140 | GridSize: 154
Generation 252 | Revalues: 50342 | GridSize: 160
Generation 253 | Revalues: 50526 | GridSize: 161
Generation 254 | Revalues: 50728 | GridSize: 158
Generation 255 | Revalues: 50938 | GridSize: 161
Generation 256 | Revalues: 51130 | GridSize: 161
Generation 257 | Revalues: 51344 | GridSize: 157
Generation 258 | Revalues: 51538 | GridSize: 147
Generation 259 | Revalues: 51756 | GridSize: 154
Generation 260 | Revalues: 51958 | GridSize: 148
Generation 261 | Revalues: 52166 | GridSize: 150
Generation 262 | Revalues: 52368 | GridSize: 151
Generation 263 | Revalues: 52572 | GridSize: 146
Generation 264 | Revalues: 52772 | GridSize: 154
Generation 265 | Revalues: 52948 | GridSize: 161
Generation 266 | Revalues: 53136 | GridSize: 159
Generation 267 | Revalues: 53338 | GridSize: 156
Generation 268 | Revalues: 53526 | GridSize: 151
Generation 269 | Revalues: 53720 | GridSize: 151
Generation 270 | Revalues: 53914 | GridSize: 157
Generation 271 | Revalues: 54114 | GridSize: 156
Generation 272 | Revalues: 54314 | GridSize: 159
Generation 273 | Revalues: 54506 | GridSize: 154
Generation 274 | Revalues: 54706 | GridSize: 154
Generation 275 | Revalues: 54902 | GridSize: 155
Generation 276 | Revalues: 55078 | GridSize: 155
Generation 277 | Revalues: 55294 | GridSize: 156
Generation 278 | Revalues: 55498 | GridSize: 159
Generation 279 | Revalues: 55712 | GridSize: 163
Generation 280 | Revalues: 55912 | GridSize: 165
Generation 281 | Revalues: 56142 | GridSize: 165
Generation 282 | Revalues: 56352 | GridSize: 164
Generation 283 | Revalues: 56544 | GridSize: 162
Generation 284 | Revalues: 56724 | GridSize: 165
Generation 285 | Revalues: 56944 | GridSize: 162
Generation 286 | Revalues: 57140 | GridSize: 153
Generation 287 | Revalues: 57348 | GridSize: 158
Generation 288 | Revalues: 57546 | GridSize: 157
Generation 289 | Revalues: 57758 | GridSize: 154
Generation 290 | Revalues: 57964 | GridSize: 145
Generation 291 | Revalues: 58156 | GridSize: 140
Generation 292 | Revalues: 58366 | GridSize: 143
Generation 293 | Revalues: 58550 | GridSize: 147
Generation 294 | Revalues: 58758 | GridSize: 154
Generation 295 | Revalues: 58960 | GridSize: 155
Generation 296 | Revalues: 59174 | GridSize: 151
Generation 297 | Revalues: 59382 | GridSize: 150
Generation 298 | Revalues: 59570 | GridSize: 149
Generation 299 | Revalues: 59770 | GridSize: 152
Generation 300 | Revalues: 59990 | GridSize: 153
Generation 301 | Revalues: 60196 | GridSize: 160
Generation 302 | Revalues: 60410 | GridSize: 163
Generation 303 | Revalues: 60598 | GridSize: 171
Generation 304 | Revalues: 60802 | GridSize: 169
Generation 305 | Revalues: 61012 | GridSize: 168
Generation 306 | Revalues: 61176 | GridSize: 168
Generation 307 | Revalues: 61368 | GridSize: 173
Generation 308 | Revalues: 61566 | GridSize: 174
Generation 309 | Revalues: 61766 | GridSize: 171
Generation 310 | Revalues: 61950 | GridSize: 172
Generation 311 | Revalues: 62142 | GridSize: 168
Generation 312 | Revalues: 62318 | GridSize: 167
