Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 332 | GridSize: 5
Generation 2 | Revalues: 532 | GridSize: 10
Generation 3 | Revalues: 728 | GridSize: 9
Generation 4 | Revalues: 938 | GridSize: 13
Generation 5 | Revalues: 1152 | GridSize: 12
Generation 6 | Revalues: 1358 | GridSize: 12
Generation 7 | Revalues: 1600 | GridSize: 16
Generation 8 | Revalues: 1834 | GridSize: 18
Generation 9 | Revalues: 2046 | GridSize: 15
Generation 10 | Revalues: 2272 | GridSize: 12
Generation 11 | Revalues: 2502 | GridSize: 22
Generation 12 | Revalues: 2716 | GridSize: 30
Generation 13 | Revalues: 2946 | GridSize: 25
Generation 14 | Revalues: 3160 | GridSize: 24
Generation 15 | Revalues: 3372 | GridSize: 25
Generation 16 | Revalues: 3594 | GridSize: 28
Generation 17 | Revalues: 3826 | GridSize: 28
Generation 18 | Revalues: 4040 | GridSize: 18
Generation 19 | Revalues: 4260 | GridSize: 20
Generation 20 | Revalues: 4470 | GridSize: 27
Generation 21 | Revalues: 4682 | GridSize: 28
Generation 22 | Revalues: 4928 | GridSize: 24
Generation 23 | Revalues: 5154 | GridSize: 29
Generation 24 | Revalues: 5382 | GridSize: 34
Generation 25 | Revalues: 5626 | GridSize: 27
Generation 26 | Revalues: 5860 | GridSize: 24
Generation 27 | Revalues: 6064 | GridSize: 16
Generation 28 | Revalues: 6266 | GridSize: 23
Generation 29 | Revalues: 6484 | GridSize: 25
Generation 30 | Revalues: 6698 | GridSize: 22
Generation 31 | Revalues: 6916 | GridSize: 24
Generation 32 | Revalues: 7144 | GridSize: 25
Generation 33 | Revalues: 7358 | GridSize: 21
Generation 34 | Revalues: 7552 | GridSize: 31
Generation 35 | Revalues: 7764 | GridSize: 27
Generation 36 | Revalues: 7988 | GridSize: 31
Generation 37 | Revalues: 8210 | GridSize: 36
Generation 38 | Revalues: 8434 | GridSize: 27
Generation 39 | Revalues: 8646 | GridSize: 23
Generation 40 | Revalues: 8876 | GridSize: 29
Generation 41 | Revalues: 9116 | GridSize: 26
Generation 42 | Revalues: 9332 | GridSize: 21
Generation 43 | Revalues: 9584 | GridSize: 21
Generation 44 | Revalues: 9830 | GridSize: 22
Generation 45 | Revalues: 10064 | GridSize: 28
Generation 46 | Revalues: 10276 | GridSize: 33
Generation 47 | Revalues: 10496 | GridSize: 21
Generation 48 | Revalues: 10726 | GridSize: 27
Generation 49 | Revalues: 10970 | GridSize: 28
Generation 50 | Revalues: 11204 | GridSize: 37
Generation 51 | Revalues: 11432 | GridSize: 30
Generation 52 | Revalues: 11636 | GridSize: 33
Generation 53 | Revalues: 11850 | GridSize: 32
Generation 54 | Revalues: 12074 | GridSize: 26
Generation 55 | Revalues: 12310 | GridSize: 28
Generation 56 | Revalues: 12554 | GridSize: 30
Generation 57 | Revalues: 12768 | GridSize: 39
Generation 58 | Revalues: 12998 | GridSize: 39
Generation 59 | Revalues: 13186 | GridSize: 44
Generation 60 | Revalues: 13424 | GridSize: 49
Generation 61 | Revalues: 13642 | GridSize: 55
Generation 62 | Revalues: 13868 | GridSize: 43
Generation 63 | Revalues: 14088 | GridSize: 43
Generation 64 | Revalues: 14292 | GridSize: 33
Generation 65 | Revalues: 14528 | GridSize: 32
Generation 66 | Revalues: 14708 | GridSize: 33
Generation 67 | Revalues: 14924 | GridSize: 31
Generation 68 | Revalues: 15152 | GridSize: 45
Generation 69 | Revalues: 15350 | GridSize: 36
Generation 70 | Revalues: 15564 | GridSize: 32
Generation 71 | Revalues: 15762 | GridSize: 34
Generation 72 | Revalues: 15982 | GridSize: 39
Generation 73 | Revalues: 16228 | GridSize: 37
Generation 74 | Revalues: 16436 | GridSize: 37
Generation 75 | Revalues: 16656 | GridSize: 35
Generation 76 | Revalues: 16894 | GridSize: 39
Generation 77 | Revalues: 17120 | GridSize: 35
Generation 78 | Revalues: 17334 | GridSize: 29
Generation 79 | Revalues: 17560 | GridSize: 41
