Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
297,0.3490909091,0.0617111373,-0.3342485666,1.6149631076,-0.2068532858,0.1618181818,0.0710720738,0.8106222572,2.9045170774,-0.8404966524,0.4890909091,0.1028197492,0.0523438021,1.3618050447,0.1870172196,0.4890909091,0.1028197492,0.0523438021,1.3618050447,0.1870172196
