Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 284 | GridSize: 23
Generation 2 | Revalues: 476 | GridSize: 13
Generation 3 | Revalues: 672 | GridSize: 18
Generation 4 | Revalues: 876 | GridSize: 19
Generation 5 | Revalues: 1056 | GridSize: 23
Generation 6 | Revalues: 1242 | GridSize: 20
Generation 7 | Revalues: 1446 | GridSize: 27
Generation 8 | Revalues: 1634 | GridSize: 27
Generation 9 | Revalues: 1826 | GridSize: 19
Generation 10 | Revalues: 2026 | GridSize: 26
Generation 11 | Revalues: 2230 | GridSize: 31
Generation 12 | Revalues: 2436 | GridSize: 49
Generation 13 | Revalues: 2640 | GridSize: 47
Generation 14 | Revalues: 2838 | GridSize: 52
Generation 15 | Revalues: 3062 | GridSize: 58
Generation 16 | Revalues: 3260 | GridSize: 64
Generation 17 | Revalues: 3464 | GridSize: 47
Generation 18 | Revalues: 3666 | GridSize: 54
Generation 19 | Revalues: 3868 | GridSize: 63
Generation 20 | Revalues: 4074 | GridSize: 67
Generation 21 | Revalues: 4264 | GridSize: 68
Generation 22 | Revalues: 4488 | GridSize: 64
Generation 23 | Revalues: 4690 | GridSize: 81
Generation 24 | Revalues: 4900 | GridSize: 72
Generation 25 | Revalues: 5120 | GridSize: 74
Generation 26 | Revalues: 5308 | GridSize: 77
Generation 27 | Revalues: 5476 | GridSize: 76
Generation 28 | Revalues: 5682 | GridSize: 74
Generation 29 | Revalues: 5902 | GridSize: 74
Generation 30 | Revalues: 6098 | GridSize: 81
Generation 31 | Revalues: 6318 | GridSize: 84
Generation 32 | Revalues: 6498 | GridSize: 88
Generation 33 | Revalues: 6686 | GridSize: 78
Generation 34 | Revalues: 6902 | GridSize: 82
Generation 35 | Revalues: 7100 | GridSize: 82
Generation 36 | Revalues: 7304 | GridSize: 84
Generation 37 | Revalues: 7496 | GridSize: 81
Generation 38 | Revalues: 7704 | GridSize: 81
Generation 39 | Revalues: 7908 | GridSize: 81
Generation 40 | Revalues: 8122 | GridSize: 83
Generation 41 | Revalues: 8302 | GridSize: 83
Generation 42 | Revalues: 8490 | GridSize: 88
Generation 43 | Revalues: 8684 | GridSize: 88
Generation 44 | Revalues: 8896 | GridSize: 85
Generation 45 | Revalues: 9120 | GridSize: 78
Generation 46 | Revalues: 9312 | GridSize: 92
Generation 47 | Revalues: 9506 | GridSize: 100
Generation 48 | Revalues: 9692 | GridSize: 98
Generation 49 | Revalues: 9880 | GridSize: 98
Generation 50 | Revalues: 10100 | GridSize: 95
Generation 51 | Revalues: 10314 | GridSize: 101
Generation 52 | Revalues: 10510 | GridSize: 106
Generation 53 | Revalues: 10724 | GridSize: 103
Generation 54 | Revalues: 10918 | GridSize: 109
Generation 55 | Revalues: 11106 | GridSize: 107
Generation 56 | Revalues: 11306 | GridSize: 116
Generation 57 | Revalues: 11514 | GridSize: 116
Generation 58 | Revalues: 11724 | GridSize: 117
Generation 59 | Revalues: 11916 | GridSize: 108
Generation 60 | Revalues: 12110 | GridSize: 100
Generation 61 | Revalues: 12314 | GridSize: 106
Generation 62 | Revalues: 12538 | GridSize: 107
Generation 63 | Revalues: 12734 | GridSize: 99
Generation 64 | Revalues: 12934 | GridSize: 106
Generation 65 | Revalues: 13148 | GridSize: 101
Generation 66 | Revalues: 13364 | GridSize: 104
Generation 67 | Revalues: 13582 | GridSize: 101
Generation 68 | Revalues: 13758 | GridSize: 93
Generation 69 | Revalues: 13960 | GridSize: 82
Generation 70 | Revalues: 14182 | GridSize: 85
Generation 71 | Revalues: 14362 | GridSize: 92
Generation 72 | Revalues: 14570 | GridSize: 103
Generation 73 | Revalues: 14774 | GridSize: 106
Generation 74 | Revalues: 15002 | GridSize: 104
Generation 75 | Revalues: 15184 | GridSize: 103
Generation 76 | Revalues: 15386 | GridSize: 106
Generation 77 | Revalues: 15606 | GridSize: 112
Generation 78 | Revalues: 15784 | GridSize: 105
Generation 79 | Revalues: 16014 | GridSize: 109
Generation 80 | Revalues: 16202 | GridSize: 100
Generation 81 | Revalues: 16398 | GridSize: 96
Generation 82 | Revalues: 16588 | GridSize: 104
Generation 83 | Revalues: 16790 | GridSize: 107
Generation 84 | Revalues: 16994 | GridSize: 106
Generation 85 | Revalues: 17204 | GridSize: 104
Generation 86 | Revalues: 17420 | GridSize: 104
Generation 87 | Revalues: 17614 | GridSize: 107
Generation 88 | Revalues: 17790 | GridSize: 105
Generation 89 | Revalues: 17982 | GridSize: 107
Generation 90 | Revalues: 18190 | GridSize: 103
Generation 91 | Revalues: 18392 | GridSize: 106
Generation 92 | Revalues: 18596 | GridSize: 110
Generation 93 | Revalues: 18822 | GridSize: 116
Generation 94 | Revalues: 19036 | GridSize: 105
Generation 95 | Revalues: 19250 | GridSize: 117
Generation 96 | Revalues: 19426 | GridSize: 109
Generation 97 | Revalues: 19636 | GridSize: 112
Generation 98 | Revalues: 19818 | GridSize: 101
Generation 99 | Revalues: 20012 | GridSize: 105
Generation 100 | Revalues: 20200 | GridSize: 106
Generation 101 | Revalues: 20406 | GridSize: 105
Generation 102 | Revalues: 20612 | GridSize: 106
Generation 103 | Revalues: 20808 | GridSize: 101
Generation 104 | Revalues: 21004 | GridSize: 107
Generation 105 | Revalues: 21196 | GridSize: 95
Generation 106 | Revalues: 21408 | GridSize: 103
Generation 107 | Revalues: 21602 | GridSize: 97
Generation 108 | Revalues: 21838 | GridSize: 112
Generation 109 | Revalues: 22020 | GridSize: 120
Generation 110 | Revalues: 22212 | GridSize: 126
Generation 111 | Revalues: 22404 | GridSize: 124
Generation 112 | Revalues: 22594 | GridSize: 126
Generation 113 | Revalues: 22798 | GridSize: 116
Generation 114 | Revalues: 23006 | GridSize: 114
Generation 115 | Revalues: 23202 | GridSize: 113
Generation 116 | Revalues: 23388 | GridSize: 115
Generation 117 | Revalues: 23584 | GridSize: 108
Generation 118 | Revalues: 23790 | GridSize: 132
Generation 119 | Revalues: 23998 | GridSize: 127
Generation 120 | Revalues: 24216 | GridSize: 115
Generation 121 | Revalues: 24394 | GridSize: 110
Generation 122 | Revalues: 24600 | GridSize: 115
Generation 123 | Revalues: 24794 | GridSize: 122
Generation 124 | Revalues: 24996 | GridSize: 106
