Generation 0 | Revalues: 100 | GridSize: 8
Generation 1 | Revalues: 290 | GridSize: 13
Generation 2 | Revalues: 522 | GridSize: 17
Generation 3 | Revalues: 746 | GridSize: 22
Generation 4 | Revalues: 950 | GridSize: 28
Generation 5 | Revalues: 1158 | GridSize: 23
Generation 6 | Revalues: 1348 | GridSize: 24
Generation 7 | Revalues: 1550 | GridSize: 22
Generation 8 | Revalues: 1756 | GridSize: 25
Generation 9 | Revalues: 1942 | GridSize: 32
Generation 10 | Revalues: 2138 | GridSize: 44
Generation 11 | Revalues: 2352 | GridSize: 49
Generation 12 | Revalues: 2524 | GridSize: 51
Generation 13 | Revalues: 2736 | GridSize: 48
Generation 14 | Revalues: 2958 | GridSize: 48
Generation 15 | Revalues: 3168 | GridSize: 48
Generation 16 | Revalues: 3320 | GridSize: 49
Generation 17 | Revalues: 3524 | GridSize: 48
Generation 18 | Revalues: 3734 | GridSize: 55
Generation 19 | Revalues: 3922 | GridSize: 57
Generation 20 | Revalues: 4108 | GridSize: 62
Generation 21 | Revalues: 4324 | GridSize: 68
Generation 22 | Revalues: 4546 | GridSize: 77
Generation 23 | Revalues: 4750 | GridSize: 74
Generation 24 | Revalues: 4938 | GridSize: 74
Generation 25 | Revalues: 5126 | GridSize: 74
Generation 26 | Revalues: 5318 | GridSize: 76
Generation 27 | Revalues: 5500 | GridSize: 79
Generation 28 | Revalues: 5712 | GridSize: 84
Generation 29 | Revalues: 5914 | GridSize: 84
Generation 30 | Revalues: 6112 | GridSize: 98
Generation 31 | Revalues: 6310 | GridSize: 70
Generation 32 | Revalues: 6502 | GridSize: 75
Generation 33 | Revalues: 6724 | GridSize: 82
Generation 34 | Revalues: 6942 | GridSize: 95
Generation 35 | Revalues: 7142 | GridSize: 88
Generation 36 | Revalues: 7324 | GridSize: 80
Generation 37 | Revalues: 7532 | GridSize: 88
Generation 38 | Revalues: 7738 | GridSize: 89
Generation 39 | Revalues: 7942 | GridSize: 93
Generation 40 | Revalues: 8142 | GridSize: 93
Generation 41 | Revalues: 8350 | GridSize: 91
Generation 42 | Revalues: 8566 | GridSize: 92
Generation 43 | Revalues: 8764 | GridSize: 96
Generation 44 | Revalues: 8964 | GridSize: 103
Generation 45 | Revalues: 9182 | GridSize: 105
Generation 46 | Revalues: 9408 | GridSize: 109
Generation 47 | Revalues: 9606 | GridSize: 110
Generation 48 | Revalues: 9810 | GridSize: 119
Generation 49 | Revalues: 9986 | GridSize: 116
Generation 50 | Revalues: 10196 | GridSize: 110
Generation 51 | Revalues: 10402 | GridSize: 117
Generation 52 | Revalues: 10634 | GridSize: 112
Generation 53 | Revalues: 10838 | GridSize: 113
Generation 54 | Revalues: 11038 | GridSize: 107
Generation 55 | Revalues: 11242 | GridSize: 112
Generation 56 | Revalues: 11446 | GridSize: 113
Generation 57 | Revalues: 11644 | GridSize: 119
Generation 58 | Revalues: 11852 | GridSize: 123
Generation 59 | Revalues: 12030 | GridSize: 119
Generation 60 | Revalues: 12216 | GridSize: 126
Generation 61 | Revalues: 12422 | GridSize: 127
Generation 62 | Revalues: 12608 | GridSize: 136
Generation 63 | Revalues: 12794 | GridSize: 132
Generation 64 | Revalues: 12998 | GridSize: 132
Generation 65 | Revalues: 13218 | GridSize: 138
Generation 66 | Revalues: 13414 | GridSize: 135
Generation 67 | Revalues: 13616 | GridSize: 139
Generation 68 | Revalues: 13818 | GridSize: 149
Generation 69 | Revalues: 14050 | GridSize: 152
Generation 70 | Revalues: 14266 | GridSize: 141
Generation 71 | Revalues: 14482 | GridSize: 134
Generation 72 | Revalues: 14702 | GridSize: 137
Generation 73 | Revalues: 14904 | GridSize: 128
Generation 74 | Revalues: 15106 | GridSize: 133
Generation 75 | Revalues: 15286 | GridSize: 133
Generation 76 | Revalues: 15502 | GridSize: 137
Generation 77 | Revalues: 15694 | GridSize: 134
Generation 78 | Revalues: 15894 | GridSize: 143
Generation 79 | Revalues: 16088 | GridSize: 145
Generation 80 | Revalues: 16298 | GridSize: 147
Generation 81 | Revalues: 16496 | GridSize: 154
Generation 82 | Revalues: 16702 | GridSize: 160
Generation 83 | Revalues: 16914 | GridSize: 151
Generation 84 | Revalues: 17126 | GridSize: 152
Generation 85 | Revalues: 17356 | GridSize: 145
Generation 86 | Revalues: 17566 | GridSize: 147
Generation 87 | Revalues: 17756 | GridSize: 149
Generation 88 | Revalues: 17934 | GridSize: 144
Generation 89 | Revalues: 18146 | GridSize: 141
Generation 90 | Revalues: 18340 | GridSize: 147
