Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 304 | GridSize: 6
Generation 2 | Revalues: 514 | GridSize: 7
Generation 3 | Revalues: 746 | GridSize: 16
Generation 4 | Revalues: 972 | GridSize: 5
Generation 5 | Revalues: 1196 | GridSize: 12
Generation 6 | Revalues: 1374 | GridSize: 12
Generation 7 | Revalues: 1602 | GridSize: 18
Generation 8 | Revalues: 1826 | GridSize: 15
Generation 9 | Revalues: 2056 | GridSize: 20
Generation 10 | Revalues: 2284 | GridSize: 19
Generation 11 | Revalues: 2500 | GridSize: 17
Generation 12 | Revalues: 2754 | GridSize: 21
Generation 13 | Revalues: 2986 | GridSize: 24
Generation 14 | Revalues: 3198 | GridSize: 20
Generation 15 | Revalues: 3408 | GridSize: 22
Generation 16 | Revalues: 3632 | GridSize: 23
Generation 17 | Revalues: 3862 | GridSize: 24
Generation 18 | Revalues: 4094 | GridSize: 25
Generation 19 | Revalues: 4294 | GridSize: 17
Generation 20 | Revalues: 4526 | GridSize: 22
Generation 21 | Revalues: 4724 | GridSize: 28
Generation 22 | Revalues: 4956 | GridSize: 22
Generation 23 | Revalues: 5206 | GridSize: 31
Generation 24 | Revalues: 5424 | GridSize: 28
Generation 25 | Revalues: 5646 | GridSize: 25
Generation 26 | Revalues: 5864 | GridSize: 26
Generation 27 | Revalues: 6088 | GridSize: 24
Generation 28 | Revalues: 6332 | GridSize: 27
Generation 29 | Revalues: 6564 | GridSize: 16
Generation 30 | Revalues: 6778 | GridSize: 20
Generation 31 | Revalues: 6986 | GridSize: 19
Generation 32 | Revalues: 7188 | GridSize: 16
Generation 33 | Revalues: 7402 | GridSize: 19
Generation 34 | Revalues: 7618 | GridSize: 17
Generation 35 | Revalues: 7850 | GridSize: 22
Generation 36 | Revalues: 8044 | GridSize: 22
Generation 37 | Revalues: 8262 | GridSize: 20
Generation 38 | Revalues: 8494 | GridSize: 17
Generation 39 | Revalues: 8742 | GridSize: 16
Generation 40 | Revalues: 8976 | GridSize: 18
Generation 41 | Revalues: 9204 | GridSize: 7
Generation 42 | Revalues: 9428 | GridSize: 20
Generation 43 | Revalues: 9662 | GridSize: 26
Generation 44 | Revalues: 9890 | GridSize: 30
Generation 45 | Revalues: 10122 | GridSize: 22
Generation 46 | Revalues: 10320 | GridSize: 22
Generation 47 | Revalues: 10540 | GridSize: 22
Generation 48 | Revalues: 10750 | GridSize: 23
Generation 49 | Revalues: 10978 | GridSize: 18
Generation 50 | Revalues: 11196 | GridSize: 23
Generation 51 | Revalues: 11402 | GridSize: 23
Generation 52 | Revalues: 11604 | GridSize: 15
Generation 53 | Revalues: 11832 | GridSize: 15
Generation 54 | Revalues: 12042 | GridSize: 18
Generation 55 | Revalues: 12282 | GridSize: 17
Generation 56 | Revalues: 12498 | GridSize: 12
Generation 57 | Revalues: 12724 | GridSize: 19
Generation 58 | Revalues: 12936 | GridSize: 18
Generation 59 | Revalues: 13172 | GridSize: 22
Generation 60 | Revalues: 13406 | GridSize: 25
Generation 61 | Revalues: 13612 | GridSize: 22
Generation 62 | Revalues: 13830 | GridSize: 21
Generation 63 | Revalues: 14068 | GridSize: 22
Generation 64 | Revalues: 14300 | GridSize: 23
Generation 65 | Revalues: 14502 | GridSize: 23
Generation 66 | Revalues: 14740 | GridSize: 22
Generation 67 | Revalues: 14952 | GridSize: 16
Generation 68 | Revalues: 15150 | GridSize: 25
Generation 69 | Revalues: 15364 | GridSize: 21
Generation 70 | Revalues: 15566 | GridSize: 23
Generation 71 | Revalues: 15786 | GridSize: 15
Generation 72 | Revalues: 15980 | GridSize: 19
Generation 73 | Revalues: 16184 | GridSize: 23
Generation 74 | Revalues: 16388 | GridSize: 26
Generation 75 | Revalues: 16592 | GridSize: 28
Generation 76 | Revalues: 16812 | GridSize: 23
Generation 77 | Revalues: 17032 | GridSize: 27
Generation 78 | Revalues: 17230 | GridSize: 27
Generation 79 | Revalues: 17428 | GridSize: 19
Generation 80 | Revalues: 17670 | GridSize: 26
Generation 81 | Revalues: 17894 | GridSize: 24
Generation 82 | Revalues: 18120 | GridSize: 24
Generation 83 | Revalues: 18332 | GridSize: 28
Generation 84 | Revalues: 18532 | GridSize: 26
Generation 85 | Revalues: 18772 | GridSize: 25
Generation 86 | Revalues: 19010 | GridSize: 22
Generation 87 | Revalues: 19242 | GridSize: 27
Generation 88 | Revalues: 19434 | GridSize: 32
Generation 89 | Revalues: 19636 | GridSize: 24
Generation 90 | Revalues: 19854 | GridSize: 23
Generation 91 | Revalues: 20092 | GridSize: 21
Generation 92 | Revalues: 20296 | GridSize: 21
Generation 93 | Revalues: 20520 | GridSize: 20
Generation 94 | Revalues: 20716 | GridSize: 21
Generation 95 | Revalues: 20918 | GridSize: 18
Generation 96 | Revalues: 21144 | GridSize: 24
Generation 97 | Revalues: 21376 | GridSize: 21
Generation 98 | Revalues: 21594 | GridSize: 25
Generation 99 | Revalues: 21810 | GridSize: 27
Generation 100 | Revalues: 22016 | GridSize: 23
Generation 101 | Revalues: 22242 | GridSize: 26
Generation 102 | Revalues: 22452 | GridSize: 20
Generation 103 | Revalues: 22664 | GridSize: 27
Generation 104 | Revalues: 22902 | GridSize: 31
Generation 105 | Revalues: 23130 | GridSize: 33
Generation 106 | Revalues: 23324 | GridSize: 33
Generation 107 | Revalues: 23550 | GridSize: 27
Generation 108 | Revalues: 23764 | GridSize: 28
Generation 109 | Revalues: 23978 | GridSize: 37
Generation 110 | Revalues: 24202 | GridSize: 30
Generation 111 | Revalues: 24422 | GridSize: 30
Generation 112 | Revalues: 24656 | GridSize: 27
Generation 113 | Revalues: 24886 | GridSize: 27
Generation 114 | Revalues: 25104 | GridSize: 22
Generation 115 | Revalues: 25318 | GridSize: 24
Generation 116 | Revalues: 25532 | GridSize: 22
Generation 117 | Revalues: 25722 | GridSize: 22
Generation 118 | Revalues: 25930 | GridSize: 23
Generation 119 | Revalues: 26170 | GridSize: 27
Generation 120 | Revalues: 26396 | GridSize: 25
Generation 121 | Revalues: 26610 | GridSize: 31
Generation 122 | Revalues: 26836 | GridSize: 27
Generation 123 | Revalues: 27076 | GridSize: 28
Generation 124 | Revalues: 27280 | GridSize: 33
Generation 125 | Revalues: 27466 | GridSize: 28
Generation 126 | Revalues: 27692 | GridSize: 25
Generation 127 | Revalues: 27914 | GridSize: 29
Generation 128 | Revalues: 28128 | GridSize: 29
Generation 129 | Revalues: 28342 | GridSize: 32
Generation 130 | Revalues: 28574 | GridSize: 31
Generation 131 | Revalues: 28802 | GridSize: 31
Generation 132 | Revalues: 29012 | GridSize: 31
Generation 133 | Revalues: 29244 | GridSize: 40
Generation 134 | Revalues: 29482 | GridSize: 41
Generation 135 | Revalues: 29688 | GridSize: 43
Generation 136 | Revalues: 29904 | GridSize: 43
Generation 137 | Revalues: 30116 | GridSize: 39
Generation 138 | Revalues: 30340 | GridSize: 42
Generation 139 | Revalues: 30566 | GridSize: 45
Generation 140 | Revalues: 30724 | GridSize: 43
Generation 141 | Revalues: 30924 | GridSize: 40
Generation 142 | Revalues: 31132 | GridSize: 35
Generation 143 | Revalues: 31340 | GridSize: 33
