Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 320 | GridSize: 11
Generation 2 | Revalues: 518 | GridSize: 9
Generation 3 | Revalues: 742 | GridSize: 6
Generation 4 | Revalues: 940 | GridSize: 11
Generation 5 | Revalues: 1134 | GridSize: 13
Generation 6 | Revalues: 1340 | GridSize: 13
Generation 7 | Revalues: 1548 | GridSize: 11
Generation 8 | Revalues: 1760 | GridSize: 11
Generation 9 | Revalues: 1964 | GridSize: 14
Generation 10 | Revalues: 2188 | GridSize: 16
Generation 11 | Revalues: 2416 | GridSize: 22
Generation 12 | Revalues: 2630 | GridSize: 22
Generation 13 | Revalues: 2866 | GridSize: 21
Generation 14 | Revalues: 3120 | GridSize: 23
Generation 15 | Revalues: 3346 | GridSize: 14
Generation 16 | Revalues: 3576 | GridSize: 11
Generation 17 | Revalues: 3800 | GridSize: 16
Generation 18 | Revalues: 4032 | GridSize: 15
Generation 19 | Revalues: 4264 | GridSize: 19
Generation 20 | Revalues: 4476 | GridSize: 13
Generation 21 | Revalues: 4690 | GridSize: 16
Generation 22 | Revalues: 4924 | GridSize: 12
Generation 23 | Revalues: 5158 | GridSize: 17
Generation 24 | Revalues: 5390 | GridSize: 16
Generation 25 | Revalues: 5640 | GridSize: 12
Generation 26 | Revalues: 5850 | GridSize: 16
Generation 27 | Revalues: 6048 | GridSize: 20
Generation 28 | Revalues: 6292 | GridSize: 23
Generation 29 | Revalues: 6528 | GridSize: 21
Generation 30 | Revalues: 6770 | GridSize: 26
Generation 31 | Revalues: 6986 | GridSize: 22
Generation 32 | Revalues: 7192 | GridSize: 17
Generation 33 | Revalues: 7422 | GridSize: 22
Generation 34 | Revalues: 7608 | GridSize: 24
Generation 35 | Revalues: 7820 | GridSize: 24
Generation 36 | Revalues: 8060 | GridSize: 29
Generation 37 | Revalues: 8290 | GridSize: 29
Generation 38 | Revalues: 8522 | GridSize: 22
Generation 39 | Revalues: 8760 | GridSize: 25
Generation 40 | Revalues: 8974 | GridSize: 26
Generation 41 | Revalues: 9192 | GridSize: 19
Generation 42 | Revalues: 9414 | GridSize: 18
Generation 43 | Revalues: 9636 | GridSize: 24
Generation 44 | Revalues: 9844 | GridSize: 21
Generation 45 | Revalues: 10072 | GridSize: 25
Generation 46 | Revalues: 10286 | GridSize: 22
Generation 47 | Revalues: 10496 | GridSize: 22
Generation 48 | Revalues: 10718 | GridSize: 20
Generation 49 | Revalues: 10948 | GridSize: 22
Generation 50 | Revalues: 11174 | GridSize: 17
Generation 51 | Revalues: 11382 | GridSize: 16
Generation 52 | Revalues: 11636 | GridSize: 22
Generation 53 | Revalues: 11858 | GridSize: 33
Generation 54 | Revalues: 12044 | GridSize: 38
Generation 55 | Revalues: 12270 | GridSize: 28
Generation 56 | Revalues: 12486 | GridSize: 18
Generation 57 | Revalues: 12706 | GridSize: 25
Generation 58 | Revalues: 12920 | GridSize: 23
Generation 59 | Revalues: 13140 | GridSize: 20
Generation 60 | Revalues: 13364 | GridSize: 21
Generation 61 | Revalues: 13584 | GridSize: 22
Generation 62 | Revalues: 13806 | GridSize: 22
Generation 63 | Revalues: 14028 | GridSize: 23
Generation 64 | Revalues: 14250 | GridSize: 28
Generation 65 | Revalues: 14500 | GridSize: 23
Generation 66 | Revalues: 14696 | GridSize: 23
Generation 67 | Revalues: 14920 | GridSize: 21
Generation 68 | Revalues: 15124 | GridSize: 22
Generation 69 | Revalues: 15374 | GridSize: 15
Generation 70 | Revalues: 15608 | GridSize: 18
Generation 71 | Revalues: 15866 | GridSize: 26
Generation 72 | Revalues: 16070 | GridSize: 30
Generation 73 | Revalues: 16308 | GridSize: 21
Generation 74 | Revalues: 16510 | GridSize: 21
Generation 75 | Revalues: 16718 | GridSize: 23
Generation 76 | Revalues: 16952 | GridSize: 22
Generation 77 | Revalues: 17166 | GridSize: 26
Generation 78 | Revalues: 17370 | GridSize: 34
Generation 79 | Revalues: 17598 | GridSize: 30
Generation 80 | Revalues: 17834 | GridSize: 31
Generation 81 | Revalues: 18046 | GridSize: 33
Generation 82 | Revalues: 18272 | GridSize: 35
Generation 83 | Revalues: 18500 | GridSize: 33
