Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
96,0.288,0.0334813381,0.2888400672,3.0550626631,0.0030373611,0.2944,0.0392255019,0.1591453441,3.047575856,-0.3326251206,0.4176,0.0348746326,-0.0124560854,3.9078728351,-0.1054851024,0.4176,0.0348746326,-0.0124560854,3.9078728351,-0.1054851024
