Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 342 | GridSize: 8
Generation 2 | Revalues: 576 | GridSize: 11
Generation 3 | Revalues: 802 | GridSize: 11
Generation 4 | Revalues: 1040 | GridSize: 7
Generation 5 | Revalues: 1268 | GridSize: 4
Generation 6 | Revalues: 1454 | GridSize: 9
Generation 7 | Revalues: 1676 | GridSize: 9
Generation 8 | Revalues: 1898 | GridSize: 14
Generation 9 | Revalues: 2130 | GridSize: 14
Generation 10 | Revalues: 2340 | GridSize: 12
Generation 11 | Revalues: 2544 | GridSize: 15
Generation 12 | Revalues: 2744 | GridSize: 17
Generation 13 | Revalues: 2970 | GridSize: 23
Generation 14 | Revalues: 3180 | GridSize: 15
Generation 15 | Revalues: 3386 | GridSize: 15
Generation 16 | Revalues: 3628 | GridSize: 27
Generation 17 | Revalues: 3838 | GridSize: 25
Generation 18 | Revalues: 4064 | GridSize: 17
Generation 19 | Revalues: 4268 | GridSize: 19
Generation 20 | Revalues: 4482 | GridSize: 26
Generation 21 | Revalues: 4670 | GridSize: 24
Generation 22 | Revalues: 4888 | GridSize: 29
Generation 23 | Revalues: 5102 | GridSize: 33
Generation 24 | Revalues: 5298 | GridSize: 27
Generation 25 | Revalues: 5514 | GridSize: 31
Generation 26 | Revalues: 5756 | GridSize: 43
Generation 27 | Revalues: 5970 | GridSize: 40
Generation 28 | Revalues: 6178 | GridSize: 29
Generation 29 | Revalues: 6418 | GridSize: 21
Generation 30 | Revalues: 6640 | GridSize: 30
Generation 31 | Revalues: 6856 | GridSize: 30
Generation 32 | Revalues: 7044 | GridSize: 19
Generation 33 | Revalues: 7264 | GridSize: 23
Generation 34 | Revalues: 7486 | GridSize: 24
Generation 35 | Revalues: 7706 | GridSize: 29
Generation 36 | Revalues: 7940 | GridSize: 31
Generation 37 | Revalues: 8152 | GridSize: 42
Generation 38 | Revalues: 8370 | GridSize: 44
Generation 39 | Revalues: 8584 | GridSize: 41
Generation 40 | Revalues: 8806 | GridSize: 44
Generation 41 | Revalues: 9050 | GridSize: 39
Generation 42 | Revalues: 9248 | GridSize: 41
Generation 43 | Revalues: 9476 | GridSize: 44
Generation 44 | Revalues: 9690 | GridSize: 46
Generation 45 | Revalues: 9922 | GridSize: 45
Generation 46 | Revalues: 10122 | GridSize: 51
Generation 47 | Revalues: 10344 | GridSize: 51
Generation 48 | Revalues: 10548 | GridSize: 43
Generation 49 | Revalues: 10768 | GridSize: 53
Generation 50 | Revalues: 10958 | GridSize: 47
Generation 51 | Revalues: 11178 | GridSize: 46
Generation 52 | Revalues: 11402 | GridSize: 46
Generation 53 | Revalues: 11620 | GridSize: 48
Generation 54 | Revalues: 11866 | GridSize: 54
Generation 55 | Revalues: 12070 | GridSize: 53
Generation 56 | Revalues: 12302 | GridSize: 41
Generation 57 | Revalues: 12550 | GridSize: 43
Generation 58 | Revalues: 12748 | GridSize: 42
Generation 59 | Revalues: 12968 | GridSize: 50
Generation 60 | Revalues: 13196 | GridSize: 50
Generation 61 | Revalues: 13424 | GridSize: 39
Generation 62 | Revalues: 13626 | GridSize: 46
Generation 63 | Revalues: 13830 | GridSize: 44
Generation 64 | Revalues: 14052 | GridSize: 48
Generation 65 | Revalues: 14274 | GridSize: 52
Generation 66 | Revalues: 14510 | GridSize: 51
Generation 67 | Revalues: 14712 | GridSize: 49
Generation 68 | Revalues: 14910 | GridSize: 54
Generation 69 | Revalues: 15124 | GridSize: 46
Generation 70 | Revalues: 15348 | GridSize: 45
Generation 71 | Revalues: 15558 | GridSize: 50
Generation 72 | Revalues: 15758 | GridSize: 45
Generation 73 | Revalues: 15978 | GridSize: 47
Generation 74 | Revalues: 16190 | GridSize: 38
Generation 75 | Revalues: 16428 | GridSize: 41
Generation 76 | Revalues: 16662 | GridSize: 46
Generation 77 | Revalues: 16866 | GridSize: 50
Generation 78 | Revalues: 17084 | GridSize: 39
Generation 79 | Revalues: 17296 | GridSize: 46
Generation 80 | Revalues: 17508 | GridSize: 45
Generation 81 | Revalues: 17732 | GridSize: 55
Generation 82 | Revalues: 17940 | GridSize: 55
Generation 83 | Revalues: 18168 | GridSize: 57
Generation 84 | Revalues: 18374 | GridSize: 50
Generation 85 | Revalues: 18586 | GridSize: 47
Generation 86 | Revalues: 18806 | GridSize: 48
Generation 87 | Revalues: 19026 | GridSize: 47
Generation 88 | Revalues: 19260 | GridSize: 48
