Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
181,0.4013402062,0.0816597021,0.6003020934,2.7218969134,-0.0111108984,0.1109278351,0.0651181713,0.7767621566,2.8456924026,0.7363683498,0.4877319588,0.0544419705,0.0887007812,2.7721328801,-0.0032376271,0.4877319588,0.0544419705,0.0887007812,2.7721328801,-0.0032376271
