Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 276 | GridSize: 22
Generation 2 | Revalues: 484 | GridSize: 14
Generation 3 | Revalues: 698 | GridSize: 17
Generation 4 | Revalues: 912 | GridSize: 11
Generation 5 | Revalues: 1112 | GridSize: 8
Generation 6 | Revalues: 1330 | GridSize: 13
Generation 7 | Revalues: 1556 | GridSize: 22
Generation 8 | Revalues: 1738 | GridSize: 24
Generation 9 | Revalues: 1948 | GridSize: 25
Generation 10 | Revalues: 2144 | GridSize: 26
Generation 11 | Revalues: 2366 | GridSize: 28
Generation 12 | Revalues: 2564 | GridSize: 46
Generation 13 | Revalues: 2748 | GridSize: 39
Generation 14 | Revalues: 2974 | GridSize: 35
Generation 15 | Revalues: 3170 | GridSize: 38
Generation 16 | Revalues: 3376 | GridSize: 34
Generation 17 | Revalues: 3564 | GridSize: 45
Generation 18 | Revalues: 3764 | GridSize: 52
Generation 19 | Revalues: 3968 | GridSize: 53
Generation 20 | Revalues: 4162 | GridSize: 49
Generation 21 | Revalues: 4370 | GridSize: 56
Generation 22 | Revalues: 4574 | GridSize: 55
Generation 23 | Revalues: 4750 | GridSize: 66
Generation 24 | Revalues: 4978 | GridSize: 68
Generation 25 | Revalues: 5172 | GridSize: 74
Generation 26 | Revalues: 5328 | GridSize: 63
Generation 27 | Revalues: 5522 | GridSize: 74
Generation 28 | Revalues: 5688 | GridSize: 81
Generation 29 | Revalues: 5890 | GridSize: 86
Generation 30 | Revalues: 6124 | GridSize: 79
Generation 31 | Revalues: 6308 | GridSize: 82
Generation 32 | Revalues: 6530 | GridSize: 76
Generation 33 | Revalues: 6730 | GridSize: 87
Generation 34 | Revalues: 6954 | GridSize: 105
Generation 35 | Revalues: 7198 | GridSize: 107
Generation 36 | Revalues: 7386 | GridSize: 110
Generation 37 | Revalues: 7612 | GridSize: 113
Generation 38 | Revalues: 7818 | GridSize: 123
Generation 39 | Revalues: 7994 | GridSize: 115
Generation 40 | Revalues: 8196 | GridSize: 125
Generation 41 | Revalues: 8382 | GridSize: 136
Generation 42 | Revalues: 8574 | GridSize: 130
Generation 43 | Revalues: 8766 | GridSize: 134
Generation 44 | Revalues: 8994 | GridSize: 130
Generation 45 | Revalues: 9196 | GridSize: 137
Generation 46 | Revalues: 9378 | GridSize: 128
Generation 47 | Revalues: 9572 | GridSize: 117
Generation 48 | Revalues: 9820 | GridSize: 121
Generation 49 | Revalues: 10016 | GridSize: 128
Generation 50 | Revalues: 10204 | GridSize: 118
Generation 51 | Revalues: 10412 | GridSize: 114
Generation 52 | Revalues: 10596 | GridSize: 122
Generation 53 | Revalues: 10760 | GridSize: 131
Generation 54 | Revalues: 10948 | GridSize: 134
Generation 55 | Revalues: 11126 | GridSize: 134
Generation 56 | Revalues: 11336 | GridSize: 146
Generation 57 | Revalues: 11524 | GridSize: 144
Generation 58 | Revalues: 11726 | GridSize: 137
Generation 59 | Revalues: 11920 | GridSize: 138
Generation 60 | Revalues: 12102 | GridSize: 130
Generation 61 | Revalues: 12320 | GridSize: 132
Generation 62 | Revalues: 12514 | GridSize: 134
Generation 63 | Revalues: 12704 | GridSize: 138
Generation 64 | Revalues: 12896 | GridSize: 138
Generation 65 | Revalues: 13106 | GridSize: 127
Generation 66 | Revalues: 13314 | GridSize: 126
Generation 67 | Revalues: 13536 | GridSize: 136
Generation 68 | Revalues: 13732 | GridSize: 139
Generation 69 | Revalues: 13962 | GridSize: 140
Generation 70 | Revalues: 14162 | GridSize: 145
Generation 71 | Revalues: 14348 | GridSize: 136
Generation 72 | Revalues: 14544 | GridSize: 134
Generation 73 | Revalues: 14756 | GridSize: 143
Generation 74 | Revalues: 14944 | GridSize: 142
Generation 75 | Revalues: 15136 | GridSize: 150
Generation 76 | Revalues: 15326 | GridSize: 139
Generation 77 | Revalues: 15544 | GridSize: 136
Generation 78 | Revalues: 15742 | GridSize: 136
Generation 79 | Revalues: 15920 | GridSize: 139
Generation 80 | Revalues: 16122 | GridSize: 136
Generation 81 | Revalues: 16340 | GridSize: 147
Generation 82 | Revalues: 16544 | GridSize: 141
Generation 83 | Revalues: 16774 | GridSize: 145
Generation 84 | Revalues: 16980 | GridSize: 131
Generation 85 | Revalues: 17190 | GridSize: 132
Generation 86 | Revalues: 17396 | GridSize: 134
Generation 87 | Revalues: 17600 | GridSize: 132
Generation 88 | Revalues: 17786 | GridSize: 137
Generation 89 | Revalues: 17984 | GridSize: 140
Generation 90 | Revalues: 18196 | GridSize: 137
Generation 91 | Revalues: 18376 | GridSize: 148
Generation 92 | Revalues: 18566 | GridSize: 149
Generation 93 | Revalues: 18786 | GridSize: 151
Generation 94 | Revalues: 18974 | GridSize: 147
Generation 95 | Revalues: 19172 | GridSize: 145
Generation 96 | Revalues: 19354 | GridSize: 140
Generation 97 | Revalues: 19574 | GridSize: 134
Generation 98 | Revalues: 19780 | GridSize: 124
Generation 99 | Revalues: 20000 | GridSize: 137
Generation 100 | Revalues: 20210 | GridSize: 136
Generation 101 | Revalues: 20402 | GridSize: 137
Generation 102 | Revalues: 20582 | GridSize: 135
Generation 103 | Revalues: 20790 | GridSize: 136
Generation 104 | Revalues: 20984 | GridSize: 148
Generation 105 | Revalues: 21182 | GridSize: 154
Generation 106 | Revalues: 21384 | GridSize: 158
Generation 107 | Revalues: 21610 | GridSize: 144
Generation 108 | Revalues: 21796 | GridSize: 148
Generation 109 | Revalues: 22008 | GridSize: 147
Generation 110 | Revalues: 22206 | GridSize: 145
Generation 111 | Revalues: 22406 | GridSize: 132
Generation 112 | Revalues: 22634 | GridSize: 135
Generation 113 | Revalues: 22810 | GridSize: 135
Generation 114 | Revalues: 23002 | GridSize: 124
Generation 115 | Revalues: 23216 | GridSize: 124
Generation 116 | Revalues: 23410 | GridSize: 143
Generation 117 | Revalues: 23620 | GridSize: 138
Generation 118 | Revalues: 23820 | GridSize: 138
Generation 119 | Revalues: 24038 | GridSize: 144
Generation 120 | Revalues: 24214 | GridSize: 148
Generation 121 | Revalues: 24416 | GridSize: 160
Generation 122 | Revalues: 24628 | GridSize: 156
Generation 123 | Revalues: 24804 | GridSize: 146
Generation 124 | Revalues: 24998 | GridSize: 148
Generation 125 | Revalues: 25198 | GridSize: 140
Generation 126 | Revalues: 25392 | GridSize: 150
Generation 127 | Revalues: 25600 | GridSize: 155
Generation 128 | Revalues: 25806 | GridSize: 152
Generation 129 | Revalues: 26004 | GridSize: 143
Generation 130 | Revalues: 26200 | GridSize: 148
Generation 131 | Revalues: 26398 | GridSize: 148
Generation 132 | Revalues: 26576 | GridSize: 159
Generation 133 | Revalues: 26780 | GridSize: 159
Generation 134 | Revalues: 26988 | GridSize: 170
Generation 135 | Revalues: 27172 | GridSize: 175
Generation 136 | Revalues: 27346 | GridSize: 166
Generation 137 | Revalues: 27568 | GridSize: 176
Generation 138 | Revalues: 27760 | GridSize: 182
Generation 139 | Revalues: 27946 | GridSize: 184
Generation 140 | Revalues: 28130 | GridSize: 190
Generation 141 | Revalues: 28318 | GridSize: 189
Generation 142 | Revalues: 28520 | GridSize: 187
Generation 143 | Revalues: 28722 | GridSize: 188
Generation 144 | Revalues: 28906 | GridSize: 195
Generation 145 | Revalues: 29146 | GridSize: 197
Generation 146 | Revalues: 29350 | GridSize: 186
Generation 147 | Revalues: 29550 | GridSize: 188
Generation 148 | Revalues: 29762 | GridSize: 176
Generation 149 | Revalues: 29948 | GridSize: 176
Generation 150 | Revalues: 30162 | GridSize: 173
Generation 151 | Revalues: 30376 | GridSize: 173
Generation 152 | Revalues: 30570 | GridSize: 187
Generation 153 | Revalues: 30774 | GridSize: 189
Generation 154 | Revalues: 30964 | GridSize: 181
Generation 155 | Revalues: 31154 | GridSize: 186
Generation 156 | Revalues: 31364 | GridSize: 175
Generation 157 | Revalues: 31550 | GridSize: 160
Generation 158 | Revalues: 31738 | GridSize: 164
Generation 159 | Revalues: 31932 | GridSize: 158
Generation 160 | Revalues: 32116 | GridSize: 160
Generation 161 | Revalues: 32298 | GridSize: 176
Generation 162 | Revalues: 32510 | GridSize: 171
Generation 163 | Revalues: 32692 | GridSize: 167
Generation 164 | Revalues: 32892 | GridSize: 162
Generation 165 | Revalues: 33092 | GridSize: 171
Generation 166 | Revalues: 33284 | GridSize: 172
Generation 167 | Revalues: 33524 | GridSize: 175
Generation 168 | Revalues: 33714 | GridSize: 168
Generation 169 | Revalues: 33904 | GridSize: 174
Generation 170 | Revalues: 34112 | GridSize: 170
Generation 171 | Revalues: 34322 | GridSize: 174
Generation 172 | Revalues: 34514 | GridSize: 176
Generation 173 | Revalues: 34692 | GridSize: 191
Generation 174 | Revalues: 34898 | GridSize: 186
Generation 175 | Revalues: 35082 | GridSize: 180
Generation 176 | Revalues: 35308 | GridSize: 187
Generation 177 | Revalues: 35526 | GridSize: 185
Generation 178 | Revalues: 35708 | GridSize: 182
Generation 179 | Revalues: 35898 | GridSize: 171
Generation 180 | Revalues: 36108 | GridSize: 185
