Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 296 | GridSize: 15
Generation 2 | Revalues: 484 | GridSize: 15
Generation 3 | Revalues: 712 | GridSize: 8
Generation 4 | Revalues: 928 | GridSize: 14
Generation 5 | Revalues: 1160 | GridSize: 20
Generation 6 | Revalues: 1364 | GridSize: 25
Generation 7 | Revalues: 1582 | GridSize: 20
Generation 8 | Revalues: 1778 | GridSize: 22
Generation 9 | Revalues: 1982 | GridSize: 25
Generation 10 | Revalues: 2184 | GridSize: 26
Generation 11 | Revalues: 2386 | GridSize: 25
Generation 12 | Revalues: 2590 | GridSize: 27
Generation 13 | Revalues: 2784 | GridSize: 34
Generation 14 | Revalues: 2994 | GridSize: 32
Generation 15 | Revalues: 3186 | GridSize: 34
Generation 16 | Revalues: 3382 | GridSize: 38
Generation 17 | Revalues: 3560 | GridSize: 36
Generation 18 | Revalues: 3764 | GridSize: 41
Generation 19 | Revalues: 3976 | GridSize: 42
Generation 20 | Revalues: 4180 | GridSize: 40
Generation 21 | Revalues: 4360 | GridSize: 41
Generation 22 | Revalues: 4536 | GridSize: 42
Generation 23 | Revalues: 4746 | GridSize: 45
Generation 24 | Revalues: 4966 | GridSize: 47
Generation 25 | Revalues: 5156 | GridSize: 51
Generation 26 | Revalues: 5348 | GridSize: 58
Generation 27 | Revalues: 5524 | GridSize: 56
Generation 28 | Revalues: 5706 | GridSize: 59
Generation 29 | Revalues: 5914 | GridSize: 63
Generation 30 | Revalues: 6100 | GridSize: 66
Generation 31 | Revalues: 6306 | GridSize: 55
Generation 32 | Revalues: 6518 | GridSize: 44
Generation 33 | Revalues: 6748 | GridSize: 43
Generation 34 | Revalues: 6966 | GridSize: 46
Generation 35 | Revalues: 7162 | GridSize: 49
Generation 36 | Revalues: 7352 | GridSize: 60
Generation 37 | Revalues: 7534 | GridSize: 51
Generation 38 | Revalues: 7740 | GridSize: 51
Generation 39 | Revalues: 7954 | GridSize: 51
Generation 40 | Revalues: 8144 | GridSize: 52
Generation 41 | Revalues: 8362 | GridSize: 57
Generation 42 | Revalues: 8566 | GridSize: 59
Generation 43 | Revalues: 8762 | GridSize: 58
Generation 44 | Revalues: 8964 | GridSize: 67
Generation 45 | Revalues: 9180 | GridSize: 71
Generation 46 | Revalues: 9358 | GridSize: 70
Generation 47 | Revalues: 9580 | GridSize: 76
Generation 48 | Revalues: 9768 | GridSize: 61
Generation 49 | Revalues: 9974 | GridSize: 57
Generation 50 | Revalues: 10182 | GridSize: 57
Generation 51 | Revalues: 10376 | GridSize: 61
Generation 52 | Revalues: 10572 | GridSize: 61
Generation 53 | Revalues: 10768 | GridSize: 67
Generation 54 | Revalues: 10950 | GridSize: 67
Generation 55 | Revalues: 11140 | GridSize: 71
Generation 56 | Revalues: 11344 | GridSize: 69
Generation 57 | Revalues: 11558 | GridSize: 66
Generation 58 | Revalues: 11748 | GridSize: 62
Generation 59 | Revalues: 11948 | GridSize: 67
Generation 60 | Revalues: 12138 | GridSize: 71
Generation 61 | Revalues: 12330 | GridSize: 52
Generation 62 | Revalues: 12532 | GridSize: 55
Generation 63 | Revalues: 12746 | GridSize: 61
Generation 64 | Revalues: 12946 | GridSize: 59
Generation 65 | Revalues: 13142 | GridSize: 59
Generation 66 | Revalues: 13360 | GridSize: 55
Generation 67 | Revalues: 13568 | GridSize: 58
Generation 68 | Revalues: 13780 | GridSize: 56
Generation 69 | Revalues: 14004 | GridSize: 57
Generation 70 | Revalues: 14208 | GridSize: 59
Generation 71 | Revalues: 14406 | GridSize: 68
Generation 72 | Revalues: 14584 | GridSize: 60
Generation 73 | Revalues: 14762 | GridSize: 60
Generation 74 | Revalues: 14990 | GridSize: 60
Generation 75 | Revalues: 15192 | GridSize: 59
Generation 76 | Revalues: 15374 | GridSize: 58
Generation 77 | Revalues: 15600 | GridSize: 54
Generation 78 | Revalues: 15796 | GridSize: 54
Generation 79 | Revalues: 16002 | GridSize: 48
Generation 80 | Revalues: 16202 | GridSize: 50
Generation 81 | Revalues: 16382 | GridSize: 51
Generation 82 | Revalues: 16582 | GridSize: 65
Generation 83 | Revalues: 16792 | GridSize: 65
Generation 84 | Revalues: 16992 | GridSize: 63
Generation 85 | Revalues: 17184 | GridSize: 49
Generation 86 | Revalues: 17370 | GridSize: 52
Generation 87 | Revalues: 17562 | GridSize: 60
Generation 88 | Revalues: 17750 | GridSize: 57
Generation 89 | Revalues: 17954 | GridSize: 61
Generation 90 | Revalues: 18172 | GridSize: 58
Generation 91 | Revalues: 18366 | GridSize: 67
Generation 92 | Revalues: 18572 | GridSize: 69
Generation 93 | Revalues: 18780 | GridSize: 74
Generation 94 | Revalues: 18960 | GridSize: 67
Generation 95 | Revalues: 19178 | GridSize: 70
Generation 96 | Revalues: 19372 | GridSize: 69
Generation 97 | Revalues: 19570 | GridSize: 75
Generation 98 | Revalues: 19780 | GridSize: 73
Generation 99 | Revalues: 19990 | GridSize: 70
Generation 100 | Revalues: 20180 | GridSize: 69
Generation 101 | Revalues: 20410 | GridSize: 68
Generation 102 | Revalues: 20596 | GridSize: 67
Generation 103 | Revalues: 20816 | GridSize: 68
Generation 104 | Revalues: 21014 | GridSize: 72
Generation 105 | Revalues: 21202 | GridSize: 77
Generation 106 | Revalues: 21388 | GridSize: 84
Generation 107 | Revalues: 21604 | GridSize: 90
Generation 108 | Revalues: 21776 | GridSize: 91
Generation 109 | Revalues: 21968 | GridSize: 95
Generation 110 | Revalues: 22156 | GridSize: 102
Generation 111 | Revalues: 22340 | GridSize: 110
Generation 112 | Revalues: 22546 | GridSize: 108
Generation 113 | Revalues: 22756 | GridSize: 101
Generation 114 | Revalues: 22958 | GridSize: 103
Generation 115 | Revalues: 23152 | GridSize: 102
Generation 116 | Revalues: 23346 | GridSize: 108
Generation 117 | Revalues: 23540 | GridSize: 102
Generation 118 | Revalues: 23744 | GridSize: 107
Generation 119 | Revalues: 23934 | GridSize: 110
Generation 120 | Revalues: 24148 | GridSize: 108
Generation 121 | Revalues: 24330 | GridSize: 101
Generation 122 | Revalues: 24526 | GridSize: 92
Generation 123 | Revalues: 24756 | GridSize: 96
Generation 124 | Revalues: 24954 | GridSize: 90
Generation 125 | Revalues: 25122 | GridSize: 88
Generation 126 | Revalues: 25348 | GridSize: 85
Generation 127 | Revalues: 25548 | GridSize: 86
Generation 128 | Revalues: 25782 | GridSize: 91
Generation 129 | Revalues: 25984 | GridSize: 97
Generation 130 | Revalues: 26180 | GridSize: 106
Generation 131 | Revalues: 26348 | GridSize: 106
Generation 132 | Revalues: 26546 | GridSize: 99
Generation 133 | Revalues: 26758 | GridSize: 98
Generation 134 | Revalues: 26964 | GridSize: 102
Generation 135 | Revalues: 27166 | GridSize: 104
Generation 136 | Revalues: 27350 | GridSize: 104
Generation 137 | Revalues: 27558 | GridSize: 96
Generation 138 | Revalues: 27764 | GridSize: 100
Generation 139 | Revalues: 27940 | GridSize: 88
Generation 140 | Revalues: 28154 | GridSize: 86
Generation 141 | Revalues: 28350 | GridSize: 86
Generation 142 | Revalues: 28530 | GridSize: 93
Generation 143 | Revalues: 28738 | GridSize: 92
Generation 144 | Revalues: 28954 | GridSize: 90
Generation 145 | Revalues: 29184 | GridSize: 95
Generation 146 | Revalues: 29412 | GridSize: 92
Generation 147 | Revalues: 29608 | GridSize: 95
Generation 148 | Revalues: 29802 | GridSize: 91
Generation 149 | Revalues: 30032 | GridSize: 94
Generation 150 | Revalues: 30202 | GridSize: 96
Generation 151 | Revalues: 30398 | GridSize: 93
Generation 152 | Revalues: 30588 | GridSize: 91
Generation 153 | Revalues: 30800 | GridSize: 88
Generation 154 | Revalues: 31010 | GridSize: 89
Generation 155 | Revalues: 31200 | GridSize: 91
Generation 156 | Revalues: 31416 | GridSize: 85
Generation 157 | Revalues: 31636 | GridSize: 87
Generation 158 | Revalues: 31820 | GridSize: 95
Generation 159 | Revalues: 32022 | GridSize: 99
Generation 160 | Revalues: 32228 | GridSize: 98
Generation 161 | Revalues: 32422 | GridSize: 95
Generation 162 | Revalues: 32640 | GridSize: 97
Generation 163 | Revalues: 32836 | GridSize: 98
Generation 164 | Revalues: 33036 | GridSize: 105
Generation 165 | Revalues: 33234 | GridSize: 105
Generation 166 | Revalues: 33426 | GridSize: 106
Generation 167 | Revalues: 33610 | GridSize: 107
Generation 168 | Revalues: 33794 | GridSize: 109
Generation 169 | Revalues: 33990 | GridSize: 109
Generation 170 | Revalues: 34198 | GridSize: 112
Generation 171 | Revalues: 34392 | GridSize: 101
Generation 172 | Revalues: 34582 | GridSize: 97
Generation 173 | Revalues: 34770 | GridSize: 98
Generation 174 | Revalues: 34968 | GridSize: 103
Generation 175 | Revalues: 35168 | GridSize: 99
Generation 176 | Revalues: 35352 | GridSize: 99
Generation 177 | Revalues: 35566 | GridSize: 97
Generation 178 | Revalues: 35792 | GridSize: 99
Generation 179 | Revalues: 36006 | GridSize: 102
Generation 180 | Revalues: 36224 | GridSize: 94
Generation 181 | Revalues: 36432 | GridSize: 94
Generation 182 | Revalues: 36636 | GridSize: 89
Generation 183 | Revalues: 36834 | GridSize: 92
Generation 184 | Revalues: 36982 | GridSize: 96
Generation 185 | Revalues: 37200 | GridSize: 94
Generation 186 | Revalues: 37392 | GridSize: 93
Generation 187 | Revalues: 37572 | GridSize: 89
Generation 188 | Revalues: 37768 | GridSize: 88
Generation 189 | Revalues: 37962 | GridSize: 88
Generation 190 | Revalues: 38158 | GridSize: 90
Generation 191 | Revalues: 38354 | GridSize: 95
Generation 192 | Revalues: 38552 | GridSize: 100
Generation 193 | Revalues: 38776 | GridSize: 105
