Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 324 | GridSize: 10
Generation 2 | Revalues: 548 | GridSize: 18
Generation 3 | Revalues: 766 | GridSize: 14
Generation 4 | Revalues: 1000 | GridSize: 16
Generation 5 | Revalues: 1222 | GridSize: 13
Generation 6 | Revalues: 1424 | GridSize: 20
Generation 7 | Revalues: 1644 | GridSize: 18
Generation 8 | Revalues: 1860 | GridSize: 15
Generation 9 | Revalues: 2072 | GridSize: 17
Generation 10 | Revalues: 2278 | GridSize: 12
Generation 11 | Revalues: 2490 | GridSize: 10
Generation 12 | Revalues: 2694 | GridSize: 13
Generation 13 | Revalues: 2920 | GridSize: 17
Generation 14 | Revalues: 3122 | GridSize: 13
Generation 15 | Revalues: 3344 | GridSize: 16
Generation 16 | Revalues: 3560 | GridSize: 16
Generation 17 | Revalues: 3794 | GridSize: 7
Generation 18 | Revalues: 4046 | GridSize: 15
Generation 19 | Revalues: 4264 | GridSize: 13
Generation 20 | Revalues: 4524 | GridSize: 13
Generation 21 | Revalues: 4734 | GridSize: 17
Generation 22 | Revalues: 4970 | GridSize: 31
Generation 23 | Revalues: 5188 | GridSize: 28
Generation 24 | Revalues: 5418 | GridSize: 23
Generation 25 | Revalues: 5634 | GridSize: 17
Generation 26 | Revalues: 5850 | GridSize: 23
Generation 27 | Revalues: 6030 | GridSize: 23
Generation 28 | Revalues: 6276 | GridSize: 22
Generation 29 | Revalues: 6494 | GridSize: 25
Generation 30 | Revalues: 6704 | GridSize: 22
Generation 31 | Revalues: 6930 | GridSize: 19
Generation 32 | Revalues: 7164 | GridSize: 22
Generation 33 | Revalues: 7396 | GridSize: 32
Generation 34 | Revalues: 7640 | GridSize: 31
Generation 35 | Revalues: 7886 | GridSize: 32
Generation 36 | Revalues: 8098 | GridSize: 35
Generation 37 | Revalues: 8312 | GridSize: 31
Generation 38 | Revalues: 8546 | GridSize: 30
Generation 39 | Revalues: 8766 | GridSize: 26
Generation 40 | Revalues: 9024 | GridSize: 24
Generation 41 | Revalues: 9234 | GridSize: 29
Generation 42 | Revalues: 9442 | GridSize: 26
Generation 43 | Revalues: 9696 | GridSize: 33
Generation 44 | Revalues: 9912 | GridSize: 34
Generation 45 | Revalues: 10122 | GridSize: 26
Generation 46 | Revalues: 10340 | GridSize: 28
Generation 47 | Revalues: 10556 | GridSize: 23
Generation 48 | Revalues: 10790 | GridSize: 21
Generation 49 | Revalues: 11024 | GridSize: 22
Generation 50 | Revalues: 11258 | GridSize: 20
Generation 51 | Revalues: 11484 | GridSize: 32
Generation 52 | Revalues: 11700 | GridSize: 24
Generation 53 | Revalues: 11902 | GridSize: 22
Generation 54 | Revalues: 12124 | GridSize: 26
Generation 55 | Revalues: 12346 | GridSize: 23
Generation 56 | Revalues: 12538 | GridSize: 28
Generation 57 | Revalues: 12768 | GridSize: 30
Generation 58 | Revalues: 12974 | GridSize: 36
Generation 59 | Revalues: 13196 | GridSize: 33
