Instance,SBS_Prediction
0,0.7277628736974998
1,0.7924341184944997
10,0.7761310206204999
100,0.7699641970164999
101,0.7832074192150009
102,0.7986119795615005
103,0.7629905791455002
104,0.7452828658865003
105,0.733469871379
106,0.7274439166475003
107,0.7129369204314999
108,0.7241128444044996
109,0.7313514107635
11,0.7672577468764993
110,0.7760724858495003
111,0.7779412827894997
112,0.7760852879234998
113,0.7574622876674998
114,0.7419567682574997
115,0.7451291164884996
116,0.7510873527954994
117,0.7322142832014997
118,0.7360401014409998
119,0.7393581653159997
12,0.7279484834519998
120,0.739241592435
121,0.7378894684780003
122,0.7488357419839998
123,0.7542847268455003
124,0.755158934232
125,0.7553788566960002
126,0.7714920988104997
127,0.7450298100075002
128,0.7643370409615003
129,0.7760974357530002
13,0.7822128525775005
130,0.7628677708175001
131,0.7690641458280002
132,0.749299270833
133,0.7496669452730004
134,0.7611184023294999
135,0.7695522905075
136,0.794360198192
137,0.7989716735254995
138,0.7847765137229993
139,0.7761989509859996
14,0.769822114342
140,0.7982976812939997
141,0.8145317420195003
142,0.8188153665159997
143,0.8108506083380498
144,0.8165638877288997
145,0.8198071020465001
146,0.8094494009661999
147,0.8211976935743999
148,0.8063131785634003
149,0.8108455771890496
15,0.8069470293323497
150,0.8099868816163999
151,0.8070970462087496
152,0.8166546453843999
153,0.7998643947745994
154,0.8105398440831998
155,0.7996010549182002
156,0.8047253607746498
157,0.8181913103805001
158,0.8074315216506496
159,0.8184119212949497
16,0.7988601438917
160,0.8082767304744999
161,0.7874611243331002
162,0.8113695122694997
163,0.8080159276686496
164,0.8030100982119996
