Generation 0 | Revalues: 100 | GridSize: 3
Generation 1 | Revalues: 284 | GridSize: 5
Generation 2 | Revalues: 506 | GridSize: 10
Generation 3 | Revalues: 732 | GridSize: 18
Generation 4 | Revalues: 962 | GridSize: 29
Generation 5 | Revalues: 1176 | GridSize: 29
Generation 6 | Revalues: 1376 | GridSize: 24
Generation 7 | Revalues: 1572 | GridSize: 20
Generation 8 | Revalues: 1772 | GridSize: 23
Generation 9 | Revalues: 1970 | GridSize: 31
Generation 10 | Revalues: 2152 | GridSize: 25
Generation 11 | Revalues: 2342 | GridSize: 26
Generation 12 | Revalues: 2528 | GridSize: 31
Generation 13 | Revalues: 2710 | GridSize: 34
Generation 14 | Revalues: 2924 | GridSize: 38
Generation 15 | Revalues: 3136 | GridSize: 45
Generation 16 | Revalues: 3352 | GridSize: 48
Generation 17 | Revalues: 3578 | GridSize: 55
Generation 18 | Revalues: 3772 | GridSize: 58
Generation 19 | Revalues: 3956 | GridSize: 54
Generation 20 | Revalues: 4146 | GridSize: 59
Generation 21 | Revalues: 4344 | GridSize: 63
Generation 22 | Revalues: 4548 | GridSize: 76
Generation 23 | Revalues: 4746 | GridSize: 65
Generation 24 | Revalues: 4958 | GridSize: 62
Generation 25 | Revalues: 5152 | GridSize: 64
Generation 26 | Revalues: 5366 | GridSize: 68
Generation 27 | Revalues: 5576 | GridSize: 65
Generation 28 | Revalues: 5798 | GridSize: 69
Generation 29 | Revalues: 6000 | GridSize: 80
Generation 30 | Revalues: 6190 | GridSize: 77
Generation 31 | Revalues: 6388 | GridSize: 75
Generation 32 | Revalues: 6552 | GridSize: 74
Generation 33 | Revalues: 6734 | GridSize: 73
Generation 34 | Revalues: 6926 | GridSize: 73
Generation 35 | Revalues: 7130 | GridSize: 87
Generation 36 | Revalues: 7336 | GridSize: 84
Generation 37 | Revalues: 7552 | GridSize: 77
Generation 38 | Revalues: 7752 | GridSize: 82
Generation 39 | Revalues: 7956 | GridSize: 82
Generation 40 | Revalues: 8168 | GridSize: 83
Generation 41 | Revalues: 8392 | GridSize: 84
Generation 42 | Revalues: 8590 | GridSize: 82
Generation 43 | Revalues: 8788 | GridSize: 72
Generation 44 | Revalues: 8990 | GridSize: 74
Generation 45 | Revalues: 9156 | GridSize: 70
Generation 46 | Revalues: 9352 | GridSize: 72
Generation 47 | Revalues: 9544 | GridSize: 83
Generation 48 | Revalues: 9742 | GridSize: 80
Generation 49 | Revalues: 9968 | GridSize: 88
Generation 50 | Revalues: 10158 | GridSize: 85
Generation 51 | Revalues: 10384 | GridSize: 86
Generation 52 | Revalues: 10584 | GridSize: 94
Generation 53 | Revalues: 10772 | GridSize: 88
Generation 54 | Revalues: 10964 | GridSize: 79
Generation 55 | Revalues: 11184 | GridSize: 83
Generation 56 | Revalues: 11374 | GridSize: 88
Generation 57 | Revalues: 11580 | GridSize: 90
Generation 58 | Revalues: 11774 | GridSize: 87
Generation 59 | Revalues: 11950 | GridSize: 86
Generation 60 | Revalues: 12140 | GridSize: 85
Generation 61 | Revalues: 12328 | GridSize: 94
Generation 62 | Revalues: 12524 | GridSize: 99
Generation 63 | Revalues: 12738 | GridSize: 99
Generation 64 | Revalues: 12928 | GridSize: 98
Generation 65 | Revalues: 13122 | GridSize: 101
Generation 66 | Revalues: 13324 | GridSize: 107
Generation 67 | Revalues: 13528 | GridSize: 112
Generation 68 | Revalues: 13730 | GridSize: 111
Generation 69 | Revalues: 13916 | GridSize: 105
Generation 70 | Revalues: 14116 | GridSize: 103
Generation 71 | Revalues: 14322 | GridSize: 108
Generation 72 | Revalues: 14546 | GridSize: 110
Generation 73 | Revalues: 14744 | GridSize: 104
Generation 74 | Revalues: 14964 | GridSize: 102
Generation 75 | Revalues: 15136 | GridSize: 111
Generation 76 | Revalues: 15338 | GridSize: 113
Generation 77 | Revalues: 15536 | GridSize: 123
Generation 78 | Revalues: 15756 | GridSize: 119
Generation 79 | Revalues: 15956 | GridSize: 126
Generation 80 | Revalues: 16148 | GridSize: 131
Generation 81 | Revalues: 16346 | GridSize: 112
Generation 82 | Revalues: 16554 | GridSize: 104
Generation 83 | Revalues: 16760 | GridSize: 99
Generation 84 | Revalues: 16964 | GridSize: 97
Generation 85 | Revalues: 17156 | GridSize: 98
Generation 86 | Revalues: 17382 | GridSize: 83
Generation 87 | Revalues: 17606 | GridSize: 88
Generation 88 | Revalues: 17804 | GridSize: 105
Generation 89 | Revalues: 17982 | GridSize: 107
Generation 90 | Revalues: 18192 | GridSize: 113
Generation 91 | Revalues: 18386 | GridSize: 107
Generation 92 | Revalues: 18584 | GridSize: 111
Generation 93 | Revalues: 18810 | GridSize: 113
Generation 94 | Revalues: 19002 | GridSize: 118
Generation 95 | Revalues: 19214 | GridSize: 122
Generation 96 | Revalues: 19408 | GridSize: 126
Generation 97 | Revalues: 19574 | GridSize: 126
Generation 98 | Revalues: 19800 | GridSize: 120
Generation 99 | Revalues: 20008 | GridSize: 101
Generation 100 | Revalues: 20226 | GridSize: 115
Generation 101 | Revalues: 20456 | GridSize: 113
Generation 102 | Revalues: 20646 | GridSize: 106
Generation 103 | Revalues: 20868 | GridSize: 100
Generation 104 | Revalues: 21068 | GridSize: 110
Generation 105 | Revalues: 21250 | GridSize: 120
Generation 106 | Revalues: 21450 | GridSize: 127
Generation 107 | Revalues: 21648 | GridSize: 136
Generation 108 | Revalues: 21814 | GridSize: 136
Generation 109 | Revalues: 22030 | GridSize: 134
Generation 110 | Revalues: 22222 | GridSize: 140
Generation 111 | Revalues: 22394 | GridSize: 138
Generation 112 | Revalues: 22594 | GridSize: 133
Generation 113 | Revalues: 22830 | GridSize: 138
Generation 114 | Revalues: 23058 | GridSize: 123
Generation 115 | Revalues: 23250 | GridSize: 130
Generation 116 | Revalues: 23430 | GridSize: 130
Generation 117 | Revalues: 23624 | GridSize: 108
Generation 118 | Revalues: 23834 | GridSize: 116
Generation 119 | Revalues: 24012 | GridSize: 125
Generation 120 | Revalues: 24204 | GridSize: 129
Generation 121 | Revalues: 24394 | GridSize: 133
Generation 122 | Revalues: 24586 | GridSize: 140
Generation 123 | Revalues: 24832 | GridSize: 139
Generation 124 | Revalues: 25032 | GridSize: 139
Generation 125 | Revalues: 25250 | GridSize: 148
Generation 126 | Revalues: 25468 | GridSize: 138
Generation 127 | Revalues: 25678 | GridSize: 138
Generation 128 | Revalues: 25866 | GridSize: 137
Generation 129 | Revalues: 26038 | GridSize: 129
Generation 130 | Revalues: 26238 | GridSize: 135
Generation 131 | Revalues: 26454 | GridSize: 120
Generation 132 | Revalues: 26646 | GridSize: 138
Generation 133 | Revalues: 26846 | GridSize: 133
Generation 134 | Revalues: 27034 | GridSize: 136
Generation 135 | Revalues: 27238 | GridSize: 147
Generation 136 | Revalues: 27458 | GridSize: 137
Generation 137 | Revalues: 27668 | GridSize: 139
Generation 138 | Revalues: 27874 | GridSize: 134
Generation 139 | Revalues: 28098 | GridSize: 135
Generation 140 | Revalues: 28292 | GridSize: 138
Generation 141 | Revalues: 28506 | GridSize: 154
Generation 142 | Revalues: 28714 | GridSize: 157
Generation 143 | Revalues: 28920 | GridSize: 168
Generation 144 | Revalues: 29134 | GridSize: 166
Generation 145 | Revalues: 29340 | GridSize: 171
Generation 146 | Revalues: 29528 | GridSize: 170
Generation 147 | Revalues: 29746 | GridSize: 165
Generation 148 | Revalues: 29918 | GridSize: 161
Generation 149 | Revalues: 30120 | GridSize: 166
Generation 150 | Revalues: 30306 | GridSize: 165
Generation 151 | Revalues: 30522 | GridSize: 157
Generation 152 | Revalues: 30714 | GridSize: 154
Generation 153 | Revalues: 30898 | GridSize: 155
Generation 154 | Revalues: 31102 | GridSize: 158
Generation 155 | Revalues: 31286 | GridSize: 166
Generation 156 | Revalues: 31498 | GridSize: 154
Generation 157 | Revalues: 31708 | GridSize: 158
Generation 158 | Revalues: 31892 | GridSize: 156
Generation 159 | Revalues: 32084 | GridSize: 157
Generation 160 | Revalues: 32292 | GridSize: 145
Generation 161 | Revalues: 32488 | GridSize: 144
Generation 162 | Revalues: 32656 | GridSize: 153
Generation 163 | Revalues: 32834 | GridSize: 162
Generation 164 | Revalues: 33014 | GridSize: 162
Generation 165 | Revalues: 33214 | GridSize: 151
Generation 166 | Revalues: 33416 | GridSize: 154
Generation 167 | Revalues: 33614 | GridSize: 174
Generation 168 | Revalues: 33824 | GridSize: 175
Generation 169 | Revalues: 34024 | GridSize: 182
Generation 170 | Revalues: 34214 | GridSize: 168
Generation 171 | Revalues: 34400 | GridSize: 166
Generation 172 | Revalues: 34596 | GridSize: 169
Generation 173 | Revalues: 34792 | GridSize: 161
Generation 174 | Revalues: 34994 | GridSize: 167
Generation 175 | Revalues: 35196 | GridSize: 176
Generation 176 | Revalues: 35396 | GridSize: 164
Generation 177 | Revalues: 35602 | GridSize: 163
Generation 178 | Revalues: 35800 | GridSize: 153
Generation 179 | Revalues: 35992 | GridSize: 148
Generation 180 | Revalues: 36194 | GridSize: 159
Generation 181 | Revalues: 36388 | GridSize: 161
Generation 182 | Revalues: 36572 | GridSize: 165
Generation 183 | Revalues: 36766 | GridSize: 155
Generation 184 | Revalues: 36976 | GridSize: 164
Generation 185 | Revalues: 37150 | GridSize: 171
Generation 186 | Revalues: 37344 | GridSize: 172
Generation 187 | Revalues: 37532 | GridSize: 166
Generation 188 | Revalues: 37714 | GridSize: 170
Generation 189 | Revalues: 37920 | GridSize: 170
Generation 190 | Revalues: 38138 | GridSize: 171
Generation 191 | Revalues: 38330 | GridSize: 177
Generation 192 | Revalues: 38520 | GridSize: 175
Generation 193 | Revalues: 38738 | GridSize: 171
Generation 194 | Revalues: 38936 | GridSize: 172
Generation 195 | Revalues: 39146 | GridSize: 182
Generation 196 | Revalues: 39356 | GridSize: 188
Generation 197 | Revalues: 39564 | GridSize: 191
Generation 198 | Revalues: 39754 | GridSize: 174
Generation 199 | Revalues: 39962 | GridSize: 192
Generation 200 | Revalues: 40186 | GridSize: 189
Generation 201 | Revalues: 40378 | GridSize: 189
Generation 202 | Revalues: 40572 | GridSize: 195
Generation 203 | Revalues: 40786 | GridSize: 185
Generation 204 | Revalues: 41000 | GridSize: 175
Generation 205 | Revalues: 41184 | GridSize: 174
Generation 206 | Revalues: 41396 | GridSize: 171
Generation 207 | Revalues: 41594 | GridSize: 167
Generation 208 | Revalues: 41790 | GridSize: 182
Generation 209 | Revalues: 42002 | GridSize: 179
Generation 210 | Revalues: 42202 | GridSize: 177
Generation 211 | Revalues: 42426 | GridSize: 169
Generation 212 | Revalues: 42622 | GridSize: 174
Generation 213 | Revalues: 42810 | GridSize: 175
Generation 214 | Revalues: 43024 | GridSize: 183
Generation 215 | Revalues: 43214 | GridSize: 170
Generation 216 | Revalues: 43414 | GridSize: 173
Generation 217 | Revalues: 43590 | GridSize: 180
Generation 218 | Revalues: 43764 | GridSize: 177
Generation 219 | Revalues: 43956 | GridSize: 190
Generation 220 | Revalues: 44158 | GridSize: 168
Generation 221 | Revalues: 44340 | GridSize: 171
Generation 222 | Revalues: 44536 | GridSize: 177
Generation 223 | Revalues: 44740 | GridSize: 180
Generation 224 | Revalues: 44952 | GridSize: 173
Generation 225 | Revalues: 45168 | GridSize: 171
Generation 226 | Revalues: 45350 | GridSize: 171
Generation 227 | Revalues: 45526 | GridSize: 181
Generation 228 | Revalues: 45736 | GridSize: 179
Generation 229 | Revalues: 45928 | GridSize: 183
Generation 230 | Revalues: 46124 | GridSize: 186
Generation 231 | Revalues: 46324 | GridSize: 194
Generation 232 | Revalues: 46510 | GridSize: 198
Generation 233 | Revalues: 46716 | GridSize: 203
Generation 234 | Revalues: 46910 | GridSize: 201
Generation 235 | Revalues: 47112 | GridSize: 194
Generation 236 | Revalues: 47294 | GridSize: 182
Generation 237 | Revalues: 47516 | GridSize: 198
Generation 238 | Revalues: 47718 | GridSize: 194
Generation 239 | Revalues: 47906 | GridSize: 209
Generation 240 | Revalues: 48094 | GridSize: 202
Generation 241 | Revalues: 48266 | GridSize: 207
Generation 242 | Revalues: 48466 | GridSize: 202
Generation 243 | Revalues: 48670 | GridSize: 209
Generation 244 | Revalues: 48862 | GridSize: 205
Generation 245 | Revalues: 49060 | GridSize: 209
Generation 246 | Revalues: 49274 | GridSize: 198
Generation 247 | Revalues: 49460 | GridSize: 201
