Instance,SBS_Prediction
0,0.7290169294144998
1,0.7903487101489998
10,0.7743731324054999
100,0.7758494592175
101,0.7857979772240009
102,0.7948551096980006
103,0.7592648165670003
104,0.7397939336180002
105,0.7281040835325
106,0.7278201447165001
107,0.7165317455545002
108,0.7155285808409996
109,0.7414112690304997
11,0.7760275080635001
110,0.7769675658225002
111,0.7770064854604999
112,0.7707645600155
113,0.7520617130014996
114,0.7465383007874999
115,0.7340929997394997
116,0.7457530702504995
117,0.7385221924959996
118,0.7369559557149992
119,0.7357589937514999
12,0.7243463497004998
120,0.739668336939
121,0.7420653724225006
122,0.7481039865444997
123,0.7487105647805004
124,0.7598810558550001
125,0.7665763347319996
126,0.7708663781739997
127,0.7483248806424997
128,0.7761820951020002
129,0.7575009699705005
13,0.7708680813905003
130,0.7799050864469999
131,0.7647687574735005
132,0.7404374126865
133,0.7563528780219998
134,0.7576412158645001
135,0.7817696176904997
136,0.8058982148539997
137,0.7967323980365002
138,0.7776474545319989
139,0.7622606414359998
14,0.7798884589364995
140,0.8040860462585
141,0.8166417195205002
142,0.8188982834585004
143,0.8024851513311
144,0.8116919988496999
145,0.8130071748887499
146,0.8071980821706995
147,0.8058624703598
148,0.8041945973293001
149,0.80713637288445
15,0.8120896682902496
150,0.8031519690590504
151,0.8040282467845501
152,0.8191963382851997
153,0.8115594490313995
154,0.8116934907076998
155,0.8105590727599002
156,0.8120453088031999
157,0.8131135437289998
158,0.8031202742334501
159,0.8074929116646495
16,0.8017664959385001
160,0.8042026965100999
161,0.79506138318185
162,0.8155086768849
163,0.8170460235027494
164,0.8183906083382496
