Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD
1,0.28,0.1854723699,0.1135411819,2.0543537047,0.2934054527,0.208,0.1324235629,0.0664017097,3.9013399755,0.9898562547,0.512,0.1773583942,-0.1090905355,2.405667973,0.0763321555,0.512,0.1773583942,-0.1090905355,2.405667973,0.0763321555,0.71176977605,0.7119888226
2,0.256,0.1601998752,0.2095850321,3.420979969,0.5625453869,0.2,0.1232882801,-0.027027027,1.904432133,0.0,0.544,0.1722324011,0.1138362872,4.8647846168,1.1820410049,0.544,0.1722324011,0.1138362872,4.8647846168,1.1820410049,0.78983422385,0.7898593295
3,0.232,0.1348183964,0.1397868436,1.8566597649,0.2866140387,0.26,0.129614814,-0.0564053537,3.9149659864,0.2204333571,0.508,0.1622837022,0.0454722209,2.6559478481,0.3199473208,0.508,0.1622837022,0.0454722209,2.6559478481,0.3199473208,0.800794240515,0.8017430957000002
4,0.232,0.0968297475,0.3384293031,2.8933417978,-0.1463460231,0.276,0.1175755077,-0.0593719102,2.1540798611,0.1778998627,0.492,0.135410487,-0.0036983038,2.1824922562,-0.2414222132,0.492,0.135410487,-0.0036983038,2.1824922562,-0.2414222132,0.77398164805,0.7742030026499999
5,0.216,0.088,-0.0458300027,2.9656956492,-0.3166791886,0.224,0.1241933976,0.2428071949,2.2243849107,-0.2110882555,0.56,0.144222051,0.1859567901,2.6908284024,0.480029016,0.56,0.144222051,0.1859567901,2.6908284024,0.480029016,0.7053284405900001,0.7065731888499999
6,0.256,0.1235475617,-0.1213748203,2.2122476695,-0.0105884413,0.192,0.0976524449,-0.214250922,2.735946579,0.4181381715,0.552,0.1652150114,-0.4231728883,2.1388348687,-0.2214741596,0.552,0.1652150114,-0.4231728883,2.1388348687,-0.2214741596,0.8400510180000001,0.84050517255
7,0.296,0.1399428455,0.1256994404,2.2664039472,0.0711775174,0.256,0.1267438361,-0.0540475426,2.7414763258,0.3956909933,0.448,0.1203993355,0.1452890691,1.92942561,0.2532411503,0.448,0.1203993355,0.1452890691,1.92942561,0.2532411503,0.81681554876,0.8170895733500002
8,0.264,0.1466424222,0.1830884426,1.9035727572,-0.2000736572,0.232,0.1223764683,0.0845322935,2.8555226824,0.4198896739,0.504,0.1660843159,0.2006432065,2.5001789934,0.0412392218,0.504,0.1660843159,0.2006432065,2.5001789934,0.0412392218,0.7818474831500001,0.7820877881
9,0.32,0.1469693846,0.1363973314,1.804526749,0.1814436847,0.32,0.1326649916,0.3228655545,2.1549586777,0.2466911001,0.36,0.1496662955,0.1317365269,2.612244898,0.3436215967,0.36,0.1496662955,0.1317365269,2.612244898,0.3436215967,0.76403364875,0.7645986961000002
10,0.312,0.1210619676,-0.18892272,2.7415714803,0.3103538886,0.36,0.1574801575,-0.1137281292,2.4261186264,-0.4916133948,0.328,0.128124939,-0.07417679,2.2758398596,0.0376094887,0.328,0.128124939,-0.07417679,2.2758398596,0.0376094887,0.68008450385,0.6811542617499999
11,0.188,0.1305986217,-0.4125854098,2.476936805,0.3303018058,0.252,0.1236769987,0.0002662998,3.8166698762,0.5884541464,0.56,0.144222051,-0.2152777778,2.9571005917,-0.480029016,0.56,0.144222051,-0.2152777778,2.9571005917,-0.480029016,0.7663275058,0.76652139405
12,0.268,0.0968297475,-0.0712326889,2.1944402381,-0.3823607078,0.312,0.1305986217,-0.579339601,2.3977362728,-0.1148126319,0.42,0.1624807681,-0.3444857497,2.0922865014,-0.1566618976,0.42,0.1624807681,-0.3444857497,2.0922865014,-0.1566618976,0.7606499918499998,0.7607151004999999
13,0.236,0.1261110622,0.1126445514,3.8987870887,0.7357699698,0.208,0.1163443166,0.0861155774,2.2447479168,0.1489830689,0.556,0.1298614646,-0.0257843059,3.3854962931,-0.4606280776,0.556,0.1298614646,-0.0257843059,3.3854962931,-0.4606280776,0.7375424576149999,0.7395493140499999
14,0.212,0.1210619676,-0.0919696148,2.4644743617,0.4456197047,0.344,0.1329059818,-0.1580198627,3.26427615,-0.6375870317,0.444,0.1387948126,-0.2717235398,2.4755880178,0.2588012125,0.444,0.1387948126,-0.2717235398,2.4755880178,0.2588012125,0.6372191278150001,0.63777533035
15,0.276,0.1606984754,0.2314720267,2.0110441628,0.2778761589,0.164,0.1195993311,0.0664886394,2.5506133357,0.5795637451,0.56,0.144222051,-0.1205501618,2.9571005917,0.320019344,0.56,0.144222051,-0.1205501618,2.9571005917,0.320019344,0.6346159763999999,0.6365972518499999
16,0.224,0.1241933976,0.0395551624,2.2405261617,0.2900709456,0.228,0.1183891887,-0.0460824897,2.238631388,-0.1201053765,0.548,0.136,0.1499042146,2.2943271752,-0.2440972929,0.548,0.136,0.1499042146,2.2943271752,-0.2440972929,0.800114596455,0.80277666225
17,0.252,0.1499866661,-0.2862080786,1.746853052,0.2104312236,0.184,0.0966643678,-0.0353812397,2.9960827547,-0.2074683255,0.564,0.1694225487,-0.3224873301,2.8526097769,-0.3152948685,0.564,0.1694225487,-0.3224873301,2.8526097769,-0.3152948685,0.77366263085,0.77518693965
18,0.14,0.113137085,0.0452261307,2.28125,0.3314563037,0.288,0.11070682,-0.1062640405,2.3791524927,0.0611310488,0.572,0.1456571316,-0.0301803571,2.8203319615,-0.2834400719,0.572,0.1456571316,-0.0301803571,2.8203319615,-0.2834400719,0.7283013139050001,0.7290264868499998
19,0.252,0.1499866661,0.0265954408,1.9555198307,-0.1452191678,0.264,0.1323026833,0.1519674355,2.4215865833,0.0591961529,0.484,0.1405133446,0.1540333454,4.4117258445,0.8909678231,0.484,0.1405133446,0.1540333454,4.4117258445,0.8909678231,0.82442057335,0.8270755761499998
20,0.204,0.1248358923,-0.0908547519,2.5274403484,0.6645932583,0.284,0.1540908823,-0.2065969828,2.4035498144,0.2032965552,0.512,0.1582908715,-0.1980810014,2.6777034003,-0.5606827293,0.512,0.1582908715,-0.1980810014,2.6777034003,-0.5606827293,0.7875467973999999,0.7891424392500002
21,0.228,0.1077775487,0.0687759452,3.1542358218,0.1935422023,0.248,0.1699882349,0.0212416122,5.224017027,1.231353539,0.524,0.1449965517,-0.0148107515,2.4536498405,-0.2649094648,0.524,0.1449965517,-0.0148107515,2.4536498405,-0.2649094648,0.8173009849000001,0.8184101963000001
22,0.26,0.129614814,-0.0662824207,3.2006802721,0.3306500356,0.24,0.1232882801,-0.0733262487,2.5692520776,-0.1536834516,0.5,0.0938083152,-0.4545454545,2.3760330579,-0.0,0.5,0.0938083152,-0.4545454545,2.3760330579,-0.0,0.7410255091999999,0.7421007761000001
23,0.24,0.1232882801,0.0632754342,2.6108033241,-0.0256139086,0.272,0.1217209924,-0.1130093965,2.3018976624,0.413933934,0.488,0.1680952111,0.0088579778,2.6396685089,-0.3160318635,0.488,0.1680952111,0.0088579778,2.6396685089,-0.3160318635,0.68077319268,0.685975915
24,0.356,0.1576832268,0.0254034191,3.4614048687,0.5629780833,0.232,0.1223764683,0.1886980226,2.6243836292,0.0270288263,0.412,0.1210619676,-0.053954507,2.7415714803,0.3103538886,0.412,0.1210619676,-0.053954507,2.7415714803,0.3103538886,0.79543050495,0.7960268671
25,0.244,0.135882302,-0.1168977281,1.7654680127,0.1265750322,0.332,0.1190630085,0.0397822035,2.8646795652,0.0748508205,0.424,0.1477294825,-0.1874706435,2.3520674057,-0.1939028067,0.424,0.1477294825,-0.1874706435,2.3520674057,-0.1939028067,0.7603252029099998,0.76054996035
26,0.212,0.1142628549,-0.2515063266,3.0035503172,0.5686063797,0.332,0.1489160838,0.3008054721,1.7338724287,0.0237211955,0.456,0.1444437607,-0.1292486583,1.6694455945,0.3182931537,0.456,0.1444437607,-0.1292486583,1.6694455945,0.3182931537,0.656840086,0.6591111595499999
27,0.344,0.135882302,-0.1112658681,3.5225994131,0.5092081406,0.22,0.129614814,0.0715667311,1.6836734694,-0.0440866714,0.436,0.1261110622,-0.0887392637,2.1149452044,0.1374662603,0.436,0.1261110622,-0.0887392637,2.1149452044,0.1374662603,0.792523152755,0.7958514277000001
28,0.3,0.0979795897,0.2083333333,3.125,0.5103103631,0.22,0.12,0.1697191697,2.5648148148,0.4444444444,0.48,0.1264911064,-0.1751904244,3.0175,-0.4506245666,0.48,0.1264911064,-0.1751904244,3.0175,-0.4506245666,0.73107193995,0.7315996556
29,0.272,0.1562561999,0.0377363573,2.2277560296,0.0924985578,0.292,0.1521052267,0.2551042992,2.2387326894,0.1351979534,0.436,0.1873606149,-0.0275822252,2.530902212,0.6024095374,0.436,0.1873606149,-0.0275822252,2.530902212,0.6024095374,0.77496423345,0.7771630734499999
30,0.204,0.118253964,-0.0599793175,1.927174044,0.067805817,0.248,0.1746310396,0.39449464,4.8241214302,0.8671377744,0.548,0.1920833153,0.1888914554,2.6108108942,0.0135999095,0.548,0.1920833153,0.1888914554,2.6108108942,0.0135999095,0.7190114889000001,0.71983405305
31,0.244,0.1856448222,0.1160957245,2.031288553,0.5072735175,0.264,0.1091054536,0.12376618,2.6906867846,-0.729687661,0.492,0.157276826,-0.005379605,2.2241188294,-0.2379765841,0.492,0.157276826,-0.005379605,2.2241188294,-0.2379765841,0.7474431864999997,0.7476168622
32,0.324,0.1304760514,0.0122469675,2.489817118,0.0902421246,0.252,0.1699882349,-0.0301166901,3.0625250641,0.7230517988,0.424,0.1449965517,-0.2645426323,2.1408957278,0.2074683255,0.424,0.1449965517,-0.2645426323,2.1408957278,0.2074683255,0.6393986142699999,0.6428488468
33,0.272,0.1483778959,-0.0486577181,1.8313171816,0.1197837165,0.296,0.1455472432,0.0610443337,2.5505608748,0.4586918161,0.432,0.1567673435,0.0494870247,1.9527486165,-0.0394693171,0.432,0.1567673435,0.0494870247,1.9527486165,-0.0394693171,0.766368041985,0.7674767492499999
34,0.22,0.12,0.0972222222,2.5648148148,0.4444444444,0.368,0.1826909959,-0.1922589563,2.2135567528,0.3996500411,0.412,0.1773583942,-0.004808285,2.5531393817,0.2484064465,0.412,0.1773583942,-0.004808285,2.5531393817,0.2484064465,0.76450556945,0.76534509645
