Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD
1,0.299,0.0413400532,0.1501015447,1.6478543874,0.2410185933,0.212,0.0218174242,-0.0134566863,1.9184379634,0.263454526,0.489,0.047,0.0250366794,2.4766079996,-0.6999605097,0.489,0.047,0.0250366794,2.4766079996,-0.6999605097,0.71176977605,0.7119888226
2,0.266,0.030724583,-0.4418350628,2.1260413674,0.2962349373,0.242,0.0513419906,-0.1545552312,2.717150877,-0.8824162649,0.492,0.059126982,-0.0481039326,2.5508354759,0.2767963486,0.492,0.059126982,-0.0481039326,2.5508354759,0.2767963486,0.78983422385,0.7898593295
3,0.255,0.0467439836,0.1858156028,1.7218763255,0.305476237,0.202,0.0373630834,0.5188221008,1.484774345,0.2802208247,0.543,0.0257099203,0.1375691662,1.4687712424,0.3015136179,0.543,0.0257099203,0.1375691662,1.4687712424,0.3015136179,0.800794240515,0.8017430957000002
4,0.297,0.0349428104,0.271840432,5.2244182981,1.6715273244,0.222,0.0271293199,0.0936807095,1.9695770321,0.3593897681,0.481,0.0380657326,0.5720564423,1.8310607587,-0.1096501435,0.481,0.0380657326,0.5720564423,1.8310607587,-0.1096501435,0.77398164805,0.7742030026499999
5,0.277,0.0555067563,-0.3155623079,1.9606107351,-0.1692470089,0.247,0.0382230297,-0.4075078383,1.24886895,0.0264308441,0.476,0.0516139516,-0.3383838384,1.932297162,-0.8084970911,0.476,0.0516139516,-0.3383838384,1.932297162,-0.8084970911,0.7053284405900001,0.7065731888499999
6,0.232,0.0373630834,-0.0290731146,4.3123373371,-1.0771706908,0.253,0.0635688603,0.2510837478,2.5238372385,0.7984373683,0.515,0.0527730992,-0.1229428848,1.824937389,-0.3347551781,0.515,0.0527730992,-0.1229428848,1.824937389,-0.3347551781,0.8400510180000001,0.84050517255
7,0.27,0.0707106781,-0.5092348285,2.07008,0.1578262336,0.266,0.0502394267,-0.2755356253,1.8619779436,-0.132866143,0.464,0.0566038868,-0.3432835821,2.0984957941,-0.6865504371,0.464,0.0566038868,-0.3432835821,2.0984957941,-0.6865504371,0.81681554876,0.8170895733500002
8,0.209,0.053,0.141752194,1.7823827217,-0.0609362091,0.326,0.0405462699,0.0361279647,2.0650895981,0.1739024308,0.465,0.050049975,-0.2747014115,2.9023987952,0.4307072325,0.465,0.050049975,-0.2747014115,2.9023987952,0.4307072325,0.7818474831500001,0.7820877881
9,0.347,0.031638584,-0.0618839549,1.5501950597,0.048499817,0.212,0.0466476152,0.0127212389,1.941777952,0.0683314675,0.441,0.0568242906,0.1698326478,2.8194066412,-0.5950765597,0.441,0.0568242906,0.1698326478,2.8194066412,-0.5950765597,0.76403364875,0.7645986961000002
10,0.185,0.034423829,-0.1893095768,2.2237355125,-0.8236861279,0.286,0.0551724569,0.2384827787,1.9835008573,0.390556528,0.529,0.0622012862,0.1402679067,3.5661729472,-0.5081593876,0.529,0.0622012862,0.1402679067,3.5661729472,-0.5081593876,0.68008450385,0.6811542617499999
11,0.229,0.0436921045,-0.0838736886,1.8638675228,0.4703133148,0.324,0.068,0.0858613218,2.0558018343,-0.3108843884,0.447,0.0558659109,0.0979715149,1.9591089539,0.1905051317,0.447,0.0558659109,0.0979715149,1.9591089539,0.1905051317,0.7663275058,0.76652139405
12,0.213,0.07321885,0.4180347167,4.5650407662,1.4476076256,0.223,0.0485901225,0.6166518488,2.1176277792,-0.318824897,0.564,0.0397994975,-0.2859342916,3.6220921335,-0.9719172509,0.564,0.0397994975,-0.2859342916,3.6220921335,-0.9719172509,0.7606499918499998,0.7607151004999999
13,0.248,0.0274954542,0.0997638725,1.5309481817,0.4398995565,0.253,0.0460543158,-0.5598320834,2.927323385,-0.0943477317,0.499,0.0380657326,-0.2077758888,2.125973935,0.3054539711,0.499,0.0380657326,-0.2077758888,2.125973935,0.3054539711,0.7375424576149999,0.7395493140499999
14,0.355,0.0313847097,0.2076677316,2.0290396557,-0.0970436022,0.387,0.019,0.2307692308,2.6544992749,-0.0909753608,0.258,0.0381575681,0.3619451697,1.9107142857,0.1429872037,0.258,0.0381575681,0.3619451697,1.9107142857,0.1429872037,0.6372191278150001,0.63777533035
15,0.213,0.053860932,0.1490901197,2.3792740584,-0.0923900666,0.351,0.0443734155,0.0658694875,2.555923828,-0.2175543889,0.436,0.0548087584,0.4421740907,2.06958321,0.0055391732,0.436,0.0548087584,0.4421740907,2.06958321,0.0055391732,0.6346159763999999,0.6365972518499999
16,0.389,0.0463573079,-0.0977769034,1.8338519696,-0.4843515523,0.223,0.0340734501,0.5224549608,1.8116321357,-0.3785711391,0.388,0.0599666574,0.1318921877,1.7929289867,0.2800221294,0.388,0.0599666574,0.1318921877,1.7929289867,0.2800221294,0.800114596455,0.80277666225
17,0.259,0.053563047,0.3339103466,2.6634173478,-0.0500545375,0.215,0.0382753184,0.199255121,2.0354925509,0.107002719,0.526,0.0358329457,0.0580162196,2.5652604303,0.4710331324,0.526,0.0358329457,0.0580162196,2.5652604303,0.4710331324,0.77366263085,0.77518693965
18,0.245,0.0382753184,0.3846153846,1.7671143519,-0.2354059817,0.287,0.0368917335,-0.171083252,2.1900831443,0.6328664003,0.468,0.0318747549,-0.2300319489,3.5898381797,-0.2623456949,0.468,0.0318747549,-0.2300319489,3.5898381797,-0.2623456949,0.7283013139050001,0.7290264868499998
19,0.304,0.0326190129,-0.0264266565,2.1267737012,-0.7385332495,0.243,0.0306757233,-0.7011526177,2.5839707458,-0.5541495186,0.453,0.0366196668,-0.1979547115,1.8858326368,0.541756053,0.453,0.0366196668,-0.1979547115,1.8858326368,0.541756053,0.82442057335,0.8270755761499998
20,0.291,0.0709154426,-0.1562414813,2.2425816919,0.5468130654,0.256,0.041521079,0.1330596474,2.3426176646,0.5190106933,0.453,0.0601747455,-0.0138370595,1.502662939,-0.1372969018,0.453,0.0601747455,-0.0138370595,1.502662939,-0.1372969018,0.7875467973999999,0.7891424392500002
