Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD
67,0.2168,0.0639199499,0.0087359686,3.4979950169,0.5460836426,0.2956,0.0609642518,0.0872217131,3.1720463061,0.5141835673,0.4876,0.0649787658,-0.0077869342,3.2519841826,-0.2364302631,0.4876,0.0649787658,-0.0077869342,3.2519841826,-0.2364302631,0.80193771975,0.7919369989
68,0.2364,0.0584725577,0.2983665812,2.7718907719,-0.1199865465,0.2568,0.0605785441,0.0719747178,2.7153926383,-0.4473847763,0.5068,0.0633226658,0.1547239883,2.5032115636,-0.0215571037,0.5068,0.0633226658,0.1547239883,2.5032115636,-0.0215571037,0.8975402157750002,0.8924722752749998
69,0.2372,0.0851361263,-0.1800813187,2.9047593053,0.3909159142,0.2704,0.0697699076,-0.027012453,2.8937375167,0.1864345365,0.4924,0.0758830679,-0.0849071716,2.9471774266,-0.3316447753,0.4924,0.0758830679,-0.0849071716,2.9471774266,-0.3316447753,0.8425816240600001,0.833634963705
70,0.2724,0.0618242671,-0.1243051254,2.4760966527,-0.0362830776,0.2416,0.0562622431,0.1722313834,1.9994039958,-0.0332306699,0.486,0.0769675256,-0.0103053068,2.712338279,-0.4985748374,0.486,0.0769675256,-0.0103053068,2.712338279,-0.4985748374,0.929819989005,0.921642052905
71,0.2288,0.0596201308,0.0122664899,3.2819894216,0.3180307864,0.2756,0.0556115096,-0.0600594768,3.1998367438,-0.4701068099,0.4956,0.0706869153,-0.2963388517,2.8350063335,-0.0734976881,0.4956,0.0706869153,-0.2963388517,2.8350063335,-0.0734976881,0.8498062316,0.8361384991499999
72,0.246,0.058685603,-0.0044448625,3.5075453144,0.3120627192,0.2436,0.0757564519,0.082889145,3.9412836171,0.2315980228,0.5104,0.0787136583,0.2239984386,3.1482919639,-0.2208646365,0.5104,0.0787136583,0.2239984386,3.1482919639,-0.2208646365,0.80496330898,0.7986985565299999
73,0.2532,0.0556575242,0.204297342,3.2906577618,0.6142711709,0.2644,0.0644099371,0.2384714816,3.3857195059,0.2396313588,0.4824,0.0710650406,0.0809280679,2.7191202636,-0.0879797909,0.4824,0.0710650406,0.0809280679,2.7191202636,-0.0879797909,0.8563602181000001,0.8537294189999999
74,0.2556,0.0582807001,0.0597790853,2.8431001025,-0.0341443588,0.2064,0.0599252868,0.0708983693,2.7701584277,0.1988432193,0.538,0.0596322061,0.040650776,2.1680519688,-0.1566407318,0.538,0.0596322061,0.040650776,2.1680519688,-0.1566407318,0.8310433070600001,0.816402180505
75,0.2268,0.0603469966,0.0647302508,2.8986682822,-0.3795177225,0.2784,0.0717595987,0.0372403724,3.3863651825,0.7925958615,0.4948,0.0689126984,-0.010615027,2.4754731857,0.0913770416,0.4948,0.0689126984,-0.010615027,2.4754731857,0.0913770416,0.8598056474200002,0.8554991541200001
76,0.272,0.0637495098,-0.1723471114,2.72000744,0.0956005498,0.2548,0.0618139143,-0.0919499389,2.429126368,-0.0810048605,0.4732,0.0667664586,-0.1974022754,3.1683775145,-0.2895796707,0.4732,0.0667664586,-0.1974022754,3.1683775145,-0.2895796707,0.8325861832499999,0.8313146205999999
77,0.266,0.0690796642,-0.0244499211,2.5765168287,-0.3092752006,0.2152,0.0448214234,0.1241113706,2.4147987262,0.1305979037,0.5188,0.077295278,0.140840841,2.9823938172,-0.2350987778,0.5188,0.077295278,0.140840841,2.9823938172,-0.2350987778,0.80323502021,0.79910605525
78,0.1932,0.0510074504,-0.0916553889,3.5928133359,0.5915970331,0.2628,0.0672916042,0.0592158527,3.0505313262,0.4143700066,0.544,0.0698569968,-0.0581905141,2.9355872077,-0.3643978252,0.544,0.0698569968,-0.0581905141,2.9355872077,-0.3643978252,0.8244381514400001,0.8204870206499999
79,0.2788,0.0557723946,0.0448422448,2.3527430079,0.0507238446,0.3012,0.0695597585,0.2822929589,2.278192526,0.3176152152,0.42,0.0654828222,0.0698151951,2.8395800847,-0.0581216573,0.42,0.0654828222,0.0698151951,2.8395800847,-0.0581216573,0.84043107076,0.8391832318000001
80,0.302,0.0723602101,0.2754663937,4.2934219872,-0.0377535717,0.2624,0.0617919089,0.1245090192,2.8233456454,0.2455528829,0.4356,0.0568914756,-0.1160614193,3.0801487216,-0.3297061079,0.4356,0.0568914756,-0.1160614193,3.0801487216,-0.3297061079,0.8048494943549999,0.8037710344499999
81,0.2368,0.0534205953,0.0631410359,2.2488520034,0.0329870684,0.2416,0.0569687634,0.0136301969,2.2403183024,0.1632213945,0.5216,0.0634778702,0.1187630244,2.8032222108,-0.0205856692,0.5216,0.0634778702,0.1187630244,2.8032222108,-0.0205856692,0.9095637382,0.9001469278500002
82,0.2692,0.0661162612,-0.0201054224,3.2782555562,0.0111127204,0.2832,0.0734694494,0.0824176231,2.4882021622,0.2404332817,0.4476,0.0708677642,0.123965804,3.0654608569,0.0389248981,0.4476,0.0708677642,0.123965804,3.0654608569,0.0389248981,0.92579785416,0.9196138043099996
83,0.2656,0.0622305391,0.1876481954,2.5988934578,0.3958731429,0.234,0.058,0.170984456,3.0042048351,0.2696297511,0.5004,0.0787390627,0.19826036,3.4034422546,-0.1663353751,0.5004,0.0787390627,0.19826036,3.4034422546,-0.1663353751,0.8528451131000001,0.8442081804500001
84,0.2888,0.0560228525,0.0105738323,2.5742461625,0.0745064167,0.1956,0.0534101114,-0.023114924,2.6501531691,0.3054613214,0.5156,0.0748641436,-0.0254416036,2.8118119461,-0.2417941238,0.5156,0.0748641436,-0.0254416036,2.8118119461,-0.2417941238,0.81378197371,0.8135271401999999
85,0.2552,0.0600746203,0.1113251128,2.8209834412,0.3597653739,0.2432,0.0585641529,0.0888860683,3.4252155228,0.6882448242,0.5016,0.0757722904,0.0019273441,2.4491186075,-0.1501533165,0.5016,0.0757722904,0.0019273441,2.4491186075,-0.1501533165,0.8562916974049999,0.8499268131549998
86,0.222,0.0672011905,-0.1518057732,2.2574646508,0.1315932654,0.312,0.0723325653,0.2033034508,2.7833515697,0.0329771396,0.466,0.078,0.0698238568,3.4340261973,-0.4304860163,0.466,0.078,0.0698238568,3.4340261973,-0.4304860163,0.7771899198000003,0.77645396995
87,0.228,0.0524595082,0.1321544905,2.3825716604,0.1396425862,0.2224,0.0559485478,0.0823178976,2.6111808265,0.1727176186,0.5496,0.0733473926,0.1802449566,2.5112566175,-0.2951468414,0.5496,0.0733473926,0.1802449566,2.5112566175,-0.2951468414,0.8400257183,0.8344997705999999
88,0.234,0.0594978991,0.1889181689,3.1370717227,-0.2547875178,0.2508,0.060161117,-0.0732244685,2.7713051766,0.4498525374,0.5152,0.0577664262,-0.2654221527,3.5867576583,-0.5071333618,0.5152,0.0577664262,-0.2654221527,3.5867576583,-0.5071333618,0.7106685934000001,0.7089957817999999
89,0.1956,0.0563261928,0.132756252,2.7104118472,0.4129989004,0.3776,0.0804626621,0.0194865113,3.2220853755,-0.004475894,0.4268,0.0841531936,-0.0958789921,3.0164651247,0.6169913339,0.4268,0.0841531936,-0.0958789921,3.0164651247,0.6169913339,0.8098069136000001,0.8078703032
90,0.2552,0.082806763,0.2721434456,2.674361073,0.3296406104,0.31,0.0731300212,0.3748584371,2.8234015023,0.1129124853,0.4348,0.0630948492,0.1756750208,2.8854683077,-0.456076502,0.4348,0.0630948492,0.1756750208,2.8854683077,-0.456076502,0.8440497971,0.8436949582000001
91,0.264,0.06,-0.2552226865,2.9790222222,-0.1973333333,0.2456,0.0561483749,0.1067586355,3.8450645683,0.721179506,0.4904,0.0749655921,-0.1103104939,2.9970071575,0.1675220201,0.4904,0.0749655921,-0.1103104939,2.9970071575,0.1675220201,0.8804942060000001,0.8751652866
