Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD
24,0.2578,0.0543245801,-0.1018113205,3.5959106822,0.3406195375,0.2474,0.0692043351,0.2214941918,2.412317889,-0.1624637166,0.4948,0.0745986595,-0.0865080417,2.6067552261,0.2449157817,0.4948,0.0745986595,-0.0865080417,2.6067552261,0.2449157817,0.79543050495,0.7960268671
25,0.2364,0.0775824722,0.1038918226,2.9609911046,0.3736675574,0.2812,0.0713201234,0.0953557666,2.8667058534,0.3160276882,0.4824,0.09003466,-0.0634401094,2.9946216472,0.1081072167,0.4824,0.09003466,-0.0634401094,2.9946216472,0.1081072167,0.7603252029099998,0.76054996035
26,0.2766,0.0645014729,0.0138157824,2.6568608005,-0.1454948841,0.2132,0.0558010753,-0.0373806667,3.0075762946,0.5119685992,0.5102,0.0759734164,0.0049974669,3.2318535635,0.2192780221,0.5102,0.0759734164,0.0049974669,3.2318535635,0.2192780221,0.656840086,0.6591111595499999
27,0.2418,0.0543393044,0.0152052443,3.3992335689,-0.1996294887,0.209,0.0603572697,0.1984495395,2.7501639798,0.1529459955,0.5492,0.0695367529,0.1392230576,2.4756422751,-0.0271078789,0.5492,0.0695367529,0.1392230576,2.4756422751,-0.0271078789,0.792523152755,0.7958514277000001
28,0.266,0.0655743852,0.2108030637,2.8787651704,0.3307587596,0.2546,0.0589138354,0.2656159508,4.0115901873,0.2511000946,0.4794,0.0719141154,0.1065450606,2.8347045229,-0.3524762757,0.4794,0.0719141154,0.1065450606,2.8347045229,-0.3524762757,0.73107193995,0.7315996556
29,0.2798,0.0694259318,0.2195509851,4.7342727537,0.869054771,0.2216,0.0657072294,0.187889852,2.4142613659,-0.0775777755,0.4986,0.0602829993,-0.0250228932,3.3366509625,-0.6493529403,0.4986,0.0602829993,-0.0250228932,3.3366509625,-0.6493529403,0.77496423345,0.7771630734499999
30,0.2484,0.067479182,0.2066300919,3.2033324224,0.3541618035,0.226,0.0626418391,0.047346413,3.1475683242,0.4460092223,0.5256,0.0756877797,0.2093156501,3.3233348645,-0.2205244579,0.5256,0.0756877797,0.2093156501,3.3233348645,-0.2205244579,0.7190114889000001,0.71983405305
31,0.2904,0.0711325523,0.1773466814,2.6539125229,0.1926212947,0.1878,0.0595244488,0.1276886288,3.5390753996,-0.2349141992,0.5218,0.0809985185,0.1278403922,2.8743032132,-0.0183547585,0.5218,0.0809985185,0.1278403922,2.8743032132,-0.0183547585,0.7474431864999997,0.7476168622
32,0.266,0.0694838111,0.4040226388,2.7515143985,0.0822731622,0.2554,0.0773488203,0.3513864049,2.7419717782,0.0999653527,0.4786,0.0746327006,0.1358894174,2.3670178614,0.2408352066,0.4786,0.0746327006,0.1358894174,2.3670178614,0.2408352066,0.6393986142699999,0.6428488468
33,0.2696,0.0641548128,-0.0081250704,4.0604493072,0.4112050127,0.2452,0.0628407511,0.0766759687,2.9631814805,-0.2539712214,0.4852,0.0730818719,0.0599913055,2.9676794834,-0.1359361146,0.4852,0.0730818719,0.0599913055,2.9676794834,-0.1359361146,0.766368041985,0.7674767492499999
34,0.2382,0.0756357059,0.1560990621,2.6426507799,0.2405811109,0.3,0.073972968,0.0553449583,2.4693495434,-0.0960521572,0.4618,0.0689982608,0.1829820679,3.0013056937,0.0934171802,0.4618,0.0689982608,0.1829820679,3.0013056937,0.0934171802,0.76450556945,0.76534509645
35,0.2036,0.0686661489,0.1515387124,2.6098909502,0.2487954248,0.2424,0.0845354364,0.43067784,2.9511009568,0.6148101013,0.554,0.0759210116,0.2235200702,2.7767444056,-0.1627755532,0.554,0.0759210116,0.2235200702,2.7767444056,-0.1627755532,0.7563227377499999,0.7574199465999999
36,0.2574,0.0714789479,0.0382890551,3.7362002108,0.424393024,0.1904,0.056743634,0.1166146763,3.095555795,0.4834893611,0.5522,0.0704213036,-0.0237375462,2.7420247094,-0.1618446902,0.5522,0.0704213036,-0.0237375462,2.7420247094,-0.1618446902,0.7276138883000002,0.7286659674000001
37,0.2328,0.0563929074,-0.0420701007,3.3567797138,0.2619889891,0.236,0.0672309453,0.1984095992,3.2602772339,0.5541064045,0.5312,0.0691271293,0.074617329,2.712554291,-0.0960394852,0.5312,0.0691271293,0.074617329,2.712554291,-0.0960394852,0.72919403098,0.73100726895
38,0.2576,0.0610101631,-0.0045461528,3.136300734,0.4160997502,0.2842,0.0654397433,0.0173711929,2.2531125788,-0.0206676261,0.4582,0.0718940888,0.0682989003,2.7330776206,0.2114005394,0.4582,0.0718940888,0.0682989003,2.7330776206,0.2114005394,0.7765490827000001,0.7782359220500001
39,0.2478,0.0654152887,0.0981851188,2.7016447443,0.0204095929,0.2194,0.072633601,0.3100870702,3.565059007,0.5552782501,0.5328,0.0871100453,0.2875303769,3.1798928779,-0.12980613,0.5328,0.0871100453,0.2875303769,3.1798928779,-0.12980613,0.70680990205,0.7078194889
40,0.2746,0.0677557378,0.0194492102,3.2612113161,0.1184645256,0.2074,0.0667925146,0.0762753756,2.7651358423,0.159459214,0.518,0.0728560224,-0.0618768793,3.0694054104,0.1498139091,0.518,0.0728560224,-0.0618768793,3.0694054104,0.1498139091,0.8218606848000001,0.8241837815499998
41,0.2714,0.0635770399,0.0379334335,3.0329715357,-0.152382166,0.2236,0.0606880548,0.082584031,3.162158882,0.107448481,0.505,0.0701640934,0.0294761493,3.6220408551,0.410025155,0.505,0.0701640934,0.0294761493,3.6220408551,0.410025155,0.7497979333050001,0.7506875140999999
42,0.2234,0.0639409102,0.0959215809,3.0550334069,0.0915719474,0.2618,0.061779932,0.0363996634,2.9063477816,0.0744008715,0.5148,0.0732458873,0.1333274214,2.5763177805,-0.0277025174,0.5148,0.0732458873,0.1333274214,2.5763177805,-0.0277025174,0.8757642023500001,0.8762528021000001
43,0.2548,0.0690866123,0.0345876271,2.5069929144,0.1398608476,0.3102,0.0714699937,0.139990377,2.6812162522,0.2454220556,0.435,0.0679043445,-0.0020087953,2.7991075907,0.1014669326,0.435,0.0679043445,-0.0020087953,2.7991075907,0.1014669326,0.636202389055,0.63861530075
44,0.2296,0.0704545243,0.4290595041,2.941015969,0.0910334499,0.3476,0.093585469,0.5452129476,2.5848631319,0.1876340856,0.4228,0.0780779098,0.2273892864,2.6418201774,-0.3321803728,0.4228,0.0780779098,0.2273892864,2.6418201774,-0.3321803728,0.69254160251,0.6944848751499999
45,0.2088,0.0586051192,0.1130091984,3.9032277747,0.3052727035,0.2748,0.0642258515,0.2203700445,2.7590839295,0.092439777,0.5164,0.0687825559,0.197929586,2.9557006465,0.1556848815,0.5164,0.0687825559,0.197929586,2.9557006465,0.1556848815,0.82206636465,0.8222260777500001
46,0.2542,0.063516612,0.2711991075,2.7093353379,0.0596021183,0.2448,0.0709997183,0.1471925011,2.6844782692,0.2018950076,0.501,0.0696491206,0.1204412393,3.1490734335,0.0419276311,0.501,0.0696491206,0.1204412393,3.1490734335,0.0419276311,0.85322618785,0.8532817499
47,0.233,0.0624419731,-0.0857615988,1.9997255003,-0.2987662271,0.2624,0.0654388264,0.1409909484,2.6853881107,0.1417221234,0.5046,0.0655960365,-0.0985750013,2.3352670852,-0.0749568973,0.5046,0.0655960365,-0.0985750013,2.3352670852,-0.0749568973,0.71962372875,0.7200559511499999
48,0.2766,0.0785394169,0.1398859771,2.3441628276,0.0468916435,0.2176,0.0871908252,0.4172607083,2.7921231428,0.4157076108,0.5058,0.0799647422,0.1896743473,2.7909281856,-0.1486671323,0.5058,0.0799647422,0.1896743473,2.7909281856,-0.1486671323,0.8177354966099999,0.8178033840499997
49,0.2706,0.0690770584,-0.0409522961,2.1634589305,0.0425678699,0.2252,0.0639136918,0.1082853818,2.674330535,0.2468699733,0.5042,0.068486203,0.0142637799,3.7282552432,0.602529093,0.5042,0.068486203,0.0142637799,3.7282552432,0.602529093,0.7407271528,0.7416025691500001
50,0.2576,0.0690089849,0.0834922437,2.312499001,-0.0562871143,0.249,0.0550181788,0.1312658384,2.4339566302,0.1000480201,0.4934,0.0746219807,-0.05669125,3.1172017409,-0.2867132556,0.4934,0.0746219807,-0.05669125,3.1172017409,-0.2867132556,0.725652133275,0.7268988761499999
51,0.2146,0.071991944,0.1965604849,3.2804708792,0.5103936539,0.267,0.0695341643,0.2145344273,2.7973710738,-0.2190318478,0.5184,0.0727560307,0.1121520365,3.0628693048,0.5753194775,0.5184,0.0727560307,0.1121520365,3.0628693048,0.5753194775,0.741080836505,0.74112207175
52,0.3084,0.1512132269,0.5004838929,2.7038757071,0.5138420638,0.2478,0.1346668482,0.6345296118,3.2614209,0.8249769521,0.4438,0.1341251654,0.4300393389,3.2037656887,0.4026039963,0.4438,0.1341251654,0.4300393389,3.2037656887,0.4026039963,0.7012596951500001,0.7012597026500001
53,0.3396,0.1086638854,0.4751477662,2.4162883349,-0.0934548029,0.286,0.0991362699,0.4342101422,3.3689232578,0.5557156344,0.3744,0.0874565035,0.3165145253,3.0958355311,0.2177122036,0.3744,0.0874565035,0.3165145253,3.0958355311,0.2177122036,0.8849452218,0.8852070294000001
54,0.343,0.0906145684,0.3549626682,2.9451940456,0.1035352821,0.2274,0.081763317,0.3264812261,3.1763735866,0.1959403561,0.4296,0.0832576723,0.2283903591,2.9603382597,-0.2368305186,0.4296,0.0832576723,0.2283903591,2.9603382597,-0.2368305186,0.6833471601000001,0.6839509701
55,0.2522,0.0878587503,0.52935546,3.2216494388,0.1796279258,0.2576,0.0913577583,0.380522452,2.6484387236,-0.0816967298,0.4902,0.066782932,-0.1729567853,2.7909679567,0.008004104,0.4902,0.066782932,-0.1729567853,2.7909679567,0.008004104,0.7861569841,0.7887509132
56,0.2876,0.0911166286,0.5399767988,2.5220937547,-0.1344795737,0.254,0.1077589903,0.6494857528,2.0857235005,-0.0199856566,0.4584,0.0964024896,0.3952579269,3.1202411373,0.4643013901,0.4584,0.0964024896,0.3952579269,3.1202411373,0.4643013901,0.903168978215,0.90328365935
57,0.2234,0.0706572006,0.0951389297,2.6050347311,0.3261154066,0.2614,0.0659245023,0.1797977546,2.4811327273,0.2883799411,0.5152,0.0668203562,0.0371493611,2.8062568007,0.2898808545,0.5152,0.0668203562,0.0371493611,2.8062568007,0.2898808545,0.73439120165,0.74002674115
58,0.3278,0.0807908411,0.2973686135,2.9476010809,0.1031411345,0.2488,0.0782978927,0.3759815141,2.3585621106,0.0577316058,0.4234,0.067590236,0.0912816962,4.1698847318,0.2248920663,0.4234,0.067590236,0.0912816962,4.1698847318,0.2248920663,0.7731005275499999,0.77347195395
59,0.2332,0.0702691967,0.1990265884,2.4205851947,0.1616403247,0.2594,0.0679679336,0.0875304606,2.9837131729,0.0945119754,0.5074,0.0782639125,-0.1120622364,2.6768000501,-0.2042314663,0.5074,0.0782639125,-0.1120622364,2.6768000501,-0.2042314663,0.7859598081299999,0.7892583018500001
60,0.2206,0.0707929375,0.4014951502,2.668044785,0.0144842036,0.2676,0.0856401775,0.5512881292,2.2678072848,0.2774379782,0.5118,0.0801546006,0.2819338934,2.9014255636,-0.0833431008,0.5118,0.0801546006,0.2819338934,2.9014255636,-0.0833431008,0.7328559269999999,0.7337857495
61,0.2434,0.0671746976,-0.0444546666,2.9010947269,0.0710401183,0.2558,0.0651947851,-0.1072643161,3.3758913188,0.7504425963,0.5008,0.0778675799,-0.1321145339,2.5920352933,-0.1541761005,0.5008,0.0778675799,-0.1321145339,2.5920352933,-0.1541761005,0.80770171745,0.8091062905999999
62,0.263,0.0647688197,0.0529351568,2.5815381556,0.0155241785,0.2922,0.0668068859,-0.1425224573,2.8961395493,-0.3910774863,0.4448,0.0788477013,0.0574079336,3.4890138378,0.3909586265,0.4448,0.0788477013,0.0574079336,3.4890138378,0.3909586265,0.8114583684650001,0.8137792037999999
63,0.2546,0.0815281546,0.4446982185,2.7227439049,0.4687103085,0.275,0.0715751353,0.1062686275,2.7684499093,0.2175469797,0.4704,0.0828241511,0.309917164,2.4519759632,-0.1964794928,0.4704,0.0828241511,0.309917164,2.4519759632,-0.1964794928,0.81713361871,0.8179565082499998
64,0.2366,0.0588594937,0.0538030057,2.951214608,0.0067508067,0.2766,0.0676493902,-0.0712885861,2.5611791035,0.2907006387,0.4868,0.0719566536,-0.0601059348,2.9610369664,-0.1546556986,0.4868,0.0719566536,-0.0601059348,2.9610369664,-0.1546556986,0.81894117205,0.8191627686
65,0.2616,0.0586978705,0.1088330726,3.2053501454,0.1966860848,0.2416,0.0685670475,0.1635815922,2.5733861063,-0.0308068281,0.4968,0.0647901227,0.118592685,2.8534183986,-0.1017332485,0.4968,0.0647901227,0.118592685,2.8534183986,-0.1017332485,0.79697386655,0.7943296248000001
66,0.2624,0.0627553982,-0.1699733778,2.4866353199,0.164885848,0.2464,0.063804702,0.1153424524,3.4772452129,0.4415523706,0.4912,0.0733931877,-0.1871232527,2.9681799452,-0.4451731788,0.4912,0.0733931877,-0.1871232527,2.9681799452,-0.4451731788,0.8239477274,0.8222716882000001
67,0.2504,0.0600985857,0.1211782698,2.6038145404,0.1162119941,0.2562,0.0694374539,-0.060506446,2.8579984341,0.09241621,0.4934,0.0733242116,0.117816349,2.6968971844,-0.2497544183,0.4934,0.0733242116,0.117816349,2.6968971844,-0.2497544183,0.80193771975,0.7919369989
68,0.241,0.0668356192,-0.0678242584,3.0081496078,0.3599943192,0.2558,0.0616632792,-0.0457412041,3.0263062747,0.1913447009,0.5032,0.0769269784,-0.2011352411,3.9888981948,-0.3360970292,0.5032,0.0769269784,-0.2011352411,3.9888981948,-0.3360970292,0.8975402157750002,0.8924722752749998
69,0.2548,0.0623935894,-0.0297223598,2.8190273524,-0.0326445237,0.241,0.0627614531,-0.1546474793,2.9678257942,0.2236978792,0.5042,0.0776296335,-0.1822806063,2.5674686049,-0.1116792016,0.5042,0.0776296335,-0.1822806063,2.5674686049,-0.1116792016,0.8425816240600001,0.833634963705
70,0.2484,0.0596778016,0.1114175646,3.5171556143,0.6973735222,0.281,0.0702210795,0.0506561469,2.9344803759,-0.0970195407,0.4706,0.0730728404,0.0821267709,2.9742482366,0.0843923507,0.4706,0.0730728404,0.0821267709,2.9742482366,0.0843923507,0.929819989005,0.921642052905
71,0.264,0.0700285656,0.0121528374,2.4087617659,0.2929589858,0.222,0.0548087584,-0.2514655375,2.4504016837,0.0615139762,0.514,0.0622575297,-0.0220336692,2.8074105314,-0.1197462925,0.514,0.0622575297,-0.0220336692,2.8074105314,-0.1197462925,0.8498062316,0.8361384991499999
72,0.285,0.0667158152,0.3841791891,3.2427754605,0.1112300628,0.2512,0.0648271548,0.2285695896,2.8319994594,0.5183858905,0.4638,0.0665549397,0.3665065904,2.5452899472,-0.4349657339,0.4638,0.0665549397,0.3665065904,2.5452899472,-0.4349657339,0.80496330898,0.7986985565299999
73,0.2132,0.0651901833,0.1494699348,2.4462577191,0.1327215799,0.2676,0.0761986877,0.2309025754,3.0331184257,0.082044452,0.5192,0.0770931904,0.0604848156,3.5049049296,0.5049941534,0.5192,0.0770931904,0.0604848156,3.5049049296,0.5049941534,0.8563602181000001,0.8537294189999999
74,0.2388,0.0624064099,-0.1419868855,2.4012783168,0.4368817385,0.2672,0.0723613156,-0.030546124,2.993647047,0.1325054157,0.494,0.0754983444,-0.0378624474,2.6162747922,-0.0410465606,0.494,0.0754983444,-0.0378624474,2.6162747922,-0.0410465606,0.8310433070600001,0.816402180505
75,0.238,0.0626418391,0.213619947,2.8639658091,0.4967808501,0.277,0.0589491306,0.0759546814,3.961306599,0.4421907892,0.485,0.0713512439,0.0875117093,3.3234582571,-0.379491563,0.485,0.0713512439,0.0875117093,3.3234582571,-0.379491563,0.8598056474200002,0.8554991541200001
76,0.2528,0.0649011556,0.1189987646,2.6847203712,0.2376081549,0.208,0.0649923072,0.1403402187,3.324207989,0.2000236728,0.5392,0.0825551937,0.1402236268,3.4372775029,0.6069162056,0.5392,0.0825551937,0.1402236268,3.4372775029,0.6069162056,0.8325861832499999,0.8313146205999999
77,0.2444,0.0593012647,-0.0779065868,2.7521538294,0.0455313771,0.229,0.066174013,-0.1298019874,3.3692097698,0.6106716848,0.5266,0.0708832843,-0.1220854008,3.1326653387,-0.073259849,0.5266,0.0708832843,-0.1220854008,3.1326653387,-0.073259849,0.80323502021,0.79910605525
78,0.228,0.0671714225,0.1094675606,2.8071525577,0.3769333445,0.2842,0.068486203,0.0667256199,2.6137734727,-0.1162195662,0.4878,0.0758364029,-0.026457745,2.7611745687,-0.228756888,0.4878,0.0758364029,-0.026457745,2.7611745687,-0.228756888,0.8244381514400001,0.8204870206499999
79,0.2478,0.0696789782,0.1292834969,3.1225003124,0.2097373966,0.3004,0.0742417672,0.2388378326,2.7288025672,0.1390628355,0.4518,0.0810478871,0.2008165911,3.292565461,0.247909093,0.4518,0.0810478871,0.2008165911,3.292565461,0.247909093,0.84043107076,0.8391832318000001
80,0.275,0.0633955834,0.1141007104,2.7585270661,0.1124469336,0.2582,0.0643176492,0.1848998535,2.8273265234,-0.0810911916,0.4668,0.0612026143,0.0598780913,2.541669366,0.1859629546,0.4668,0.0612026143,0.0598780913,2.541669366,0.1859629546,0.8048494943549999,0.8037710344499999
81,0.2698,0.0631502969,-0.1520654173,2.7675031146,0.3258120411,0.2232,0.0707513957,-0.1294494586,2.3012764238,0.1741335871,0.507,0.0771167945,0.0512429806,3.1524455882,0.195654914,0.507,0.0771167945,0.0512429806,3.1524455882,0.195654914,0.9095637382,0.9001469278500002
82,0.2554,0.0694466702,0.036187331,2.7248190467,0.2522690798,0.244,0.0651766829,-0.0612535613,3.3072446189,0.0225376083,0.5006,0.0672580107,0.0078852123,2.9826189925,0.1018147162,0.5006,0.0672580107,0.0078852123,2.9826189925,0.1018147162,0.92579785416,0.9196138043099996
83,0.2598,0.0637178154,0.1261957517,3.0163994587,0.2837198131,0.2378,0.058780609,0.047658134,3.8416781958,0.5995906304,0.5024,0.0722373864,0.0079437736,2.7613782836,-0.1901174375,0.5024,0.0722373864,0.0079437736,2.7613782836,-0.1901174375,0.8528451131000001,0.8442081804500001
84,0.2434,0.0609297957,0.0506151987,2.9236046712,0.0782225817,0.2718,0.0661570858,-0.0918063211,2.6993952736,0.1270219157,0.4848,0.0681832824,-0.0470864528,3.4653273976,0.1609696709,0.4848,0.0681832824,-0.0470864528,3.4653273976,0.1609696709,0.81378197371,0.8135271401999999
85,0.254,0.0573759532,0.0958914098,2.8225648097,-0.1527305689,0.2674,0.0616866274,0.0506598342,2.576988703,0.2174324601,0.4786,0.0810064195,0.0753242882,3.6711398654,0.3523980672,0.4786,0.0810064195,0.0753242882,3.6711398654,0.3523980672,0.8562916974049999,0.8499268131549998
86,0.2544,0.0663373198,0.1608107535,3.0566313312,0.3283919564,0.2502,0.0659390628,0.3278090536,2.4658930862,0.1458359142,0.4954,0.0694466702,0.1279644357,2.4975041403,0.0329994987,0.4954,0.0694466702,0.1279644357,2.4975041403,0.0329994987,0.7771899198000003,0.77645396995
87,0.2628,0.0760536653,-0.0231706677,2.39433625,0.2193900044,0.2486,0.0634510835,0.109267211,2.911709997,0.288315557,0.4886,0.0778847867,0.0146599359,3.3261164788,0.3401404444,0.4886,0.0778847867,0.0146599359,3.3261164788,0.3401404444,0.8400257183,0.8344997705999999
88,0.2548,0.0649689156,0.21964777,3.1458272717,0.3310622056,0.2748,0.0730271183,-0.0722047096,5.0005810421,1.0183953539,0.4704,0.0715251005,0.0311008676,3.3631508609,-0.2901773401,0.4704,0.0715251005,0.0311008676,3.3631508609,-0.2901773401,0.7106685934000001,0.7089957817999999
89,0.2394,0.0625750749,0.141410241,3.8997411593,0.6860148644,0.2746,0.0714341655,0.0436636024,3.2539669605,0.3990580008,0.486,0.0777431669,0.1060354356,2.752791902,-0.0491359809,0.486,0.0777431669,0.1060354356,2.752791902,-0.0491359809,0.8098069136000001,0.8078703032
90,0.2616,0.0706359682,0.2283063682,2.5940208316,0.2607200541,0.2484,0.0702099708,0.2083512281,3.520942361,0.1719333242,0.49,0.0707389567,-0.1387387387,3.3553492937,0.216284787,0.49,0.0707389567,-0.1387387387,3.3553492937,0.216284787,0.8440497971,0.8436949582000001
91,0.2632,0.0594454372,-0.161040617,3.3563083019,0.0615194351,0.256,0.0601331855,0.1418080642,2.4755070875,0.2609252338,0.4808,0.0672856597,-0.1901249993,2.8565044125,0.2159163588,0.4808,0.0672856597,-0.1901249993,2.8565044125,0.2159163588,0.8804942060000001,0.8751652866
