Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD
1,0.258,0.1504526504,-0.0838982137,2.8065316127,0.2249863775,0.264,0.1382172203,-0.0861639806,3.1946036716,0.5263726811,0.478,0.1808756479,-0.2010965495,2.3538295338,0.0050534618,0.478,0.1808756479,-0.2010965495,2.3538295338,0.0050534618,0.71176977605,0.7119888226
2,0.254,0.1417180299,0.0035650229,5.8730101945,0.9517483731,0.284,0.1598249042,-0.0526299085,3.0906432987,0.1298712193,0.462,0.1521709565,-0.0078836518,2.6866059107,0.0098351984,0.462,0.1521709565,-0.0078836518,2.6866059107,0.0098351984,0.78983422385,0.7898593295
3,0.242,0.1415485782,0.1933190685,2.3153475272,0.1203694984,0.223,0.1455025773,-0.0219831983,2.9774270588,0.4340406378,0.535,0.1409787218,-0.0613306806,2.8813622879,0.1357089583,0.535,0.1409787218,-0.0613306806,2.8813622879,0.1357089583,0.800794240515,0.8017430957000002
4,0.262,0.1369525465,-0.2625653309,2.4970679803,0.4021735719,0.273,0.1295028957,-0.2052588516,2.5564040788,0.1787076935,0.465,0.1344432966,-0.1010045968,2.2495882188,0.0126539951,0.465,0.1344432966,-0.1010045968,2.2495882188,0.0126539951,0.77398164805,0.7742030026499999
5,0.25,0.1431782106,0.1623931624,2.4562760262,0.3066279347,0.25,0.1431782106,0.1874213836,2.5133848899,0.2657442101,0.5,0.161245155,0.2231075697,2.4792899408,-0.0,0.5,0.161245155,0.2231075697,2.4792899408,-0.0,0.7053284405900001,0.7065731888499999
6,0.287,0.156623753,-0.0889506383,3.9922233955,0.7623116466,0.268,0.1333266665,0.0298191578,3.3045796029,0.2190973638,0.445,0.1909842925,-0.0235835074,3.0016507875,0.1628948074,0.445,0.1909842925,-0.0235835074,3.0016507875,0.1628948074,0.8400510180000001,0.84050517255
7,0.283,0.1497030394,0.2610865933,3.3758116003,0.5060735093,0.269,0.1527710706,-0.0850505078,2.524032899,0.2609204133,0.448,0.1670209568,0.126196313,2.240129897,-0.0359751465,0.448,0.1670209568,0.126196313,2.240129897,-0.0359751465,0.81681554876,0.8170895733500002
8,0.261,0.1303034919,0.0096552716,2.9328145787,0.1789269059,0.241,0.1456674294,-0.0254129408,2.2174815623,0.2559570356,0.498,0.1542595216,-0.0464801588,2.4520831675,-0.0319323556,0.498,0.1542595216,-0.0464801588,2.4520831675,-0.0319323556,0.7818474831500001,0.7820877881
9,0.294,0.162369948,0.2034483857,2.7891939236,0.2370553762,0.336,0.1640243884,0.3338084003,2.403127597,0.2827411828,0.37,0.1571623365,0.1439403204,2.8805749971,-0.0695533951,0.37,0.1571623365,0.1439403204,2.8805749971,-0.0695533951,0.76403364875,0.7645986961000002
10,0.232,0.1348183964,0.0889779666,2.833028541,0.4824956944,0.246,0.1551902059,0.1768808273,2.7974716792,0.3796745642,0.522,0.1513803158,0.0680441528,2.6719782657,-0.3929350518,0.522,0.1513803158,0.0680441528,2.6719782657,-0.3929350518,0.68008450385,0.6811542617499999
11,0.241,0.1349777759,-0.0365581128,2.6036483935,0.1789806203,0.232,0.141336478,0.0051389371,3.1123608643,0.4213226392,0.527,0.1617745345,-0.1358863097,2.4889084685,0.1252930776,0.527,0.1617745345,-0.1358863097,2.4889084685,0.1252930776,0.7663275058,0.76652139405
