Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD
1,0.28,0.14,-0.1963190184,2.4144106622,-0.2973760933,0.22,0.0871779789,-0.0846560847,2.6786703601,0.507129517,0.5,0.1843908891,-0.0588235294,3.0968858131,0.4785230687,0.5,0.1843908891,-0.0588235294,3.0968858131,0.4785230687,0.71176977605,0.7119888226
2,0.25,0.162788206,0.4666666667,2.5720897116,0.834514121,0.18,0.1166190379,-0.5339233038,2.1470588235,0.3934379306,0.57,0.19,0.0197167453,1.549535378,-0.0909753608,0.57,0.19,0.0197167453,1.549535378,-0.0909753608,0.78983422385,0.7898593295
3,0.24,0.1113552873,-0.3601532567,2.8792924037,-0.8342955965,0.23,0.1268857754,-0.0895211659,2.7135141391,0.892865454,0.53,0.195192213,-0.2301200909,2.1398102796,0.6244601766,0.53,0.195192213,-0.2301200909,2.1398102796,0.6244601766,0.800794240515,0.8017430957000002
4,0.31,0.1135781669,0.2386655261,1.9576347575,0.6224583152,0.19,0.1374772708,0.1235334714,1.8962794995,0.1801163538,0.5,0.1341640786,0.1764705882,1.6666666667,-0.2484519975,0.5,0.1341640786,0.1764705882,1.6666666667,-0.2484519975,0.77398164805,0.7742030026499999
5,0.21,0.07,-0.3550135501,2.0395668471,-0.139941691,0.34,0.1496662955,-0.1960431655,2.3730867347,-0.1646520151,0.45,0.174642492,-0.185840708,1.7911851653,-0.0,0.45,0.174642492,-0.185840708,1.7911851653,-0.0,0.7053284405900001,0.7065731888499999
6,0.24,0.1019803903,0.39453125,1.9556213018,0.2715454179,0.31,0.1374772708,-0.2557226946,1.8962794995,-0.1801163538,0.45,0.1284523258,-0.0526315789,2.1900826446,0.4246357877,0.45,0.1284523258,-0.0526315789,2.1900826446,0.4246357877,0.8400510180000001,0.84050517255
7,0.3,0.1483239697,0.0,2.4380165289,-0.7354907591,0.27,0.1417744688,-0.0344827586,2.3686789931,-0.3031933394,0.43,0.1615549442,-0.4215485457,2.7383185802,-0.3500463846,0.43,0.1615549442,-0.4215485457,2.7383185802,-0.3500463846,0.81681554876,0.8170895733500002
8,0.28,0.14,-0.4427312775,1.8521449396,0.3586005831,0.24,0.08,-0.9270833333,2.6640625,0.328125,0.48,0.1720465053,-0.4246323529,1.8849525201,-0.6315074429,0.48,0.1720465053,-0.4246323529,1.8849525201,-0.6315074429,0.7818474831500001,0.7820877881
9,0.28,0.1166190379,-0.1504424779,2.1470588235,0.3934379306,0.26,0.1113552873,0.5514950166,1.6305931322,-0.0347623165,0.46,0.0916515139,0.2233009709,2.1020408163,0.093521953,0.46,0.0916515139,0.2233009709,2.1020408163,0.093521953,0.76403364875,0.7645986961000002
10,0.17,0.11,-0.5081652257,1.7606037839,-0.2885048835,0.26,0.1280624847,-0.3715710723,2.0267697799,0.4913759825,0.57,0.0640312424,-0.1911357341,5.1499107674,-1.9197945364,0.57,0.0640312424,-0.1911357341,5.1499107674,-1.9197945364,0.68008450385,0.6811542617499999
