Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD
11,0.212,0.0254165301,-0.2444725205,2.0852351695,-0.4527659721,0.324,0.0315277655,0.3292682927,1.5003926982,-0.2071566764,0.464,0.0208326667,-0.0411899314,2.5349975578,0.4897483911,0.464,0.0208326667,-0.0411899314,2.5349975578,0.4897483911,0.7663275058,0.76652139405
12,0.325,0.0154919334,-0.5106382979,1.7447916667,0.5244664948,0.193,0.006,0.1812865497,1.3981481481,0.1111111111,0.482,0.0143527001,-0.7080745342,1.3206239985,-0.2009026265,0.482,0.0143527001,-0.7080745342,1.3206239985,-0.2009026265,0.7606499918499998,0.7607151004999999
13,0.28,0.0360555128,-0.5884615385,2.6038461538,0.7680464255,0.221,0.0247790234,0.1198877306,2.6206166644,-1.0068146087,0.499,0.0247790234,-0.3893344026,1.7993877919,0.6518858395,0.499,0.0247790234,-0.3893344026,1.7993877919,0.6518858395,0.7375424576149999,0.7395493140499999
14,0.166,0.0159373775,-0.0193003619,1.3299336599,-0.1823080253,0.317,0.0480208288,-0.0685392237,2.8279562573,-1.2204157805,0.517,0.0410609303,-0.0064087349,2.8350008232,1.1285199316,0.517,0.0410609303,-0.0064087349,2.8350008232,1.1285199316,0.6372191278150001,0.63777533035
15,0.203,0.0222710575,-0.0258481422,2.0793444329,-0.6170311183,0.339,0.0226715681,0.1594641314,2.1528032219,-0.6549281886,0.458,0.0136381817,-0.6419141914,1.3747832119,-0.1088026982,0.458,0.0136381817,-0.6419141914,1.3747832119,-0.1088026982,0.6346159763999999,0.6365972518499999
16,0.254,0.0381313519,0.2230945371,1.499351029,0.2892701357,0.35,0.0303315018,-0.2857142857,1.7816635161,0.6450461153,0.396,0.0324653662,-0.2305544475,3.1197696315,1.3899500461,0.396,0.0324653662,-0.2305544475,3.1197696315,1.3899500461,0.800114596455,0.80277666225
17,0.306,0.0265329983,-1.023381295,1.432463843,-0.2081456157,0.214,0.024979992,0.061216872,1.7822670118,-0.2952362836,0.48,0.0204939015,-0.1866666667,2.2023809524,-0.5576571845,0.48,0.0204939015,-0.1866666667,2.2023809524,-0.5576571845,0.77366263085,0.77518693965
18,0.238,0.0198997487,-0.275083612,1.6047597184,0.010659492,0.281,0.038,-0.0573757642,1.5960071669,0.462749672,0.481,0.0302324329,-0.3142919676,2.6032707842,-0.994048891,0.481,0.0302324329,-0.3142919676,2.6032707842,-0.994048891,0.7283013139050001,0.7290264868499998
19,0.201,0.0283548938,-0.5045094288,1.6906326576,-0.1047490877,0.335,0.0192353841,-0.3230769231,2.5,0.8851929846,0.464,0.013190906,-0.6217798595,2.1575505351,0.2169728883,0.464,0.013190906,-0.6217798595,2.1575505351,0.2169728883,0.82442057335,0.8270755761499998
20,0.277,0.0224944438,-0.1970853574,2.3935774657,-0.249864074,0.246,0.0139283883,0.1316526611,1.3296312042,0.2931045678,0.477,0.0153622915,-0.6666666667,1.6197213444,0.1588746032,0.477,0.0153622915,-0.6666666667,1.6197213444,0.1588746032,0.7875467973999999,0.7891424392500002
21,0.255,0.0403732585,0.3949044586,2.3238548685,0.1709507915,0.27,0.03082207,-0.5333333333,1.4008310249,-0.0768417258,0.475,0.0595818764,-0.5155440415,2.1015076374,0.0106375102,0.475,0.0595818764,-0.5155440415,2.1015076374,0.0106375102,0.8173009849000001,0.8184101963000001
22,0.233,0.0087177979,-0.4285714286,1.7957063712,-0.0543353054,0.255,0.0214476106,-0.0481927711,1.7131379962,0.6385630752,0.512,0.0174928557,-0.1028192371,2.5251185441,-0.923626367,0.512,0.0174928557,-0.1028192371,2.5251185441,-0.923626367,0.7410255091999999,0.7421007761000001
23,0.238,0.0233666429,0.4790046656,1.9153685143,-0.3931593096,0.315,0.0415932687,0.3502824859,1.7856426877,0.2501516377,0.447,0.0186010752,0.2057942058,1.5653880851,-0.1062776526,0.447,0.0186010752,0.2057942058,1.5653880851,-0.1062776526,0.68077319268,0.685975915
24,0.275,0.0339116499,-0.7474226804,1.4247637051,-0.4038627495,0.244,0.0243721152,-0.0255948089,1.8944835561,-0.386266901,0.481,0.0329241553,0.1920206659,1.8458116039,-0.2753729167,0.481,0.0329241553,0.1920206659,1.8458116039,-0.2753729167,0.79543050495,0.7960268671
25,0.261,0.0324653662,0.3542905692,2.0817073478,0.4781624543,0.295,0.0327108545,0.5266666667,1.172373133,-0.3985644334,0.444,0.0165529454,-0.5119250426,1.7065640151,0.4074516892,0.444,0.0165529454,-0.5119250426,1.7065640151,0.4074516892,0.7603252029099998,0.76054996035
26,0.287,0.0231516738,-0.8236714976,1.3968589886,-0.2436882574,0.225,0.0089442719,-0.25,1.953125,-0.6288941187,0.488,0.0222710575,-0.3051102204,1.6098627732,-0.1417650721,0.488,0.0222710575,-0.3051102204,1.6098627732,-0.1417650721,0.656840086,0.6591111595499999
27,0.317,0.0352987252,-0.3038120276,2.2122812261,-0.7624446064,0.215,0.0415932687,-0.7178217822,1.3345751612,0.4377653659,0.468,0.0278567766,0.7081218274,2.190509087,-0.6261779404,0.468,0.0278567766,0.7081218274,2.190509087,-0.6261779404,0.792523152755,0.7958514277000001
28,0.307,0.0229346899,0.1835541699,1.334853764,-0.3078671017,0.323,0.0300998339,-0.194211224,2.9122041431,-1.2378233809,0.37,0.0291547595,-0.5060240964,2.192733564,-0.605289124,0.37,0.0291547595,-0.5060240964,2.192733564,-0.605289124,0.73107193995,0.7315996556
29,0.258,0.0422610932,-0.1242709201,2.9851319646,1.2761811549,0.236,0.0270924344,-0.1330049261,1.9464878349,-0.1095251321,0.506,0.0241660919,-0.4243845252,2.1490077876,-0.5369518342,0.506,0.0241660919,-0.4243845252,2.1490077876,-0.5369518342,0.77496423345,0.7771630734499999
30,0.238,0.0116619038,-1.0149253731,1.6280276817,-0.3631734744,0.243,0.006,0.2672413793,1.3981481481,0.1111111111,0.519,0.0128062485,-0.6231343284,2.4171624033,0.2228332944,0.519,0.0128062485,-0.6231343284,2.4171624033,0.2228332944,0.7190114889000001,0.71983405305
31,0.206,0.0215406592,0.1942604857,2.1189989596,0.178291537,0.269,0.0292232784,0.3948673083,1.7926413242,0.2820086675,0.525,0.0439317653,0.4297520661,1.2822491879,0.3396694783,0.525,0.0439317653,0.4297520661,1.2822491879,0.3396694783,0.7474431864999997,0.7476168622
32,0.337,0.0358608422,-0.2378259504,1.793184891,-0.4070946178,0.232,0.0132664992,-0.2517580872,1.432463843,0.2081456157,0.431,0.0323109888,-0.4783427495,1.2285969084,0.3169627324,0.431,0.0323109888,-0.4783427495,1.2285969084,0.3169627324,0.6393986142699999,0.6428488468
33,0.368,0.0345832329,-0.3625976005,3.0875297815,-1.3760607303,0.196,0.0208326667,-0.0167130919,2.6114485336,1.1029293035,0.436,0.0195959179,-0.6684045881,2.2225748698,-0.1299696706,0.436,0.0195959179,-0.6684045881,2.2225748698,-0.1299696706,0.766368041985,0.7674767492499999
34,0.231,0.0096953597,-0.1343612335,2.3587596197,-0.2830922144,0.297,0.0112249722,-0.4814814815,1.8469387755,0.3436215967,0.472,0.014,-0.6102620087,1.1883590171,-0.3586005831,0.472,0.014,-0.6102620087,1.1883590171,-0.3586005831,0.76450556945,0.76534509645
35,0.27,0.0363318042,-0.9333333333,1.8939393939,0.5504818826,0.258,0.0350142828,-0.6663796073,1.908966679,-0.5459436061,0.472,0.0317175031,-1.0345988977,1.3663960571,-0.018616133,0.472,0.0317175031,-1.0345988977,1.3663960571,-0.018616133,0.7563227377499999,0.7574199465999999
36,0.273,0.0220454077,0.019388516,1.9338261444,-0.0677613761,0.3,0.0380788655,-0.3157894737,1.7380499405,-0.4075027227,0.427,0.0265706605,-0.2315416421,2.5600919677,0.8079370886,0.427,0.0265706605,-0.2315416421,2.5600919677,0.8079370886,0.7276138883000002,0.7286659674000001
37,0.246,0.0203469899,-0.1692969871,2.118847581,0.4964591471,0.224,0.0253771551,-0.1088977424,2.2700995332,-0.6542295391,0.53,0.0054772256,0.0,2.5,0.9128709292,0.53,0.0054772256,0.0,2.5,0.9128709292,0.72919403098,0.73100726895
38,0.376,0.0303973683,0.1076796939,1.351141283,0.4362134289,0.261,0.0251793566,-0.7827042873,1.619784255,-0.1646233648,0.363,0.0297657521,-0.3093858633,2.4030211619,0.6322505478,0.363,0.0297657521,-0.3093858633,2.4030211619,0.6322505478,0.7765490827000001,0.7782359220500001
39,0.269,0.0346987031,-0.0082452052,1.9751796338,-0.7040197245,0.351,0.036796739,-0.6621899194,1.3785959431,0.4458201239,0.38,0.0496990946,-0.2550607287,2.5,0.8467965185,0.38,0.0496990946,-0.2550607287,2.5,0.8467965185,0.70680990205,0.7078194889
40,0.307,0.0169115345,-0.5662172879,2.7136045772,-1.1524389144,0.186,0.0188148877,-1.0457354759,2.066791152,-0.4035751077,0.507,0.0156843871,-0.2030905077,2.1383105294,-0.6826736025,0.507,0.0156843871,-0.2030905077,2.1383105294,-0.6826736025,0.8218606848000001,0.8241837815499998
41,0.291,0.0324653662,-0.804481195,1.2294376893,0.2940514983,0.197,0.0326496554,-0.5785679962,2.2520072935,-0.7126657961,0.512,0.0201494417,0.0855803048,1.2184352933,-0.4026563426,0.512,0.0201494417,0.0855803048,1.2184352933,-0.4026563426,0.7497979333050001,0.7506875140999999
42,0.203,0.0290860791,-0.2239722371,2.4258253274,-0.9536379419,0.288,0.0150332964,-0.6341030195,2.5084579842,0.7841001948,0.509,0.0324653662,-0.6137622497,2.6358446543,1.1262330195,0.509,0.0324653662,-0.6137622497,2.6358446543,1.1262330195,0.8757642023500001,0.8762528021000001
43,0.277,0.0283901391,-0.1686537506,2.6261506444,-0.8912506349,0.251,0.0222261108,-0.7114914425,1.9998770673,-0.3786989157,0.472,0.0341467422,-0.0762100927,2.5216188226,-0.8603268316,0.472,0.0341467422,-0.0762100927,2.5216188226,-0.8603268316,0.636202389055,0.63861530075
44,0.248,0.0297657521,-0.5793960058,2.2042940346,0.7460055942,0.258,0.0492544414,-0.6625750136,2.6453122908,1.0617009494,0.494,0.0458693798,0.1950832672,1.8900157585,-0.4073395093,0.494,0.0458693798,0.1950832672,1.8900157585,-0.4073395093,0.69254160251,0.6944848751499999
45,0.192,0.0169115345,-0.5024630542,2.7136045772,-1.1524389144,0.274,0.0452106182,0.3545160794,1.8348514673,-0.1351794386,0.534,0.0348425028,0.3239625167,1.94135552,0.3195835466,0.534,0.0348425028,0.3239625167,1.94135552,0.3195835466,0.82206636465,0.8222260777500001
46,0.31,0.0324037035,-0.9363636364,1.7544217687,0.2204333571,0.237,0.0156843871,-0.5976058932,1.7813801309,0.0171057167,0.453,0.0287402157,-0.9247952345,1.4101653876,-0.1278885597,0.453,0.0287402157,-0.9247952345,1.4101653876,-0.1278885597,0.85322618785,0.8532817499
47,0.323,0.016,0.0991345397,2.0369262695,0.5844726562,0.226,0.0165529454,-0.8222621185,2.2340295168,0.7170091414,0.451,0.0205912603,-0.566230813,1.4727883588,0.2522136166,0.451,0.0205912603,-0.566230813,1.4727883588,0.2522136166,0.71962372875,0.7200559511499999
48,0.21,0.0248997992,-0.7317073171,2.139698231,-0.2331927084,0.331,0.0302324329,-0.2536873156,1.607814737,-0.3100702963,0.459,0.0369323706,-0.4213645099,2.1453483372,0.3844706757,0.459,0.0369323706,-0.4213645099,2.1453483372,0.3844706757,0.8177354966099999,0.8178033840499997
49,0.252,0.025019992,-0.4944275583,2.0458563423,0.0597605174,0.256,0.041761226,-0.0376583763,2.9942410677,-1.2681037851,0.492,0.0292574777,-0.0236553084,1.6184437505,0.1200268281,0.492,0.0292574777,-0.0236553084,1.6184437505,0.1200268281,0.7407271528,0.7416025691500001
50,0.235,0.0173205081,-0.7954545455,1.45,-0.2886751346,0.239,0.0106770783,-0.1732851986,3.1057248384,1.3703729243,0.526,0.0226715681,-0.4866032844,1.5169116868,0.3974878629,0.526,0.0226715681,-0.4866032844,1.5169116868,0.3974878629,0.725652133275,0.7268988761499999
51,0.184,0.0312089731,-0.9434832757,2.3035493678,0.894743463,0.354,0.0378681925,-0.4061902942,2.278925439,0.6560964934,0.462,0.0248193473,-0.2465940054,2.0324675325,-0.621634858,0.462,0.0248193473,-0.2465940054,2.0324675325,-0.621634858,0.741080836505,0.74112207175
52,0.214,0.060448325,0.0683717539,2.203477216,0.7557921757,0.212,0.0422610932,-0.1129528771,2.6427903226,0.9496237745,0.574,0.0377359245,-0.1680011238,1.9203166425,-0.2307951845,0.574,0.0377359245,-0.1680011238,1.9203166425,-0.2307951845,0.7012596951500001,0.7012597026500001
53,0.258,0.0423792402,-0.0208208508,1.2423214667,-0.2629770164,0.296,0.0278208555,-0.0261606485,1.565280532,-0.2321051682,0.446,0.0281780056,0.1494435612,1.3832363634,-0.4070917192,0.446,0.0281780056,0.1494435612,1.3832363634,-0.4070917192,0.8849452218,0.8852070294000001
54,0.223,0.027676705,-0.5538132573,1.4450333699,0.05914995,0.277,0.0186010752,-0.5995836225,1.3849610745,-0.3859556859,0.5,0.0154919334,-0.2051282051,2.9947916667,1.2506508722,0.5,0.0154919334,-0.2051282051,2.9947916667,1.2506508722,0.6833471601000001,0.6839509701
55,0.178,0.0498598034,-0.1036774076,1.9003866544,0.1514625022,0.317,0.0738647413,0.4047917712,1.6017735324,0.4094380442,0.505,0.0450555213,0.241025641,1.569135383,0.4870837618,0.505,0.0450555213,0.241025641,1.569135383,0.4870837618,0.7861569841,0.7887509132
56,0.243,0.0516333226,0.0600590175,2.0334249917,0.5724770022,0.25,0.0521536192,0.3272727273,2.116133218,-0.6851929864,0.507,0.0408166633,-0.6878980892,2.3634479002,-0.7088765047,0.507,0.0408166633,-0.6878980892,2.3634479002,-0.7088765047,0.903168978215,0.90328365935
57,0.248,0.0369594372,-0.058562133,1.8923715243,0.672535007,0.284,0.0263438797,-0.2196639701,2.6170012208,-1.0360641026,0.468,0.016,-0.1900893582,2.0369262695,0.5844726563,0.468,0.016,-0.1900893582,2.0369262695,0.5844726563,0.73439120165,0.74002674115
58,0.149,0.036796739,0.2298008698,2.1548941917,0.4332957336,0.337,0.0630555311,0.7688789412,1.7176987984,0.3633139445,0.514,0.0402988834,-0.1339394999,1.6137145405,0.3422395553,0.514,0.0402988834,-0.1339394999,1.6137145405,0.3422395553,0.7731005275499999,0.77347195395
59,0.216,0.013190906,-0.9047619048,2.3953626635,0.9593861448,0.277,0.0292574777,-0.5132256956,1.5856897982,0.2398140816,0.507,0.0215870331,-0.6080518279,1.9648639688,-0.7658388594,0.507,0.0215870331,-0.6080518279,1.9648639688,-0.7658388594,0.7859598081299999,0.7892583018500001
60,0.273,0.0156843871,0.4426048565,1.4839381321,-0.0171057167,0.29,0.0325576412,0.021978022,2.3678355287,0.4172570605,0.437,0.0248193473,-0.1192285213,2.1044126328,0.0749572335,0.437,0.0248193473,-0.1192285213,2.1044126328,0.0749572335,0.7328559269999999,0.7337857495
61,0.298,0.0299332591,0.293043043,2.1843759965,-0.8637519434,0.201,0.0418807832,-0.6071090943,1.5740538973,0.1063451899,0.501,0.0496386946,-0.2719222087,2.1767036231,-0.3312736897,0.501,0.0496386946,-0.2719222087,2.1767036231,-0.3312736897,0.80770171745,0.8091062905999999
62,0.281,0.0245764115,-0.0223409422,1.8849282926,0.2837480951,0.145,0.0104880885,-0.5714285714,1.3429752066,0.3900528774,0.574,0.029563491,0.0777488614,2.6702265813,-0.8457150183,0.574,0.029563491,0.0777488614,2.6702265813,-0.8457150183,0.8114583684650001,0.8137792037999999
63,0.23,0.0167332005,0.1914893617,2.3278061224,-0.864406405,0.246,0.0165529454,-0.3653995345,2.1221428952,-0.1428726702,0.524,0.0182756669,0.0356489945,2.2650686651,0.504253493,0.524,0.0182756669,0.0356489945,2.2650686651,0.504253493,0.81713361871,0.8179565082499998
64,0.258,0.0248193473,-0.3997662186,1.7122723056,0.1801328282,0.219,0.042708313,-0.348283803,1.9232997172,0.1719898123,0.523,0.0467546789,-0.5723170989,1.7393313852,0.6724084969,0.523,0.0467546789,-0.5723170989,1.7393313852,0.6724084969,0.81894117205,0.8191627686
65,0.247,0.0220454077,-0.7125984252,1.5781893004,0.3477670622,0.238,0.0206397674,-0.3319189062,1.8279111287,-0.3452926775,0.515,0.0350713558,-0.641350211,2.1113424549,0.6432878078,0.515,0.0350713558,-0.641350211,2.1113424549,0.6432878078,0.79697386655,0.7943296248000001
66,0.216,0.0285306852,-0.6404233351,2.069982312,0.7096975443,0.309,0.0361109402,-0.3150239562,2.8301615605,-1.188438849,0.475,0.0250998008,-0.6290322581,1.8046107332,-0.4078954778,0.475,0.0250998008,-0.6290322581,1.8046107332,-0.4078954778,0.8239477274,0.8222716882000001
67,0.213,0.0201494417,0.0585562847,2.0556310515,0.2192973524,0.269,0.0215406592,-0.0116123269,2.1189989596,-0.178291537,0.518,0.0191311265,-0.4539978094,2.564140464,-0.4635823444,0.518,0.0191311265,-0.4539978094,2.564140464,-0.4635823444,0.80193771975,0.7919369989
68,0.21,0.0392428337,-0.7561837456,1.9060971496,-0.1935997448,0.302,0.0220454077,-0.2170385396,2.2386577249,0.6277727484,0.488,0.0326496554,-0.2487889944,2.2298311445,0.1696330777,0.488,0.0326496554,-0.2487889944,2.2298311445,0.1696330777,0.8975402157750002,0.8924722752749998
69,0.243,0.0344383507,-0.0032062099,1.9689818541,0.4706702238,0.263,0.036138622,0.2244832559,1.3039370651,-0.2829838462,0.494,0.0162480768,-0.4807090719,1.7649793388,0.4937647309,0.494,0.0162480768,-0.4807090719,1.7649793388,0.4937647309,0.8425816240600001,0.833634963705
70,0.257,0.0237907545,-0.2176533144,1.359368952,-0.1376845099,0.242,0.0283901391,-0.5061898212,1.7339587092,0.2100299378,0.501,0.0344093011,0.0168243954,1.9226168736,0.2226770648,0.501,0.0344093011,0.0168243954,1.9226168736,0.2226770648,0.929819989005,0.921642052905
71,0.262,0.014,0.0064446831,1.9380466472,0.5160349854,0.262,0.0163095064,-0.6618635927,1.2872689242,-0.3236269296,0.476,0.0274590604,-0.4198497182,1.5496520766,0.2034376562,0.476,0.0274590604,-0.4198497182,1.5496520766,0.2034376562,0.8498062316,0.8361384991499999
72,0.226,0.013190906,-0.9881305638,1.8008323424,-0.3476794476,0.237,0.0287402157,0.3265759511,2.4074157672,-0.8957254061,0.537,0.0312409987,0.2324124181,2.1058393241,0.5865951933,0.537,0.0312409987,0.2324124181,2.1058393241,0.5865951933,0.80496330898,0.7986985565299999
73,0.241,0.0341174442,-0.9788022227,1.1961154214,0.3810367481,0.242,0.0297657521,-0.4622402433,1.6585587697,-0.5071199968,0.517,0.0423792402,-0.8027872306,2.6708858091,-0.8012285357,0.517,0.0423792402,-0.8027872306,2.6708858091,-0.8012285357,0.8563602181000001,0.8537294189999999
74,0.213,0.0265706605,-0.3348480545,2.4373078991,-0.8559143504,0.29,0.0304959014,-0.1882352941,1.6675338189,-0.1375118688,0.497,0.0328024389,-0.3739435168,1.5743736267,-0.1774734296,0.497,0.0328024389,-0.3739435168,1.5743736267,-0.1774734296,0.8310433070600001,0.816402180505
75,0.258,0.0224944438,-0.2133277452,1.9858223062,0.4870768025,0.268,0.027676705,-0.1270557885,1.2896024923,-0.3370698109,0.474,0.0288790582,-0.8705171763,1.9844297224,0.3208618162,0.474,0.0288790582,-0.8705171763,1.9844297224,0.3208618162,0.8598056474200002,0.8554991541200001
76,0.259,0.0321558704,-0.6462941405,2.525246082,-0.9495575386,0.235,0.0408656335,-0.8020134228,1.9958585822,-0.2439717442,0.506,0.0205912603,-0.6066481994,2.0685297259,0.4068404933,0.506,0.0205912603,-0.6066481994,2.0685297259,0.4068404933,0.8325861832499999,0.8313146205999999
77,0.278,0.0427317212,0.1423640043,2.9555207787,-1.3038375923,0.192,0.0248193473,-0.191026064,2.1044126328,0.0749572335,0.53,0.027202941,0.2348484848,2.1046384222,0.4023809756,0.53,0.027202941,0.2348484848,2.1046384222,0.4023809756,0.80323502021,0.79910605525
78,0.264,0.0243721152,-0.2389229721,1.8944835561,-0.386266901,0.223,0.0265706605,-0.4917753829,1.8980210097,-0.4081265737,0.513,0.0265706605,-0.2103289094,2.3867497532,-0.9038916122,0.513,0.0265706605,-0.2103289094,2.3867497532,-0.9038916122,0.8244381514400001,0.8204870206499999
79,0.247,0.0256124969,-0.7624579639,1.8922237507,0.0182123366,0.364,0.0235372046,-0.5284687673,1.6245552529,-0.0469339142,0.389,0.0239582971,-0.0822637106,2.5268062014,0.4288811212,0.389,0.0239582971,-0.0822637106,2.5268062014,0.4288811212,0.84043107076,0.8391832318000001
80,0.252,0.0174928557,-0.2686567164,1.6280276817,-0.3631734744,0.291,0.0310483494,-0.1070761569,2.0284301234,-0.4065403439,0.457,0.0186010752,0.1498959056,2.1968826222,0.8725954637,0.457,0.0186010752,0.1498959056,2.1968826222,0.8725954637,0.8048494943549999,0.8037710344499999
81,0.249,0.01356466,-0.0647181628,1.9651465028,0.1514485311,0.238,0.0180554701,-0.2084870849,1.322236441,-0.0825676396,0.513,0.0261916017,0.02964495,1.7398405426,0.4938934321,0.513,0.0261916017,0.02964495,1.7398405426,0.4938934321,0.9095637382,0.9001469278500002
82,0.23,0.0176068169,0.1923076923,2.5,-0.4122303636,0.275,0.0298328678,-0.3267973856,2.0581365989,-0.5084505934,0.495,0.0216794834,-0.3225806452,2.6810774106,-0.9274382889,0.495,0.0216794834,-0.3225806452,2.6810774106,-0.9274382889,0.92579785416,0.9196138043099996
83,0.293,0.0269443872,0.084680253,2.1433759078,0.7726351943,0.241,0.0224499443,-0.4443120905,1.4725529101,-0.1977945302,0.466,0.0326190129,-0.5773641662,2.7063181921,-1.0377844328,0.466,0.0326190129,-0.5773641662,2.7063181921,-1.0377844328,0.8528451131000001,0.8442081804500001
84,0.295,0.0194935887,0.1833333333,2.3718836565,-0.850482055,0.253,0.0416653333,-0.0615673834,2.3847833358,0.1351287482,0.452,0.0265706605,-0.1275495547,2.5600919677,0.8079370886,0.452,0.0265706605,-0.1275495547,2.5600919677,0.8079370886,0.81378197371,0.8135271401999999
85,0.285,0.0118321596,-0.5185185185,2.1683673469,0.5433134495,0.203,0.0218174242,-0.4478764479,3.1140632724,-1.3900692755,0.512,0.0128840987,-0.083535109,2.3327768907,0.8163607337,0.512,0.0128840987,-0.083535109,2.3327768907,0.8163607337,0.8562916974049999,0.8499268131549998
86,0.213,0.0087177979,0.4549763033,1.7957063712,-0.0543353054,0.287,0.0156843871,-0.2478559177,2.1383105294,-0.6826736025,0.5,0.0141421356,-0.3076923077,2.2625,-0.7954951288,0.5,0.0141421356,-0.3076923077,2.2625,-0.7954951288,0.7771899198000003,0.77645396995
87,0.254,0.0217715411,-0.2895736598,2.1600972066,0.3825688729,0.248,0.0213541565,-0.2056737589,2.521410434,-0.7092172823,0.498,0.0261916017,0.2176870748,1.3114476111,-0.157284521,0.498,0.0261916017,0.2176870748,1.3114476111,-0.157284521,0.8400257183,0.8344997705999999
88,0.268,0.0381575681,-0.4599354999,1.8030223554,0.1726862075,0.292,0.0169115345,-0.6257668712,1.2905521052,-0.1600265016,0.44,0.0288097206,-0.0882352941,2.5580635796,0.5081116346,0.44,0.0288097206,-0.0882352941,2.5580635796,0.5081116346,0.7106685934000001,0.7089957817999999
89,0.249,0.0422374242,-0.2427219796,2.592844467,-1.1057766394,0.298,0.0258069758,-0.1044577512,1.5346021697,0.2213243332,0.453,0.0473919824,0.1590542719,2.6087343166,0.9153683758,0.453,0.0473919824,0.1590542719,2.6087343166,0.9153683758,0.8098069136000001,0.8078703032
90,0.228,0.0516333226,0.1569803775,1.6667166604,-0.029029213,0.349,0.036796739,-0.1161856047,2.6844264709,-1.0780609804,0.423,0.0299332591,-0.2166505947,2.4534289302,-0.6959679606,0.423,0.0299332591,-0.2166505947,2.4534289302,-0.6959679606,0.8440497971,0.8436949582000001
91,0.252,0.0174928557,-0.7852684145,1.7946302704,-0.3071281852,0.238,0.0222710575,-0.7039106145,2.7036940687,1.1210847078,0.51,0.0158113883,-0.2195121951,2.788,1.1384199577,0.51,0.0158113883,-0.2195121951,2.788,1.1384199577,0.8804942060000001,0.8751652866
92,0.26,0.0114017543,-0.9411764706,2.5,0.6071940134,0.219,0.0251793566,0.2692540934,2.0228134423,-0.1172659585,0.521,0.0298998328,-0.0102960103,2.3933381379,0.8994236741,0.521,0.0298998328,-0.0102960103,2.3933381379,0.8994236741,0.78749868805,0.7793919689
