Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD
1,0.2705,0.1065586693,0.1088755851,3.0587898022,0.6048345256,0.2345,0.0968749194,0.0179148797,2.8277652782,0.1609913096,0.495,0.1068877916,-0.0545968758,3.0850279388,-0.183017751,0.495,0.1068877916,-0.0545968758,3.0850279388,-0.183017751,0.71176977605,0.7119888226
2,0.226,0.0855803716,-0.0388981517,2.7344221328,0.2172208565,0.259,0.0798060148,-0.0203689808,2.443783245,-0.0741553193,0.515,0.1042832681,-0.031736899,3.1237574316,-0.1898013345,0.515,0.1042832681,-0.031736899,3.1237574316,-0.1898013345,0.78983422385,0.7898593295
3,0.231,0.1006926015,0.1224202018,2.4542189048,0.2691507508,0.2635,0.0974307446,0.0127668263,2.9793930427,0.2912070645,0.5055,0.1086036371,0.1507232535,2.7805079044,0.1280064781,0.5055,0.1086036371,0.1507232535,2.7805079044,0.1280064781,0.800794240515,0.8017430957000002
4,0.2295,0.0974923074,0.0862288106,2.9862214233,0.2448709832,0.274,0.0988635423,0.0711735174,3.1986373942,0.1422426789,0.4965,0.1008104657,0.0672881295,3.2505574836,0.0370925536,0.4965,0.1008104657,0.0672881295,3.2505574836,0.0370925536,0.77398164805,0.7742030026499999
5,0.216,0.0882836338,0.0163771764,3.0654175662,0.3150668056,0.255,0.1025914226,0.1173825324,2.6739242049,0.2472738009,0.529,0.1100409015,-0.0716430219,3.5846447034,-0.2817081785,0.529,0.1100409015,-0.0716430219,3.5846447034,-0.2817081785,0.7053284405900001,0.7065731888499999
6,0.294,0.1066020638,0.0752082959,2.5035408877,0.1380753099,0.244,0.0825469563,-0.0795206586,3.0439133713,-0.3015814248,0.462,0.1022545842,0.0509293923,3.3157691004,0.130339878,0.462,0.1022545842,0.0509293923,3.3157691004,0.130339878,0.8400510180000001,0.84050517255
7,0.245,0.1045227248,0.0535083874,3.1415831889,0.5464525051,0.2645,0.1061355266,0.1264778568,2.3615119546,0.0507571502,0.4905,0.0984111274,0.0170837976,2.6992418991,0.1239369852,0.4905,0.0984111274,0.0170837976,2.6992418991,0.1239369852,0.81681554876,0.8170895733500002
8,0.228,0.080411442,0.0814073862,4.5967211584,0.5479551289,0.226,0.1025865488,0.0575474174,2.7277994545,0.0199625639,0.546,0.110154437,-0.0900829203,3.067774882,0.32595201,0.546,0.110154437,-0.0900829203,3.067774882,0.32595201,0.7818474831500001,0.7820877881
9,0.272,0.1091604324,-0.0131453308,2.8812155042,0.2713007497,0.318,0.1134724636,0.2139991734,3.4405641944,0.3773696373,0.41,0.1161895004,0.0040106952,2.8997530864,0.2017776509,0.41,0.1161895004,0.0040106952,2.8997530864,0.2017776509,0.76403364875,0.7645986961000002
10,0.2415,0.0982484097,0.0373525148,2.8096430429,0.2377868167,0.241,0.1127785441,0.1050362182,3.5635814133,0.642514313,0.5175,0.1177656571,-0.0547916169,2.7342680009,0.0323164533,0.5175,0.1177656571,-0.0547916169,2.7342680009,0.0323164533,0.68008450385,0.6811542617499999
11,0.237,0.0907248588,-0.003355419,2.7714197482,0.0679016691,0.255,0.0973396117,0.1973825892,2.6167807242,0.2659133786,0.508,0.110390217,-0.0432711695,2.6571746981,0.0256642955,0.508,0.110390217,-0.0432711695,2.6571746981,0.0256642955,0.7663275058,0.76652139405
12,0.295,0.1221679172,0.1662054043,2.3786857234,0.2599601818,0.2275,0.0944391338,0.3991216631,2.4685623001,0.1272217957,0.4775,0.1261695288,0.1335499,2.7785269443,0.0906944337,0.4775,0.1261695288,0.1335499,2.7785269443,0.0906944337,0.7606499918499998,0.7607151004999999
13,0.2655,0.1026389302,-0.1097806878,2.3872473993,-0.1640097781,0.253,0.0950841732,0.0267294359,2.3208245332,-0.1034088042,0.4815,0.1045597915,-0.0652172963,2.4794541006,0.3515353764,0.4815,0.1045597915,-0.0652172963,2.4794541006,0.3515353764,0.7375424576149999,0.7395493140499999
14,0.265,0.116511802,0.2180470777,2.1734684533,0.2091173638,0.2795,0.1208501138,0.3233472923,4.1886594377,0.6037200474,0.4555,0.1108816937,0.2544354814,2.7379057927,-0.2928854057,0.4555,0.1108816937,0.2544354814,2.7379057927,-0.2928854057,0.6372191278150001,0.63777533035
15,0.26,0.1,-0.0251402244,2.7223,0.1815,0.2745,0.1089713265,0.162744963,3.3448965136,0.1845041813,0.4655,0.1303255539,0.1833092583,2.4155660434,-0.1444580833,0.4655,0.1303255539,0.1833092583,2.4155660434,-0.1444580833,0.6346159763999999,0.6365972518499999
16,0.2605,0.116252957,0.0473817991,3.2206756518,0.456281727,0.2775,0.1186117616,-0.072722343,2.267232432,0.1601714935,0.462,0.1187686827,0.0934778688,2.5561199361,0.2151525213,0.462,0.1187686827,0.0934778688,2.5561199361,0.2151525213,0.800114596455,0.80277666225
