Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD
1,0.274,0.0867409938,0.0961708745,3.2034344961,-0.0468129991,0.226,0.0855803716,0.1684793465,2.6729019994,0.3368780356,0.5,0.0921954446,-0.0588235294,3.0553633218,0.6316504507,0.5,0.0921954446,-0.0588235294,3.0553633218,0.6316504507,0.71176977605,0.7119888226
2,0.3,0.1058300524,0.0744186047,2.7702487245,0.341686633,0.24,0.0948683298,-0.1202489442,2.4985185185,0.4989371419,0.46,0.1024695077,0.0088105727,2.5662585034,-0.4238194603,0.46,0.1024695077,0.0088105727,2.5662585034,-0.4238194603,0.78983422385,0.7898593295
3,0.254,0.086510115,0.039957916,3.3602637346,0.2241560898,0.229,0.0872295821,0.0055498686,3.0542553234,0.4310910268,0.517,0.1042161216,-0.1648005803,2.7001099538,-0.0851000448,0.517,0.1042161216,-0.1648005803,2.7001099538,-0.0851000448,0.800794240515,0.8017430957000002
4,0.277,0.1068690788,-0.1532540781,2.7801049302,0.202954115,0.259,0.0864233765,0.2173668605,2.9576369044,-0.4413534898,0.464,0.1144727042,-0.1306376167,2.0990358339,0.2245844666,0.464,0.1144727042,-0.1306376167,2.0990358339,0.2245844666,0.77398164805,0.7742030026499999
5,0.25,0.1122497216,-0.03187251,2.8722600151,0.392407379,0.285,0.100124922,0.0258952587,2.285166137,0.2510579445,0.465,0.1184271928,0.0599905527,2.267713308,-0.1697832347,0.465,0.1184271928,0.0599905527,2.267713308,-0.1697832347,0.7053284405900001,0.7065731888499999
6,0.258,0.0907524104,-0.1490261365,2.216735256,-0.15810834,0.279,0.1034842983,-0.0043195087,2.5934557372,0.6239123536,0.463,0.109,-0.116637845,2.2213948863,-0.0448298841,0.463,0.109,-0.116637845,2.2213948863,-0.0448298841,0.8400510180000001,0.84050517255
7,0.285,0.0923309266,0.042338092,2.3045639442,0.024773823,0.206,0.092,0.1277613408,2.1220492172,-0.2729822471,0.509,0.1032908515,0.0326518929,2.5181055843,-0.3641454847,0.509,0.1032908515,0.0326518929,2.5181055843,-0.3641454847,0.81681554876,0.8170895733500002
8,0.219,0.0932148057,0.0168494342,2.2435656493,0.0128008937,0.227,0.0928493403,0.1547673717,2.0353099712,-0.3254202577,0.554,0.0893532316,-0.1196623384,3.236483488,-0.2255016213,0.554,0.0893532316,-0.1196623384,3.236483488,-0.2255016213,0.7818474831500001,0.7820877881
9,0.243,0.0842674314,0.113122794,2.0926439072,-0.1053438964,0.358,0.1006777036,-0.1322193884,2.4641640851,0.0746950518,0.399,0.1007422454,-0.0325469062,2.8693163266,0.0566765717,0.399,0.1007422454,-0.0325469062,2.8693163266,0.0566765717,0.76403364875,0.7645986961000002
10,0.307,0.1014938422,0.0446482129,2.1948862301,-0.1044143911,0.241,0.090934042,0.1246305574,3.1236441056,0.5073479936,0.452,0.1043839068,-0.1638726747,3.766517398,0.1447342792,0.452,0.1043839068,-0.1638726747,3.766517398,0.1447342792,0.68008450385,0.6811542617499999
11,0.292,0.0945304184,-0.340565707,2.741615098,-0.3196595077,0.175,0.0867467579,-0.0556492411,2.728722641,0.1493636298,0.533,0.1012965942,-0.2044862792,2.1393499557,-0.0955123958,0.533,0.1012965942,-0.2044862792,2.1393499557,-0.0955123958,0.7663275058,0.76652139405
12,0.324,0.123790145,0.0654767565,2.4505275452,0.035766697,0.232,0.1008761617,0.1282196321,2.7507907989,0.5409911746,0.444,0.1156027681,0.0010255396,3.0284497407,0.0878805406,0.444,0.1156027681,0.0010255396,3.0284497407,0.0878805406,0.7606499918499998,0.7607151004999999
13,0.293,0.1157626883,0.2397199279,2.5104411599,-0.284100969,0.213,0.0829517932,-0.059523498,2.5766157423,0.2399195688,0.494,0.1160344776,0.1398323776,2.5591566287,-0.171179683,0.494,0.1160344776,0.1398323776,2.5591566287,-0.171179683,0.7375424576149999,0.7395493140499999
