Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
97,0.4413953488,0.1171280634,0.5997815326,2.483990028,-0.0548446718,0.1293023256,0.0718329894,0.6072945489,2.8247289612,0.5680310018,0.4293023256,0.0793401669,0.0585222288,2.1988717208,-0.1022758513,0.4293023256,0.0793401669,0.0585222288,2.1988717208,-0.1022758513
