Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
285,0.2824,0.0534625102,-0.035371237,2.736041874,0.449495707,0.224,0.0585149554,-0.0929883765,2.6129356276,-0.6286435067,0.4936,0.0694481101,0.1609740807,3.1372080679,-0.4985071891,0.4936,0.0694481101,0.1609740807,3.1372080679,-0.4985071891
