Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 300 | GridSize: 7
Generation 2 | Revalues: 504 | GridSize: 13
Generation 3 | Revalues: 728 | GridSize: 16
Generation 4 | Revalues: 948 | GridSize: 18
Generation 5 | Revalues: 1176 | GridSize: 16
Generation 6 | Revalues: 1414 | GridSize: 16
Generation 7 | Revalues: 1622 | GridSize: 10
Generation 8 | Revalues: 1840 | GridSize: 17
Generation 9 | Revalues: 2066 | GridSize: 17
Generation 10 | Revalues: 2268 | GridSize: 20
Generation 11 | Revalues: 2486 | GridSize: 17
Generation 12 | Revalues: 2706 | GridSize: 13
Generation 13 | Revalues: 2942 | GridSize: 16
Generation 14 | Revalues: 3156 | GridSize: 22
Generation 15 | Revalues: 3382 | GridSize: 21
Generation 16 | Revalues: 3594 | GridSize: 25
Generation 17 | Revalues: 3796 | GridSize: 27
Generation 18 | Revalues: 4014 | GridSize: 35
Generation 19 | Revalues: 4236 | GridSize: 18
Generation 20 | Revalues: 4460 | GridSize: 18
Generation 21 | Revalues: 4698 | GridSize: 24
Generation 22 | Revalues: 4906 | GridSize: 25
Generation 23 | Revalues: 5124 | GridSize: 28
Generation 24 | Revalues: 5352 | GridSize: 23
Generation 25 | Revalues: 5614 | GridSize: 24
Generation 26 | Revalues: 5836 | GridSize: 22
Generation 27 | Revalues: 6068 | GridSize: 20
Generation 28 | Revalues: 6306 | GridSize: 19
Generation 29 | Revalues: 6540 | GridSize: 22
Generation 30 | Revalues: 6754 | GridSize: 24
Generation 31 | Revalues: 6952 | GridSize: 23
Generation 32 | Revalues: 7166 | GridSize: 25
Generation 33 | Revalues: 7380 | GridSize: 23
Generation 34 | Revalues: 7582 | GridSize: 21
Generation 35 | Revalues: 7792 | GridSize: 26
Generation 36 | Revalues: 8014 | GridSize: 24
Generation 37 | Revalues: 8208 | GridSize: 20
Generation 38 | Revalues: 8418 | GridSize: 27
Generation 39 | Revalues: 8626 | GridSize: 25
Generation 40 | Revalues: 8842 | GridSize: 31
Generation 41 | Revalues: 9062 | GridSize: 32
Generation 42 | Revalues: 9298 | GridSize: 30
Generation 43 | Revalues: 9516 | GridSize: 33
Generation 44 | Revalues: 9764 | GridSize: 31
Generation 45 | Revalues: 9982 | GridSize: 28
Generation 46 | Revalues: 10196 | GridSize: 17
Generation 47 | Revalues: 10414 | GridSize: 21
Generation 48 | Revalues: 10644 | GridSize: 12
Generation 49 | Revalues: 10882 | GridSize: 17
Generation 50 | Revalues: 11122 | GridSize: 20
Generation 51 | Revalues: 11324 | GridSize: 23
Generation 52 | Revalues: 11550 | GridSize: 26
Generation 53 | Revalues: 11772 | GridSize: 27
Generation 54 | Revalues: 12002 | GridSize: 29
Generation 55 | Revalues: 12208 | GridSize: 24
Generation 56 | Revalues: 12450 | GridSize: 29
Generation 57 | Revalues: 12684 | GridSize: 31
Generation 58 | Revalues: 12904 | GridSize: 30
Generation 59 | Revalues: 13120 | GridSize: 31
Generation 60 | Revalues: 13340 | GridSize: 22
Generation 61 | Revalues: 13542 | GridSize: 23
Generation 62 | Revalues: 13768 | GridSize: 25
Generation 63 | Revalues: 13978 | GridSize: 26
Generation 64 | Revalues: 14194 | GridSize: 29
Generation 65 | Revalues: 14414 | GridSize: 24
Generation 66 | Revalues: 14648 | GridSize: 26
Generation 67 | Revalues: 14872 | GridSize: 31
Generation 68 | Revalues: 15134 | GridSize: 26
Generation 69 | Revalues: 15356 | GridSize: 18
Generation 70 | Revalues: 15572 | GridSize: 21
Generation 71 | Revalues: 15750 | GridSize: 25
Generation 72 | Revalues: 15960 | GridSize: 23
Generation 73 | Revalues: 16194 | GridSize: 20
Generation 74 | Revalues: 16408 | GridSize: 23
Generation 75 | Revalues: 16630 | GridSize: 21
Generation 76 | Revalues: 16868 | GridSize: 22
Generation 77 | Revalues: 17096 | GridSize: 24
Generation 78 | Revalues: 17306 | GridSize: 27
Generation 79 | Revalues: 17530 | GridSize: 24
Generation 80 | Revalues: 17752 | GridSize: 26
Generation 81 | Revalues: 17970 | GridSize: 24
Generation 82 | Revalues: 18194 | GridSize: 24
Generation 83 | Revalues: 18418 | GridSize: 22
Generation 84 | Revalues: 18646 | GridSize: 25
Generation 85 | Revalues: 18846 | GridSize: 26
Generation 86 | Revalues: 19076 | GridSize: 28
Generation 87 | Revalues: 19294 | GridSize: 30
Generation 88 | Revalues: 19506 | GridSize: 27
Generation 89 | Revalues: 19728 | GridSize: 25
Generation 90 | Revalues: 19952 | GridSize: 29
Generation 91 | Revalues: 20190 | GridSize: 34
Generation 92 | Revalues: 20412 | GridSize: 31
Generation 93 | Revalues: 20632 | GridSize: 30
Generation 94 | Revalues: 20842 | GridSize: 31
Generation 95 | Revalues: 21052 | GridSize: 32
Generation 96 | Revalues: 21278 | GridSize: 34
Generation 97 | Revalues: 21520 | GridSize: 31
Generation 98 | Revalues: 21746 | GridSize: 32
Generation 99 | Revalues: 21948 | GridSize: 35
Generation 100 | Revalues: 22154 | GridSize: 34
Generation 101 | Revalues: 22358 | GridSize: 36
Generation 102 | Revalues: 22572 | GridSize: 30
Generation 103 | Revalues: 22794 | GridSize: 34
Generation 104 | Revalues: 23012 | GridSize: 37
Generation 105 | Revalues: 23236 | GridSize: 35
Generation 106 | Revalues: 23438 | GridSize: 37
Generation 107 | Revalues: 23660 | GridSize: 37
Generation 108 | Revalues: 23878 | GridSize: 37
Generation 109 | Revalues: 24094 | GridSize: 38
Generation 110 | Revalues: 24296 | GridSize: 38
Generation 111 | Revalues: 24524 | GridSize: 39
Generation 112 | Revalues: 24758 | GridSize: 42
Generation 113 | Revalues: 24988 | GridSize: 41
Generation 114 | Revalues: 25192 | GridSize: 46
Generation 115 | Revalues: 25426 | GridSize: 40
Generation 116 | Revalues: 25646 | GridSize: 38
Generation 117 | Revalues: 25866 | GridSize: 42
Generation 118 | Revalues: 26132 | GridSize: 35
Generation 119 | Revalues: 26340 | GridSize: 35
Generation 120 | Revalues: 26540 | GridSize: 37
Generation 121 | Revalues: 26760 | GridSize: 43
Generation 122 | Revalues: 26968 | GridSize: 43
Generation 123 | Revalues: 27182 | GridSize: 42
Generation 124 | Revalues: 27392 | GridSize: 39
Generation 125 | Revalues: 27612 | GridSize: 41
Generation 126 | Revalues: 27846 | GridSize: 45
Generation 127 | Revalues: 28068 | GridSize: 48
Generation 128 | Revalues: 28264 | GridSize: 48
Generation 129 | Revalues: 28490 | GridSize: 51
Generation 130 | Revalues: 28712 | GridSize: 45
Generation 131 | Revalues: 28938 | GridSize: 44
Generation 132 | Revalues: 29170 | GridSize: 43
Generation 133 | Revalues: 29396 | GridSize: 46
Generation 134 | Revalues: 29628 | GridSize: 44
Generation 135 | Revalues: 29830 | GridSize: 45
Generation 136 | Revalues: 30056 | GridSize: 40
Generation 137 | Revalues: 30284 | GridSize: 42
Generation 138 | Revalues: 30494 | GridSize: 44
Generation 139 | Revalues: 30684 | GridSize: 43
Generation 140 | Revalues: 30918 | GridSize: 46
Generation 141 | Revalues: 31150 | GridSize: 47
Generation 142 | Revalues: 31354 | GridSize: 43
Generation 143 | Revalues: 31572 | GridSize: 44
Generation 144 | Revalues: 31782 | GridSize: 40
Generation 145 | Revalues: 31998 | GridSize: 47
Generation 146 | Revalues: 32238 | GridSize: 48
Generation 147 | Revalues: 32446 | GridSize: 46
Generation 148 | Revalues: 32648 | GridSize: 51
Generation 149 | Revalues: 32860 | GridSize: 47
Generation 150 | Revalues: 33084 | GridSize: 46
Generation 151 | Revalues: 33320 | GridSize: 47
Generation 152 | Revalues: 33532 | GridSize: 46
Generation 153 | Revalues: 33772 | GridSize: 46
Generation 154 | Revalues: 34002 | GridSize: 49
Generation 155 | Revalues: 34224 | GridSize: 52
Generation 156 | Revalues: 34438 | GridSize: 52
Generation 157 | Revalues: 34630 | GridSize: 49
Generation 158 | Revalues: 34842 | GridSize: 51
Generation 159 | Revalues: 35090 | GridSize: 50
Generation 160 | Revalues: 35318 | GridSize: 50
Generation 161 | Revalues: 35534 | GridSize: 51
Generation 162 | Revalues: 35742 | GridSize: 53
Generation 163 | Revalues: 35952 | GridSize: 55
Generation 164 | Revalues: 36176 | GridSize: 54
Generation 165 | Revalues: 36408 | GridSize: 54
Generation 166 | Revalues: 36622 | GridSize: 52
Generation 167 | Revalues: 36858 | GridSize: 49
Generation 168 | Revalues: 37062 | GridSize: 45
Generation 169 | Revalues: 37256 | GridSize: 46
Generation 170 | Revalues: 37476 | GridSize: 48
Generation 171 | Revalues: 37728 | GridSize: 47
Generation 172 | Revalues: 37958 | GridSize: 48
Generation 173 | Revalues: 38188 | GridSize: 52
Generation 174 | Revalues: 38398 | GridSize: 47
Generation 175 | Revalues: 38594 | GridSize: 50
Generation 176 | Revalues: 38796 | GridSize: 46
Generation 177 | Revalues: 39002 | GridSize: 43
Generation 178 | Revalues: 39236 | GridSize: 48
Generation 179 | Revalues: 39476 | GridSize: 49
Generation 180 | Revalues: 39714 | GridSize: 47
Generation 181 | Revalues: 39938 | GridSize: 49
Generation 182 | Revalues: 40152 | GridSize: 51
Generation 183 | Revalues: 40374 | GridSize: 52
Generation 184 | Revalues: 40586 | GridSize: 55
Generation 185 | Revalues: 40810 | GridSize: 53
Generation 186 | Revalues: 41040 | GridSize: 54
Generation 187 | Revalues: 41254 | GridSize: 51
Generation 188 | Revalues: 41472 | GridSize: 52
Generation 189 | Revalues: 41680 | GridSize: 55
Generation 190 | Revalues: 41908 | GridSize: 54
Generation 191 | Revalues: 42124 | GridSize: 56
Generation 192 | Revalues: 42364 | GridSize: 59
Generation 193 | Revalues: 42568 | GridSize: 59
Generation 194 | Revalues: 42780 | GridSize: 53
Generation 195 | Revalues: 42998 | GridSize: 53
Generation 196 | Revalues: 43220 | GridSize: 52
Generation 197 | Revalues: 43420 | GridSize: 57
Generation 198 | Revalues: 43628 | GridSize: 59
Generation 199 | Revalues: 43850 | GridSize: 63
Generation 200 | Revalues: 44056 | GridSize: 63
Generation 201 | Revalues: 44286 | GridSize: 57
Generation 202 | Revalues: 44510 | GridSize: 48
Generation 203 | Revalues: 44734 | GridSize: 46
Generation 204 | Revalues: 44954 | GridSize: 43
Generation 205 | Revalues: 45190 | GridSize: 46
Generation 206 | Revalues: 45420 | GridSize: 48
Generation 207 | Revalues: 45632 | GridSize: 49
Generation 208 | Revalues: 45870 | GridSize: 49
Generation 209 | Revalues: 46084 | GridSize: 49
Generation 210 | Revalues: 46302 | GridSize: 42
Generation 211 | Revalues: 46538 | GridSize: 38
Generation 212 | Revalues: 46754 | GridSize: 38
Generation 213 | Revalues: 46962 | GridSize: 39
Generation 214 | Revalues: 47194 | GridSize: 45
Generation 215 | Revalues: 47422 | GridSize: 43
Generation 216 | Revalues: 47638 | GridSize: 43
Generation 217 | Revalues: 47862 | GridSize: 42
Generation 218 | Revalues: 48096 | GridSize: 44
Generation 219 | Revalues: 48304 | GridSize: 41
Generation 220 | Revalues: 48512 | GridSize: 38
Generation 221 | Revalues: 48768 | GridSize: 41
Generation 222 | Revalues: 48992 | GridSize: 40
Generation 223 | Revalues: 49234 | GridSize: 44
Generation 224 | Revalues: 49466 | GridSize: 39
Generation 225 | Revalues: 49704 | GridSize: 41
Generation 226 | Revalues: 49926 | GridSize: 40
Generation 227 | Revalues: 50126 | GridSize: 36
Generation 228 | Revalues: 50362 | GridSize: 40
Generation 229 | Revalues: 50596 | GridSize: 43
Generation 230 | Revalues: 50820 | GridSize: 45
Generation 231 | Revalues: 51022 | GridSize: 48
Generation 232 | Revalues: 51260 | GridSize: 50
Generation 233 | Revalues: 51482 | GridSize: 48
Generation 234 | Revalues: 51678 | GridSize: 50
Generation 235 | Revalues: 51882 | GridSize: 46
Generation 236 | Revalues: 52132 | GridSize: 49
Generation 237 | Revalues: 52358 | GridSize: 55
Generation 238 | Revalues: 52554 | GridSize: 58
Generation 239 | Revalues: 52774 | GridSize: 60
Generation 240 | Revalues: 52988 | GridSize: 63
Generation 241 | Revalues: 53202 | GridSize: 55
Generation 242 | Revalues: 53454 | GridSize: 59
Generation 243 | Revalues: 53678 | GridSize: 57
Generation 244 | Revalues: 53880 | GridSize: 58
Generation 245 | Revalues: 54116 | GridSize: 62
Generation 246 | Revalues: 54322 | GridSize: 65
Generation 247 | Revalues: 54540 | GridSize: 67
Generation 248 | Revalues: 54734 | GridSize: 63
Generation 249 | Revalues: 54968 | GridSize: 62
Generation 250 | Revalues: 55166 | GridSize: 62
Generation 251 | Revalues: 55384 | GridSize: 61
Generation 252 | Revalues: 55596 | GridSize: 62
Generation 253 | Revalues: 55830 | GridSize: 63
Generation 254 | Revalues: 56032 | GridSize: 65
Generation 255 | Revalues: 56250 | GridSize: 59
Generation 256 | Revalues: 56482 | GridSize: 62
Generation 257 | Revalues: 56714 | GridSize: 59
Generation 258 | Revalues: 56920 | GridSize: 58
Generation 259 | Revalues: 57128 | GridSize: 61
Generation 260 | Revalues: 57354 | GridSize: 65
Generation 261 | Revalues: 57574 | GridSize: 61
Generation 262 | Revalues: 57812 | GridSize: 60
Generation 263 | Revalues: 58058 | GridSize: 64
Generation 264 | Revalues: 58292 | GridSize: 65
Generation 265 | Revalues: 58508 | GridSize: 67
Generation 266 | Revalues: 58730 | GridSize: 64
Generation 267 | Revalues: 58946 | GridSize: 63
Generation 268 | Revalues: 59162 | GridSize: 66
Generation 269 | Revalues: 59382 | GridSize: 68
Generation 270 | Revalues: 59614 | GridSize: 66
Generation 271 | Revalues: 59864 | GridSize: 69
Generation 272 | Revalues: 60080 | GridSize: 68
Generation 273 | Revalues: 60304 | GridSize: 69
Generation 274 | Revalues: 60546 | GridSize: 65
Generation 275 | Revalues: 60758 | GridSize: 62
Generation 276 | Revalues: 60956 | GridSize: 62
Generation 277 | Revalues: 61176 | GridSize: 62
Generation 278 | Revalues: 61410 | GridSize: 69
Generation 279 | Revalues: 61652 | GridSize: 70
Generation 280 | Revalues: 61872 | GridSize: 73
Generation 281 | Revalues: 62078 | GridSize: 75
Generation 282 | Revalues: 62286 | GridSize: 74
Generation 283 | Revalues: 62510 | GridSize: 72
Generation 284 | Revalues: 62718 | GridSize: 74
Generation 285 | Revalues: 62946 | GridSize: 75
Generation 286 | Revalues: 63162 | GridSize: 67
Generation 287 | Revalues: 63394 | GridSize: 69
Generation 288 | Revalues: 63592 | GridSize: 67
Generation 289 | Revalues: 63772 | GridSize: 69
Generation 290 | Revalues: 63976 | GridSize: 72
Generation 291 | Revalues: 64204 | GridSize: 72
Generation 292 | Revalues: 64422 | GridSize: 70
Generation 293 | Revalues: 64646 | GridSize: 71
Generation 294 | Revalues: 64860 | GridSize: 81
Generation 295 | Revalues: 65078 | GridSize: 83
Generation 296 | Revalues: 65312 | GridSize: 81
Generation 297 | Revalues: 65520 | GridSize: 77
Generation 298 | Revalues: 65744 | GridSize: 76
Generation 299 | Revalues: 65960 | GridSize: 78
Generation 300 | Revalues: 66172 | GridSize: 79
Generation 301 | Revalues: 66402 | GridSize: 77
Generation 302 | Revalues: 66612 | GridSize: 76
Generation 303 | Revalues: 66822 | GridSize: 81
Generation 304 | Revalues: 67058 | GridSize: 83
Generation 305 | Revalues: 67266 | GridSize: 81
Generation 306 | Revalues: 67478 | GridSize: 79
Generation 307 | Revalues: 67704 | GridSize: 80
Generation 308 | Revalues: 67940 | GridSize: 77
Generation 309 | Revalues: 68166 | GridSize: 78
Generation 310 | Revalues: 68392 | GridSize: 82
Generation 311 | Revalues: 68636 | GridSize: 80
Generation 312 | Revalues: 68846 | GridSize: 84
Generation 313 | Revalues: 69068 | GridSize: 90
Generation 314 | Revalues: 69274 | GridSize: 91
Generation 315 | Revalues: 69492 | GridSize: 91
