Generation 0 | Revalues: 100 | GridSize: 3
Generation 1 | Revalues: 336 | GridSize: 7
Generation 2 | Revalues: 544 | GridSize: 10
Generation 3 | Revalues: 746 | GridSize: 12
Generation 4 | Revalues: 958 | GridSize: 9
Generation 5 | Revalues: 1182 | GridSize: 11
Generation 6 | Revalues: 1402 | GridSize: 16
Generation 7 | Revalues: 1616 | GridSize: 17
Generation 8 | Revalues: 1838 | GridSize: 15
Generation 9 | Revalues: 2046 | GridSize: 11
Generation 10 | Revalues: 2264 | GridSize: 14
Generation 11 | Revalues: 2470 | GridSize: 16
Generation 12 | Revalues: 2690 | GridSize: 13
Generation 13 | Revalues: 2890 | GridSize: 23
Generation 14 | Revalues: 3104 | GridSize: 25
Generation 15 | Revalues: 3330 | GridSize: 28
Generation 16 | Revalues: 3564 | GridSize: 19
Generation 17 | Revalues: 3746 | GridSize: 18
Generation 18 | Revalues: 3944 | GridSize: 23
Generation 19 | Revalues: 4164 | GridSize: 27
Generation 20 | Revalues: 4390 | GridSize: 21
Generation 21 | Revalues: 4640 | GridSize: 19
Generation 22 | Revalues: 4862 | GridSize: 15
Generation 23 | Revalues: 5068 | GridSize: 25
Generation 24 | Revalues: 5274 | GridSize: 22
Generation 25 | Revalues: 5502 | GridSize: 22
Generation 26 | Revalues: 5716 | GridSize: 16
Generation 27 | Revalues: 5946 | GridSize: 14
Generation 28 | Revalues: 6146 | GridSize: 16
Generation 29 | Revalues: 6344 | GridSize: 19
Generation 30 | Revalues: 6552 | GridSize: 25
Generation 31 | Revalues: 6766 | GridSize: 27
Generation 32 | Revalues: 7004 | GridSize: 17
Generation 33 | Revalues: 7234 | GridSize: 19
Generation 34 | Revalues: 7416 | GridSize: 24
Generation 35 | Revalues: 7664 | GridSize: 22
Generation 36 | Revalues: 7870 | GridSize: 18
Generation 37 | Revalues: 8070 | GridSize: 27
Generation 38 | Revalues: 8294 | GridSize: 22
Generation 39 | Revalues: 8540 | GridSize: 23
Generation 40 | Revalues: 8758 | GridSize: 17
Generation 41 | Revalues: 8992 | GridSize: 15
Generation 42 | Revalues: 9224 | GridSize: 13
Generation 43 | Revalues: 9448 | GridSize: 20
Generation 44 | Revalues: 9660 | GridSize: 16
Generation 45 | Revalues: 9880 | GridSize: 21
Generation 46 | Revalues: 10076 | GridSize: 21
Generation 47 | Revalues: 10286 | GridSize: 23
Generation 48 | Revalues: 10492 | GridSize: 28
Generation 49 | Revalues: 10708 | GridSize: 24
Generation 50 | Revalues: 10946 | GridSize: 26
Generation 51 | Revalues: 11160 | GridSize: 23
Generation 52 | Revalues: 11372 | GridSize: 22
Generation 53 | Revalues: 11588 | GridSize: 24
Generation 54 | Revalues: 11808 | GridSize: 19
Generation 55 | Revalues: 12012 | GridSize: 21
Generation 56 | Revalues: 12216 | GridSize: 22
Generation 57 | Revalues: 12408 | GridSize: 24
Generation 58 | Revalues: 12624 | GridSize: 25
Generation 59 | Revalues: 12814 | GridSize: 23
Generation 60 | Revalues: 13022 | GridSize: 20
Generation 61 | Revalues: 13222 | GridSize: 27
Generation 62 | Revalues: 13438 | GridSize: 18
Generation 63 | Revalues: 13682 | GridSize: 19
Generation 64 | Revalues: 13888 | GridSize: 24
Generation 65 | Revalues: 14104 | GridSize: 25
Generation 66 | Revalues: 14302 | GridSize: 28
Generation 67 | Revalues: 14498 | GridSize: 17
Generation 68 | Revalues: 14732 | GridSize: 28
Generation 69 | Revalues: 14950 | GridSize: 21
Generation 70 | Revalues: 15148 | GridSize: 21
Generation 71 | Revalues: 15370 | GridSize: 22
Generation 72 | Revalues: 15588 | GridSize: 21
Generation 73 | Revalues: 15820 | GridSize: 22
Generation 74 | Revalues: 16046 | GridSize: 22
Generation 75 | Revalues: 16276 | GridSize: 25
Generation 76 | Revalues: 16502 | GridSize: 28
Generation 77 | Revalues: 16712 | GridSize: 29
Generation 78 | Revalues: 16948 | GridSize: 27
Generation 79 | Revalues: 17168 | GridSize: 26
Generation 80 | Revalues: 17384 | GridSize: 24
Generation 81 | Revalues: 17614 | GridSize: 26
Generation 82 | Revalues: 17848 | GridSize: 20
Generation 83 | Revalues: 18060 | GridSize: 23
Generation 84 | Revalues: 18276 | GridSize: 28
Generation 85 | Revalues: 18506 | GridSize: 17
Generation 86 | Revalues: 18722 | GridSize: 20
Generation 87 | Revalues: 18938 | GridSize: 24
Generation 88 | Revalues: 19154 | GridSize: 24
Generation 89 | Revalues: 19392 | GridSize: 29
Generation 90 | Revalues: 19630 | GridSize: 30
Generation 91 | Revalues: 19854 | GridSize: 22
Generation 92 | Revalues: 20090 | GridSize: 23
Generation 93 | Revalues: 20322 | GridSize: 21
Generation 94 | Revalues: 20524 | GridSize: 26
Generation 95 | Revalues: 20760 | GridSize: 27
Generation 96 | Revalues: 20986 | GridSize: 29
Generation 97 | Revalues: 21226 | GridSize: 34
Generation 98 | Revalues: 21444 | GridSize: 35
Generation 99 | Revalues: 21664 | GridSize: 40
Generation 100 | Revalues: 21888 | GridSize: 37
Generation 101 | Revalues: 22092 | GridSize: 34
Generation 102 | Revalues: 22316 | GridSize: 34
Generation 103 | Revalues: 22542 | GridSize: 42
Generation 104 | Revalues: 22770 | GridSize: 52
Generation 105 | Revalues: 23004 | GridSize: 52
Generation 106 | Revalues: 23224 | GridSize: 52
Generation 107 | Revalues: 23458 | GridSize: 43
Generation 108 | Revalues: 23694 | GridSize: 44
Generation 109 | Revalues: 23908 | GridSize: 37
Generation 110 | Revalues: 24152 | GridSize: 49
Generation 111 | Revalues: 24364 | GridSize: 39
Generation 112 | Revalues: 24576 | GridSize: 43
Generation 113 | Revalues: 24784 | GridSize: 42
Generation 114 | Revalues: 25030 | GridSize: 47
Generation 115 | Revalues: 25262 | GridSize: 44
Generation 116 | Revalues: 25502 | GridSize: 35
Generation 117 | Revalues: 25704 | GridSize: 39
Generation 118 | Revalues: 25904 | GridSize: 44
Generation 119 | Revalues: 26106 | GridSize: 40
Generation 120 | Revalues: 26334 | GridSize: 35
Generation 121 | Revalues: 26558 | GridSize: 36
Generation 122 | Revalues: 26764 | GridSize: 43
Generation 123 | Revalues: 26978 | GridSize: 47
Generation 124 | Revalues: 27218 | GridSize: 41
Generation 125 | Revalues: 27458 | GridSize: 33
Generation 126 | Revalues: 27680 | GridSize: 28
Generation 127 | Revalues: 27902 | GridSize: 30
Generation 128 | Revalues: 28112 | GridSize: 38
Generation 129 | Revalues: 28336 | GridSize: 41
Generation 130 | Revalues: 28540 | GridSize: 38
Generation 131 | Revalues: 28772 | GridSize: 40
Generation 132 | Revalues: 29018 | GridSize: 27
Generation 133 | Revalues: 29220 | GridSize: 34
Generation 134 | Revalues: 29432 | GridSize: 27
Generation 135 | Revalues: 29650 | GridSize: 33
Generation 136 | Revalues: 29850 | GridSize: 34
Generation 137 | Revalues: 30068 | GridSize: 33
Generation 138 | Revalues: 30282 | GridSize: 42
Generation 139 | Revalues: 30484 | GridSize: 43
Generation 140 | Revalues: 30704 | GridSize: 46
Generation 141 | Revalues: 30924 | GridSize: 37
Generation 142 | Revalues: 31172 | GridSize: 52
Generation 143 | Revalues: 31414 | GridSize: 44
Generation 144 | Revalues: 31646 | GridSize: 45
Generation 145 | Revalues: 31832 | GridSize: 39
Generation 146 | Revalues: 32040 | GridSize: 39
Generation 147 | Revalues: 32234 | GridSize: 34
