Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 306 | GridSize: 10
Generation 2 | Revalues: 530 | GridSize: 11
Generation 3 | Revalues: 744 | GridSize: 10
Generation 4 | Revalues: 954 | GridSize: 8
Generation 5 | Revalues: 1184 | GridSize: 14
Generation 6 | Revalues: 1392 | GridSize: 11
Generation 7 | Revalues: 1614 | GridSize: 15
Generation 8 | Revalues: 1848 | GridSize: 22
Generation 9 | Revalues: 2056 | GridSize: 19
Generation 10 | Revalues: 2268 | GridSize: 19
Generation 11 | Revalues: 2480 | GridSize: 19
Generation 12 | Revalues: 2720 | GridSize: 23
Generation 13 | Revalues: 2924 | GridSize: 28
Generation 14 | Revalues: 3154 | GridSize: 19
Generation 15 | Revalues: 3396 | GridSize: 22
Generation 16 | Revalues: 3642 | GridSize: 21
Generation 17 | Revalues: 3884 | GridSize: 31
Generation 18 | Revalues: 4098 | GridSize: 33
Generation 19 | Revalues: 4314 | GridSize: 23
Generation 20 | Revalues: 4508 | GridSize: 26
Generation 21 | Revalues: 4708 | GridSize: 25
Generation 22 | Revalues: 4954 | GridSize: 23
Generation 23 | Revalues: 5152 | GridSize: 24
Generation 24 | Revalues: 5376 | GridSize: 26
Generation 25 | Revalues: 5592 | GridSize: 25
Generation 26 | Revalues: 5794 | GridSize: 17
Generation 27 | Revalues: 6016 | GridSize: 26
Generation 28 | Revalues: 6232 | GridSize: 30
Generation 29 | Revalues: 6444 | GridSize: 24
Generation 30 | Revalues: 6650 | GridSize: 25
Generation 31 | Revalues: 6850 | GridSize: 29
Generation 32 | Revalues: 7074 | GridSize: 26
Generation 33 | Revalues: 7264 | GridSize: 26
Generation 34 | Revalues: 7494 | GridSize: 23
Generation 35 | Revalues: 7702 | GridSize: 22
Generation 36 | Revalues: 7914 | GridSize: 27
Generation 37 | Revalues: 8128 | GridSize: 28
Generation 38 | Revalues: 8342 | GridSize: 30
Generation 39 | Revalues: 8556 | GridSize: 26
Generation 40 | Revalues: 8788 | GridSize: 21
Generation 41 | Revalues: 9000 | GridSize: 20
Generation 42 | Revalues: 9216 | GridSize: 17
Generation 43 | Revalues: 9452 | GridSize: 22
Generation 44 | Revalues: 9688 | GridSize: 20
Generation 45 | Revalues: 9910 | GridSize: 29
Generation 46 | Revalues: 10120 | GridSize: 26
Generation 47 | Revalues: 10324 | GridSize: 33
Generation 48 | Revalues: 10530 | GridSize: 34
Generation 49 | Revalues: 10742 | GridSize: 26
