Generation 0 | Revalues: 100 | GridSize: 8
Generation 1 | Revalues: 282 | GridSize: 18
Generation 2 | Revalues: 484 | GridSize: 24
Generation 3 | Revalues: 678 | GridSize: 27
Generation 4 | Revalues: 888 | GridSize: 20
Generation 5 | Revalues: 1094 | GridSize: 29
Generation 6 | Revalues: 1284 | GridSize: 30
Generation 7 | Revalues: 1478 | GridSize: 37
Generation 8 | Revalues: 1660 | GridSize: 34
Generation 9 | Revalues: 1878 | GridSize: 41
Generation 10 | Revalues: 2102 | GridSize: 48
Generation 11 | Revalues: 2292 | GridSize: 51
Generation 12 | Revalues: 2478 | GridSize: 58
Generation 13 | Revalues: 2670 | GridSize: 62
Generation 14 | Revalues: 2892 | GridSize: 68
Generation 15 | Revalues: 3100 | GridSize: 68
Generation 16 | Revalues: 3284 | GridSize: 65
Generation 17 | Revalues: 3490 | GridSize: 61
Generation 18 | Revalues: 3710 | GridSize: 70
Generation 19 | Revalues: 3904 | GridSize: 70
Generation 20 | Revalues: 4128 | GridSize: 69
Generation 21 | Revalues: 4326 | GridSize: 77
Generation 22 | Revalues: 4518 | GridSize: 80
Generation 23 | Revalues: 4704 | GridSize: 76
Generation 24 | Revalues: 4914 | GridSize: 78
Generation 25 | Revalues: 5138 | GridSize: 78
Generation 26 | Revalues: 5360 | GridSize: 86
Generation 27 | Revalues: 5554 | GridSize: 89
Generation 28 | Revalues: 5752 | GridSize: 92
Generation 29 | Revalues: 5956 | GridSize: 97
Generation 30 | Revalues: 6156 | GridSize: 100
Generation 31 | Revalues: 6386 | GridSize: 94
Generation 32 | Revalues: 6594 | GridSize: 98
Generation 33 | Revalues: 6780 | GridSize: 98
Generation 34 | Revalues: 6982 | GridSize: 96
Generation 35 | Revalues: 7164 | GridSize: 101
Generation 36 | Revalues: 7354 | GridSize: 103
Generation 37 | Revalues: 7570 | GridSize: 103
Generation 38 | Revalues: 7790 | GridSize: 103
Generation 39 | Revalues: 8006 | GridSize: 106
Generation 40 | Revalues: 8204 | GridSize: 111
Generation 41 | Revalues: 8418 | GridSize: 110
Generation 42 | Revalues: 8614 | GridSize: 113
Generation 43 | Revalues: 8812 | GridSize: 118
Generation 44 | Revalues: 9002 | GridSize: 120
Generation 45 | Revalues: 9186 | GridSize: 126
Generation 46 | Revalues: 9396 | GridSize: 120
Generation 47 | Revalues: 9608 | GridSize: 122
Generation 48 | Revalues: 9782 | GridSize: 124
Generation 49 | Revalues: 9968 | GridSize: 129
Generation 50 | Revalues: 10182 | GridSize: 129
Generation 51 | Revalues: 10372 | GridSize: 127
Generation 52 | Revalues: 10590 | GridSize: 129
Generation 53 | Revalues: 10800 | GridSize: 128
Generation 54 | Revalues: 11004 | GridSize: 128
Generation 55 | Revalues: 11186 | GridSize: 130
Generation 56 | Revalues: 11378 | GridSize: 133
Generation 57 | Revalues: 11586 | GridSize: 137
Generation 58 | Revalues: 11790 | GridSize: 137
Generation 59 | Revalues: 11978 | GridSize: 143
Generation 60 | Revalues: 12198 | GridSize: 146
Generation 61 | Revalues: 12368 | GridSize: 146
Generation 62 | Revalues: 12580 | GridSize: 147
Generation 63 | Revalues: 12778 | GridSize: 151
Generation 64 | Revalues: 12954 | GridSize: 149
Generation 65 | Revalues: 13158 | GridSize: 155
Generation 66 | Revalues: 13320 | GridSize: 154
Generation 67 | Revalues: 13532 | GridSize: 150
Generation 68 | Revalues: 13738 | GridSize: 147
Generation 69 | Revalues: 13958 | GridSize: 147
Generation 70 | Revalues: 14168 | GridSize: 149
Generation 71 | Revalues: 14356 | GridSize: 139
Generation 72 | Revalues: 14556 | GridSize: 141
Generation 73 | Revalues: 14774 | GridSize: 144
Generation 74 | Revalues: 14958 | GridSize: 142
Generation 75 | Revalues: 15162 | GridSize: 144
Generation 76 | Revalues: 15368 | GridSize: 148
Generation 77 | Revalues: 15586 | GridSize: 150
Generation 78 | Revalues: 15782 | GridSize: 152
Generation 79 | Revalues: 15972 | GridSize: 151
Generation 80 | Revalues: 16176 | GridSize: 154
Generation 81 | Revalues: 16372 | GridSize: 155
Generation 82 | Revalues: 16582 | GridSize: 160
Generation 83 | Revalues: 16810 | GridSize: 166
Generation 84 | Revalues: 17008 | GridSize: 165
Generation 85 | Revalues: 17200 | GridSize: 165
Generation 86 | Revalues: 17372 | GridSize: 168
Generation 87 | Revalues: 17554 | GridSize: 151
Generation 88 | Revalues: 17764 | GridSize: 153
Generation 89 | Revalues: 17950 | GridSize: 153
Generation 90 | Revalues: 18148 | GridSize: 152
Generation 91 | Revalues: 18338 | GridSize: 155
Generation 92 | Revalues: 18508 | GridSize: 157
Generation 93 | Revalues: 18684 | GridSize: 162
Generation 94 | Revalues: 18850 | GridSize: 161
Generation 95 | Revalues: 19048 | GridSize: 160
Generation 96 | Revalues: 19246 | GridSize: 165
Generation 97 | Revalues: 19454 | GridSize: 163
Generation 98 | Revalues: 19672 | GridSize: 161
Generation 99 | Revalues: 19858 | GridSize: 168
Generation 100 | Revalues: 20072 | GridSize: 166
Generation 101 | Revalues: 20292 | GridSize: 161
Generation 102 | Revalues: 20486 | GridSize: 162
Generation 103 | Revalues: 20658 | GridSize: 168
Generation 104 | Revalues: 20856 | GridSize: 166
Generation 105 | Revalues: 21054 | GridSize: 175
Generation 106 | Revalues: 21276 | GridSize: 177
Generation 107 | Revalues: 21474 | GridSize: 172
Generation 108 | Revalues: 21676 | GridSize: 176
Generation 109 | Revalues: 21912 | GridSize: 171
Generation 110 | Revalues: 22082 | GridSize: 173
Generation 111 | Revalues: 22276 | GridSize: 177
Generation 112 | Revalues: 22508 | GridSize: 173
Generation 113 | Revalues: 22704 | GridSize: 177
Generation 114 | Revalues: 22884 | GridSize: 175
Generation 115 | Revalues: 23086 | GridSize: 180
Generation 116 | Revalues: 23242 | GridSize: 183
Generation 117 | Revalues: 23432 | GridSize: 184
Generation 118 | Revalues: 23638 | GridSize: 182
Generation 119 | Revalues: 23826 | GridSize: 185
Generation 120 | Revalues: 24004 | GridSize: 190
Generation 121 | Revalues: 24208 | GridSize: 187
Generation 122 | Revalues: 24422 | GridSize: 182
Generation 123 | Revalues: 24628 | GridSize: 187
Generation 124 | Revalues: 24832 | GridSize: 188
Generation 125 | Revalues: 25026 | GridSize: 185
Generation 126 | Revalues: 25218 | GridSize: 183
Generation 127 | Revalues: 25400 | GridSize: 179
Generation 128 | Revalues: 25598 | GridSize: 181
Generation 129 | Revalues: 25824 | GridSize: 178
Generation 130 | Revalues: 26014 | GridSize: 184
Generation 131 | Revalues: 26214 | GridSize: 181
Generation 132 | Revalues: 26420 | GridSize: 185
Generation 133 | Revalues: 26614 | GridSize: 186
Generation 134 | Revalues: 26822 | GridSize: 186
Generation 135 | Revalues: 26998 | GridSize: 179
Generation 136 | Revalues: 27184 | GridSize: 160
Generation 137 | Revalues: 27384 | GridSize: 165
Generation 138 | Revalues: 27584 | GridSize: 164
Generation 139 | Revalues: 27790 | GridSize: 167
Generation 140 | Revalues: 27992 | GridSize: 164
Generation 141 | Revalues: 28174 | GridSize: 164
Generation 142 | Revalues: 28348 | GridSize: 165
Generation 143 | Revalues: 28554 | GridSize: 173
Generation 144 | Revalues: 28746 | GridSize: 174
Generation 145 | Revalues: 28940 | GridSize: 178
Generation 146 | Revalues: 29126 | GridSize: 179
Generation 147 | Revalues: 29330 | GridSize: 177
Generation 148 | Revalues: 29518 | GridSize: 176
Generation 149 | Revalues: 29714 | GridSize: 175
Generation 150 | Revalues: 29920 | GridSize: 174
Generation 151 | Revalues: 30134 | GridSize: 183
Generation 152 | Revalues: 30340 | GridSize: 177
Generation 153 | Revalues: 30536 | GridSize: 176
Generation 154 | Revalues: 30754 | GridSize: 175
Generation 155 | Revalues: 30964 | GridSize: 177
Generation 156 | Revalues: 31154 | GridSize: 178
Generation 157 | Revalues: 31350 | GridSize: 180
Generation 158 | Revalues: 31528 | GridSize: 178
Generation 159 | Revalues: 31740 | GridSize: 178
Generation 160 | Revalues: 31950 | GridSize: 177
Generation 161 | Revalues: 32148 | GridSize: 175
Generation 162 | Revalues: 32350 | GridSize: 172
Generation 163 | Revalues: 32526 | GridSize: 171
Generation 164 | Revalues: 32724 | GridSize: 174
Generation 165 | Revalues: 32922 | GridSize: 172
Generation 166 | Revalues: 33108 | GridSize: 172
Generation 167 | Revalues: 33312 | GridSize: 176
Generation 168 | Revalues: 33510 | GridSize: 176
Generation 169 | Revalues: 33730 | GridSize: 173
Generation 170 | Revalues: 33926 | GridSize: 166
Generation 171 | Revalues: 34134 | GridSize: 169
Generation 172 | Revalues: 34366 | GridSize: 168
Generation 173 | Revalues: 34578 | GridSize: 166
Generation 174 | Revalues: 34794 | GridSize: 170
Generation 175 | Revalues: 34998 | GridSize: 164
Generation 176 | Revalues: 35216 | GridSize: 169
Generation 177 | Revalues: 35414 | GridSize: 169
Generation 178 | Revalues: 35582 | GridSize: 171
Generation 179 | Revalues: 35780 | GridSize: 175
Generation 180 | Revalues: 35998 | GridSize: 183
Generation 181 | Revalues: 36204 | GridSize: 183
Generation 182 | Revalues: 36398 | GridSize: 186
Generation 183 | Revalues: 36618 | GridSize: 186
Generation 184 | Revalues: 36788 | GridSize: 187
Generation 185 | Revalues: 36980 | GridSize: 183
Generation 186 | Revalues: 37178 | GridSize: 188
Generation 187 | Revalues: 37370 | GridSize: 185
Generation 188 | Revalues: 37576 | GridSize: 190
Generation 189 | Revalues: 37796 | GridSize: 185
Generation 190 | Revalues: 37988 | GridSize: 183
Generation 191 | Revalues: 38168 | GridSize: 182
Generation 192 | Revalues: 38390 | GridSize: 174
Generation 193 | Revalues: 38584 | GridSize: 172
Generation 194 | Revalues: 38806 | GridSize: 170
Generation 195 | Revalues: 38986 | GridSize: 175
Generation 196 | Revalues: 39186 | GridSize: 177
Generation 197 | Revalues: 39386 | GridSize: 179
Generation 198 | Revalues: 39574 | GridSize: 182
Generation 199 | Revalues: 39770 | GridSize: 179
Generation 200 | Revalues: 39986 | GridSize: 180
Generation 201 | Revalues: 40186 | GridSize: 183
Generation 202 | Revalues: 40426 | GridSize: 185
Generation 203 | Revalues: 40604 | GridSize: 185
Generation 204 | Revalues: 40794 | GridSize: 177
Generation 205 | Revalues: 40986 | GridSize: 167
Generation 206 | Revalues: 41170 | GridSize: 172
Generation 207 | Revalues: 41366 | GridSize: 173
Generation 208 | Revalues: 41586 | GridSize: 176
Generation 209 | Revalues: 41776 | GridSize: 172
Generation 210 | Revalues: 41954 | GridSize: 172
Generation 211 | Revalues: 42158 | GridSize: 173
Generation 212 | Revalues: 42360 | GridSize: 175
Generation 213 | Revalues: 42566 | GridSize: 172
Generation 214 | Revalues: 42762 | GridSize: 177
Generation 215 | Revalues: 42944 | GridSize: 179
Generation 216 | Revalues: 43162 | GridSize: 174
Generation 217 | Revalues: 43392 | GridSize: 177
Generation 218 | Revalues: 43584 | GridSize: 181
Generation 219 | Revalues: 43784 | GridSize: 183
Generation 220 | Revalues: 43970 | GridSize: 182
Generation 221 | Revalues: 44198 | GridSize: 181
Generation 222 | Revalues: 44402 | GridSize: 182
Generation 223 | Revalues: 44614 | GridSize: 183
Generation 224 | Revalues: 44812 | GridSize: 184
Generation 225 | Revalues: 44988 | GridSize: 185
Generation 226 | Revalues: 45188 | GridSize: 183
Generation 227 | Revalues: 45376 | GridSize: 184
